rec_date,code,method,topk,horizon,score,entry_price,exit_price,stop_price,target_price,ret_pct,win,exit_type,b_ratio,MACRO_REGIME_MODE,ACTION_TIER,ROUTE,TOP_PICK_TYPE,fill_status,fill_day
20260401,001780,FINAL_SCORE,3,3,95.1,2415.0,2739.0,2105.0,2740.0,13.25,1,tp_hit,1.05,,,ARMED,,unknown,0
20260401,008350,FINAL_SCORE,3,3,91.1,1632.0,1849.0,1387.0,1850.0,13.15,1,tp_hit,0.89,,,ARMED,,unknown,0
20260401,001780,FINAL_SCORE,5,3,95.1,2415.0,2739.0,2105.0,2740.0,13.25,1,tp_hit,1.05,,,ARMED,,unknown,0
20260401,008350,FINAL_SCORE,5,3,91.1,1632.0,1849.0,1387.0,1850.0,13.15,1,tp_hit,0.89,,,ARMED,,unknown,0
20260401,217730,FINAL_SCORE,5,3,90.6,2820.0,3663.0,2390.0,3665.0,29.75,1,tp_hit,1.97,,,OVERHEAT,,unknown,0
20260401,001780,FINAL_SCORE,10,3,95.1,2415.0,2739.0,2105.0,2740.0,13.25,1,tp_hit,1.05,,,ARMED,,unknown,0
20260401,008350,FINAL_SCORE,10,3,91.1,1632.0,1849.0,1387.0,1850.0,13.15,1,tp_hit,0.89,,,ARMED,,unknown,0
20260401,217730,FINAL_SCORE,10,3,90.6,2820.0,3663.0,2390.0,3665.0,29.75,1,tp_hit,1.97,,,OVERHEAT,,unknown,0
20260401,356860,FINAL_SCORE,10,3,89.5,69600.0,0.0,59100.0,82600.0,-3.59,0,hold_close,1.24,,,WAIT,,filled,1
20260401,078160,FINAL_SCORE,10,3,89.1,24400.0,20638.0,20700.0,25500.0,-15.57,0,stop_hit,0.3,,,CARRY,,unknown,0
20260401,243840,FINAL_SCORE,10,3,88.8,6710.0,7796.0,5700.0,7800.0,16.04,1,tp_hit,1.08,,,WAIT,,unknown,0
20260401,368770,FINAL_SCORE,10,3,87.6,18930.0,23938.0,16080.0,23950.0,26.31,1,tp_hit,1.76,,,ARMED,,unknown,0
20260401,295310,AI_SCORE,1,3,92.9,86500.0,0.0,73500.0,116600.0,-5.43,0,hold_close,2.32,,,WAIT,,filled,1
20260401,295310,AI_SCORE,3,3,92.9,86500.0,0.0,73500.0,116600.0,-5.43,0,hold_close,2.32,,,WAIT,,filled,1
20260401,014970,AI_SCORE,3,3,91.5,8350.0,0.0,7090.0,11950.0,3.23,1,hold_close,2.86,,,ARMED,,unknown,0
20260401,098070,AI_SCORE,3,3,91.3,47850.0,0.0,40650.0,62200.0,3.13,1,hold_close,1.99,,,WAIT,,unknown,0
20260401,295310,AI_SCORE,5,3,92.9,86500.0,0.0,73500.0,116600.0,-5.43,0,hold_close,2.32,,,WAIT,,filled,1
20260401,014970,AI_SCORE,5,3,91.5,8350.0,0.0,7090.0,11950.0,3.23,1,hold_close,2.86,,,ARMED,,unknown,0
20260401,098070,AI_SCORE,5,3,91.3,47850.0,0.0,40650.0,62200.0,3.13,1,hold_close,1.99,,,WAIT,,unknown,0
20260401,368770,AI_SCORE,5,3,90.7,18930.0,23938.0,16080.0,23950.0,26.31,1,tp_hit,1.76,,,ARMED,,unknown,0
20260401,295310,AI_SCORE,10,3,92.9,86500.0,0.0,73500.0,116600.0,-5.43,0,hold_close,2.32,,,WAIT,,filled,1
20260401,014970,AI_SCORE,10,3,91.5,8350.0,0.0,7090.0,11950.0,3.23,1,hold_close,2.86,,,ARMED,,unknown,0
20260401,098070,AI_SCORE,10,3,91.3,47850.0,0.0,40650.0,62200.0,3.13,1,hold_close,1.99,,,WAIT,,unknown,0
20260401,368770,AI_SCORE,10,3,90.7,18930.0,23938.0,16080.0,23950.0,26.31,1,tp_hit,1.76,,,ARMED,,unknown,0
20260401,101670,AI_SCORE,10,3,89.9,2180.0,0.0,1853.0,2645.0,-0.46,0,hold_close,1.42,,,WAIT,,unknown,0
20260401,272550,AI_SCORE,10,3,89.8,12430.0,0.0,11170.0,17540.0,-3.54,0,hold_close,4.06,,,CARRY,,unknown,0
20260401,003160,AI_SCORE,10,3,89.8,30350.0,0.0,25750.0,39000.0,-7.74,0,hold_close,1.88,,,WAIT,,filled,1
20260401,001780,DISPLAY_SCORE,1,5,96.0,2415.0,2739.0,2105.0,2740.0,13.25,1,tp_hit,1.05,,,ARMED,,unknown,0
20260401,001780,DISPLAY_SCORE,3,5,96.0,2415.0,2739.0,2105.0,2740.0,13.25,1,tp_hit,1.05,,,ARMED,,unknown,0
20260401,008350,DISPLAY_SCORE,3,5,90.9,1632.0,1849.0,1387.0,1850.0,13.15,1,tp_hit,0.89,,,ARMED,,unknown,0
20260401,001780,DISPLAY_SCORE,5,5,96.0,2415.0,2739.0,2105.0,2740.0,13.25,1,tp_hit,1.05,,,ARMED,,unknown,0
20260401,008350,DISPLAY_SCORE,5,5,90.9,1632.0,1849.0,1387.0,1850.0,13.15,1,tp_hit,0.89,,,ARMED,,unknown,0
20260401,001780,DISPLAY_SCORE,10,5,96.0,2415.0,2739.0,2105.0,2740.0,13.25,1,tp_hit,1.05,,,ARMED,,unknown,0
20260401,008350,DISPLAY_SCORE,10,5,90.9,1632.0,1849.0,1387.0,1850.0,13.15,1,tp_hit,0.89,,,ARMED,,unknown,0
20260401,217730,DISPLAY_SCORE,10,5,90.6,2820.0,3663.0,2390.0,3665.0,29.75,1,tp_hit,1.97,,,OVERHEAT,,unknown,0
20260401,356860,DISPLAY_SCORE,10,5,89.5,69600.0,0.0,59100.0,82600.0,6.03,1,hold_close,1.24,,,WAIT,,filled,1
20260401,078160,DISPLAY_SCORE,10,5,89.4,24400.0,20638.0,20700.0,25500.0,-15.57,0,stop_hit,0.3,,,CARRY,,unknown,0
20260401,243840,DISPLAY_SCORE,10,5,88.8,6710.0,7796.0,5700.0,7800.0,16.04,1,tp_hit,1.08,,,WAIT,,unknown,0
20260401,001780,FINAL_SCORE,1,5,95.1,2415.0,2739.0,2105.0,2740.0,13.25,1,tp_hit,1.05,,,ARMED,,unknown,0
20260401,001780,FINAL_SCORE,3,5,95.1,2415.0,2739.0,2105.0,2740.0,13.25,1,tp_hit,1.05,,,ARMED,,unknown,0
20260401,008350,FINAL_SCORE,3,5,91.1,1632.0,1849.0,1387.0,1850.0,13.15,1,tp_hit,0.89,,,ARMED,,unknown,0
20260401,001780,FINAL_SCORE,5,5,95.1,2415.0,2739.0,2105.0,2740.0,13.25,1,tp_hit,1.05,,,ARMED,,unknown,0
20260401,008350,FINAL_SCORE,5,5,91.1,1632.0,1849.0,1387.0,1850.0,13.15,1,tp_hit,0.89,,,ARMED,,unknown,0
20260401,217730,FINAL_SCORE,5,5,90.6,2820.0,3663.0,2390.0,3665.0,29.75,1,tp_hit,1.97,,,OVERHEAT,,unknown,0
20260401,001780,FINAL_SCORE,10,5,95.1,2415.0,2739.0,2105.0,2740.0,13.25,1,tp_hit,1.05,,,ARMED,,unknown,0
20260401,008350,FINAL_SCORE,10,5,91.1,1632.0,1849.0,1387.0,1850.0,13.15,1,tp_hit,0.89,,,ARMED,,unknown,0
20260401,217730,FINAL_SCORE,10,5,90.6,2820.0,3663.0,2390.0,3665.0,29.75,1,tp_hit,1.97,,,OVERHEAT,,unknown,0
20260401,356860,FINAL_SCORE,10,5,89.5,69600.0,0.0,59100.0,82600.0,6.03,1,hold_close,1.24,,,WAIT,,filled,1
20260401,078160,FINAL_SCORE,10,5,89.1,24400.0,20638.0,20700.0,25500.0,-15.57,0,stop_hit,0.3,,,CARRY,,unknown,0
20260401,243840,FINAL_SCORE,10,5,88.8,6710.0,7796.0,5700.0,7800.0,16.04,1,tp_hit,1.08,,,WAIT,,unknown,0
20260401,368770,FINAL_SCORE,10,5,87.6,18930.0,23938.0,16080.0,23950.0,26.31,1,tp_hit,1.76,,,ARMED,,unknown,0
20260401,295310,AI_SCORE,1,5,92.9,86500.0,0.0,73500.0,116600.0,-0.58,0,hold_close,2.32,,,WAIT,,filled,1
20260401,295310,AI_SCORE,3,5,92.9,86500.0,0.0,73500.0,116600.0,-0.58,0,hold_close,2.32,,,WAIT,,filled,1
20260401,014970,AI_SCORE,3,5,91.5,8350.0,7069.0,7090.0,11950.0,-15.49,0,stop_hit,2.86,,,ARMED,,unknown,0
20260401,098070,AI_SCORE,3,5,91.3,47850.0,0.0,40650.0,62200.0,-8.15,0,hold_close,1.99,,,WAIT,,unknown,0
20260401,295310,AI_SCORE,5,5,92.9,86500.0,0.0,73500.0,116600.0,-0.58,0,hold_close,2.32,,,WAIT,,filled,1
20260401,014970,AI_SCORE,5,5,91.5,8350.0,7069.0,7090.0,11950.0,-15.49,0,stop_hit,2.86,,,ARMED,,unknown,0
20260401,098070,AI_SCORE,5,5,91.3,47850.0,0.0,40650.0,62200.0,-8.15,0,hold_close,1.99,,,WAIT,,unknown,0
20260401,368770,AI_SCORE,5,5,90.7,18930.0,23938.0,16080.0,23950.0,26.31,1,tp_hit,1.76,,,ARMED,,unknown,0
20260401,295310,AI_SCORE,10,5,92.9,86500.0,0.0,73500.0,116600.0,-0.58,0,hold_close,2.32,,,WAIT,,filled,1
20260401,014970,AI_SCORE,10,5,91.5,8350.0,7069.0,7090.0,11950.0,-15.49,0,stop_hit,2.86,,,ARMED,,unknown,0
20260401,098070,AI_SCORE,10,5,91.3,47850.0,0.0,40650.0,62200.0,-8.15,0,hold_close,1.99,,,WAIT,,unknown,0
20260401,368770,AI_SCORE,10,5,90.7,18930.0,23938.0,16080.0,23950.0,26.31,1,tp_hit,1.76,,,ARMED,,unknown,0
20260401,101670,AI_SCORE,10,5,89.9,2180.0,0.0,1853.0,2645.0,-2.75,0,hold_close,1.42,,,WAIT,,unknown,0
20260401,272550,AI_SCORE,10,5,89.8,12430.0,0.0,11170.0,17540.0,-7.48,0,hold_close,4.06,,,CARRY,,unknown,0
20260401,003160,AI_SCORE,10,5,89.8,30350.0,0.0,25750.0,39000.0,-0.66,0,hold_close,1.88,,,WAIT,,filled,1
20260421,005850,POSITION_TRACK,0,0,0.0,63900.0,57700.0,57800.0,77400.0,-9.7027,0,STOP_HIT,2.2131,,,,,unknown,0
20260609,031330,POSITION_TRACK,0,0,0.0,15700.0,12880.0,13340.0,19950.0,-17.9618,0,STOP_HIT,1.8008,,,,,unknown,0
20260611,033780,POSITION_TRACK,0,0,0.0,185100.0,168600.0,170800.0,209000.0,-8.9141,0,STOP_HIT,1.6713,,,,,unknown,0
20260622,252990,POSITION_TRACK,0,0,0.0,14600.0,12320.0,12410.0,16960.0,-15.6164,0,STOP_HIT,1.0776,,,,,unknown,0
20260622,200470,POSITION_TRACK,0,0,0.0,11040.0,9140.0,9380.0,13100.0,-17.2101,0,STOP_HIT,1.241,,,,,unknown,0
20260402,001780,DISPLAY_SCORE,3,1,92.2,2385.0,0.0,2075.0,2740.0,2.31,1,hold_close,1.15,,,ATTACK,,unknown,0
20260402,001780,DISPLAY_SCORE,5,1,92.2,2385.0,0.0,2075.0,2740.0,2.31,1,hold_close,1.15,,,ATTACK,,unknown,0
20260402,001780,DISPLAY_SCORE,10,1,92.2,2385.0,0.0,2075.0,2740.0,2.31,1,hold_close,1.15,,,ATTACK,,unknown,0
20260402,289930,DISPLAY_SCORE,10,1,89.3,19600.0,0.0,16660.0,21300.0,0.0,0,hold_close,0.58,,,ARMED,,unknown,0
20260402,054920,DISPLAY_SCORE,10,1,89.2,4850.0,0.0,4120.0,6010.0,-1.24,0,hold_close,1.59,,,ARMED,,unknown,0
20260402,368770,DISPLAY_SCORE,10,1,89.0,19450.0,24838.0,16520.0,24850.0,27.55,1,tp_hit,1.84,,,ARMED,,unknown,0
20260402,243840,DISPLAY_SCORE,10,1,88.0,7440.0,0.0,6390.0,8090.0,3.09,1,hold_close,0.62,,,WAIT,,unknown,0
20260402,001780,FINAL_SCORE,1,1,92.2,2385.0,0.0,2075.0,2740.0,2.31,1,hold_close,1.15,,,ATTACK,,unknown,0
20260402,001780,FINAL_SCORE,3,1,92.2,2385.0,0.0,2075.0,2740.0,2.31,1,hold_close,1.15,,,ATTACK,,unknown,0
20260402,001780,FINAL_SCORE,5,1,92.2,2385.0,0.0,2075.0,2740.0,2.31,1,hold_close,1.15,,,ATTACK,,unknown,0
20260402,001780,FINAL_SCORE,10,1,92.2,2385.0,0.0,2075.0,2740.0,2.31,1,hold_close,1.15,,,ATTACK,,unknown,0
20260402,289930,FINAL_SCORE,10,1,89.3,19600.0,0.0,16660.0,21300.0,0.0,0,hold_close,0.58,,,ARMED,,unknown,0
20260402,054920,FINAL_SCORE,10,1,89.2,4850.0,0.0,4120.0,6010.0,-1.24,0,hold_close,1.59,,,ARMED,,unknown,0
20260402,368770,FINAL_SCORE,10,1,89.0,19450.0,24838.0,16520.0,24850.0,27.55,1,tp_hit,1.84,,,ARMED,,unknown,0
20260402,243840,FINAL_SCORE,10,1,88.0,7440.0,0.0,6390.0,8090.0,3.09,1,hold_close,0.62,,,WAIT,,unknown,0
20260402,031980,AI_SCORE,1,1,92.9,99000.0,0.0,88600.0,129200.0,-5.56,0,hold_close,2.9,,,NEUTRAL,,filled,1
20260402,031980,AI_SCORE,3,1,92.9,99000.0,0.0,88600.0,129200.0,-5.56,0,hold_close,2.9,,,NEUTRAL,,filled,1
20260402,084110,AI_SCORE,3,1,92.0,56100.0,0.0,53700.0,76700.0,0.71,1,hold_close,8.58,,,NEUTRAL,,unknown,0
20260402,031980,AI_SCORE,5,1,92.9,99000.0,0.0,88600.0,129200.0,-5.56,0,hold_close,2.9,,,NEUTRAL,,filled,1
20260402,084110,AI_SCORE,5,1,92.0,56100.0,0.0,53700.0,76700.0,0.71,1,hold_close,8.58,,,NEUTRAL,,unknown,0
20260402,338840,AI_SCORE,5,1,91.1,28850.0,0.0,27150.0,38000.0,-2.43,0,hold_close,5.38,,,WAIT,,unknown,0
20260402,078350,AI_SCORE,5,1,91.0,28400.0,0.0,24100.0,35500.0,-3.35,0,hold_close,1.65,,,WAIT,,filled,1
20260402,031980,AI_SCORE,10,1,92.9,99000.0,0.0,88600.0,129200.0,-5.56,0,hold_close,2.9,,,NEUTRAL,,filled,1
20260402,084110,AI_SCORE,10,1,92.0,56100.0,0.0,53700.0,76700.0,0.71,1,hold_close,8.58,,,NEUTRAL,,unknown,0
20260402,338840,AI_SCORE,10,1,91.1,28850.0,0.0,27150.0,38000.0,-2.43,0,hold_close,5.38,,,WAIT,,unknown,0
20260402,078350,AI_SCORE,10,1,91.0,28400.0,0.0,24100.0,35500.0,-3.35,0,hold_close,1.65,,,WAIT,,filled,1
20260402,389470,AI_SCORE,10,1,90.8,63700.0,0.0,59600.0,101700.0,-4.08,0,hold_close,9.27,,,NEUTRAL,,filled,1
20260402,356860,AI_SCORE,10,1,90.4,66200.0,0.0,59100.0,82600.0,-1.06,0,hold_close,2.31,,,WAIT,,filled,1
20260402,003160,AI_SCORE,10,1,90.3,27700.0,0.0,26000.0,39000.0,2.17,1,hold_close,6.65,,,NEUTRAL,,filled,1
20260402,001780,DISPLAY_SCORE,3,3,92.2,2385.0,2739.0,2075.0,2740.0,14.68,1,tp_hit,1.15,,,ATTACK,,unknown,0
20260402,001780,DISPLAY_SCORE,5,3,92.2,2385.0,2739.0,2075.0,2740.0,14.68,1,tp_hit,1.15,,,ATTACK,,unknown,0
20260402,001780,DISPLAY_SCORE,10,3,92.2,2385.0,2739.0,2075.0,2740.0,14.68,1,tp_hit,1.15,,,ATTACK,,unknown,0
20260402,289930,DISPLAY_SCORE,10,3,89.3,19600.0,0.0,16660.0,21300.0,1.99,1,hold_close,0.58,,,ARMED,,unknown,0
20260402,054920,DISPLAY_SCORE,10,3,89.2,4850.0,0.0,4120.0,6010.0,-6.19,0,hold_close,1.59,,,ARMED,,unknown,0
20260402,368770,DISPLAY_SCORE,10,3,89.0,19450.0,24838.0,16520.0,24850.0,27.55,1,tp_hit,1.84,,,ARMED,,unknown,0
20260402,218410,DISPLAY_SCORE,10,3,88.9,86400.0,0.0,73400.0,98000.0,-4.17,0,hold_close,0.89,,,WAIT,,filled,2
20260402,243840,DISPLAY_SCORE,10,3,88.0,7440.0,8086.0,6390.0,8090.0,8.53,1,tp_hit,0.62,,,WAIT,,unknown,0
20260402,001780,FINAL_SCORE,1,3,92.2,2385.0,2739.0,2075.0,2740.0,14.68,1,tp_hit,1.15,,,ATTACK,,unknown,0
20260402,001780,FINAL_SCORE,3,3,92.2,2385.0,2739.0,2075.0,2740.0,14.68,1,tp_hit,1.15,,,ATTACK,,unknown,0
20260402,001780,FINAL_SCORE,5,3,92.2,2385.0,2739.0,2075.0,2740.0,14.68,1,tp_hit,1.15,,,ATTACK,,unknown,0
20260402,001780,FINAL_SCORE,10,3,92.2,2385.0,2739.0,2075.0,2740.0,14.68,1,tp_hit,1.15,,,ATTACK,,unknown,0
20260402,289930,FINAL_SCORE,10,3,89.3,19600.0,0.0,16660.0,21300.0,1.99,1,hold_close,0.58,,,ARMED,,unknown,0
20260402,054920,FINAL_SCORE,10,3,89.2,4850.0,0.0,4120.0,6010.0,-6.19,0,hold_close,1.59,,,ARMED,,unknown,0
20260402,368770,FINAL_SCORE,10,3,89.0,19450.0,24838.0,16520.0,24850.0,27.55,1,tp_hit,1.84,,,ARMED,,unknown,0
20260402,218410,FINAL_SCORE,10,3,88.1,86400.0,0.0,73400.0,98000.0,-4.17,0,hold_close,0.89,,,WAIT,,filled,2
20260402,243840,FINAL_SCORE,10,3,88.0,7440.0,8086.0,6390.0,8090.0,8.53,1,tp_hit,0.62,,,WAIT,,unknown,0
20260402,031980,AI_SCORE,1,3,92.9,99000.0,0.0,88600.0,129200.0,-3.54,0,hold_close,2.9,,,NEUTRAL,,filled,1
20260402,031980,AI_SCORE,3,3,92.9,99000.0,0.0,88600.0,129200.0,-3.54,0,hold_close,2.9,,,NEUTRAL,,filled,1
20260402,084110,AI_SCORE,3,3,92.0,56100.0,53539.0,53700.0,76700.0,-4.72,0,stop_hit,8.58,,,NEUTRAL,,unknown,0
20260402,031980,AI_SCORE,5,3,92.9,99000.0,0.0,88600.0,129200.0,-3.54,0,hold_close,2.9,,,NEUTRAL,,filled,1
20260402,084110,AI_SCORE,5,3,92.0,56100.0,53539.0,53700.0,76700.0,-4.72,0,stop_hit,8.58,,,NEUTRAL,,unknown,0
20260402,338840,AI_SCORE,5,3,91.1,28850.0,27069.0,27150.0,38000.0,-6.32,0,stop_hit,5.38,,,WAIT,,unknown,0
20260402,078350,AI_SCORE,5,3,91.0,28400.0,0.0,24100.0,35500.0,-6.87,0,hold_close,1.65,,,WAIT,,filled,1
20260402,031980,AI_SCORE,10,3,92.9,99000.0,0.0,88600.0,129200.0,-3.54,0,hold_close,2.9,,,NEUTRAL,,filled,1
20260402,084110,AI_SCORE,10,3,92.0,56100.0,53539.0,53700.0,76700.0,-4.72,0,stop_hit,8.58,,,NEUTRAL,,unknown,0
20260402,338840,AI_SCORE,10,3,91.1,28850.0,27069.0,27150.0,38000.0,-6.32,0,stop_hit,5.38,,,WAIT,,unknown,0
20260402,078350,AI_SCORE,10,3,91.0,28400.0,0.0,24100.0,35500.0,-6.87,0,hold_close,1.65,,,WAIT,,filled,1
20260402,389470,AI_SCORE,10,3,90.8,63700.0,59421.0,59600.0,101700.0,-6.87,0,stop_hit,9.27,,,NEUTRAL,,filled,1
20260402,356860,AI_SCORE,10,3,90.4,66200.0,0.0,59100.0,82600.0,4.98,1,hold_close,2.31,,,WAIT,,filled,1
20260402,003160,AI_SCORE,10,3,90.3,27700.0,0.0,26000.0,39000.0,2.53,1,hold_close,6.65,,,NEUTRAL,,filled,1
20260402,189300,AI_SCORE,10,3,89.6,114400.0,0.0,106700.0,149400.0,-1.92,0,hold_close,4.55,,,NEUTRAL,,filled,2
20260402,001780,DISPLAY_SCORE,3,5,92.2,2385.0,2739.0,2075.0,2740.0,14.68,1,tp_hit,1.15,,,ATTACK,,unknown,0
20260402,001780,DISPLAY_SCORE,5,5,92.2,2385.0,2739.0,2075.0,2740.0,14.68,1,tp_hit,1.15,,,ATTACK,,unknown,0
20260402,001780,DISPLAY_SCORE,10,5,92.2,2385.0,2739.0,2075.0,2740.0,14.68,1,tp_hit,1.15,,,ATTACK,,unknown,0
20260402,289930,DISPLAY_SCORE,10,5,89.3,19600.0,0.0,16660.0,21300.0,-9.49,0,hold_close,0.58,,,ARMED,,unknown,0
20260402,054920,DISPLAY_SCORE,10,5,89.2,4850.0,0.0,4120.0,6010.0,-3.09,0,hold_close,1.59,,,ARMED,,unknown,0
20260402,368770,DISPLAY_SCORE,10,5,89.0,19450.0,24838.0,16520.0,24850.0,27.55,1,tp_hit,1.84,,,ARMED,,unknown,0
20260402,218410,DISPLAY_SCORE,10,5,88.9,86400.0,0.0,73400.0,98000.0,-0.69,0,hold_close,0.89,,,WAIT,,filled,2
20260402,243840,DISPLAY_SCORE,10,5,88.0,7440.0,8086.0,6390.0,8090.0,8.53,1,tp_hit,0.62,,,WAIT,,unknown,0
20260402,001780,FINAL_SCORE,1,5,92.2,2385.0,2739.0,2075.0,2740.0,14.68,1,tp_hit,1.15,,,ATTACK,,unknown,0
20260402,001780,FINAL_SCORE,3,5,92.2,2385.0,2739.0,2075.0,2740.0,14.68,1,tp_hit,1.15,,,ATTACK,,unknown,0
20260402,001780,FINAL_SCORE,5,5,92.2,2385.0,2739.0,2075.0,2740.0,14.68,1,tp_hit,1.15,,,ATTACK,,unknown,0
20260402,001780,FINAL_SCORE,10,5,92.2,2385.0,2739.0,2075.0,2740.0,14.68,1,tp_hit,1.15,,,ATTACK,,unknown,0
20260402,289930,FINAL_SCORE,10,5,89.3,19600.0,0.0,16660.0,21300.0,-9.49,0,hold_close,0.58,,,ARMED,,unknown,0
20260402,054920,FINAL_SCORE,10,5,89.2,4850.0,0.0,4120.0,6010.0,-3.09,0,hold_close,1.59,,,ARMED,,unknown,0
20260402,368770,FINAL_SCORE,10,5,89.0,19450.0,24838.0,16520.0,24850.0,27.55,1,tp_hit,1.84,,,ARMED,,unknown,0
20260402,218410,FINAL_SCORE,10,5,88.1,86400.0,0.0,73400.0,98000.0,-0.69,0,hold_close,0.89,,,WAIT,,filled,2
20260402,243840,FINAL_SCORE,10,5,88.0,7440.0,8086.0,6390.0,8090.0,8.53,1,tp_hit,0.62,,,WAIT,,unknown,0
20260402,031980,AI_SCORE,1,5,92.9,99000.0,0.0,88600.0,129200.0,3.94,1,hold_close,2.9,,,NEUTRAL,,filled,1
20260402,031980,AI_SCORE,3,5,92.9,99000.0,0.0,88600.0,129200.0,3.94,1,hold_close,2.9,,,NEUTRAL,,filled,1
20260402,084110,AI_SCORE,3,5,92.0,56100.0,53539.0,53700.0,76700.0,-4.72,0,stop_hit,8.58,,,NEUTRAL,,unknown,0
20260402,031980,AI_SCORE,5,5,92.9,99000.0,0.0,88600.0,129200.0,3.94,1,hold_close,2.9,,,NEUTRAL,,filled,1
20260402,084110,AI_SCORE,5,5,92.0,56100.0,53539.0,53700.0,76700.0,-4.72,0,stop_hit,8.58,,,NEUTRAL,,unknown,0
20260402,338840,AI_SCORE,5,5,91.1,28850.0,27069.0,27150.0,38000.0,-6.32,0,stop_hit,5.38,,,WAIT,,unknown,0
20260402,078350,AI_SCORE,5,5,91.0,28400.0,0.0,24100.0,35500.0,-1.76,0,hold_close,1.65,,,WAIT,,filled,1
20260402,031980,AI_SCORE,10,5,92.9,99000.0,0.0,88600.0,129200.0,3.94,1,hold_close,2.9,,,NEUTRAL,,filled,1
20260402,084110,AI_SCORE,10,5,92.0,56100.0,53539.0,53700.0,76700.0,-4.72,0,stop_hit,8.58,,,NEUTRAL,,unknown,0
20260402,338840,AI_SCORE,10,5,91.1,28850.0,27069.0,27150.0,38000.0,-6.32,0,stop_hit,5.38,,,WAIT,,unknown,0
20260402,078350,AI_SCORE,10,5,91.0,28400.0,0.0,24100.0,35500.0,-1.76,0,hold_close,1.65,,,WAIT,,filled,1
20260402,389470,AI_SCORE,10,5,90.8,63700.0,59421.0,59600.0,101700.0,-6.87,0,stop_hit,9.27,,,NEUTRAL,,filled,1
20260402,356860,AI_SCORE,10,5,90.4,66200.0,82559.0,59100.0,82600.0,24.56,1,tp_hit,2.31,,,WAIT,,filled,1
20260402,003160,AI_SCORE,10,5,90.3,27700.0,0.0,26000.0,39000.0,5.6,1,hold_close,6.65,,,NEUTRAL,,filled,1
20260402,189300,AI_SCORE,10,5,89.6,114400.0,0.0,106700.0,149400.0,0.17,1,hold_close,4.55,,,NEUTRAL,,filled,2
20260316,005090,POSITION_TRACK,0,0,0.0,50400.0,41000.0,42850.0,66800.0,-18.6508,0,STOP_HIT,2.1722,,,,,unknown,0
20260414,319400,POSITION_TRACK,0,0,0.0,30450.0,25350.0,26400.0,31600.0,-16.7488,0,STOP_HIT,0.284,,,,,unknown,0
20260602,353200,POSITION_TRACK,0,0,0.0,157500.0,133800.0,133800.0,198000.0,-15.0476,0,STOP_HIT,1.7089,,,,,unknown,0
20260615,183300,POSITION_TRACK,0,0,0.0,110200.0,92100.0,93600.0,139200.0,-16.4247,0,STOP_HIT,1.747,,,,,unknown,0
20260619,160980,POSITION_TRACK,0,0,0.0,38100.0,32100.0,32350.0,47850.0,-15.748,0,STOP_HIT,1.6957,,,,,unknown,0
20260403,001780,DISPLAY_SCORE,3,1,90.6,2440.0,2739.0,2130.0,2740.0,12.09,1,tp_hit,0.97,,,ARMED,,unknown,0
20260403,289930,DISPLAY_SCORE,3,1,89.2,19600.0,0.0,16660.0,21300.0,-1.89,0,hold_close,0.58,,,ARMED,,unknown,0
20260403,001780,DISPLAY_SCORE,5,1,90.6,2440.0,2739.0,2130.0,2740.0,12.09,1,tp_hit,0.97,,,ARMED,,unknown,0
20260403,289930,DISPLAY_SCORE,5,1,89.2,19600.0,0.0,16660.0,21300.0,-1.89,0,hold_close,0.58,,,ARMED,,unknown,0
20260403,054920,DISPLAY_SCORE,5,1,89.2,4850.0,0.0,4120.0,6010.0,-3.09,0,hold_close,1.59,,,CARRY,,unknown,0
20260403,388050,DISPLAY_SCORE,5,1,88.9,11970.0,0.0,10170.0,13940.0,10.44,1,hold_close,1.09,,,ATTACK,,filled,1
20260403,001780,DISPLAY_SCORE,10,1,90.6,2440.0,2739.0,2130.0,2740.0,12.09,1,tp_hit,0.97,,,ARMED,,unknown,0
20260403,289930,DISPLAY_SCORE,10,1,89.2,19600.0,0.0,16660.0,21300.0,-1.89,0,hold_close,0.58,,,ARMED,,unknown,0
20260403,054920,DISPLAY_SCORE,10,1,89.2,4850.0,0.0,4120.0,6010.0,-3.09,0,hold_close,1.59,,,CARRY,,unknown,0
20260403,388050,DISPLAY_SCORE,10,1,88.9,11970.0,0.0,10170.0,13940.0,10.44,1,hold_close,1.09,,,ATTACK,,filled,1
20260403,123330,DISPLAY_SCORE,10,1,87.3,28400.0,0.0,24100.0,34400.0,-2.46,0,hold_close,1.4,,,ARMED,,filled,1
20260403,001780,FINAL_SCORE,1,1,90.6,2440.0,2739.0,2130.0,2740.0,12.09,1,tp_hit,0.97,,,ARMED,,unknown,0
20260403,001780,FINAL_SCORE,3,1,90.6,2440.0,2739.0,2130.0,2740.0,12.09,1,tp_hit,0.97,,,ARMED,,unknown,0
20260403,289930,FINAL_SCORE,3,1,89.2,19600.0,0.0,16660.0,21300.0,-1.89,0,hold_close,0.58,,,ARMED,,unknown,0
20260403,001780,FINAL_SCORE,5,1,90.6,2440.0,2739.0,2130.0,2740.0,12.09,1,tp_hit,0.97,,,ARMED,,unknown,0
20260403,289930,FINAL_SCORE,5,1,89.2,19600.0,0.0,16660.0,21300.0,-1.89,0,hold_close,0.58,,,ARMED,,unknown,0
20260403,054920,FINAL_SCORE,5,1,89.2,4850.0,0.0,4120.0,6010.0,-3.09,0,hold_close,1.59,,,CARRY,,unknown,0
