시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,두산퓨얼셀,336260,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",86300,2448.2,56521.1,244820067300.0,88.1,90.7,65.04,107.76,0,0,0,13.25,47.27,78.86,135.79,147.63,131.99,129.22,127.73,96.16,0.0,0.0,1,135.82,12.0,31.14,1,0,1.56,0.93,0,0,0,,1,1,60395.0,48084,79.48,0.6161,1.97,2.42,False,O,▲,71768,▲,O,X,-1.57,250,0,1,1,1,54900.0,46650.0,89900.0,105900.0,126300.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,15.03,4.0,4.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,14.825999999999999,45.54866666666667,2.0,35.1,OK,89.6469176874331,89.6469176874331,6,1,88.4,100.0,35.1,82.4,82.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,POSCO홀딩스,005490,1차 철강 제조업,525000,2409.03,416018.0,240903290000.0,86.7,83.9,23.26,54.47,0,0,0,-1.87,11.94,25.45,44.83,43.05,72.98,38.26,23.15,37.15,0.0,0.0,1,52.64,9.2,12.94,1,0,1.37,0.91,0,0,0,,1,1,446400.0,394186,33.19,0.1511,0.79,0.54,False,O,▲,514711,▲,O,X,-1.31,250,0,1,1,1,447000.0,407500.0,542000.0,603000.0,681000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,8.84,4.0,2.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,1차 철강 제조업,철강·금속,-7.128823529411766,11.881176470588235,12.0,40.0,OK,54.78399307052925,54.78399307052925,6,1,85.8,56.9,40.0,65.1,65.1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,HB테크놀러지,078150,특수 목적용 기계 제조업,4530,2082.5,4478.2,208249988998.0,88.1,91.8,61.66,79.61,0,0,0,12.69,59.79,70.62,115.2,109.24,122.6,108.63,89.34,86.77,0.195,0.195,1,107.26,12.0,16.78,1,0,1.05,0.84,0,0,0,,1,1,3515.0,3052,48.38,0.6989,7.24,0.71,False,O,▲,3375,▲,O,X,16.17,249,0,1,1,1,2940.0,2500.0,4980.0,5880.0,7010.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,14.97,6.0,4.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,조선·기계·설비,5.413733333333333,28.719466666666666,3.0,27.0,OK,31.0,31.0,4,1,80.7,17.6,27.0,44.7,44.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상][RSI극단: RSI 85+ 극단과열]
KOSDAQ,파두,440110,반도체 제조업,92400,2107.5,46289.5,210750058400.0,86.7,79.6,33.73,69.28,0,0,0,10.26,13.37,41.28,62.11,106.71,270.34,55.54,86.81,234.51,0.0,0.0,1,292.58,12.0,21.89,1,0,0.85,0.96,42781,7577,50358,,1,1,63560.0,60816,51.93,-0.1255,1.94,0.18,False,X,▼,86990,▲,O,X,-2.27,221,0,1,1,1,72500.0,61600.0,94200.0,98400.0,108800.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,15.03,5.0,2.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,반도체 제조업,반도체,12.306176470588236,49.392941176470586,1.0,36.6,OK,65.57135816628838,65.57135816628838,2,0,80.0,76.9,36.6,70.1,70.1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,산일전기,062040,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",322500,1622.84,101338.5,162284397750.0,84.0,84.7,48.3,101.15,0,0,0,0.94,45.27,57.32,140.67,105.41,124.74,134.1,85.51,88.91,0.0,0.0,1,118.81,12.0,43.83,1,0,1.25,0.91,0,0,0,,1,1,240550.0,188035,71.51,0.736,0.62,2.46,False,O,▲,292109,▲,O,X,1.25,249,0,1,1,1,228500.0,194000.0,341000.0,400000.0,474500.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.1,4.0,3.3,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,14.825999999999999,45.54866666666667,2.0,37.1,OK,29.942983025492865,29.942983025492865,6,1,84.3,37.3,37.1,56.1,56.1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,가온전선,000500,절연선 및 케이블 제조업,477000,1392.65,78910.7,139264538250.0,97.2,96.2,146.73,198.96,0,0,0,29.97,119.82,206.95,372.28,430.0,509.97,365.71,410.1,474.14,0.0,0.0,1,507.07,12.0,50.69,1,0,1.63,1.0,0,0,0,,1,1,283940.0,166239,186.94,0.9211,2.04,3.79,False,O,▲,312447,▲,O,X,0.0,249,1,1,1,1,203000.0,172500.0,477000.0,586000.0,724000.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.02,4.0,9.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,절연선 및 케이블 제조업,기타,3.8636936936936936,18.736036036036033,7.0,57.6,OK,79.5,79.5,6,1,90.4,84.3,57.6,81.4,81.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,LG이노텍,011070,전자부품 제조업,624000,1272.4,147682.7,127239675500.0,88.2,79.0,27.98,86.11,0,0,0,-2.04,5.41,24.8,79.83,164.41,151.11,73.26,144.51,115.28,0.021,0.021,1,155.26,12.0,42.5,1,0,1.43,0.92,0,0,0,,1,1,490150.0,364080,71.39,-0.1686,0.68,-0.05,False,O,▲,650697,▲,X,X,-2.35,250,0,1,1,1,512000.0,442000.0,649000.0,698000.0,765000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,13.67,4.0,2.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,0.0,전자부품 제조업,IT/전기전자,6.182352941176471,23.521470588235296,5.0,16.9,OK,34.29725899503694,34.29725899503694,4,1,86.7,37.3,16.9,53.0,53.0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,SK,034730,기타 금융업,550000,977.42,398764.9,97742381500.0,96.1,81.5,33.85,61.53,0,0,0,1.29,29.41,44.17,60.82,65.91,103.33,54.25,46.01,67.5,0.0,0.0,1,101.59,10.6,14.56,1,0,0.75,0.81,0,0,0,,1,1,457750.0,375972,46.29,0.5123,0.9,1.31,False,O,▲,500004,▲,O,X,-2.39,250,0,1,1,1,431500.0,381500.0,600000.0,683000.0,787000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,11.59,4.0,3.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금융업,금융,4.041951219512195,19.879512195121954,6.0,73.1,OK,79.1371808803433,79.1371808803433,4,1,50.3,87.9,73.1,69.9,69.9,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,일진전기,103590,절연선 및 케이블 제조업,144100,823.2,68714.6,82320036300.0,96.3,91.1,39.27,92.86,0,0,0,1.05,20.48,64.69,80.12,117.35,131.3,73.56,97.45,95.47,0.0,0.0,1,138.52,12.0,14.86,1,0,1.23,0.95,0,0,0,,1,1,109150.0,93292,54.46,0.1928,0.75,1.61,False,O,▲,142346,▲,O,X,-3.3,250,0,1,1,1,108600.0,93000.0,147900.0,151600.0,171700.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,14.36,4.0,2.5,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,0.0,절연선 및 케이블 제조업,기타,3.8636936936936936,18.736036036036033,7.0,55.6,OK,38.37341049619467,38.37341049619467,6,1,84.6,38.6,55.6,60.4,60.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,세명전기,017510,기타 금속 가공제품 제조업,16250,807.49,2526.3,80749439810.0,90.0,90.2,39.02,82.57,0,0,0,3.04,27.45,56.7,84.03,56.1,46.13,77.46,36.2,10.3,0.0,0.0,1,60.16,12.0,12.54,1,0,3.26,1.0,0,0,0,,1,1,11075.0,12183,33.38,0.2288,0.35,1.61,False,O,▲,15471,▲,O,X,0.95,249,0,1,1,1,12270.0,10430.0,16250.0,16680.0,18490.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.0,6.0,2.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기타 금속 가공제품 제조업,기타,3.8636936936936936,18.736036036036033,7.0,47.2,OK,28.0,28.0,6,1,95.0,27.1,47.2,58.3,58.3,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,MDS테크,086960,소프트웨어 개발 및 공급업,3160,788.1,1298.0,78810453960.0,100.0,100.0,12.52,11.78,0,1,0,13.26,13.26,13.26,13.26,-10.18,-16.58,6.69,-30.08,-52.41,0.916,0.296,0,-3.66,6.0,0.0,1,1,91.08,0.44,0,0,0,,1,1,3062.0,3244,-2.61,0.1216,20.0,0.04,False,X,▼,2830,▲,O,X,13.08,250,0,-1,-1,1,3190.0,3090.0,3625.0,3875.0,4555.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,3.13,6.0,4.3,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,소프트웨어 개발 및 공급업,IT/전기전자,6.182352941176471,23.521470588235296,5.0,72.5,OK,14.5,14.5,6,1,29.1,0.0,72.5,26.1,26.1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
