시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSDAQ,HB테크놀러지,078150,특수 목적용 기계 제조업,4530,3107.58,4200.0,310758336920.0,88.1,91.8,61.66,79.61,0,0,0,12.69,59.79,70.62,115.2,109.24,122.6,106.75,83.63,76.5,0.194,0.194,1,107.26,12.0,16.78,1,0,1.06,0.84,0,0,0,,1,1,3515.0,3051,48.46,0.6989,7.22,0.72,False,O,▲,3375,▲,O,X,16.17,250,0,1,1,1,2940.0,2500.0,4980.0,5880.0,7010.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,14.97,6.0,4.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,조선·기계·설비,4.330375,33.544625,3.0,27.2,OK,28.0,28.0,4,1,80.8,14.4,27.2,43.5,43.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상][RSI극단: RSI 85+ 극단과열]
KOSDAQ,오이솔루션,138080,통신 및 방송 장비 제조업,54000,2941.72,6684.0,294172190875.0,64.8,77.2,24.83,36.57,0,0,0,21.08,43.62,16.88,37.23,218.02,321.88,28.78,192.41,275.77,0.0,0.0,1,24.24,12.0,-2.41,0,0,1.69,0.82,5616,13770,19386,,1,1,35610.0,36971,46.06,0.6731,4.89,2.32,False,O,▲,42117,▲,O,X,0.67,250,0,1,1,1,45400.0,38600.0,57900.0,62700.0,69700.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,14.98,5.0,1.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,통신 및 방송 장비 제조업,IT/전기전자,7.0463265306122445,29.316632653061223,4.0,90.2,OK,59.5,59.5,6,1,48.4,86.1,90.2,71.8,71.8,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,아진엑스텍,059120,반도체 제조업,12560,2057.38,2299.7,205738286465.0,89.9,98.5,54.39,83.57,0,0,0,7.72,62.48,69.96,88.59,24.23,241.58,80.14,-1.38,195.48,0.091,0.091,1,56.07,12.0,5.63,1,0,3.59,0.75,0,0,0,,1,1,9370.0,9769,28.56,1.0662,5.08,2.57,False,O,▲,10012,▲,O,X,-2.23,250,0,1,1,1,8540.0,7260.0,14500.0,16790.0,19700.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,14.99,6.0,4.7,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,반도체 제조업,반도체,7.560357142857143,49.1,2.0,25.0,OK,20.5,20.5,6,1,91.2,20.1,25.0,49.5,49.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,SK,034730,기타 금융업,543000,1916.55,393689.7,191654865500.0,96.0,80.1,35.58,55.72,0,0,0,4.42,31.16,40.49,73.76,64.05,119.39,65.31,38.44,73.29,0.0,0.0,1,99.42,10.1,13.21,1,0,0.79,0.79,14118,14118,28236,,1,1,457750.0,372906,45.61,0.4512,1.77,1.31,False,O,▲,473755,▲,O,X,2.88,250,0,1,1,1,420500.0,371000.0,600000.0,683000.0,787000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,11.77,4.0,3.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금융업,금융,4.604358974358974,25.548974358974363,7.0,77.3,OK,70.05796354127551,70.05796354127551,4,1,50.1,73.8,77.3,65.0,65.0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,산일전기,062040,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",322500,1606.78,98736.1,160677539000.0,84.0,84.7,48.3,101.15,0,0,0,0.94,45.27,57.32,140.67,105.41,124.74,132.22,79.8,78.64,0.0,0.0,1,118.81,12.0,43.83,1,0,1.25,0.91,0,0,0,,1,1,240550.0,188035,71.51,0.736,0.62,2.46,False,O,▲,292109,▲,O,X,1.25,250,0,1,1,1,228500.0,194000.0,341000.0,400000.0,474500.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.1,4.0,3.3,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,18.37933333333333,51.384,1.0,37.9,OK,55.093823310139754,55.093823310139754,6,1,84.3,65.2,37.9,67.4,67.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,LG이노텍,011070,전자부품 제조업,637000,1407.14,150759.5,140713690000.0,90.7,81.3,34.47,88.05,0,0,0,0.79,10.4,49.88,95.7,157.89,151.28,87.25,132.28,105.18,0.0,0.0,1,160.22,12.0,33.08,1,0,1.41,0.96,0,0,0,,1,1,490150.0,359458,77.21,-0.1569,0.72,0.1,False,O,▲,637750,▲,X,X,1.74,250,0,1,1,1,497500.0,429000.0,649000.0,683000.0,765000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,13.77,4.0,2.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,0.0,전자부품 제조업,IT/전기전자,7.0463265306122445,29.316632653061223,4.0,13.2,OK,45.85558517602287,45.85558517602287,4,1,87.0,51.0,13.2,57.8,57.8,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,머큐리,100590,통신 및 방송 장비 제조업,9900,1333.48,1696.8,133348105195.0,47.5,77.7,23.82,81.88,0,0,0,11.49,58.65,38.66,73.99,174.62,201.83,65.54,149.01,155.73,0.0,0.0,1,13.62,12.0,1.19,0,0,2.25,0.59,0,0,0,,1,1,6827.0,7403,33.73,1.15,2.21,2.21,False,O,▲,6775,▲,O,X,2.59,250,0,1,1,1,8400.0,7130.0,12750.0,15380.0,18720.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,15.12,6.0,3.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,통신 및 방송 장비 제조업,IT/전기전자,7.0463265306122445,29.316632653061223,4.0,69.6,OK,37.11823960992977,37.11823960992977,8,1,64.7,61.2,69.6,64.3,64.3,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,두산,000150,기타 금융업,1817000,1254.03,294242.0,125402999000.0,92.7,71.1,23.82,47.32,0,0,0,1.51,14.78,28.96,73.21,101.44,97.93,64.76,75.83,51.83,0.0,0.0,1,114.51,10.4,22.31,1,0,1.12,0.89,0,0,0,,1,1,1520500.0,1173811,54.79,0.154,0.78,-0.07,False,O,▲,1723720,▲,O,X,3.35,250,0,1,1,1,1541000.0,1346000.0,1900000.0,2202000.0,2585000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,12.65,4.0,1.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금융업,금융,4.604358974358974,25.548974358974363,7.0,57.6,OK,70.9733895848849,70.9733895848849,6,1,82.4,74.9,57.6,74.4,74.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,두산퓨얼셀,336260,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",76200,1167.65,49906.2,116765384000.0,86.0,89.2,53.0,96.39,0,0,0,-2.68,44.87,75.78,120.87,106.78,109.63,112.42,81.17,63.53,0.0,0.0,1,115.89,12.0,23.43,1,0,1.6,0.93,0,0,0,,1,1,56400.0,46264,64.71,0.5574,1.13,2.16,False,O,▲,66075,▲,O,X,-0.13,250,0,1,1,1,52300.0,44450.0,79400.0,92600.0,109300.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.01,5.0,3.5,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,18.37933333333333,51.384,1.0,37.2,OK,83.17614127067726,83.17614127067726,6,1,89.0,96.4,37.2,81.6,81.6,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,일진전기,103590,절연선 및 케이블 제조업,142600,834.82,67999.4,83482079600.0,95.3,88.3,42.23,89.94,0,0,0,0.28,27.78,65.05,95.34,105.18,132.25,86.89,79.57,86.15,0.0,0.0,1,136.49,12.0,10.84,1,0,1.2,0.93,0,0,0,,1,1,109150.0,92091,54.85,0.4,0.77,1.73,False,O,▲,135104,▲,O,X,1.27,250,0,1,1,1,105300.0,89600.0,147900.0,171700.0,202000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,14.91,4.0,2.7,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,절연선 및 케이블 제조업,기타,1.9008035714285714,15.238303571428572,10.0,46.2,OK,54.4752763215113,54.4752763215113,6,1,84.0,56.5,46.2,65.4,65.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,효성,004800,기타 금융업,276000,650.66,46203.5,65066191250.0,90.9,85.8,49.88,87.9,0,0,0,6.77,21.59,68.5,95.74,84.12,106.12,87.29,58.51,60.02,0.0,0.0,1,100.93,12.0,9.87,1,0,0.9,0.76,0,0,0,,1,1,211290.0,185644,48.67,0.1998,2.68,0.24,False,O,▲,244214,▲,O,X,17.99,250,0,1,1,1,193400.0,164300.0,318000.0,370000.0,436500.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,15.05,5.0,4.3,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금융업,금융,4.604358974358974,25.548974358974363,7.0,66.7,OK,58.191250869130215,58.191250869130215,4,1,77.6,50.7,66.7,64.7,64.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[갭과대: 갭 15%+ 비정상][RSI극단: RSI 85+ 극단과열]
