date,ndx_close,spx_close,rut_close
20230906,15371.4404296875,4465.47998046875,1874.280029296875
20230907,15258.51953125,4451.14013671875,1855.760009765625
20230908,15280.23046875,4457.490234375,1851.5400390625
20230911,15461.8701171875,4487.4599609375,1855.1400146484375
20230912,15289.740234375,4461.89990234375,1855.3199462890625
20230913,15348.5302734375,4467.43994140625,1840.8399658203125
20230914,15473.8896484375,4505.10009765625,1866.6300048828125
20230915,15202.400390625,4450.31982421875,1847.030029296875
20230918,15225.3701171875,4453.52978515625,1834.300048828125
20230919,15191.23046875,4443.9501953125,1826.530029296875
20230920,14969.919921875,4402.2001953125,1810.0999755859375
20230921,14694.240234375,4330.0,1781.8299560546875
20230922,14701.099609375,4320.06005859375,1776.5
20230925,14768.900390625,4337.43994140625,1784.239990234375
20230926,14545.830078125,4273.52978515625,1761.6099853515625
20230927,14580.16015625,4274.509765625,1778.9000244140625
20230928,14702.76953125,4299.7001953125,1794.31005859375
20230929,14715.240234375,4288.0498046875,1785.0999755859375
20231002,14837.5703125,4288.39013671875,1756.8199462890625
20231003,14565.6201171875,4229.4501953125,1727.1500244140625
20231004,14776.25,4263.75,1729.010009765625
20231005,14723.2197265625,4258.18994140625,1731.510009765625
20231006,14973.240234375,4308.5,1745.56005859375
20231009,15047.150390625,4335.66015625,1755.989990234375
20231010,15131.51953125,4358.240234375,1775.949951171875
20231011,15241.1201171875,4376.9501953125,1773.300048828125
20231012,15184.099609375,4349.60986328125,1734.25
20231013,14995.1201171875,4327.77978515625,1719.7099609375
20231016,15172.73046875,4373.6298828125,1747.06005859375
20231017,15122.009765625,4373.2001953125,1766.050048828125
20231018,14909.259765625,4314.60009765625,1728.81005859375
20231019,14783.1298828125,4278.0,1702.699951171875
20231020,14560.8798828125,4224.16015625,1680.7900390625
20231023,14604.849609375,4217.0400390625,1665.8800048828125
20231024,14745.8603515625,4247.68017578125,1679.5
20231025,14381.6396484375,4186.77001953125,1651.4300537109375
20231026,14109.5703125,4137.22998046875,1657.0
20231027,14180.419921875,4117.3701171875,1636.93994140625
20231030,14335.509765625,4166.81982421875,1647.2900390625
20231031,14409.7802734375,4193.7998046875,1662.280029296875
20231101,14664.91015625,4237.85986328125,1669.699951171875
20231102,14919.5498046875,4317.77978515625,1714.2099609375
20231103,15099.490234375,4358.33984375,1760.699951171875
20231106,15154.9296875,4365.97998046875,1737.93994140625
20231107,15296.01953125,4378.3798828125,1733.1500244140625
20231108,15313.240234375,4382.77978515625,1714.0699462890625
20231109,15187.900390625,4347.35009765625,1687.239990234375
20231110,15529.1201171875,4415.240234375,1705.3199462890625
20231113,15482.7900390625,4411.5498046875,1705.5
20231114,15812.4697265625,4495.7001953125,1798.3199462890625
20231115,15817.1796875,4502.8798828125,1801.219970703125
20231116,15833.169921875,4508.240234375,1773.760009765625
20231117,15837.990234375,4514.02001953125,1797.77001953125
20231120,16027.0595703125,4547.3798828125,1807.0799560546875
20231121,15933.6201171875,4538.18994140625,1783.260009765625
20231122,16001.3896484375,4556.6201171875,1795.5400390625
20231124,15982.009765625,4559.33984375,1807.5
20231127,15961.98046875,4550.43017578125,1801.1500244140625
20231128,16010.4296875,4554.89013671875,1792.81005859375
20231129,15987.599609375,4550.580078125,1803.81005859375
20231130,15947.8701171875,4567.7998046875,1809.02001953125
20231201,15997.580078125,4594.6298828125,1862.6400146484375
20231204,15839.669921875,4569.77978515625,1882.02001953125
20231205,15877.7099609375,4567.18017578125,1856.0400390625
20231206,15788.0498046875,4549.33984375,1852.050048828125
20231207,16022.490234375,4585.58984375,1868.25
20231208,16084.6904296875,4604.3701171875,1880.8199462890625
20231211,16221.73046875,4622.43994140625,1883.6800537109375
20231212,16354.25,4643.7001953125,1881.27001953125
20231213,16562.369140625,4707.08984375,1947.510009765625
20231214,16537.830078125,4719.5498046875,2000.510009765625
20231215,16623.44921875,4719.18994140625,1985.1300048828125
20231218,16729.80078125,4740.56005859375,1982.4200439453125
20231219,16811.849609375,4768.3701171875,2020.949951171875
20231220,16554.16015625,4698.35009765625,1982.8399658203125
20231221,16757.41015625,4746.75,2017.06005859375
20231222,16777.400390625,4754.6298828125,2033.9599609375
20231226,16878.4609375,4774.75,2059.18994140625
20231227,16906.80078125,4781.580078125,2066.2099609375
20231228,16898.470703125,4783.35009765625,2058.340087890625
20231229,16825.9296875,4769.830078125,2027.0699462890625
20240102,16543.939453125,4742.830078125,2012.800048828125
20240103,16368.490234375,4704.81005859375,1959.199951171875
20240104,16282.009765625,4688.68017578125,1957.72998046875
20240105,16305.98046875,4697.240234375,1951.1400146484375
20240108,16649.869140625,4763.5400390625,1989.010009765625
20240109,16678.69921875,4756.5,1968.0400390625
20240110,16793.05078125,4783.4501953125,1970.260009765625
20240111,16820.900390625,4780.240234375,1955.4599609375
20240112,16832.919921875,4783.830078125,1950.9599609375
20240116,16830.7109375,4765.97998046875,1927.300048828125
20240117,16736.279296875,4739.2099609375,1913.1700439453125
20240118,16982.2890625,4780.93994140625,1923.6500244140625
20240119,17314.0,4839.81005859375,1944.3900146484375
20240122,17330.380859375,4850.43017578125,1983.3800048828125
20240123,17404.2109375,4864.60009765625,1976.27001953125
20240124,17499.30078125,4868.5498046875,1961.8599853515625
20240125,17516.990234375,4894.16015625,1975.8800048828125
20240126,17421.009765625,4890.97021484375,1978.3299560546875
20240129,17596.26953125,4927.93017578125,2011.4200439453125
20240130,17476.7109375,4924.97021484375,1996.239990234375
20240131,17137.240234375,4845.64990234375,1947.3399658203125
20240201,17344.7109375,4906.18994140625,1974.4200439453125
20240202,17642.73046875,4958.60986328125,1962.72998046875
20240205,17613.0390625,4942.81005859375,1937.239990234375
20240206,17572.73046875,4954.22998046875,1953.6300048828125
20240207,17755.0703125,4995.06005859375,1950.3599853515625
20240208,17783.169921875,4997.91015625,1979.699951171875
20240209,17962.41015625,5026.60986328125,2009.989990234375
20240212,17882.66015625,5021.83984375,2045.260009765625
20240213,17600.419921875,4953.169921875,1964.1700439453125
20240214,17807.630859375,5000.6201171875,2012.0999755859375
20240215,17845.720703125,5029.72998046875,2061.47998046875
20240216,17685.98046875,5005.56982421875,2045.1400146484375
20240220,17546.099609375,4975.509765625,2004.1400146484375
20240221,17478.91015625,4981.7998046875,1994.739990234375
20240222,18004.69921875,5087.02978515625,2013.8399658203125
20240223,17937.609375,5088.7998046875,2016.68994140625
20240226,17933.330078125,5069.52978515625,2028.969970703125
20240227,17971.05078125,5078.18017578125,2056.110107421875
20240228,17874.5,5069.759765625,2040.31005859375
20240229,18043.849609375,5096.27001953125,2054.840087890625
20240301,18302.91015625,5137.080078125,2076.389892578125
20240304,18226.48046875,5130.9501953125,2074.31005859375
20240305,17897.869140625,5078.64990234375,2053.7099609375
20240306,18017.5703125,5104.759765625,2068.090087890625
20240307,18297.990234375,5157.35986328125,2084.739990234375
20240308,18018.44921875,5123.68994140625,2082.7099609375
20240311,17951.689453125,5117.93994140625,2065.8798828125
20240312,18219.109375,5175.27001953125,2065.47998046875
20240313,18068.470703125,5165.31005859375,2071.7099609375
20240314,18014.810546875,5150.47998046875,2031.1800537109375
20240315,17808.25,5117.08984375,2039.3199462890625
20240318,17985.009765625,5149.419921875,2024.739990234375
20240319,18032.19921875,5178.509765625,2035.7099609375
20240320,18240.109375,5224.6201171875,2074.8798828125
20240321,18320.380859375,5241.52978515625,2098.56005859375
20240322,18339.439453125,5234.18017578125,2072.0
20240325,18277.060546875,5218.18994140625,2074.159912109375
20240326,18210.5390625,5203.580078125,2070.159912109375
20240327,18280.83984375,5248.490234375,2114.35009765625
20240328,18254.689453125,5254.35009765625,2124.550048828125
20240401,18293.19921875,5243.77001953125,2102.840087890625
20240402,18121.779296875,5205.81005859375,2065.0400390625
20240403,18160.189453125,5211.490234375,2076.199951171875
20240404,17878.779296875,5147.2099609375,2053.830078125
20240405,18108.4609375,5204.33984375,2063.469970703125
20240408,18100.189453125,5202.39013671875,2073.7099609375
20240409,18169.900390625,5209.91015625,2080.800048828125
20240410,18011.66015625,5160.64013671875,2028.3900146484375
20240411,18307.98046875,5199.06005859375,2042.5999755859375
20240412,18003.490234375,5123.41015625,2003.1700439453125
20240415,17706.830078125,5061.81982421875,1975.7099609375
20240416,17713.66015625,5051.41015625,1967.47998046875
20240417,17493.619140625,5022.2099609375,1947.949951171875
20240418,17394.310546875,5011.1201171875,1942.9599609375
20240419,17037.650390625,4967.22998046875,1947.6600341796875
20240422,17210.890625,5010.60009765625,1967.469970703125
20240423,17471.470703125,5070.5498046875,2002.6400146484375
20240424,17526.80078125,5071.6298828125,1995.4300537109375
20240425,17430.5,5048.419921875,1981.1199951171875
20240426,17718.30078125,5099.9599609375,2002.0
20240429,17782.720703125,5116.169921875,2016.030029296875
20240430,17440.689453125,5035.68994140625,1973.9100341796875
20240501,17318.55078125,5018.39013671875,1980.22998046875
20240502,17541.5390625,5064.2001953125,2016.1099853515625
20240503,17890.80078125,5127.7900390625,2035.719970703125
20240506,18093.5703125,5180.740234375,2060.669921875
20240507,18091.44921875,5187.7001953125,2064.64990234375
20240508,18085.009765625,5187.669921875,2055.139892578125
20240509,18113.4609375,5214.080078125,2073.6298828125
20240510,18161.1796875,5222.68017578125,2059.780029296875
20240513,18198.609375,5221.419921875,2062.1201171875
20240514,18322.76953125,5246.68017578125,2085.68994140625
20240515,18596.650390625,5308.14990234375,2109.4599609375
20240516,18557.9609375,5297.10009765625,2096.25
20240517,18546.23046875,5303.27001953125,2095.719970703125
20240520,18674.189453125,5308.1298828125,2102.5
20240521,18713.80078125,5321.41015625,2098.360107421875
20240522,18705.19921875,5307.009765625,2081.7099609375
20240523,18623.390625,5267.83984375,2048.409912109375
20240524,18808.349609375,5304.72021484375,2069.669921875
20240528,18869.439453125,5306.0400390625,2066.85009765625
20240529,18736.75,5266.9501953125,2036.18994140625
20240530,18538.66015625,5235.47998046875,2056.60009765625
20240531,18536.650390625,5277.509765625,2070.1298828125
20240603,18600.970703125,5283.39990234375,2059.679931640625
20240604,18654.83984375,5291.33984375,2033.93994140625
20240605,19035.05078125,5354.02978515625,2063.8701171875
20240606,19021.189453125,5352.9599609375,2049.43994140625
20240607,19000.94921875,5346.990234375,2026.550048828125
20240610,19074.669921875,5360.7900390625,2031.6099853515625
20240611,19210.1796875,5375.31982421875,2024.3499755859375
20240612,19465.1796875,5421.02978515625,2057.10009765625
20240613,19576.919921875,5433.740234375,2038.9100341796875
20240614,19659.80078125,5431.60009765625,2006.1600341796875
20240617,19902.75,5473.22998046875,2022.010009765625
20240618,19908.859375,5487.02978515625,2025.22998046875
20240620,19752.30078125,5473.169921875,2017.3900146484375
20240621,19700.4296875,5464.6201171875,2022.030029296875
20240624,19474.619140625,5447.8701171875,2030.81005859375
20240625,19701.130859375,5469.2998046875,2022.3499755859375
20240626,19751.05078125,5477.89990234375,2018.1199951171875
20240627,19789.029296875,5482.8701171875,2038.3399658203125
20240628,19682.869140625,5460.47998046875,2047.68994140625
20240701,19812.220703125,5475.08984375,2030.0699462890625
20240702,20011.890625,5509.009765625,2033.8699951171875
20240703,20186.630859375,5537.02001953125,2036.6199951171875
20240705,20391.970703125,5567.18994140625,2026.72998046875
20240708,20439.5390625,5572.85009765625,2038.6700439453125
20240709,20453.01953125,5576.97998046875,2029.469970703125
20240710,20675.380859375,5633.91015625,2051.75
20240711,20211.359375,5584.5400390625,2125.0400390625
20240712,20331.490234375,5615.35009765625,2148.27001953125
20240715,20386.880859375,5631.22021484375,2187.02001953125
20240716,20398.619140625,5667.2001953125,2263.669921875
20240717,19799.140625,5588.27001953125,2239.669921875
20240718,19705.08984375,5544.58984375,2198.2900390625
20240719,19522.619140625,5505.0,2184.35009765625
20240722,19822.869140625,5564.41015625,2220.64990234375
20240723,19754.33984375,5555.740234375,2243.27001953125
20240724,19032.390625,5427.1298828125,2195.3701171875
20240725,18830.580078125,5399.22021484375,2222.97998046875
20240726,19023.66015625,5459.10009765625,2260.070068359375
20240729,19059.490234375,5463.5400390625,2235.330078125
20240730,18796.26953125,5436.43994140625,2243.139892578125
20240731,19362.4296875,5522.2998046875,2254.47998046875
20240801,18890.390625,5446.68017578125,2186.159912109375
20240802,18440.849609375,5346.56005859375,2109.31005859375
20240805,17895.16015625,5186.330078125,2039.1600341796875
20240806,18077.919921875,5240.02978515625,2064.300048828125
20240807,17867.369140625,5199.5,2035.1099853515625
20240808,18413.8203125,5319.31005859375,2084.419921875
20240809,18513.099609375,5344.16015625,2080.919921875
20240812,18542.029296875,5344.39013671875,2062.080078125
20240813,19006.4296875,5434.43017578125,2095.18994140625
20240814,19022.6796875,5455.2099609375,2084.320068359375
20240815,19490.150390625,5543.22021484375,2135.469970703125
20240816,19508.51953125,5554.25,2141.919921875
20240819,19766.490234375,5608.25,2167.5
20240820,19719.8203125,5597.1201171875,2142.18994140625
20240821,19824.83984375,5620.85009765625,2170.56005859375
20240822,19491.83984375,5570.64013671875,2150.030029296875
20240823,19720.869140625,5634.60986328125,2218.699951171875
20240826,19516.439453125,5616.83984375,2217.919921875
20240827,19581.51953125,5625.7998046875,2203.0
20240828,19350.779296875,5592.18017578125,2188.639892578125
20240829,19325.44921875,5591.9599609375,2202.97998046875
20240830,19574.640625,5648.39990234375,2217.6298828125
20240903,18958.740234375,5528.93017578125,2149.2099609375
20240904,18921.400390625,5520.06982421875,2145.219970703125
20240905,18930.330078125,5503.41015625,2132.050048828125
20240906,18421.310546875,5408.419921875,2091.409912109375
20240909,18660.779296875,5471.0498046875,2097.780029296875
20240910,18829.140625,5495.52001953125,2097.43994140625
20240911,19237.30078125,5554.1298828125,2103.85009765625
20240912,19423.0703125,5595.759765625,2129.429931640625
20240913,19514.58984375,5626.02001953125,2182.489990234375
20240916,19423.060546875,5633.08984375,2189.169921875
20240917,19432.400390625,5634.580078125,2205.47998046875
20240918,19344.490234375,5618.259765625,2206.340087890625
20240919,19839.830078125,5713.64013671875,2252.7099609375
20240920,19791.490234375,5702.5498046875,2227.889892578125
20240923,19852.19921875,5718.56982421875,2220.280029296875
20240924,19944.83984375,5732.93017578125,2223.989990234375
20240925,19972.609375,5722.259765625,2197.449951171875
20240926,20115.5390625,5745.3701171875,2209.8701171875
20240927,20008.619140625,5738.169921875,2224.699951171875
20240930,20060.689453125,5762.47998046875,2229.969970703125
20241001,19773.30078125,5708.75,2197.030029296875
20241002,19802.58984375,5709.5400390625,2195.010009765625
20241003,19793.33984375,5699.93994140625,2180.14990234375
20241004,20035.01953125,5751.06982421875,2212.800048828125
20241007,19800.740234375,5695.93994140625,2193.090087890625
20241008,20107.779296875,5751.1298828125,2194.97998046875
20241009,20268.859375,5792.0400390625,2200.590087890625
20241010,20241.759765625,5780.0498046875,2188.419921875
20241011,20271.970703125,5815.02978515625,2234.409912109375
20241014,20439.05078125,5859.85009765625,2248.639892578125
20241015,20159.830078125,5815.259765625,2249.820068359375
20241016,20174.05078125,5842.47021484375,2286.679931640625
20241017,20190.419921875,5841.47021484375,2280.85009765625
20241018,20324.0390625,5864.669921875,2276.090087890625
20241021,20361.470703125,5853.97998046875,2239.7099609375
20241022,20390.4609375,5851.2001953125,2231.530029296875
20241023,20066.9609375,5797.419921875,2213.840087890625
20241024,20232.869140625,5809.85986328125,2218.919921875
20241025,20352.01953125,5808.1201171875,2207.989990234375
20241028,20351.0703125,5823.52001953125,2244.070068359375
20241029,20550.650390625,5832.919921875,2238.090087890625
20241030,20387.69921875,5813.669921875,2233.0400390625
20241031,19890.419921875,5705.4501953125,2196.64990234375
20241101,20033.140625,5728.7998046875,2210.1298828125
20241104,19963.599609375,5712.68994140625,2219.030029296875
20241105,20227.4609375,5782.759765625,2260.840087890625
20241106,20781.330078125,5929.0400390625,2392.919921875
20241107,21101.5703125,5973.10009765625,2382.68994140625
20241108,21117.1796875,5995.5400390625,2399.639892578125
20241111,21106.58984375,6001.35009765625,2434.97998046875
20241112,21070.7890625,5983.990234375,2391.85009765625
20241113,21036.16015625,5985.3798828125,2369.3701171875
20241114,20896.669921875,5949.169921875,2336.93994140625
20241115,20394.130859375,5870.6201171875,2303.840087890625
20241118,20539.189453125,5893.6201171875,2306.340087890625
20241119,20684.58984375,5916.97998046875,2324.830078125
20241120,20667.099609375,5917.10986328125,2325.530029296875
20241121,20740.779296875,5948.7099609375,2364.02001953125
20241122,20776.23046875,5969.33984375,2406.669921875
20241125,20804.890625,5987.3701171875,2442.030029296875
20241126,20922.900390625,6021.6298828125,2424.31005859375
20241127,20744.490234375,5998.740234375,2426.18994140625
20241129,20930.369140625,6032.3798828125,2434.72998046875
20241202,21164.599609375,6047.14990234375,2434.139892578125
20241203,21229.3203125,6049.8798828125,2416.35009765625
20241204,21492.359375,6086.490234375,2426.56005859375
20241205,21425.220703125,6075.10986328125,2396.169921875
20241206,21622.25,6090.27001953125,2408.989990234375
20241209,21440.8203125,6052.85009765625,2392.840087890625
20241210,21368.1796875,6034.91015625,2382.77001953125
20241211,21763.98046875,6084.18994140625,2394.159912109375
20241212,21615.26953125,6051.25,2361.080078125
20241213,21780.25,6051.08984375,2346.89990234375
20241216,22096.66015625,6074.080078125,2361.989990234375
20241217,22001.080078125,6050.60986328125,2334.080078125
20241218,21209.3203125,5872.16015625,2231.510009765625
20241219,21110.509765625,5867.080078125,2221.5
20241220,21289.150390625,5930.85009765625,2242.3701171875
20241223,21503.169921875,5974.06982421875,2237.43994140625
20241224,21797.650390625,6040.0400390625,2259.85009765625
20241226,21768.310546875,6037.58984375,2280.18994140625
20241227,21473.01953125,5970.83984375,2244.590087890625
20241230,21197.08984375,5906.93994140625,2227.780029296875
20241231,21012.169921875,5881.6298828125,2230.159912109375
20250102,20975.619140625,5868.5498046875,2231.669921875
20250103,21326.16015625,5942.47021484375,2268.469970703125
20250106,21559.5,5975.3798828125,2266.64990234375
20250107,21173.0390625,5909.02978515625,2249.800048828125
20250108,21180.970703125,5918.25,2238.9599609375
20250110,20847.580078125,5827.0400390625,2189.22998046875
20250113,20784.720703125,5836.22021484375,2194.39990234375
20250114,20757.41015625,5842.91015625,2219.239990234375
20250115,21237.849609375,5949.91015625,2263.2900390625
20250116,21091.25,5937.33984375,2266.7900390625
20250117,21441.16015625,5996.66015625,2275.8798828125
20250121,21566.509765625,6049.240234375,2317.969970703125
20250122,21853.0,6086.3701171875,2303.719970703125
20250123,21900.9296875,6118.7099609375,2314.60009765625
20250124,21774.009765625,6101.240234375,2307.739990234375
20250127,21127.279296875,6012.27978515625,2284.02001953125
20250128,21463.0390625,6067.7001953125,2288.860107421875
20250129,21411.4609375,6039.31005859375,2283.10009765625
20250130,21508.119140625,6071.169921875,2307.449951171875
20250131,21478.05078125,6040.52978515625,2287.68994140625
20250203,21297.580078125,5994.56982421875,2258.419921875
20250204,21566.919921875,6037.8798828125,2290.2099609375
20250205,21658.16015625,6061.47998046875,2316.22998046875
20250206,21774.0703125,6083.56982421875,2307.1201171875
20250207,21491.310546875,6025.990234375,2279.7099609375
20250210,21756.73046875,6066.43994140625,2287.93994140625
20250211,21693.51953125,6068.5,2275.699951171875
20250212,21719.259765625,6051.97021484375,2255.889892578125
20250213,22030.7109375,6115.06982421875,2282.179931640625
20250214,22114.689453125,6114.6298828125,2279.97998046875
20250218,22164.609375,6129.580078125,2290.35009765625
20250219,22175.599609375,6144.14990234375,2282.4599609375
20250220,22068.060546875,6117.52001953125,2261.739990234375
20250221,21614.080078125,6013.1298828125,2195.35009765625
20250224,21352.080078125,5983.25,2178.27001953125
20250225,21087.25,5955.25,2170.080078125
20250226,21132.919921875,5956.06005859375,2174.169921875
20250227,20550.94921875,5861.56982421875,2139.659912109375
20250228,20884.41015625,5954.5,2163.070068359375
20250303,20425.580078125,5849.72021484375,2102.239990234375
20250304,20352.529296875,5778.14990234375,2079.530029296875
20250305,20628.4609375,5842.6298828125,2100.75
20250306,20052.630859375,5738.52001953125,2066.550048828125
20250307,20201.369140625,5770.2001953125,2075.47998046875
20250310,19430.94921875,5614.56005859375,2019.0699462890625
20250311,19376.9609375,5572.06982421875,2023.5899658203125
20250312,19596.01953125,5599.2998046875,2026.469970703125
20250313,19225.48046875,5521.52001953125,1993.68994140625
20250314,19704.640625,5638.93994140625,2044.0999755859375
20250317,19812.240234375,5675.1201171875,2068.330078125
20250318,19483.359375,5614.66015625,2049.93994140625
20250319,19736.66015625,5675.2900390625,2082.080078125
20250320,19677.609375,5662.89013671875,2068.6298828125
20250321,19753.970703125,5667.56005859375,2056.97998046875
20250324,20180.44921875,5767.56982421875,2109.3798828125
20250325,20287.830078125,5776.64990234375,2095.3798828125
20250326,19916.990234375,5712.2001953125,2073.830078125
20250327,19798.619140625,5693.31005859375,2065.699951171875
20250328,19281.400390625,5580.93994140625,2023.27001953125
20250331,19278.44921875,5611.85009765625,2011.9100341796875
20250401,19436.419921875,5633.06982421875,2012.239990234375
20250402,19581.779296875,5670.97021484375,2045.3599853515625
20250403,18521.470703125,5396.52001953125,1910.550048828125
20250404,17397.69921875,5074.080078125,1827.030029296875
20250407,17430.6796875,5062.25,1810.1400146484375
20250408,17090.400390625,4982.77001953125,1760.7099609375
20250409,19145.060546875,5456.89990234375,1913.1600341796875
20250410,18343.5703125,5268.0498046875,1831.3900146484375
20250411,18690.05078125,5363.35986328125,1860.199951171875
20250414,18796.01953125,5405.97021484375,1880.8800048828125
20250415,18830.23046875,5396.6298828125,1882.9200439453125
20250416,18257.640625,5275.7001953125,1863.47998046875
20250417,18258.08984375,5282.7001953125,1880.6199951171875
20250421,17808.30078125,5158.2001953125,1840.3199462890625
20250422,18276.41015625,5287.759765625,1890.280029296875
20250423,18693.259765625,5375.85986328125,1919.1400146484375
20250424,19214.400390625,5484.77001953125,1957.5899658203125
20250425,19432.560546875,5525.2099609375,1957.6199951171875
20250428,19427.2890625,5528.75,1965.550048828125
20250429,19544.94921875,5560.830078125,1976.52001953125
20250430,19571.01953125,5569.06005859375,1964.1199951171875
20250501,19786.7109375,5604.14013671875,1975.8599853515625
20250502,20102.609375,5686.669921875,2020.739990234375
20250505,19967.939453125,5650.3798828125,2004.260009765625
20250506,19791.349609375,5606.91015625,1983.18994140625
20250507,19867.970703125,5631.27978515625,1989.6600341796875
20250508,20063.560546875,5663.93994140625,2026.4100341796875
20250509,20061.44921875,5659.91015625,2023.0699462890625
20250512,20868.150390625,5844.18994140625,2092.199951171875
20250513,21197.69921875,5886.5498046875,2102.35009765625
20250514,21319.2109375,5892.580078125,2083.800048828125
20250515,21335.8203125,5916.93017578125,2094.68994140625
20250516,21427.939453125,5958.3798828125,2113.25
20250519,21447.05078125,5963.60009765625,2104.429931640625
20250520,21367.369140625,5940.4599609375,2105.580078125
20250521,21080.359375,5844.60986328125,2046.56005859375
20250522,21112.470703125,5842.009765625,2045.56005859375
20250523,20915.66015625,5802.81982421875,2039.8499755859375
20250527,21414.990234375,5921.5400390625,2090.39990234375
20250528,21318.169921875,5888.5498046875,2067.800048828125
20250529,21363.94921875,5912.169921875,2074.780029296875
20250530,21340.990234375,5911.68994140625,2066.2900390625
20250602,21491.75,5935.93994140625,2070.159912109375
20250603,21662.580078125,5970.3701171875,2102.97998046875
20250604,21721.919921875,5970.81005859375,2098.47998046875
20250605,21547.4296875,5939.2998046875,2097.35009765625
20250606,21761.7890625,6000.35986328125,2132.25
20250609,21797.869140625,6005.8798828125,2144.449951171875
20250610,21941.919921875,6038.81005859375,2156.409912109375
20250611,21860.80078125,6022.240234375,2148.22998046875
20250612,21913.3203125,6045.259765625,2140.090087890625
20250613,21631.0390625,5976.97021484375,2100.510009765625
20250616,21937.5703125,6033.10986328125,2124.1298828125
20250617,21719.080078125,5982.72021484375,2101.9599609375
20250618,21719.689453125,5980.8701171875,2112.9599609375
20250620,21626.390625,5967.83984375,2109.27001953125
20250623,21856.330078125,6025.169921875,2132.679931640625
20250624,22190.51953125,6092.18017578125,2161.2099609375
20250625,22237.740234375,6092.16015625,2136.179931640625
20250626,22447.2890625,6141.02001953125,2172.110107421875
20250627,22534.19921875,6173.06982421875,2172.530029296875
20250630,22679.009765625,6204.9501953125,2175.0400390625
20250701,22478.130859375,6198.009765625,2197.5400390625
20250702,22641.890625,6227.419921875,2226.3798828125
20250703,22866.970703125,6279.35009765625,2249.0400390625
20250707,22685.5703125,6229.97998046875,2214.22998046875
20250708,22702.25,6225.52001953125,2228.739990234375
20250709,22864.91015625,6263.259765625,2252.489990234375
20250710,22829.259765625,6280.4599609375,2263.409912109375
20250711,22780.599609375,6259.75,2234.830078125
20250714,22855.630859375,6268.56005859375,2249.72998046875
20250715,22884.58984375,6243.759765625,2205.050048828125
20250716,22907.970703125,6263.7001953125,2226.989990234375
20250717,23081.05078125,6297.35986328125,2253.679931640625
20250718,23065.470703125,6296.7900390625,2240.010009765625
20250721,23180.060546875,6305.60009765625,2231.1298828125
20250722,23063.580078125,6309.6201171875,2248.760009765625
20250723,23162.41015625,6358.91015625,2283.1298828125
20250724,23219.869140625,6363.35009765625,2252.1298828125
20250725,23272.25,6388.64013671875,2261.070068359375
20250728,23356.26953125,6389.77001953125,2256.72998046875
20250729,23308.30078125,6370.85986328125,2242.9599609375
20250730,23345.41015625,6362.89990234375,2232.39990234375
20250731,23218.119140625,6339.39013671875,2211.64990234375
20250801,22763.310546875,6238.009765625,2166.780029296875
20250804,23188.609375,6329.93994140625,2212.300048828125
20250805,23018.560546875,6299.18994140625,2225.669921875
20250806,23315.0390625,6345.06005859375,2221.2900390625
20250807,23389.529296875,6340.0,2214.719970703125
20250808,23611.26953125,6389.4501953125,2218.419921875
20250811,23526.630859375,6373.4501953125,2216.510009765625
20250812,23839.19921875,6445.759765625,2282.780029296875
20250813,23849.0390625,6466.580078125,2328.06005859375
20250814,23832.439453125,6468.5400390625,2299.080078125
20250815,23712.0703125,6449.7998046875,2286.52001953125
20250818,23713.759765625,6449.14990234375,2294.469970703125
20250819,23384.76953125,6411.3701171875,2276.610107421875
20250820,23249.5703125,6395.77978515625,2269.35009765625
20250821,23142.580078125,6370.169921875,2274.10009765625
20250822,23498.119140625,6466.91015625,2361.949951171875
20250825,23425.609375,6439.31982421875,2339.169921875
20250826,23525.2890625,6465.93994140625,2358.60009765625
20250827,23565.849609375,6481.39990234375,2373.800048828125
20250828,23703.44921875,6501.85986328125,2378.409912109375
20250829,23415.419921875,6460.259765625,2366.419921875
20250902,23231.109375,6415.5400390625,2352.2099609375
20250903,23414.83984375,6448.259765625,2349.969970703125
20250904,23633.009765625,6502.080078125,2379.610107421875
20250905,23652.439453125,6481.5,2391.050048828125
20250908,23762.30078125,6495.14990234375,2394.889892578125
20250909,23839.80078125,6512.60986328125,2381.820068359375
20250910,23849.26953125,6532.0400390625,2378.010009765625
20250911,23992.560546875,6587.47021484375,2421.530029296875
20250912,24092.189453125,6584.2900390625,2397.06005859375
20250915,24293.779296875,6615.27978515625,2405.1298828125
20250916,24274.25,6606.759765625,2403.030029296875
20250917,24223.689453125,6600.35009765625,2407.340087890625
20250918,24454.890625,6631.9599609375,2467.699951171875
20250919,24626.25,6664.35986328125,2448.77001953125
20250922,24761.0703125,6693.75,2463.340087890625
20250923,24580.169921875,6656.919921875,2457.510009765625
20250924,24503.5703125,6637.97021484375,2434.97998046875
20250925,24397.310546875,6604.72021484375,2411.0400390625
20250926,24503.849609375,6643.7001953125,2434.320068359375
20250929,24611.349609375,6661.2099609375,2435.25
20250930,24679.990234375,6688.4599609375,2436.47998046875
20251001,24800.859375,6711.2001953125,2442.35009765625
20251002,24892.759765625,6715.35009765625,2458.489990234375
20251003,24785.51953125,6715.7900390625,2476.179931640625
20251006,24978.560546875,6740.27978515625,2486.35009765625
20251007,24840.23046875,6714.58984375,2458.419921875
20251008,25136.619140625,6753.72021484375,2483.989990234375
20251009,25098.1796875,6735.10986328125,2468.85009765625
20251010,24221.740234375,6552.509765625,2394.590087890625
