종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,NEWS_SCORE,NEWS_REASON,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,주봉20선_상회,주봉추세,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,ML_SCORE,TOTAL_SCORE,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
010140,삼성중공업,KOSPI,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,24100,513.75,212080.0,24100,22400,26150,28150,52.0,54.6,64.8,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-0.41,53.31,-7.9,-9.94,15.33,0,0.48,0.49,1.0,1.0,0.01,0.57,0.63,33.7,38.3,-3.98,24574,-1.93,,-118.2575,-0.0459,0.62,-2.15,26695,-1,13.75,0,0,0,0,True,-3.02,-6.23,12.88,O,▲,3,,"주봉20선↑, 주봉추세우상향, 장기추세(120↑)",2.0,103,248.2,24222,▼,X,X,4.989310344827586,13.487586206896552,6.0,1.2058823529411764,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,85.7,62.1,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),5,205,20251230,20251230,22.82,9.3,12.88,-9.94
025820,이구산업,KOSPI,1차 비철금속 제조업,1차 비철금속 제조업,철강·금속,5570,149.25,1862.7,5380,4940,6250,7130,52.0,57.6,54.1,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,12.19,12.53,4.7,-1.86,-25.45,0,0.43,0.71,0.86,0.33,0.47,0.07,0.63,62.4,82.3,6.7,5754,-3.2,,62.9143,0.203,1.98,1.48,4940,1,20.4,0,0,0,1,False,2.58,6.7,20.96,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,454,244.3,5546,▲,O,X,1.5954545454545455,20.508181818181818,1.0,1.0793650793650793,3.5315985130111525,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,48.9,51.1,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),3,206,20251230,20251230,22.82,9.3,20.96,-1.86
018260,삼성에스디에스,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,171500,216.58,132702.9,171500,164200,182400,193300,51.9,55.6,64.0,0.0,,🔺 Watch (상승 준비),④ 바닥 반등 시도,1.06,4.45,-6.43,-19.88,-33.53,0,0.6,0.37,0.43,1.0,0.23,0.16,0.94,34.7,31.1,-0.73,170313,0.7,,-316.5984,0.0429,1.03,1.46,161860,1,5.74,1,0,0,0,True,0.94,-1.49,2.94,O,▲,7,★,"주봉20선↑, 주봉추세우상향, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",1.8,14,240.1,169485,▼,O,X,2.1177083333333333,14.414375,7.0,1.4931506849315068,0.0,1,🔇 변동성 축소 (BW 5.7%). 🧱 구조적 지지선(Swing Low) 근접. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,64.1,55.6,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),4,207,20251230,20251230,22.82,9.3,2.94,-19.88
226950,올릭스,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,140400,577.91,28346.6,135100,121500,162200,189200,51.9,65.3,53.6,0.0,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,3.24,276.91,2.9,38.8,257.62,0,0.46,0.9,0.35,0.26,0.67,0.66,0.71,60.4,69.1,7.04,134362,4.49,,102.5086,0.2394,0.46,1.62,112050,1,22.68,0,0,0,1,False,9.43,-0.64,48.1,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,14,189.1,134135,▲,O,X,3.304639175257732,17.68154639175258,3.0,1.1534391534391535,3.923019985196151,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,39.2,48.1,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),1,208,20251230,20251230,22.82,9.3,48.1,38.8
483650,달바글로벌,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,147500,96.47,18207.3,147500,138700,160200,172900,51.7,50.1,57.5,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,12.42,-16.62,4.93,-32.88,-54.6,0,0.58,0.5,0.89,1.0,0.11,0.0,0.67,58.3,64.8,1.42,146747,0.51,,-656.5422,-0.4182,0.46,-2.4,138740,1,28.46,0,0,0,1,False,-5.87,-3.47,-10.06,X,▼,2,,"주봉역배열주의, RSI적정, 20선근접, 정배열(단), 자금유입, VWAP상회",2.0,16,236.0,151351,▼,X,X,2.6682142857142854,4.413928571428571,11.0,1.4431818181818181,0.0,1,📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,57.1,53.3,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),5,209,20251230,20251230,22.82,9.3,-10.06,-32.88
357780,솔브레인,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,262000,80.05,20379.8,262000,243500,290000,317500,51.6,56.5,63.0,0.0,,↩️ PULL (눌림),④ 바닥 반등 시도,-11.34,41.77,-11.68,-18.33,22.48,0,0.6,0.62,1.0,1.0,0.23,0.0,0.76,41.9,32.2,-1.09,260473,0.59,장악형,-42.8339,0.009,1.04,-0.7,242250,1,14.73,0,0,0,0,False,-0.76,2.34,-9.03,O,▲,7,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 장기추세(120↑), VWAP상회, 패턴(장악형)",2.0,9,235.8,257156,▲,O,X,2.6682142857142854,4.413928571428571,11.0,1.5135135135135136,0.0,1,📉 매도세 우위. 📈 상승 모멘텀 개선. ✅ 20일선 눌림목 구간.,84.8,61.6,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),4,210,20251230,20251230,22.82,9.3,-9.03,-18.33
047050,포스코인터내셔널,KOSPI,상품 중개업,상품 중개업,기타,49600,169.79,87257.7,49600,46600,53200,56800,51.5,52.2,65.1,0.0,,🔁 MR (반전),④ 바닥 반등 시도,-6.94,-4.62,-14.43,-20.66,-42.6,0,0.48,0.42,0.9,1.0,0.12,0.1,0.63,20.8,27.8,-6.1,50551,-1.88,,-372.7717,0.031,1.08,-1.56,54075,-1,15.86,0,0,0,0,True,-2.55,-8.82,2.16,X,▲,-1,,"주봉추세우상향, 주봉역배열주의, MACD상승",2.0,50,248.0,49702,▼,X,X,3.304639175257732,17.68154639175258,3.0,1.2,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,87.7,62.4,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),4,211,20251230,20251230,22.82,9.3,2.16,-20.66
066570,LG전자,KOSPI,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,91900,383.74,149692.6,91900,89900,97800,103600,51.5,55.6,63.2,0.0,,↩️ PULL (눌림),③ 박스 / 중립,7.61,19.04,0.12,-3.0,-18.94,0,1.0,0.37,0.08,1.0,0.0,0.39,0.68,39.4,48.8,-2.04,92280,-0.41,,-595.2495,-0.0779,0.58,-1.77,89930,1,11.83,0,0,0,0,True,-2.13,-3.97,19.82,O,▲,4,,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑)",1.8,27,248.1,92141,▼,X,X,2.1177083333333333,14.414375,7.0,2.95,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,92.5,63.8,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),3,212,20251230,20251230,22.82,9.3,19.82,-3.0
161580,필옵틱스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,43850,96.07,10262.1,43850,41350,48100,52300,51.3,57.3,62.0,0.0,,↩️ PULL (눌림),② 상승 후 조정,6.43,16.16,6.09,7.48,-3.13,0,0.68,0.56,0.83,1.0,0.24,0.0,0.71,50.1,50.1,-0.41,44578,-1.63,,-55.0996,-0.0566,0.54,-1.71,41360,1,16.11,0,0,0,0,True,-4.98,-7.78,16.78,O,▲,6,★,"주봉20선↑, 주봉추세우상향, RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",2.0,57,249.9,44730,▼,X,X,4.989310344827586,13.487586206896552,6.0,1.7,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,91.2,63.3,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),2,213,20251230,20251230,22.82,9.3,16.78,7.48
052690,한전기술,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,90000,122.84,34398.0,90000,83700,97600,105200,51.2,48.5,66.6,0.0,,🔁 MR (반전),④ 바닥 반등 시도,0.45,0.56,-7.04,-16.44,-37.42,0,0.48,0.49,1.0,1.0,0.1,0.03,0.61,39.4,49.1,-4.29,91222,-1.34,,-525.9726,0.0027,0.55,-1.3,99140,-1,17.86,0,0,0,0,True,-2.91,-7.12,6.38,X,▼,-2,,"주봉역배열주의, MACD상승",2.0,27,243.0,88970,▼,O,X,1.6145,-1.488,12.0,1.2063492063492063,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,92.5,63.6,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),4,214,20251230,20251230,22.82,9.3,6.38,-16.44
458870,씨어스테크놀로지,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,130100,139.89,16478.3,122200,109900,146700,171200,51.2,46.7,47.5,0.0,,🔼 BRK (돌파),⑤ 하락 / 약세,-2.91,354.1,-3.25,89.63,334.81,2,0.33,0.74,0.35,0.0,0.76,0.06,0.59,75.2,68.3,9.64,121095,7.44,,162.7351,0.3196,0.5,1.17,108220,1,18.04,0,1,1,1,False,10.63,12.74,98.93,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,16,195.5,121061,▲,O,X,3.304639175257732,17.68154639175258,3.0,0.8217821782178217,6.46481178396072,1,🌪️ 에너지 응축 시작 (2일차). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,29.2,44.6,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),5,215,20251230,20251230,22.82,9.3,98.93,89.63
207940,삼성바이오로직스,KOSPI,기초 의약물질 제조업,기초 의약물질 제조업,바이오·의약품,1695000,457.42,784631.6,1695000,1646000,1786000,1877000,51.1,55.6,62.6,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,2.79,10.95,-4.7,-7.99,-27.03,0,0.74,0.31,0.15,1.0,0.2,0.49,0.73,56.9,59.5,-0.16,1702791,-0.46,,-1267.8922,-0.1001,0.62,-1.02,1646100,1,10.31,0,0,0,0,True,-1.68,-4.35,14.83,O,▲,5,★,"주봉20선↑, 주봉추세우상향, RSI적정, 20선근접, 장기추세(120↑)",1.8,1,169.5,1722640,▼,X,X,2.5142105263157895,10.315263157894737,9.0,1.8571428571428572,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,89.8,62.7,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),5,216,20251230,20251230,22.82,9.3,14.83,-7.99
064400,LG씨엔에스,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,61400,302.41,59488.0,61400,58600,66400,71300,51.0,53.2,63.7,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,7.34,-23.15,-0.15,-30.07,-61.13,0,0.71,0.47,0.52,1.0,0.0,0.28,0.6,36.0,36.0,-3.63,62583,-1.89,,-441.3248,-0.1738,0.35,-1.38,58640,1,15.61,0,0,0,0,True,-4.21,-6.12,-7.25,X,▼,-2,,"주봉역배열주의, 정배열(단)",2.0,40,245.6,62570,▼,X,X,2.1177083333333333,14.414375,7.0,1.7857142857142858,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,84.7,61.1,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),5,217,20251230,20251230,22.82,9.3,-7.25,-30.07
039440,에스티아이,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,30450,67.36,4820.2,30050,27950,33550,37000,51.0,52.1,55.3,0.0,,🔺 Watch (상승 준비),② 상승 후 조정,16.67,61.88,16.33,24.84,42.59,0,0.49,0.59,1.0,0.75,0.34,0.0,0.59,58.0,66.4,4.34,30782,-1.08,,-125.1822,-0.2679,0.41,-1.41,26125,1,27.45,0,0,0,1,True,-3.33,-1.93,34.14,O,▲,7,★,"주봉20선↑, 주봉추세우상향, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,83,249.4,31139,▼,X,X,4.989310344827586,13.487586206896552,6.0,1.24,1.3311148086522462,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ,62.0,54.3,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),2,218,20251230,20251230,22.82,9.3,34.14,24.84
004170,신세계,KOSPI,종합 소매업,종합 소매업,유통·소비재,247000,64.38,23823.6,247000,229500,271500,296000,50.9,57.1,61.4,0.0,,↩️ PULL (눌림),② 상승 후 조정,5.56,31.66,-1.93,7.59,-6.32,0,0.56,0.58,1.0,1.0,0.22,0.0,0.66,47.5,56.4,-1.56,251310,-1.72,,-2840.0811,-0.113,0.35,0.09,223900,1,11.55,0,0,0,0,True,-1.0,-6.62,30.41,O,▲,5,★,"주봉20선↑, 주봉추세우상향, RSI적정, 정배열(단), 장기추세(120↑)",1.8,10,247.0,251737,▼,X,X,-0.42250000000000015,18.715833333333332,4.0,1.4,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,85.3,61.2,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),2,219,20251230,20251230,22.82,9.3,30.41,7.59
105560,KB금융,KOSPI,기타 금융업,기타 금융업,금융,124700,506.02,475683.2,124700,121100,130400,136100,50.7,54.9,62.2,0.0,,↩️ PULL (눌림),④ 바닥 반등 시도,-1.27,11.24,-8.76,-15.04,-26.74,0,0.63,0.27,0.15,1.0,0.3,0.56,0.71,45.0,43.9,-1.35,125203,-0.4,,-266.6987,0.0078,0.52,0.25,121190,1,7.97,1,0,0,0,True,-1.42,-0.16,7.78,O,▲,5,★,"주봉20선↑, 주봉추세우상향, MACD상승, 정배열(단), 장기추세(120↑)",1.8,20,249.4,124992,▲,X,X,-1.6684375,0.1418750000000001,13.0,1.5833333333333333,0.0,1,🔇 변동성 축소 (BW 8.0%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📈 상승 모멘텀 개선. ✅ 20일선 눌림목 구간.,73.4,57.5,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),4,220,20251230,20251230,22.82,9.3,7.78,-15.04
001040,CJ,KOSPI,기타 금융업,기타 금융업,금융,172000,210.01,50184.4,172000,166200,183700,195400,50.6,51.0,64.1,0.0,,↩️ PULL (눌림),④ 바닥 반등 시도,-1.66,15.51,-9.15,-28.98,-22.47,0,0.8,0.4,0.23,1.0,0.13,0.15,0.67,31.1,33.0,-3.18,170883,0.65,,-1040.9929,0.0479,1.28,-0.81,166220,1,14.9,0,0,0,0,True,-0.64,-2.82,-6.16,X,▲,3,,"주봉추세우상향, 주봉역배열주의, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), VWAP상회",2.0,14,240.8,168148,▼,O,X,-1.6684375,0.1418750000000001,13.0,2.0172413793103448,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,86.8,61.5,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),4,221,20251230,20251230,22.82,9.3,-6.16,-28.98
394800,쓰리빌리언,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,18230,119.6,5790.1,17670,15900,20750,23800,50.6,51.1,55.0,0.0,,🔺 Watch (상승 준비),② 상승 후 조정,46.19,149.73,45.85,129.94,130.44,0,0.43,0.8,0.36,0.4,0.6,0.03,0.63,52.4,51.6,6.26,17773,2.57,,-176.7489,-0.0384,0.46,0.8,14482,1,36.4,0,0,0,1,False,3.99,-1.25,139.24,O,▲,6,★,"주봉20선↑, 주봉추세우상향, RSI적정, 정배열(단), 장기추세(120↑), VWAP상회",2.5,112,197.9,18059,▼,O,X,3.304639175257732,17.68154639175258,3.0,1.0815450643776825,3.1692133559705717,1,⚠️ 단기 급등 조정 주의.,54.0,51.6,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),2,222,20251230,20251230,22.82,9.3,139.24,129.94
267250,HD현대,KOSPI,기타 금융업,기타 금융업,금융,188500,237.31,148902.0,188500,184000,203000,217000,50.5,50.0,64.6,0.0,,↩️ PULL (눌림),③ 박스 / 중립,0.11,54.76,-7.38,-0.18,16.78,0,1.0,0.45,0.09,1.0,0.01,0.19,0.61,26.5,37.8,-5.52,190257,-0.92,,-1783.0462,-0.0147,0.74,-0.75,184045,1,16.13,0,0,0,0,True,-3.43,-7.37,22.64,O,▲,4,,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑)",2.0,13,245.1,188683,▼,X,X,-1.6684375,0.1418750000000001,13.0,3.2222222222222223,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,87.7,61.7,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),3,223,20251230,20251230,22.82,9.3,22.64,-0.18
009540,HD한국조선해양,KOSPI,기타 금융업,기타 금융업,금융,407000,500.34,288046.6,407000,379000,440500,473500,50.5,50.6,64.3,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,0.99,32.57,-6.5,-21.07,-5.41,0,0.48,0.48,1.0,1.0,0.0,0.55,0.68,33.3,50.0,-4.33,414020,-1.7,,-2498.3853,-0.102,0.79,0.28,449950,-1,13.41,0,0,0,0,True,-2.75,-6.86,1.75,X,▲,0,,"주봉추세우상향, 주봉역배열주의, 장기추세(120↑)",2.0,6,244.2,409134,▼,X,X,-1.6684375,0.1418750000000001,13.0,1.1964285714285714,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,77.7,58.7,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),5,224,20251230,20251230,22.82,9.3,1.75,-21.07
002380,KCC,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,420500,70.61,37367.6,420500,399000,463000,506000,50.4,53.5,62.4,0.0,,🔺 Watch (상승 준비),④ 바닥 반등 시도,0.48,33.07,-7.01,-5.69,-4.91,0,0.79,0.59,0.67,1.0,0.22,0.0,0.77,39.4,38.2,-0.97,416243,1.02,,-1294.3527,0.0337,0.86,0.19,447850,-1,7.92,1,0,0,0,True,0.24,-2.66,17.13,O,▲,9,★,"주봉20선↑, 주봉추세우상향, OBV매집, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",1.8,5,210.2,413156,▼,O,O,2.6682142857142854,4.413928571428571,11.0,1.9767441860465116,0.0,-1,🔇 변동성 축소 (BW 7.9%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,82.8,60.1,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),4,225,20251230,20251230,22.82,9.3,17.13,-5.69
000155,두산우,KOSPI,기타,기타,기타,470000,58.97,18783.4,470000,460500,515000,559000,50.4,56.1,61.1,0.0,,🔁 MR (반전),⑤ 하락 / 약세,-8.56,42.42,-16.05,20.04,4.44,0,1.0,0.56,0.06,1.0,0.29,0.0,0.54,27.4,34.6,-7.79,489827,-4.05,,-4720.6946,0.0474,0.67,-3.72,461600,1,18.31,0,0,0,0,True,-6.75,-8.56,42.86,O,▲,5,★,"주봉20선↑, 주봉추세우상향, MACD상승, 정배열(단), 장기추세(120↑)",2.0,5,235.0,476893,▼,X,X,3.304639175257732,17.68154639175258,3.0,4.7368421052631575,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,89.7,62.2,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),5,226,20251230,20251230,22.82,9.3,42.86,20.04
096770,SK이노베이션,KOSPI,석유 정제품 제조업,석유 정제품 제조업,기타,101200,227.41,171081.4,101200,95500,108100,114900,50.3,51.0,63.6,0.0,,🔁 MR (반전),④ 바닥 반등 시도,-11.69,-12.15,-19.18,-23.21,-50.13,0,0.48,0.4,0.81,1.0,0.1,0.18,0.57,16.6,8.1,-8.24,103635,-2.35,,-810.3671,0.0003,0.92,-1.79,109730,-1,19.25,0,0,0,0,True,-4.98,-10.36,-0.39,X,▼,-2,,"주봉역배열주의, MACD상승",2.0,24,242.9,102222,▼,X,X,3.304639175257732,17.68154639175258,3.0,1.2105263157894737,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,87.7,61.5,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),4,227,20251230,20251230,22.82,9.3,-0.39,-23.21
082920,비츠로셀,KOSDAQ,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,17620,53.3,7988.8,17620,16380,19840,22100,50.3,53.1,62.6,0.0,,↩️ PULL (눌림),② 상승 후 조정,6.61,26.27,6.27,9.06,6.98,0,0.71,0.73,1.0,1.0,0.05,0.0,0.66,40.1,40.8,-4.54,18208,-3.23,,-268.2099,-0.4081,0.9,-0.53,16255,1,20.34,0,0,0,0,True,-7.12,-9.46,18.36,O,▲,4,,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑)",2.0,141,248.4,18916,▼,X,X,-6.15375,-11.510000000000002,16.0,1.7903225806451613,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,87.7,61.5,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),2,228,20251230,20251230,22.82,9.3,18.36,9.06
