종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,NEWS_SCORE,NEWS_REASON,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,주봉20선_상회,주봉추세,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,ML_SCORE,TOTAL_SCORE,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
002380,KCC,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,398000,142.19,,398000,374000,427000,455500,42.6,28.4,62.0,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-7.66,11.8,-20.0,-21.09,-32.61,0,0.45,0.41,0.9,1.0,0.0,0.05,0.62,28.5,33.3,-5.18,401419,-0.85,,-3143.2504,-0.1127,1.56,-0.5,436150,-1,11.92,0,0,0,0,True,-3.05,-4.1,6.42,X,▲,0,,"주봉추세우상향, 주봉역배열주의, 거래량↑, 정배열(단)",1.8,6,238.8,404302,▼,X,X,3.044375,1.9303124999999999,10.0,1.2083333333333333,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,54.0,46.0,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,266,20260106,20260106,27.51,11.91,6.42,-21.09
021240,코웨이,KOSPI,그외 기타 개인 서비스업,그외 기타 개인 서비스업,서비스 기타,82900,171.14,,82900,78000,88800,94600,42.5,28.7,61.7,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-5.15,-17.27,-17.49,-43.0,-61.68,0,0.45,0.4,0.88,1.0,0.0,0.08,0.71,37.6,37.8,-4.98,85052,-2.53,,-457.7593,-0.1748,0.94,-1.33,89910,-1,9.94,1,0,0,0,True,-5.26,-7.58,-15.49,X,▼,-3,,주봉역배열주의,1.8,30,248.7,85937,▼,X,X,3.216086956521739,-7.848260869565217,15.0,1.2040816326530612,0.0,-1,🔇 변동성 축소 (BW 9.9%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,52.5,45.5,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,267,20260106,20260106,27.51,11.91,-15.49,-43.0
425420,티에프이,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,40700,65.83,,38900,35000,46750,54500,42.5,50.1,48.4,0.0,,🔼 BRK (돌파),④ 바닥 반등 시도,-4.91,39.15,-7.72,-18.45,18.2,0,0.4,0.83,0.36,0.58,0.52,0.0,0.77,56.1,62.2,7.7,38419,5.93,,467.3562,0.4123,1.17,1.55,42145,-1,25.47,0,0,0,1,False,10.75,14.81,-6.54,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,51,198.4,37495,▲,O,X,10.104084507042254,17.202957746478873,4.0,1.0614035087719298,4.627249357326478,-1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,54.79999923706055,46.2,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),4,268,20260106,20260106,27.51,11.91,-6.54,-18.45
051915,LG화학우,KOSPI,기타,기타,기타,163000,62.1,,163000,151500,176700,190400,41.9,36.1,56.4,0.0,,🔁 MR (반전),④ 바닥 반등 시도,-15.81,21.73,-28.15,-12.8,-22.68,0,0.45,0.47,1.0,1.0,0.14,0.0,0.63,18.1,13.7,-8.96,163484,-0.3,,-1930.5976,0.0984,1.11,-0.21,178570,-1,29.65,0,0,0,0,True,-3.15,-4.96,14.71,X,▲,-1,,"주봉추세우상향, 주봉역배열주의, MACD상승",2.0,15,244.5,160153,▼,O,X,9.200079365079365,11.427460317460318,5.0,1.191304347826087,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,52.900001525878906,45.2,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),4,269,20260106,20260106,27.51,11.91,14.71,-12.8
005070,코스모신소재,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,44200,59.93,,44200,41100,49300,54400,41.7,31.3,58.8,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-12.65,24.16,-24.99,-16.59,-20.25,0,0.62,0.64,1.0,1.0,0.0,0.0,0.56,27.6,28.8,-8.96,43689,1.17,,-606.9309,-0.0219,0.47,-1.45,48405,-1,32.86,0,0,0,0,False,-3.91,-5.76,10.92,X,▼,-2,,"주봉역배열주의, VWAP상회",2.0,56,247.5,42695,▼,O,X,3.044375,1.9303124999999999,10.0,1.6451612903225807,0.0,-1,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,54.5,45.5,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,270,20260106,20260106,27.51,11.91,10.92,-16.59
033500,동성화인텍,KOSDAQ,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,26050,59.41,,26050,24200,28400,30700,41.6,34.7,56.6,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,3.58,10.38,0.77,-25.08,-10.57,0,0.48,0.5,1.0,1.0,0.1,0.0,0.74,47.8,53.1,-0.87,25163,3.52,,-73.1897,-0.2266,1.34,0.19,27795,-1,16.68,0,0,0,0,False,-1.14,-2.43,-13.17,X,▼,2,,"주봉역배열주의, HMA돌파, RSI적정, 20선근접, 거래량↑, VWAP상회",2.0,95,247.5,25471,▼,O,X,3.044375,1.9303124999999999,10.0,1.2702702702702702,0.0,-1,📉 매도세 우위. ✅ 20일선 눌림목 구간.,56.599998474121094,46.1,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,271,20260106,20260106,27.51,11.91,-13.17,-25.08
006650,대한유화,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,134900,91.02,,134900,132200,148900,162800,41.3,32.2,57.6,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-7.16,30.46,-19.5,-8.45,-13.95,0,1.0,0.58,0.06,1.0,0.1,0.0,0.6,33.9,34.9,-7.63,140615,-4.06,,-1918.3026,-0.2145,1.46,-1.58,133940,1,15.25,0,0,0,0,True,-9.16,-6.77,19.06,O,▲,5,★,"주봉20선↑, 주봉추세우상향, 거래량↑, 정배열(단), 장기추세(120↑)",2.0,18,242.8,141418,▼,X,X,3.044375,1.9303124999999999,10.0,5.185185185185185,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,52.79999923706055,44.7,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,272,20260106,20260106,27.51,11.91,19.06,-8.45
399720,가온칩스,KOSDAQ,반도체 제조업,반도체 제조업,반도체,54000,70.12,,51100,45950,61400,71600,41.3,46.2,40.9,0.0,,🔺 Watch (상승 준비),④ 바닥 반등 시도,5.26,23.57,2.45,-5.61,2.62,0,0.35,0.76,0.35,0.48,0.38,0.0,0.63,61.3,82.1,8.84,52739,2.39,,684.7829,0.0627,1.12,-1.11,45855,1,23.2,0,0,0,1,False,-1.82,18.03,6.3,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,38,194.2,52673,▲,O,X,13.547999999999998,18.1625,2.0,0.9192546583850931,5.6751467710371815,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,53.900001525878906,45.1,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),4,273,20260106,20260106,27.51,11.91,6.3,-5.61
034230,파라다이스,KOSPI,유원지 및 기타 오락관련 서비스업,유원지 및 기타 오락관련 서비스업,서비스 기타,15900,94.75,,15900,15580,17130,18350,41.2,34.0,56.4,0.0,,↩️ PULL (눌림),④ 바닥 반등 시도,-8.83,-11.67,-21.17,-53.04,-56.08,0,1.0,0.43,0.06,1.0,0.13,0.0,0.65,26.7,25.1,-6.4,16370,-2.87,,-66.8492,0.0806,0.71,-0.81,15866,1,16.99,0,0,0,0,True,-1.61,-3.75,-25.53,X,▼,-2,,"주봉역배열주의, MACD상승",2.0,157,249.6,16134,▼,X,X,3.216086956521739,-7.848260869565217,15.0,3.84375,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,63.099998474121094,47.8,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),4,274,20260106,20260106,27.51,11.91,-25.53,-53.04
101170,우림피티에스,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,14200,277.13,,13080,11770,16410,19730,40.7,53.6,50.1,0.0,,↩️ PULL (눌림),② 상승 후 조정,41.15,185.14,38.34,174.96,164.19,0,0.34,0.87,0.36,0.22,0.67,0.18,0.54,60.1,82.5,11.82,16530,-14.1,,217.8769,-0.4418,0.64,-0.22,11721,1,80.64,0,0,0,1,False,-13.83,35.76,186.87,O,▲,7,★,"주봉20선↑, 주봉추세우상향, RSI적정, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,152,198.8,16715,▲,X,X,11.36,17.7134375,3.0,0.9094650205761317,8.56269113149847,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,65.30000305175781,48.1,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),2,275,20260106,20260106,27.51,11.91,186.87,174.96
456010,아이씨티케이,KOSDAQ,반도체 제조업,반도체 제조업,반도체,16750,72.66,,16110,14500,18540,20950,40.4,43.4,42.8,0.0,,🔼 BRK (돌파),③ 박스 / 중립,12.57,9.48,9.76,-2.65,-11.47,0,0.3,0.59,0.37,0.64,0.38,0.0,0.67,59.8,74.6,7.06,16764,-0.09,,212.9102,0.0635,0.94,-0.21,14045,1,22.98,0,0,0,1,False,8.77,11.37,9.26,O,▲,7,★,"주봉20선↑, 주봉추세우상향, RSI적정, MACD상승, 장기추세(120↑), 자금유입, MACD>Sig",2.5,124,199.8,16896,▲,X,X,13.547999999999998,18.1625,2.0,0.7955555555555556,3.972687771570453,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,66.0,48.1,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),3,276,20260106,20260106,27.51,11.91,9.26,-2.65
014680,한솔케미칼,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,246500,182.23,,236000,223000,262000,288000,40.2,38.5,52.0,0.0,,🔼 BRK (돌파),④ 바닥 반등 시도,6.02,46.03,-6.32,-14.44,1.62,0,0.25,0.35,0.78,0.59,0.39,0.09,0.72,65.4,60.1,7.55,237566,3.76,망치형,2284.064,0.3868,1.67,1.98,223150,1,15.45,0,0,0,1,False,11.29,13.07,13.07,O,▲,11,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회, 패턴(망치형)",2.5,10,236.0,232715,▲,O,X,3.044375,1.9303124999999999,10.0,0.6595744680851063,4.4491525423728815,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,53.400001525878906,44.2,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),4,277,20260106,20260106,27.51,11.91,13.07,-14.44
328130,루닛,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,45000,158.2,,41700,37500,50100,58400,40.0,46.4,41.6,0.0,,🔼 BRK (돌파),③ 박스 / 중립,14.8,-6.44,11.99,-1.48,-27.39,0,0.26,0.63,0.35,0.27,0.39,0.06,0.67,64.6,67.3,11.2,42942,4.79,장악형,497.0821,0.0052,1.07,0.78,36730,1,27.58,0,0,0,1,False,6.01,22.12,10.43,O,▲,12,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, HMA돌파, RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회, 패턴(장악형)",2.5,47,196.0,44100,▲,O,X,10.104084507042254,17.202957746478873,4.0,0.68,7.913669064748201,1,💸 자금 유입 지속. 📈 상승 모멘텀 개선. ⚠️ 단기 급등 조정 주의.,58.400001525878906,45.5,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),3,278,20260106,20260106,27.51,11.91,10.43,-1.48
125020,티씨머티리얼즈,KOSDAQ,절연선 및 케이블 제조업,절연선 및 케이블 제조업,기타,4245,77.02,,4115,3700,4785,5450,39.8,36.3,43.5,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,33.7,-29.13,30.89,-10.11,-50.08,0,0.37,0.71,0.35,0.71,0.17,0.0,0.69,60.5,70.3,6.26,4260,-0.37,,10.3762,-0.5573,1.03,-1.6,3664,1,47.49,0,0,0,1,False,-4.93,4.43,1.8,O,▼,4,,"주봉20선↑, RSI적정, 정배열(단), 자금유입, MACD>Sig",2.5,481,197.9,4445,▼,X,X,9.200079365079365,11.427460317460318,5.0,0.9908256880733946,3.1591737545565004,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,76.5999984741211,50.8,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,279,20260106,20260106,27.51,11.91,1.8,-10.11
271560,오리온,KOSPI,기타 식품 제조업,기타 식품 제조업,유통·소비재,103800,111.62,,103800,101000,108000,112100,39.6,29.2,56.1,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-0.67,-14.64,-13.01,-27.03,-59.05,0,0.56,0.23,0.13,1.0,0.1,0.02,0.79,50.0,63.8,-0.76,104193,-0.38,,-234.1286,-0.1158,1.0,-0.02,101020,1,7.0,1,0,0,0,True,-2.72,-2.17,0.48,X,▼,3,,"주봉역배열주의, OBV매집, RSI적정, 20선근접, 정배열(단), 자금유입",1.8,24,249.1,105557,▼,X,O,5.562666666666667,1.1566666666666663,9.0,1.5,0.0,1,🔇 변동성 축소 (BW 7.0%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,52.5,43.5,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,280,20260106,20260106,27.51,11.91,0.48,-27.03
028050,삼성E&A,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,24300,128.27,,24300,23100,25750,27150,39.5,24.6,58.4,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-5.63,-2.8,-17.97,-38.01,-47.21,0,0.45,0.33,0.62,1.0,0.0,0.03,0.74,38.5,34.3,-1.92,23979,1.34,,-38.2748,-0.0189,0.71,0.23,25305,-1,9.5,1,0,0,0,True,-0.41,-2.21,-10.5,X,▼,-2,,"주봉역배열주의, VWAP상회",1.8,102,247.9,24000,▼,O,X,3.216086956521739,-7.848260869565217,15.0,1.2083333333333333,0.0,-1,🔇 변동성 축소 (BW 9.5%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,62.70000076293945,46.5,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,281,20260106,20260106,27.51,11.91,-10.5,-38.01
120110,코오롱인더,KOSPI,화학섬유 제조업,화학섬유 제조업,화학·소재,42350,76.52,,42350,41150,46150,49900,39.4,29.6,55.4,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-7.53,-6.31,-19.87,-5.46,-50.72,0,1.0,0.5,0.15,1.0,0.0,0.0,0.66,29.0,40.5,-6.21,43552,-2.76,,-688.4799,-0.2697,0.77,-1.72,41182,1,13.14,0,0,0,0,True,-8.53,-8.83,22.05,O,▲,4,,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑)",2.0,59,249.9,44010,▼,X,X,3.044375,1.9303124999999999,10.0,3.1666666666666665,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,54.5,43.9,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,282,20260106,20260106,27.51,11.91,22.05,-5.46
256840,한국비엔씨,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,4970,88.44,,4970,4470,5570,6170,39.3,42.8,55.7,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-15.19,-4.42,-18.0,-11.91,-25.37,0,0.45,0.67,0.35,1.0,0.3,0.0,0.89,37.2,52.4,-2.02,5027,-1.15,,-7.9174,0.5499,0.9,1.7,4342,1,33.01,0,0,0,0,False,10.81,-0.2,0.0,X,▲,2,,"주봉추세우상향, 주봉역배열주의, HMA추세↑, OBV매집, MACD상승",2.5,400,198.8,4480,▲,O,O,9.200079365079365,11.427460317460318,5.0,1.2,0.0,1,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ,68.19999694824219,48.0,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),4,283,20260106,20260106,27.51,11.91,0.0,-11.91
011200,HMM,KOSPI,해상 운송업,해상 운송업,기타,19920,325.49,,19920,19280,20850,21800,39.0,29.2,55.0,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-0.9,-19.52,-13.24,-29.86,-63.93,0,0.55,0.26,0.2,1.0,0.0,0.23,0.71,28.9,29.1,-2.61,20086,-0.83,망치형,-86.8855,-0.0989,1.29,-0.82,19285,1,5.11,1,0,0,0,True,-1.87,-2.83,-2.35,X,▼,2,,"주봉역배열주의, OBV매집, 거래량↑, 정배열(단), 패턴(망치형)",1.8,125,249.0,20202,▼,X,O,9.200079365079365,11.427460317460318,5.0,1.453125,0.0,1,🔇 변동성 축소 (BW 5.1%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,62.70000076293945,46.1,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,284,20260106,20260106,27.51,11.91,-2.35,-29.86
397030,에이프릴바이오,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,52100,234.42,,48550,43650,56800,65100,38.9,36.1,41.9,0.0,,🔺 Watch (상승 준비),② 상승 후 조정,23.75,202.56,20.94,58.07,181.61,0,0.21,0.5,0.35,0.33,0.44,0.14,0.66,67.1,65.7,10.55,53213,-2.09,,341.2919,-0.1433,0.34,1.79,40980,1,41.18,0,0,0,1,False,6.76,10.15,69.98,O,▲,6,★,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,40,194.2,54319,▲,X,X,9.200079365079365,11.427460317460318,5.0,0.5562130177514792,7.312049433573635,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,60.5,45.4,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),2,285,20260106,20260106,27.51,11.91,69.98,58.07
078600,대주전자재료,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,62000,72.28,,62000,57600,67300,72500,38.7,30.3,53.8,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-17.0,-10.4,-19.81,-17.97,-31.35,0,0.45,0.48,1.0,1.0,0.0,0.0,0.62,13.8,23.3,-10.79,63030,-1.63,,-881.6472,-0.0639,1.03,-2.11,68650,-1,30.92,0,0,0,0,True,-7.46,-7.6,-6.06,X,▼,-2,,"주봉역배열주의, HMA돌파",2.0,40,248.0,61825,▼,O,X,10.104084507042254,17.202957746478873,4.0,1.2045454545454546,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,52.70000076293945,42.9,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,286,20260106,20260106,27.51,11.91,-6.06,-17.97
017670,SK텔레콤,KOSPI,전기 통신업,전기 통신업,IT/전기전자,53200,324.16,,53200,52100,54500,55800,38.7,33.0,52.3,0.0,,🔺 Watch (상승 준비),④ 바닥 반등 시도,-1.85,-3.27,-14.19,-29.72,-47.68,0,0.44,0.14,0.07,1.0,0.1,0.23,0.81,38.2,32.9,-0.44,53189,0.02,,-12.5175,0.0041,1.07,0.4,52280,1,2.93,1,0,0,0,True,0.19,0.38,-2.21,X,▼,2,,"주봉역배열주의, HMA추세↑, HMA돌파, MACD상승, 20선근접, VWAP상회",1.8,46,244.7,53193,▲,O,X,10.104084507042254,17.202957746478873,4.0,1.1818181818181819,0.0,1,🔇 변동성 축소 (BW 2.9%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,56.900001525878906,44.2,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),4,287,20260106,20260106,27.51,11.91,-2.21,-29.72
406820,뷰티스킨,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,16210,55.08,,15450,14880,18190,20950,38.7,38.8,46.1,0.0,,🔺 Watch (상승 준비),② 상승 후 조정,36.91,24.88,34.1,28.19,3.93,0,0.56,0.68,0.3,0.55,0.42,0.0,0.51,63.1,79.5,8.03,18048,-10.19,,215.8284,-0.7449,1.93,-2.26,14887,1,78.75,0,0,0,1,False,-15.13,25.46,40.1,O,▲,8,★,"주봉20선↑, 주봉추세우상향, RSI적정, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,161,248.7,19693,▲,X,X,3.044375,1.9303124999999999,10.0,1.4887218045112782,4.919093851132686,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,61.400001525878906,45.5,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),2,288,20260106,20260106,27.51,11.91,40.1,28.19
389020,자람테크놀로지,KOSDAQ,반도체 제조업,반도체 제조업,반도체,41400,55.47,,38850,35000,46550,54200,38.7,45.7,39.5,0.0,,🔼 BRK (돌파),③ 박스 / 중립,19.31,-2.13,16.5,-3.82,-23.08,0,0.3,0.69,0.39,0.4,0.5,0.0,0.5,56.2,80.4,9.79,39883,3.8,,530.2202,0.2626,1.84,-0.91,35010,1,22.96,0,0,0,1,False,6.02,21.94,8.09,O,▲,11,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,51,198.1,38403,▲,O,X,13.547999999999998,18.1625,2.0,0.8046875,6.563706563706563,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,54.20000076293945,43.4,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),3,289,20260106,20260106,27.51,11.91,8.09,-3.82
