LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,STRATEGY_SCORE,STRATEGY_HORIZON,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON,ENTRY_RISK_FLAG,ENTRY_RISK_LEVEL,ENTRY_RISK_RULE,ENTRY_RISK_REASON,BUY_NOW_SCORE,BUY_NOW_GRADE,BUY_NOW_PASS,BUY_NOW_REASON,BUY_NOW_ELIGIBLE,NO_CHASE_FLAG,PULLBACK_WAIT_FLAG,ANTI_STRUCT_REVERSAL_FLAG,ANTI_STRUCT_REVERSAL_TYPE,ANTI_STRUCT_REVERSAL_SCORE,ANTI_STRUCT_REVERSAL_REASON,ENTRY_EDGE_SCORE,ENTRY_EDGE_LEVEL,ENTRY_EDGE_RULE,ENTRY_EDGE_REASON,ENTRY_EDGE_SHADOW_FLAG,EST_WIN_RATE_REALIZED_CAP,STRICT_OFFICIAL_BUY_ELIGIBLE,OFFICIAL_FUNNEL_STAGE,OFFICIAL_BLOCK_REASON_1,OFFICIAL_BLOCK_REASON_2,OFFICIAL_NEAR_MISS_SCORE,OFFICIAL_NEAR_MISS_TYPE,CANDIDATE_TRIAGE_TYPE,MACRO_REGIME_MODE,FX_HIGH_REGIME_FLAG,FX_STALE_FLAG,MARKET_INTERNAL_WEAK_FLAG,MACRO_HARD_BLOCK_SHADOW,MACRO_RELAXED_SHADOW_PASS,SHADOW_MACRO_RELAXED_ELIGIBLE,SHADOW_ENTRY_RELAXED_ELIGIBLE,SHADOW_SCORE_RELAXED_ELIGIBLE
404,102710,이엔에프테크놀로지,KOSDAQ,화학·소재,46150,57.34,6593.8,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,5.4,5.4,0.0,5.2,20.7,0.0,7.1,8.6,20.7,74.1,3.42,0.0,RR3.4 + 진입적정,0,46150.0,41250.0,62900.0,65000.0,,-0.91,0.74,53645,-20.92,특이사항 없음,0,-14.21,30.0,-11.75,,,저점 이탈,조건 미충족,CRITICAL,23.8,기타 화학제품 제조업,5734388575.0,28.9,42.52,0,0,-4.25,4.65,-11.93,-26.16,-20.98,5.49,-16.23,-13.57,-20.0,0.863,0.304,0,12.0,0,0,0.84,0.18,0,0,0,0,-1,56285.0,-13.97,0.4598,False,X,▼,45443,▲,O,X,-0.62,250,0,-1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,10.62,5.0,3.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,기타 화학제품 제조업,4.7590697674418605,-19.85860465116279,9.0,0.08845379972140537,-0.08183268435293493,0.0,OK,20.7,OK,22.72249214829297,22.72249214829297,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,5.4,5.4,5.4,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,3.418,0.852,0.852,0.0,0.0,,v22_calibrated,,,,,,,,True,36.3,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=5<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,45.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
405,253590,네오셈,KOSDAQ,조선·기계·설비,15490,121.08,6795.3,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,5.1,5.1,0.0,4.5,19.8,0.0,6.6,8.1,19.8,75.2,2.54,0.0,RR2.5 + 진입적정,0,15490.0,13160.0,21400.0,23550.0,,0.08,0.56,17965,-14.49,특이사항 없음,0,-10.65,36.9,-7.76,,,저점 이탈,조건 미충족,CRITICAL,23.8,특수 목적용 기계 제조업,12108379480.0,26.2,43.05,0,0,-2.21,9.16,-1.46,-19.24,-13.56,55.84,-9.31,-6.15,30.35,0.85,0.33,0,12.0,0,0,1.18,0.22,0,0,0,0,-1,18423.0,-13.78,0.5317,False,X,▲,15013,▲,O,X,1.01,250,0,1,1,1,26300.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.04,5.0,2.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,6.761406249999999,-0.21828125000000018,4.0,0.0859079590519229,-0.004014014766737756,0.0915032679738562,OK,19.8,OK,18.424192450421714,18.424192450421714,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,5.1,5.1,5.1,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,2.536,0.852,0.852,0.0,0.0,,v22_calibrated,,,,,,,,True,38.2,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=4<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
406,003530,한화투자증권,KOSPI,서비스 기타,6200,154.97,13302.0,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,5.2,5.2,0.0,0.0,26.0,0.0,6.1,8.7,26.0,67.5,8.0,0.0,RR8.0 + 진입적정,0,6200.0,5740.0,9880.0,10300.0,,-1.88,0.4,7752,-15.58,특이사항 없음,0,-18.12,19.8,-16.13,,,MFI 약세,조건 미충족,CRITICAL,23.8,금융 지원 서비스업,15496854365.0,8.2,47.18,0,0,-2.21,-1.27,-14.84,-22.4,-25.66,25.51,-46.14,-56.75,-79.79,0.802,0.214,0,12.0,0,0,1.93,0.07,0,0,0,0,-1,7655.0,-20.03,0.1995,True,X,▲,6198,▼,O,X,0.16,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.42,5.0,8.0,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_120D,45,,0,0.0,금융 지원 서비스업,1.0279310344827586,-25.05034482758621,12.0,0.09009216589861752,-0.0014063739665502205,0.14,OK,26.0,OK,5.0,5.0,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,5.2,5.2,5.2,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,8.0,0.852,0.852,0.0,0.0,,v22_calibrated,,,,,,,,True,59.4,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=0<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
407,006910,보성파워텍,KOSDAQ,기타,9790,178.83,4809.8,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,4.7,4.7,0.0,0.0,23.7,0.0,5.6,7.9,23.7,70.4,12.01,0.0,RR12.0 + 진입적정,0,9790.0,9090.0,18200.0,21050.0,,-1.53,0.23,12213,-16.78,특이사항 없음,0,-20.31,11.1,-19.81,거래품질 우수,,MFI 약세,조건 미충족,CRITICAL,23.8,"구조용 금속제품, 탱크 및 증기발생기 제조업",17882686310.0,8.6,58.56,0,0,-2.88,-4.11,-21.43,-19.69,-13.13,82.65,-9.76,-5.72,57.16,0.541,0.099,0,12.0,0,0,4.54,0.05,0,0,0,0,-1,12297.0,-19.84,0.1447,True,X,▲,9795,▼,X,X,0.0,250,0,1,1,1,24650.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.15,6.0,12.0,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"구조용 금속제품, 탱크 및 증기발생기 제조업",5.0027027027027025,-6.766126126126127,5.0,0.09470304975922954,-0.0019979484157166007,0.2391304347826087,OK,23.7,OK,5.0,5.0,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,4.7,4.7,4.7,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,12.014,0.852,0.852,0.0,0.0,,v22_calibrated,,,,,,,,True,85.9,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=0<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
408,094820,일진파워,KOSDAQ,기타,14620,51.63,2204.5,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,4.1,4.1,0.0,4.3,15.3,0.0,5.5,6.5,15.3,80.9,9.5,0.0,밸런스우수 + RR9.5 + 진입적정,0,14620.0,13580.0,24500.0,25750.0,,-1.19,0.64,18800,-9.85,특이사항 없음,0,-23.54,13.4,-21.29,,,MFI 약세,조건 미충족,CRITICAL,23.8,전기 및 통신 공사업,5162758070.0,14.4,63.55,0,0,-2.53,-1.55,-22.28,-32.31,-21.1,37.54,-22.38,-13.69,12.05,0.826,0.225,0,12.0,0,0,1.34,0.06,0,0,0,0,-1,18266.0,-22.24,0.3968,True,X,▲,14223,▼,O,X,0.07,223,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.11,6.0,9.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,RR_LEGACY,35,,0,0.0,전기 및 통신 공사업,5.0027027027027025,-6.766126126126127,5.0,0.08799101035763142,-0.04049054559963179,0.17886178861788618,OK,15.3,OK,18.229069039188843,18.229069039188843,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,4.1,4.1,4.1,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,9.5,0.852,0.852,0.0,0.0,,v22_calibrated,,,,,,,,True,67.6,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=4<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
409,010060,OCI홀딩스,KOSPI,금융,364000,1478.85,67959.6,0.0,0.0,OVERHEAT,OVERHEAT,5,False,1,False,59.0,59.0,51.4,69.9,66.1,0.0,60.5,62.5,18.5,76.9,0.91,0.0,진입적정,0,364000.0,309000.0,414000.0,502000.0,,0.69,0.95,273119,145.08,특이사항 없음,0,-14.08,55.4,8.91,TIMING 강점,AI 보조,5일 급등,과열 (RSI/수익률),CRITICAL,23.8,기타 금융업,147884860000.0,56.5,38.99,0,0,-6.19,31.17,9.15,-3.45,139.47,247.0,-27.19,108.38,141.7,0.07,0.07,1,12.0,0,0,1.64,0.66,29848,-3276,26572,1,1,276650.0,33.28,0.9945,False,O,▲,322582,▲,O,X,-0.9,250,0,1,1,1,599000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.11,4.0,0.9,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,기타 금융업,1.081,-22.224,11.0,0.10792778649921506,0.06001874740943978,0.18888888888888888,OK,66.1,OK,53.68966045493896,53.68966045493896,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,59.0,59.0,59.0,31.09,-7.41,FRESH,0.457,,False,0.392,True,MATURE,7573.0,0.909,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,13.7,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,ORANGE,C_ORANGE,STRUCT < 90 + VWAP_GAP > 15% 강한 과열,0.0,AVOID,0,RR 0.91 · 5일 +31% · 급등후 음봉 (31%/-6%),0,1,0,0,,0.0,T=70<70 · S=51≥50,100.0,GREEN,,,0,True,0,BELOW_OFFICIAL_BAR,TOP_PICK=0,VWAP/POC 과열,5.0,IGNORE,IGNORE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
410,048410,현대바이오,KOSDAQ,화학·소재,13150,492.39,12690.5,0.0,0.0,OVERHEAT,OVERHEAT,5,False,1,False,57.0,57.0,58.2,48.8,64.1,0.0,53.3,57.0,15.3,80.9,1.79,0.0,밸런스우수 + RR1.8 + 진입적정,0,13150.0,11170.0,16690.0,18450.0,,0.96,1.17,14413,-4.11,특이사항 없음,0,-17.22,47.7,2.5,AI 강점,STRUCT 보조,5일 급등,과열 (RSI/수익률),CRITICAL,23.8,기타 화학제품 제조업,49238552435.0,70.3,40.48,0,0,-7.33,25.0,7.88,-14.55,-16.14,168.92,-4.62,-8.73,143.43,0.517,0.192,0,12.0,0,0,1.69,0.47,0,0,0,1,1,9714.0,-8.77,0.9427,False,O,▲,12195,▲,O,X,-2.04,250,0,1,1,1,19000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.06,5.0,1.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,0.0,기타 화학제품 제조업,4.7590697674418605,-19.85860465116279,9.0,0.12705051602390005,0.07526373781512417,0.11270983213429256,OK,64.1,OK,52.881230231135845,52.881230231135845,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,57.0,57.0,57.0,31.09,-7.41,FRESH,0.457,,False,0.376,True,MATURE,7573.0,1.788,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,26.9,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,급등후 음봉 (25%/-7%) · 전일 -7.3%,0,0,0,0,,0.0,T=49<70 · S=58≥50,100.0,GREEN,,,0,True,0,BELOW_OFFICIAL_BAR,TOP_PICK=0,,15.0,IGNORE,IGNORE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
411,306620,지아이에스,KOSDAQ,조선·기계·설비,3375,116.77,1618.0,0.0,0.0,OVERHEAT,OVERHEAT,5,False,1,False,53.6,53.6,58.4,62.8,28.7,0.0,48.4,50.0,34.1,57.4,1.5,0.0,RR1.5 + 진입적정,0,3375.0,2865.0,4140.0,4750.0,,0.96,1.43,3297,-3.12,특이사항 없음,0,-22.31,44.9,4.92,TIMING 강점,STRUCT 보조,5일 급등,과열 (RSI/수익률),CRITICAL,23.8,특수 목적용 기계 제조업,11677124693.0,56.2,45.91,0,0,-2.17,25.93,11.02,1.96,10.11,69.26,11.89,17.52,43.77,0.336,0.336,0,12.0,0,0,2.83,0.57,0,0,0,1,1,2695.0,2.34,0.853,False,O,▲,3150,▲,O,X,-3.04,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.11,6.0,1.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,,0,0.0,특수 목적용 기계 제조업,6.761406249999999,-0.21828125000000018,4.0,0.11608465608465608,0.051697614476474814,0.6547619047619048,OK,28.7,OK,63.0,63.0,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,53.6,53.6,53.6,31.09,-7.41,FRESH,0.457,,False,0.349,True,MATURE,7573.0,1.5,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,22.7,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,5일 +26%,0,1,0,0,,0.0,T=63<70 · S=58≥50,100.0,GREEN,,,0,True,0,BELOW_OFFICIAL_BAR,TOP_PICK=0,,15.0,IGNORE,IGNORE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
412,092200,디아이씨,KOSPI,자동차·모빌리티,8200,80.47,3188.9,0.0,0.0,OVERHEAT,OVERHEAT,5,False,1,False,42.2,42.2,34.0,39.4,68.0,0.0,41.1,47.1,34.0,57.5,1.24,0.0,RR1.2 + 진입적정,0,8200.0,6970.0,9730.0,10170.0,,1.29,0.64,8433,-34.53,특이사항 없음,0,-14.63,52.8,4.75,AI 강점,,5일 급등,과열 (RSI/수익률),CRITICAL,23.8,자동차 신품 부품 제조업,8047425415.0,71.0,42.31,0,0,-3.07,32.47,-11.83,3.14,-19.45,12.18,-20.6,-50.54,-93.12,0.94,0.158,0,12.0,0,0,1.62,0.58,0,0,0,1,1,5663.0,-2.77,0.6674,False,X,▼,7884,▲,O,X,3.19,250,0,-1,-1,1,12530.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.0,6.0,1.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_2x,70,VP_RESISTANCE,65,0.0,자동차 신품 부품 제조업,17.25578947368421,2.6726315789473687,2.0,0.12012195121951219,0.01568977012903898,0.02040816326530612,OK,68.0,OK,37.221380715245026,37.221380715245026,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,42.2,42.2,42.2,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,1.244,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,18.7,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,5일 +32%,0,1,0,0,,0.0,T=39<70,100.0,GREEN,,,0,True,0,BELOW_OFFICIAL_BAR,TOP_PICK=0,,15.0,IGNORE,IGNORE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
413,115500,케이씨에스,KOSDAQ,IT/전기전자,17390,154.71,2086.8,0.0,0.0,OVERHEAT,OVERHEAT,5,False,1,False,36.3,36.3,45.4,23.7,26.9,0.0,29.3,32.0,21.7,72.9,2.44,0.0,RR2.4 + 진입적정,0,17390.0,14780.0,23750.0,27500.0,,0.86,0.53,17873,-4.69,특이사항 없음,0,-15.82,50.5,5.93,,,5일 급등,과열 (RSI/수익률),CRITICAL,23.8,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",15470549655.0,88.7,46.5,0,0,-11.68,30.95,-7.65,3.39,84.61,77.09,13.32,92.02,51.6,0.502,0.502,0,12.0,1,0,0.8,0.42,0,0,0,1,1,12801.0,-2.71,1.2339,False,O,▲,16370,▲,O,X,0.1,250,0,1,1,1,32900.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.01,6.0,2.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",11.376458333333334,6.552812500000001,3.0,0.15296147211040828,0.04684322413305742,0.0035460992907801418,OK,26.9,OK,27.655657649489566,27.655657649489566,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,36.3,36.3,36.3,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,2.437,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,36.6,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,5일 +31% · 급등후 음봉 (31%/-12%) · 전일 -11.7%,0,1,0,0,,0.0,T=24<70 · MFI89>82,100.0,GREEN,,,0,True,0,BELOW_OFFICIAL_BAR,TOP_PICK=0,,15.0,IGNORE,IGNORE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
414,448900,한국피아이엠,KOSDAQ,자동차·모빌리티,99000,141.58,6013.7,0.0,0.0,OVERHEAT,OVERHEAT,5,False,1,False,19.5,19.5,7.4,24.7,46.5,0.0,22.5,26.2,39.1,51.1,3.01,0.0,RR3.0 + 진입적정,0,99000.0,84100.0,143900.0,178400.0,,1.54,0.5,114751,98.74,특이사항 없음,0,-25.58,41.2,-8.97,,,5일 급등,과열 (RSI/수익률),CRITICAL,23.8,자동차 신품 부품 제조업,14157675150.0,34.9,54.87,0,0,-3.79,26.11,-18.85,-0.9,-21.86,124.24,9.03,-14.45,98.75,0.287,0.089,1,12.0,0,0,1.18,0.39,0,0,0,0,-1,126630.0,-13.73,0.612,False,X,▲,93146,▲,O,X,4.28,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.05,5.0,3.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,자동차 신품 부품 제조업,17.25578947368421,2.6726315789473687,2.0,0.16067821067821067,-0.003899699973768218,0.21022727272727273,OK,46.5,OK,15.0,15.0,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,19.5,19.5,19.5,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,3.013,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,45.4,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,5일 +26% · POC 99↑,0,1,0,0,,0.0,T=25<70,100.0,GREEN,,,0,True,0,BELOW_OFFICIAL_BAR,TOP_PICK=0,VWAP/POC 과열,15.0,IGNORE,IGNORE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
