종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,NEWS_SCORE,NEWS_REASON,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,주봉20선_상회,주봉추세,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,ML_SCORE,ML_REASON,TOTAL_SCORE,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
030200,KT,KOSPI,전기 통신업,전기 통신업,IT/전기전자,51600,221.16,,51600,50500,53900,56100,45.7,39.5,61.5,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-2.64,-8.19,-13.08,-26.81,-51.29,0,0.88,0.25,0.07,1.0,0.1,0.12,0.72,51.8,64.6,-2.11,52310,-1.36,,-272.8628,-0.146,0.74,-0.85,50835,1,6.81,1,0,0,0,True,-3.37,-4.27,2.18,O,▼,3,,"주봉20선↑, RSI적정, 정배열(단), 자금유입",1.8,48,247.7,52777,▼,X,X,11.99,20.745970149253733,3.0,2.090909090909091,0.0,1,🔇 변동성 축소 (BW 6.8%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ,37.3,,43.2,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,264,20260105,20260105,28.99,13.27,2.18,-26.81
138930,BNK금융지주,KOSPI,기타 금융업,기타 금융업,금융,15630,86.9,,15630,14900,17090,18550,45.7,40.8,60.9,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,0.19,8.54,-10.25,-21.05,-34.56,0,0.84,0.53,0.55,1.0,0.2,0.0,0.71,62.0,56.6,-0.54,15887,-1.62,,-41.4458,-0.141,0.53,-0.47,14901,1,8.36,1,0,0,0,True,-3.52,-0.76,7.94,O,▲,8,★,"주봉20선↑, 주봉추세우상향, OBV매집, RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",1.8,159,248.5,16110,▼,X,O,0.8462500000000002,-5.3896875,13.0,2.0,0.0,1,🔇 변동성 축소 (BW 8.4%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,56.6,,49.0,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,265,20260105,20260105,28.99,13.27,7.94,-21.05
094820,일진파워,KOSDAQ,전기 및 통신 공사업,전기 및 통신 공사업,기타,12930,86.54,,12640,12200,14170,15680,45.5,41.4,51.1,0.0,,🔺 Watch (상승 준비),② 상승 후 조정,11.95,9.39,9.22,13.25,-12.7,0,0.71,0.54,0.25,0.78,0.3,0.0,0.76,58.6,72.6,5.34,12919,0.08,,21.4065,-0.2863,1.12,0.89,12208,1,30.86,0,0,0,1,False,-1.37,15.76,26.52,O,▲,8,★,"주봉20선↑, 주봉추세우상향, RSI적정, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,197,249.0,13404,▲,X,X,9.101774193548387,13.977822580645162,6.0,1.6986301369863013,2.2943037974683547,1,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,92.8,,59.7,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),2,266,20260105,20260105,28.99,13.27,26.52,13.25
175330,JB금융지주,KOSPI,기타 금융업,기타 금융업,금융,24950,101.85,,24950,24000,26400,27850,45.3,36.1,62.7,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,0.2,4.61,-10.24,-20.98,-38.49,0,0.64,0.33,0.32,1.0,0.2,0.01,0.75,55.3,55.7,-0.87,25525,-2.26,,-57.4565,-0.1714,1.18,-0.75,24040,1,9.6,1,0,0,0,True,-5.13,0.6,8.01,O,▲,6,★,"주봉20선↑, 주봉추세우상향, RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",1.8,100,249.5,25949,▼,X,X,0.8462500000000002,-5.3896875,13.0,1.5263157894736843,0.0,1,🔇 변동성 축소 (BW 9.6%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,87.4,,57.9,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,267,20260105,20260105,28.99,13.27,8.01,-20.98
002380,KCC,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,400000,182.42,,400000,376500,433500,467000,45.2,31.1,65.2,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-8.47,22.51,-18.91,-21.46,-20.59,0,0.6,0.48,0.87,1.0,0.0,0.08,0.53,38.0,31.6,-5.08,403373,-0.84,,-2995.4855,-0.0639,2.08,-0.86,436150,-1,11.04,0,0,0,0,True,-4.19,-5.77,7.53,X,▲,0,,"주봉추세우상향, 주봉역배열주의, 거래량↑, 정배열(단)",1.8,6,240.0,407673,▼,X,X,5.755405405405405,1.295405405405405,10.0,1.425531914893617,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,94.1,,59.9,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,268,20260105,20260105,28.99,13.27,7.53,-21.46
204620,글로벌텍스프리,KOSDAQ,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,4450,64.39,,4450,4135,4925,5400,44.9,38.0,61.0,0.0,,🔁 MR (반전),④ 바닥 반등 시도,-7.87,-37.68,-10.6,-37.97,-59.77,0,0.63,0.61,1.0,1.0,0.12,0.0,0.64,43.2,44.5,-6.19,4492,-0.95,,-9.6361,0.0439,0.69,-1.77,5338,-1,19.6,0,0,0,0,True,-4.3,-7.39,-24.7,X,▲,-1,,"주봉추세우상향, 주봉역배열주의, MACD상승",2.0,561,249.6,4560,▼,X,X,1.6034615384615383,-7.303076923076923,14.0,1.507936507936508,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,82.0,,56.0,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),4,269,20260105,20260105,28.99,13.27,-24.7,-37.97
008970,KBI동양철관,KOSPI,1차 철강 제조업,1차 철강 제조업,철강·금속,1767,62.49,,1767,1643,1928,2090,44.9,40.9,59.4,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-7.58,-51.52,-18.02,-54.24,-94.62,0,0.54,0.52,1.0,1.0,0.17,0.0,0.61,36.4,47.5,-3.52,1733,1.95,,3.017,0.17,1.87,0.22,1867,-1,22.9,0,0,0,0,False,2.91,-3.81,-25.25,X,▼,1,,"주봉역배열주의, MACD상승, 거래량↑, MACD>Sig, VWAP상회",2.0,1414,249.9,1674,▼,O,X,9.639999999999999,23.37,1.0,1.2983870967741935,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ,89.8,,58.4,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),4,270,20260105,20260105,28.99,13.27,-25.25,-54.24
017800,현대엘리베이터,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,87000,199.03,,87000,85100,91600,96100,44.8,35.0,62.4,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-4.81,4.57,-15.25,-18.44,-38.53,0,1.0,0.3,0.08,1.0,0.0,0.1,0.69,36.0,36.1,-3.98,89131,-2.39,,-802.81,-0.0823,0.75,-0.74,85140,1,9.08,1,0,0,0,True,-3.76,-3.87,10.55,O,▲,4,,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑)",1.8,28,243.6,88246,▼,X,X,13.261969696969697,20.135151515151517,2.0,2.4210526315789473,0.0,1,🔇 변동성 축소 (BW 9.1%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,44.9,,44.8,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,271,20260105,20260105,28.99,13.27,10.55,-18.44
092790,넥스틸,KOSPI,1차 철강 제조업,1차 철강 제조업,철강·금속,10140,53.08,,9860,8930,11520,13180,44.8,42.0,49.4,0.0,,🔻 REV (역추세 반등),④ 바닥 반등 시도,3.47,-35.66,-6.97,-41.27,-78.76,0,0.48,0.77,0.52,0.72,0.24,0.0,0.27,57.8,49.4,5.91,9684,4.7,,83.1962,0.0383,3.67,0.21,8899,1,11.86,0,0,0,1,False,6.18,7.07,-12.28,X,▼,4,,"주봉역배열주의, HMA추세↑, HMA돌파, RSI적정, MACD상승, 거래량↑, MACD>Sig, VWAP상회",2.5,215,212.0,9348,▲,O,X,9.639999999999999,23.37,1.0,1.140495867768595,2.839756592292089,1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,85.4,,57.0,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),4,272,20260105,20260105,28.99,13.27,-12.28,-41.27
443060,HD현대마린솔루션,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,185300,287.07,,185300,173900,199000,213000,44.2,31.2,63.3,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-1.33,-2.47,-11.77,-45.14,-45.57,0,0.5,0.42,0.92,1.0,0.0,0.19,0.62,34.3,44.1,-4.71,191455,-3.22,,414.1806,-0.0916,1.57,-2.3,205010,-1,10.4,0,0,0,0,True,-5.84,-1.49,-16.15,X,▼,-1,,"주봉역배열주의, 거래량↑, MACD>Sig",1.8,13,240.9,192891,▼,X,X,1.6034615384615383,-7.303076923076923,14.0,1.2017543859649122,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,94.1,,59.2,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,273,20260105,20260105,28.99,13.27,-16.15,-45.14
047050,포스코인터내셔널,KOSPI,상품 중개업,상품 중개업,기타,48550,198.82,,48550,45700,52000,55400,44.2,32.6,62.7,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-12.05,-3.48,-22.49,-28.78,-46.58,0,0.51,0.4,0.87,1.0,0.0,0.1,0.64,24.1,38.4,-6.85,49415,-1.75,,-430.2287,-0.0274,1.26,-1.47,52710,-1,17.5,0,0,0,0,True,-5.36,-7.52,0.21,X,▼,-2,,"주봉역배열주의, 거래량↑",2.0,51,247.6,48897,▼,X,X,9.101774193548387,13.977822580645162,6.0,1.2105263157894737,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,93.5,,59.0,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,274,20260105,20260105,28.99,13.27,0.21,-28.78
112040,위메이드,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,26000,62.08,,26000,24150,28200,30400,44.1,39.8,58.4,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-8.61,-21.92,-11.34,-16.26,-44.01,0,0.5,0.48,1.0,1.0,0.18,0.0,0.62,37.0,43.7,-2.14,25967,0.12,,-27.2811,0.2041,1.9,0.03,27475,-1,17.29,0,0,0,0,False,3.17,-0.57,-2.99,X,▼,1,,"주봉역배열주의, HMA추세↑, MACD상승, 거래량↑, VWAP상회",2.0,96,249.6,25120,▲,O,X,11.99,20.745970149253733,3.0,1.1891891891891893,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ,93.2,,58.8,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),4,275,20260105,20260105,28.99,13.27,-2.99,-16.26
376300,디어유,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,38000,152.59,,37150,34000,41000,44750,44.1,33.2,53.0,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,16.92,-38.61,14.19,-22.58,-60.7,0,0.31,0.45,0.78,0.78,0.04,0.06,0.6,71.1,73.5,5.31,39471,-3.73,,424.6868,-0.2637,1.65,-1.72,34015,1,33.75,0,0,0,1,False,-5.12,3.83,-9.31,X,▼,1,,"주봉역배열주의, 거래량↑, 정배열(단), 자금유입, MACD>Sig",2.5,63,234.0,40810,▲,X,X,11.99,20.745970149253733,3.0,0.75,2.2880215343203227,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,92.3,,58.6,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,276,20260105,20260105,28.99,13.27,-9.31,-22.58
069960,현대백화점,KOSPI,종합 소매업,종합 소매업,유통·소비재,88400,69.78,,88400,82200,97700,107000,43.9,35.5,60.5,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-9.89,14.36,-20.33,-26.91,-28.74,0,0.63,0.6,1.0,1.0,0.1,0.0,0.73,30.2,38.1,-3.18,88122,0.32,,-784.6216,-0.084,1.12,-0.86,95450,-1,10.82,0,0,0,0,True,-3.07,-4.54,2.08,O,▲,6,★,"주봉20선↑, 주봉추세우상향, HMA돌파, 정배열(단), 장기추세(120↑), VWAP상회",1.8,28,247.5,88298,▼,O,X,7.228333333333334,5.770555555555556,8.0,1.5,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,95.6,,59.4,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,277,20260105,20260105,28.99,13.27,2.08,-26.91
033780,KT&G,KOSPI,담배 제조업,담배 제조업,기타,141800,291.38,,141800,137000,147900,154000,43.8,38.0,58.9,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-2.0,5.43,-12.44,-23.56,-37.67,0,0.53,0.24,0.23,1.0,0.2,0.19,0.75,50.4,57.5,-1.17,142234,-0.31,,-574.0738,-0.0998,0.85,-0.22,137040,1,6.49,1,0,0,0,True,-2.21,-2.41,5.43,O,▲,5,★,"주봉20선↑, 주봉추세우상향, RSI적정, 정배열(단), 장기추세(120↑)",1.8,17,241.1,143447,▼,X,X,9.101774193548387,13.977822580645162,6.0,1.2708333333333333,0.0,1,🔇 변동성 축소 (BW 6.5%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,71.0,,52.0,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,278,20260105,20260105,28.99,13.27,5.43,-23.56
077970,STX엔진,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,33200,82.47,,33200,30850,36800,40400,43.4,35.9,59.2,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-3.77,60.39,-14.21,-46.91,17.29,0,0.64,0.62,1.0,1.0,0.01,0.0,0.58,33.6,38.9,-8.72,34163,-2.82,망치형,-570.7369,-0.3115,0.56,-1.4,39182,-1,20.39,0,0,0,0,True,-7.26,-10.99,-17.92,X,▼,-1,,"주봉역배열주의, 정배열(단), 패턴(망치형)",2.0,75,249.0,34605,▼,X,X,13.261969696969697,20.135151515151517,2.0,1.5319148936170213,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,91.3,,57.8,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,279,20260105,20260105,28.99,13.27,-17.92,-46.91
005070,코스모신소재,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,43500,74.57,,43500,40450,48650,53800,43.3,32.8,60.8,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-15.53,20.83,-25.97,-15.71,-22.27,0,0.71,0.67,1.0,1.0,0.0,0.0,0.54,26.0,24.1,-10.98,44028,-1.2,장악형,-755.641,-0.1381,0.6,-1.55,48405,-1,31.73,0,0,0,0,False,-7.84,-12.83,13.28,X,▼,-1,,"주봉역배열주의, HMA돌파, 패턴(장악형)",2.0,57,247.9,43196,▼,O,X,5.755405405405405,1.295405405405405,10.0,1.6885245901639345,0.0,-1,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,91.6,,57.8,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,280,20260105,20260105,28.99,13.27,13.28,-15.71
001440,대한전선,KOSPI,절연선 및 케이블 제조업,절연선 및 케이블 제조업,기타,25700,1497.85,,23850,21450,29600,35300,43.3,67.1,49.3,0.0,,🔼 BRK (돌파),① 강한 상승 추세,11.98,63.17,1.54,36.82,20.07,0,0.38,0.86,0.35,0.24,0.56,1.0,0.63,63.7,67.2,11.03,23757,8.18,,165.8991,0.278,2.03,2.26,20980,1,15.29,0,0,0,1,False,13.97,11.74,65.81,O,▲,11,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,83,198.0,23204,▲,O,X,9.101774193548387,13.977822580645162,6.0,0.9176470588235294,7.756813417190776,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,88.9,,57.0,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),1,281,20260105,20260105,28.99,13.27,65.81,36.82
214420,토니모리,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,9150,56.63,,8920,8120,10350,11780,42.7,41.2,53.6,0.0,,🔻 REV (역추세 반등),④ 바닥 반등 시도,3.27,-14.57,-7.17,-40.75,-57.67,0,0.49,0.74,0.65,0.75,0.35,0.0,0.32,59.2,76.4,5.63,9050,1.1,,84.5052,0.3201,3.7,0.76,8129,1,13.24,0,0,0,1,False,10.77,6.03,-11.76,X,▼,4,,"주봉역배열주의, HMA추세↑, RSI적정, MACD상승, 거래량↑, 자금유입, MACD>Sig, VWAP상회",2.5,250,223.0,8555,▲,O,X,5.755405405405405,1.295405405405405,10.0,1.1650485436893203,2.57847533632287,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,77.3,,53.1,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),4,282,20260105,20260105,28.99,13.27,-11.76,-40.75
006360,GS건설,KOSPI,건물 건설업,건물 건설업,건설·부동산,19010,98.55,,19010,18270,20300,21600,42.5,29.6,61.2,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-0.83,-9.26,-11.27,-26.23,-52.36,0,0.73,0.39,0.34,1.0,0.0,0.0,0.72,44.4,47.0,-3.42,19242,-1.21,,-139.6046,-0.104,0.89,-1.38,18277,1,9.8,1,0,0,0,True,-3.89,-6.35,2.76,O,▼,1,,"주봉20선↑, 정배열(단)",1.8,131,249.0,19383,▼,X,X,-1.1233333333333333,0.853333333333334,12.0,1.7432432432432432,0.0,1,🔇 변동성 축소 (BW 9.8%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,87.8,,56.1,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,283,20260105,20260105,28.99,13.27,2.76,-26.23
051915,LG화학우,KOSPI,기타,기타,기타,162800,69.92,,162800,151400,176500,190200,42.5,36.4,57.3,0.0,,🔁 MR (반전),④ 바닥 반등 시도,-16.56,26.2,-27.0,-14.34,-16.9,0,0.5,0.48,1.0,1.0,0.13,0.0,0.57,17.8,6.6,-9.84,164695,-1.15,,-2260.141,0.0667,1.33,-0.8,179420,-1,28.99,0,0,0,0,True,-5.18,-11.52,14.65,X,▲,0,,"주봉추세우상향, 주봉역배열주의, HMA돌파, MACD상승, 거래량↑",2.0,15,244.2,161248,▼,O,X,9.101774193548387,13.977822580645162,6.0,1.2017543859649122,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,94.1,,58.0,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),4,284,20260105,20260105,28.99,13.27,14.65,-14.34
005300,롯데칠성,KOSPI,비알코올음료 및 얼음 제조업,비알코올음료 및 얼음 제조업,유통·소비재,131500,63.01,,131500,125600,144300,157100,42.2,34.4,58.0,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,0.38,0.84,-10.06,-13.84,-42.26,0,0.91,0.55,0.5,1.0,0.0,0.0,0.74,36.3,52.1,-2.77,136966,-3.99,,-721.9524,-0.2029,0.91,-0.95,125620,1,12.6,0,0,0,0,True,-8.36,-1.65,15.15,O,▲,4,,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑)",2.0,19,249.8,137990,▼,X,X,7.228333333333334,5.770555555555556,8.0,2.169491525423729,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,96.6,,58.5,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,285,20260105,20260105,28.99,13.27,15.15,-13.84
336570,원텍,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,8110,95.21,,7800,7120,8780,9760,42.2,44.5,53.9,0.0,,🔻 REV (역추세 반등),④ 바닥 반등 시도,7.42,-31.33,4.69,-25.88,-53.42,0,0.28,0.47,0.72,0.61,0.38,0.0,0.58,56.5,56.6,7.04,7864,3.12,,98.2302,0.3884,2.06,0.97,7127,1,15.29,0,0,0,1,False,11.86,4.38,-12.61,X,▼,3,,"주봉역배열주의, HMA추세↑, RSI적정, MACD상승, 거래량↑, MACD>Sig, VWAP상회",2.5,294,229.3,7528,▲,O,X,9.101774193548387,13.977822580645162,6.0,0.6767676767676768,3.974358974358974,1,🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,55.4,,46.2,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),4,286,20260105,20260105,28.99,13.27,-12.61,-25.88
437730,삼현,KOSDAQ,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,57500,338.3,,53200,47850,64300,75300,42.2,49.8,45.6,0.0,,↩️ PULL (눌림),② 상승 후 조정,28.06,337.26,25.33,135.11,315.17,0,0.3,0.67,0.35,0.21,0.62,0.23,0.5,59.6,71.3,11.31,56838,1.16,,-155.0037,-0.2965,0.4,-0.52,43125,1,42.2,0,0,0,1,False,0.0,24.19,148.38,O,▲,7,★,"주봉20선↑, 주봉추세우상향, RSI적정, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.5,37,196.8,58722,▲,X,X,14.021666666666668,17.857222222222223,4.0,0.7046632124352331,8.082706766917292,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,92.7,,57.3,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),2,287,20260105,20260105,28.99,13.27,148.38,135.11
