시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSDAQ,제일일렉트릭,199820,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",20700,3358.53,4599.5,335853447655.0,97.0,99.1,71.25,94.19,0,0,0,19.93,73.08,86.99,104.55,113.4,99.42,94.34,82.45,43.7,0.0,0.0,1,15.82,12.0,11.53,1,0,7.36,0.87,0,0,0,,1,1,14482.0,14687,40.94,0.9191,5.18,1.82,False,O,▲,15283,▲,O,X,8.52,250,0,1,1,1,12690.0,10780.0,22300.0,26150.0,31050.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.05,6.0,5.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,19.8875,43.82125,2.0,20.1,OK,17.5,17.5,6,1,93.0,13.4,20.1,46.6,46.6,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,일진전기,103590,절연선 및 케이블 제조업,144100,3103.15,68714.6,310314989600.0,98.4,93.9,54.17,79.24,0,0,0,17.63,49.33,67.17,102.96,142.59,133.93,92.75,111.64,78.21,0.0,0.0,1,138.52,11.4,17.27,1,0,1.36,0.95,0,0,0,,1,1,108780.0,88590,62.66,0.4815,3.1,1.69,False,O,▲,118227,▲,O,X,7.1,250,0,1,1,1,98100.0,83400.0,147900.0,171700.0,202000.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,14.98,4.0,3.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,절연선 및 케이블 제조업,기타,7.67359649122807,15.616140350877194,9.0,34.2,OK,81.2383216154309,81.2383216154309,6,1,86.2,76.3,34.2,71.8,71.8,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,HD현대중공업,329180,선박 및 보트 건조업,680000,2934.85,713736.3,293485124460.0,92.1,94.2,20.96,66.27,0,0,0,-0.73,1.34,32.3,41.81,23.86,28.79,31.6,-7.09,-26.93,0.056,0.056,1,22.41,10.1,10.73,1,0,1.17,0.88,0,0,0,,1,1,575750.0,554458,22.64,-0.2638,0.88,-0.26,False,O,▲,715926,▲,X,X,2.04,250,0,1,1,1,590000.0,530000.0,710000.0,749000.0,787000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,10.17,4.0,2.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,0.0,선박 및 보트 건조업,조선·기계·설비,6.619220779220779,28.01974025974026,4.0,48.9,OK,41.838022486142435,41.838022486142435,4,1,82.8,41.2,48.9,59.4,59.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,효성중공업,298040,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",4228000,2815.94,394241.9,281594335000.0,88.2,73.7,30.12,60.57,0,0,0,8.08,19.03,41.88,65.16,85.36,90.54,54.95,54.41,34.82,0.0,0.0,1,126.15,9.1,14.46,1,0,1.09,0.98,63420,0,63420,,1,1,3456200.0,2835457,49.11,0.0971,1.23,-0.26,False,O,▲,3989774,▲,O,X,2.45,250,0,1,1,1,3412000.0,3033000.0,4260000.0,4848000.0,5595000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,11.11,4.0,2.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,19.8875,43.82125,2.0,16.7,OK,64.4449883148223,64.4449883148223,4,1,83.3,75.6,16.7,66.9,66.9,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,제룡전기,033100,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",91500,2358.35,14697.1,235835037800.0,95.4,98.3,66.22,78.77,0,0,0,29.97,65.16,79.06,105.16,109.62,138.59,94.95,78.67,82.87,0.0,0.0,1,62.41,10.7,13.57,1,0,2.47,1.0,0,0,0,,1,1,67550.0,59901,52.75,0.5949,4.98,2.84,False,O,▲,67058,▲,O,X,12.93,250,1,1,1,1,57800.0,49400.0,91500.0,105000.0,122100.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,14.53,5.0,4.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,19.8875,43.82125,2.0,50.8,OK,65.5,65.5,6,1,95.0,66.8,50.8,74.9,74.9,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSDAQ,퀄리타스반도체,432720,반도체 제조업,29500,2077.74,4176.2,207774171950.0,82.4,88.7,52.15,74.89,0,0,0,17.76,44.61,54.45,108.04,120.15,84.26,97.83,89.2,28.54,0.0,0.0,1,106.45,12.0,29.42,1,0,2.7,0.89,0,0,0,,1,1,20465.0,19187,53.75,0.4491,2.57,1.99,False,O,▲,23139,▲,O,X,3.99,250,0,1,1,1,20350.0,17300.0,31350.0,37150.0,44450.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,14.99,6.0,3.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,반도체 제조업,반도체,14.755625,56.405,1.0,83.7,OK,55.5,55.5,6,1,93.4,65.7,83.7,80.4,80.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,티이엠씨,425040,기초 화학물질 제조업,19710,1993.44,4204.0,199344351970.0,84.4,83.6,39.01,59.04,0,0,0,14.86,56.8,54.23,50.0,105.1,128.12,39.79,74.15,72.41,0.0,0.0,1,46.49,12.0,-4.81,0,0,1.12,0.92,0,0,0,,1,1,14541.5,13637,44.53,0.5983,3.31,1.43,False,O,▲,16344,▲,O,X,3.15,250,0,1,1,1,14890.0,12650.0,20350.0,23800.0,28150.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,15.04,6.0,2.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기초 화학물질 제조업,화학·소재,3.4499999999999997,16.929803921568627,10.0,70.3,OK,78.440171581277,78.440171581277,4,1,42.8,83.2,70.3,64.5,64.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,LS,006260,기타 금융업,509000,1849.2,158808.0,184919663000.0,87.1,76.0,45.47,76.65,0,0,0,12.36,27.73,54.48,89.93,158.77,147.09,79.72,127.82,91.37,0.0,0.0,1,172.35,12.0,28.79,1,0,1.12,0.98,0,0,0,,1,1,396900.0,295782,72.09,0.1611,1.77,0.61,False,O,▲,444267,▲,O,X,10.82,250,0,1,1,1,367500.0,314000.0,515000.0,601000.0,709000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입 + 당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,14.56,4.0,2.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입 + 당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금융업,금융,5.995,19.677380952380954,7.0,38.0,OK,76.5,76.5,6,1,83.7,71.0,38.0,69.5,69.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,서희건설,035890,건물 건설업,3350,1745.85,7698.6,174585068667.0,82.9,93.9,76.07,73.68,0,0,0,106.41,88.63,86.84,67.08,101.32,,56.87,70.37,,0.0,0.0,1,2.48,12.0,-11.9,0,0,5.01,0.74,0,0,0,,1,1,2409.6,2644,26.68,0.5896,16.48,0.44,False,X,▼,1892,▲,O,X,97.17,75,1,0,0,0,1998.0,1698.0,4000.0,4670.0,5520.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,15.02,5.0,6.7,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,건물 건설업,건설·부동산,8.216666666666665,17.913333333333334,8.0,37.5,OK,28.0,28.0,4,1,41.1,21.1,37.5,32.4,32.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상]
KOSDAQ,아진엑스텍,059120,반도체 제조업,11580,1514.49,2120.3,151449499350.0,89.2,97.2,52.48,55.59,0,0,0,29.97,54.4,54.19,73.35,21.77,188.99,63.14,-9.18,133.27,0.0,0.0,1,45.05,12.0,8.19,1,0,5.1,1.0,0,0,0,,1,1,8019.5,8786,31.79,0.5323,7.52,3.28,False,O,▲,8339,▲,O,X,4.26,250,1,1,1,1,7970.0,6800.0,11580.0,12070.0,,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,14.68,6.0,3.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,RR_LEGACY,35,,0,0.0,반도체 제조업,반도체,14.755625,56.405,1.0,18.2,OK,56.5,56.5,6,1,95.0,66.8,18.2,68.4,68.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,SK,034730,기타 금융업,475500,1504.0,344750.4,150400299750.0,94.7,92.6,25.57,42.15,0,0,0,11.88,19.32,29.04,52.16,58.76,100.21,41.95,27.81,44.49,0.0,0.0,1,78.41,7.5,18.08,1,0,0.68,1.0,20922,4280,25202,,1,1,394500.0,360755,31.81,0.1013,1.93,2.09,False,O,▲,431927,▲,O,X,2.94,250,0,1,1,1,397500.0,362000.0,475500.0,524000.0,586000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,8.93,4.0,2.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금융업,금융,5.995,19.677380952380954,7.0,58.7,OK,81.0,81.0,4,1,52.0,86.0,58.7,66.9,66.9,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
