종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,NEWS_SCORE,NEWS_REASON,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,주봉20선_상회,주봉추세,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,ML_SCORE,ML_REASON,TOTAL_SCORE,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
047810,한국항공우주,KOSPI,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",기타,116800,529.37,,114200,102700,137100,159900,76.6,76.1,70.4,0.0,,🔻 REV (역추세 반등),④ 바닥 반등 시도,10.82,36.61,2.94,-17.69,-4.25,19,0.58,1.0,0.35,0.78,0.35,0.71,0.78,59.8,70.8,5.34,114849,1.7,장악형,468.4324,0.0574,0.96,0.83,102190,1,12.74,0,1,1,1,False,2.64,7.55,8.15,O,▲,11,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회, 패턴(장악형)",2.5,17,194.1,114422,▲,O,X,6.614880952380952,16.10452380952381,7.0,1.4397163120567376,2.276707530647986,1,🌪️ 19일 연속 응축 중! 폭발 임박. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,95.3,,82.2,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),4,21,20260102,20260102,25.84,12.3,8.15,-17.69
059120,아진엑스텍,KOSDAQ,반도체 제조업,반도체 제조업,반도체,9480,67.82,,9420,8760,10750,12070,76.5,71.6,72.7,0.0,,🔼 BRK (돌파),① 강한 상승 추세,6.52,44.07,4.67,10.34,22.6,1,0.71,0.79,1.0,0.94,0.41,0.0,0.77,54.6,71.5,3.61,9373,1.14,,-4.0909,0.0901,0.81,0.68,8078,1,14.51,0,1,1,1,False,4.64,7.85,22.64,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",1.8,265,249.6,9193,▲,O,X,13.688235294117646,11.445294117647059,6.0,1.7638888888888888,0.6369426751592357,1,🌪️ 에너지 응축 시작 (1일차). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ,92.7,,81.4,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),1,22,20260102,20260102,25.84,12.3,22.64,10.34
010120,LS ELECTRIC,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,492500,425.92,,492500,458000,562000,631000,76.4,82.3,85.0,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,4.23,87.62,-3.65,47.27,46.76,0,0.81,0.84,1.0,1.0,0.52,0.54,0.77,47.3,51.6,2.09,469635,4.87,,-2915.5505,0.1586,1.4,0.79,440400,1,15.16,0,0,0,1,False,6.14,2.82,73.11,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), VWAP상회",2.0,5,246.2,460052,▲,O,X,0.61125,-3.1162499999999995,13.0,2.0144927536231885,0.0,1,🚀 단기 모멘텀 가속.  (매수 유효),52.3,,69.2,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,23,20260102,20260102,25.84,12.3,73.11,47.27
035420,NAVER,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",서비스 기타,247000,1059.28,,247000,229500,282000,316500,76.4,86.6,82.6,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,1.65,-3.52,-6.23,-33.85,-44.38,0,0.81,0.84,1.0,1.0,0.4,1.0,0.73,52.7,46.3,2.57,239768,3.02,,1344.2369,0.1794,1.74,1.09,225725,1,10.69,0,0,0,1,False,4.22,6.7,-8.01,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 거래량↑, 장기추세(120↑), MACD>Sig, VWAP상회",1.8,10,247.0,236513,▲,O,X,1.453125,-0.9081250000000001,11.0,2.0,0.0,1,🚀 단기 모멘텀 가속.  (매수 유효),59.4,,71.3,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),4,24,20260102,20260102,25.84,12.3,-8.01,-33.85
022100,포스코DX,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,29000,115.43,,28550,26500,32550,36550,76.4,66.1,75.6,0.0,,🔥 SQZ (폭발대기),① 강한 상승 추세,9.02,21.85,1.14,12.26,-19.01,2,0.57,0.73,1.0,0.85,0.36,0.04,0.64,54.6,72.8,4.65,29405,-1.38,,150.994,0.0069,0.5,-0.77,25020,1,18.88,0,1,1,1,False,-2.52,8.82,38.1,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",1.8,87,248.4,28820,▲,O,X,1.453125,-0.9081250000000001,11.0,1.42,1.5761821366024518,1,🌪️ 에너지 응축 시작 (2일차). 📉 매도세 우위. 💰 외국인/기관 수급 집중. 📈 상승 모멘텀 개선. ,76.5,,76.4,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),1,25,20260102,20260102,25.84,12.3,38.1,12.26
103590,일진전기,KOSPI,절연선 및 케이블 제조업,절연선 및 케이블 제조업,기타,58100,260.06,,56900,51100,68300,79600,76.4,71.0,73.0,0.0,,🔥 SQZ (폭발대기),① 강한 상승 추세,8.4,57.24,0.52,38.75,16.38,7,0.59,1.0,0.32,0.8,0.46,0.28,0.71,57.0,66.3,5.26,54922,5.79,,22.5613,0.1284,0.83,0.31,50960,1,13.01,0,1,1,1,False,6.02,3.2,64.59,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,34,193.5,54304,▲,O,X,6.614880952380952,16.10452380952381,7.0,1.457142857142857,2.10896309314587,1,🌪️ 7일 연속 응축 중! 폭발 임박. 📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,93.9,,81.7,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),1,26,20260102,20260102,25.84,12.3,64.59,38.75
376900,로킷헬스케어,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,기타,62200,123.31,,62200,57800,75600,89000,75.7,79.9,94.0,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,-25.86,250.23,-27.71,126.47,228.76,0,1.0,1.0,1.0,1.0,0.7,0.06,0.57,37.5,48.3,-12.17,65320,-4.78,,-2146.3135,0.4412,0.57,0.45,81110,-1,38.94,0,0,0,0,False,3.67,-22.83,138.77,O,▲,5,★,"주봉20선↑, 주봉추세우상향, MACD상승, 정배열(단), 장기추세(120↑)",2.0,40,248.8,61922,▼,O,X,6.614880952380952,16.10452380952381,7.0,3.0454545454545454,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,77.2,,76.1,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,27,20260102,20260102,25.84,12.3,138.77,126.47
448900,한국피아이엠,KOSDAQ,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,51600,97.24,,51600,47950,63000,74300,75.6,83.6,92.3,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,-19.37,267.26,-21.22,146.09,245.79,0,1.0,1.0,1.0,1.0,0.62,0.01,0.72,40.4,36.0,-6.53,47194,9.33,,-1885.1527,0.2565,1.05,0.39,42650,1,50.13,0,0,0,0,False,8.18,-11.95,158.39,O,▲,7,★,"주봉20선↑, 주봉추세우상향, HMA돌파, MACD상승, 정배열(단), 장기추세(120↑), VWAP상회",2.0,48,247.7,44378,▼,O,X,13.274,18.94333333333333,5.0,3.1232876712328768,0.0,1,📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대. (매수 유효),82.9,,77.8,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,28,20260102,20260102,25.84,12.3,158.39,146.09
424870,이뮨온시아,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,12040,462.24,,12040,11190,14740,17430,75.6,87.8,89.5,0.0,,↩️ PULL (눌림),② 상승 후 조정,9.95,165.2,8.1,73.79,143.73,0,1.0,1.0,1.0,1.0,0.48,0.6,0.57,52.1,79.6,-7.38,13510,-10.88,,-328.6113,-0.325,0.35,-1.25,10986,1,48.51,0,0,0,0,True,-9.54,-19.19,86.09,O,▲,6,★,"주봉20선↑, 주봉추세우상향, RSI적정, 정배열(단), 장기추세(120↑), 자금유입",2.0,207,249.2,13680,▼,X,X,6.614880952380952,16.10452380952381,7.0,3.176470588235294,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💰 외국인/기관 수급 집중. 📉 과매도 기술적 반등 기대. (매수 유효),90.5,,80.1,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),2,29,20260102,20260102,25.84,12.3,86.09,73.79
009150,삼성전기,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,270000,1056.07,,268500,249500,306500,344000,75.5,88.5,79.9,0.0,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,7.14,94.38,-0.74,13.69,53.52,0,0.72,0.8,1.0,0.95,0.45,1.0,0.74,51.2,43.3,3.54,259521,4.04,,-1076.6988,0.1416,1.41,0.77,240825,1,10.11,0,0,0,1,False,7.36,5.88,39.53,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), VWAP상회",1.8,9,241.7,254127,▲,O,X,9.32,22.93195652173913,4.0,1.7804878048780488,0.5586592178770949,1,🚀 단기 모멘텀 가속.  (매수 유효),29.4,,61.7,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),1,30,20260102,20260102,25.84,12.3,39.53,13.69
011930,신성이엔지,KOSPI,반도체 제조업,반도체 제조업,반도체,1621,66.47,,1621,1524,1814,2010,75.3,67.8,72.6,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,0.87,9.53,-7.01,-31.49,-31.33,6,0.8,0.71,0.89,1.0,0.34,0.0,0.74,51.2,46.1,1.4,1592,1.78,장악형,7.9008,0.0575,1.26,0.1,1678,-1,6.58,1,1,1,1,True,1.82,4.85,-5.65,X,▲,8,★,"주봉추세우상향, 주봉역배열주의, HMA추세↑, OBV매집, RSI적정, MACD상승, 20선근접, 거래량↑, MACD>Sig, VWAP상회, 패턴(장악형)",1.8,1542,250.0,1583,▲,O,O,13.688235294117646,11.445294117647059,6.0,1.9896907216494846,0.0,-1,🌪️ 6일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,45.6,,66.4,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),4,31,20260102,20260102,25.84,12.3,-5.65,-31.49
277810,레인보우로보틱스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,493500,582.24,,480000,432000,577000,673000,74.9,72.9,69.1,0.0,,🔺 Watch (상승 준비),② 상승 후 조정,11.02,87.64,9.17,47.41,66.17,1,0.55,1.0,0.37,0.73,0.39,0.8,0.68,56.1,63.9,5.89,479680,2.88,장악형,-636.7117,-0.0742,0.84,-0.83,418000,1,15.58,0,1,1,1,False,-1.69,7.28,59.71,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, HMA돌파, RSI적정, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회, 패턴(장악형)",2.5,4,192.0,479289,▲,O,X,10.29156862745098,23.30627450980392,3.0,1.3577235772357723,2.8125,1,🌪️ 에너지 응축 시작 (1일차). 📉 매도세 우위. 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,91.8,,80.0,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),2,32,20260102,20260102,25.84,12.3,59.71,47.41
005380,현대차,KOSPI,자동차용 엔진 및 자동차 제조업,자동차용 엔진 및 자동차 제조업,자동차·모빌리티,298500,2119.31,,298500,281000,333500,368000,74.8,86.7,79.6,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,12.22,43.17,4.34,13.0,2.31,0,0.81,0.7,0.87,1.0,0.4,1.0,0.75,46.6,54.8,1.83,292469,2.06,,-585.1592,0.1101,0.81,0.16,281150,1,15.76,0,0,0,1,False,4.01,4.37,38.84,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",2.0,8,238.8,288524,▲,O,X,13.274,18.94333333333333,5.0,2.0,0.0,1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간. (매수 유효),92.5,,80.1,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,33,20260102,20260102,25.84,12.3,38.84,13.0
086790,하나금융지주,KOSPI,기타 금융업,기타 금융업,금융,93400,198.43,,93400,89800,100600,107800,74.8,64.5,73.5,0.0,,🔺 Watch (상승 준비),④ 바닥 반등 시도,-4.01,8.98,-11.89,-18.73,-31.88,1,0.81,0.46,0.33,1.0,0.31,0.18,0.87,56.8,49.1,0.01,93815,-0.44,,7.704,0.0119,0.9,0.96,88920,1,5.6,1,1,1,1,True,0.43,1.19,7.11,O,▲,8,★,"주봉20선↑, 주봉추세우상향, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",1.8,26,242.8,94155,▲,X,X,0.07238095238095248,-1.8852380952380952,12.0,2.0,0.0,1,🌪️ 에너지 응축 시작 (1일차). 🧱 구조적 지지선(Swing Low) 근접. 📈 상승 모멘텀 개선. ✅ 20일선 눌림목 구간.,64.6,,71.7,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),4,34,20260102,20260102,25.84,12.3,7.11,-18.73
003230,삼양식품,KOSPI,기타 식품 제조업,기타 식품 제조업,유통·소비재,1276000,239.07,,1276000,1198000,1369000,1462000,74.8,64.8,73.4,0.0,,🔺 Watch (상승 준비),④ 바닥 반등 시도,-4.2,-4.35,-12.08,-42.39,-45.21,3,0.48,0.43,0.92,1.0,0.32,0.24,0.76,47.6,39.9,0.22,1251775,1.94,,1521.6518,0.0289,1.35,0.3,1348600,-1,8.5,1,1,1,1,True,0.55,2.65,-16.55,X,▼,5,★,"주봉역배열주의, HMA추세↑, HMA돌파, RSI적정, MACD상승, 20선근접, 거래량↑, MACD>Sig, VWAP상회",1.8,1,127.6,1252029,▲,O,X,20.86,24.98875,2.0,1.1923076923076923,0.0,-1,🌪️ 에너지 응축 시작 (3일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,39.7,,64.3,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),4,35,20260102,20260102,25.84,12.3,-16.55,-42.39
005387,현대차2우B,KOSPI,기타,기타,자동차·모빌리티,213500,177.9,,213500,198900,243000,272000,73.6,79.4,81.4,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,7.88,33.35,0.0,2.39,-7.51,0,0.82,0.82,1.0,1.0,0.34,0.14,0.79,57.4,62.9,2.38,210278,1.53,,112.2925,0.0618,1.04,0.44,198630,1,8.93,1,0,0,1,False,2.4,3.89,28.23,O,▲,11,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",1.8,11,234.8,209464,▲,O,X,13.274,18.94333333333333,5.0,2.0205479452054793,0.0,1,🔇 변동성 축소 (BW 8.9%). 📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ,46.9,,65.6,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),3,36,20260102,20260102,25.84,12.3,28.23,2.39
032350,롯데관광개발,KOSPI,여행사 및 기타 여행보조 서비스업,여행사 및 기타 여행보조 서비스업,서비스 기타,22600,184.74,,22600,21000,25200,27800,73.0,66.5,78.3,0.0,,↩️ PULL (눌림),② 상승 후 조정,7.88,28.85,-0.0,7.41,-12.01,2,0.66,0.68,1.0,1.0,0.22,0.16,0.77,53.5,62.6,-0.3,22724,-0.55,,-135.7159,-0.0486,0.83,-0.27,19645,1,11.61,0,1,1,0,False,-0.66,-3.42,33.25,O,▲,7,★,"주봉20선↑, 주봉추세우상향, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",1.8,110,248.6,22733,▼,X,X,1.453125,-0.9081250000000001,11.0,1.625,0.0,1,🌪️ 에너지 응축 시작 (2일차). 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,94.6,,79.5,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),2,37,20260102,20260102,25.84,12.3,33.25,7.41
090430,아모레퍼시픽,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,126900,213.44,,125700,116300,148300,170800,72.7,77.9,80.6,0.0,,🔻 REV (역추세 반등),④ 바닥 반등 시도,1.68,-6.0,-6.2,-22.08,-46.86,0,0.82,1.0,0.97,0.91,0.34,0.2,0.57,62.8,66.6,3.98,122500,3.59,,228.4865,0.086,2.76,1.53,116280,1,6.83,1,0,0,1,False,4.88,2.17,3.76,O,▲,14,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, HMA돌파, OBV매집, RSI적정, MACD상승, 20선근접, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,19,238.8,120204,▲,O,O,7.824285714285715,9.766190476190477,8.0,2.018867924528302,0.9546539379474941,1,🔇 변동성 축소 (BW 6.8%). 💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ,77.8,,74.2,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),4,38,20260102,20260102,25.84,12.3,3.76,-22.08
006340,대원전선,KOSPI,절연선 및 케이블 제조업,절연선 및 케이블 제조업,기타,3835,121.72,,3835,3565,4375,4910,72.5,76.8,80.9,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,-0.13,26.36,-8.01,5.5,-14.5,0,0.81,0.84,1.0,1.0,0.32,0.05,0.72,57.3,75.4,1.39,3770,1.7,,-14.0092,0.0136,0.44,0.46,3550,1,18.61,0,0,0,1,False,1.59,-4.72,31.34,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA돌파, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.0,651,249.7,3774,▼,O,X,6.614880952380952,16.10452380952381,7.0,2.0,0.0,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 📈 상승 모멘텀 개선. ✅ 20일선 눌림목 구간.,68.5,,71.3,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,39,20260102,20260102,25.84,12.3,31.34,5.5
005385,현대차우,KOSPI,기타,기타,자동차·모빌리티,209000,165.92,,209000,195900,235500,261500,72.3,77.5,80.0,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,7.46,33.46,-0.42,2.3,-7.4,0,0.82,0.75,0.94,1.0,0.34,0.12,0.81,53.7,54.9,2.28,204655,2.12,,-21.2483,0.0635,1.03,0.6,194320,1,8.18,1,0,0,1,False,2.7,3.72,28.14,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",1.8,11,229.9,203650,▲,O,X,13.274,18.94333333333333,5.0,2.0229007633587788,0.0,1,🔇 변동성 축소 (BW 8.2%). 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,39.7,,62.5,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),3,40,20260102,20260102,25.84,12.3,28.14,2.3
012330,현대모비스,KOSPI,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,369000,422.42,,369000,343000,421000,472500,72.3,79.4,79.1,0.0,,↩️ PULL (눌림),③ 박스 / 중립,16.4,25.3,8.52,-2.22,-15.56,0,0.81,0.84,1.0,1.0,0.23,0.54,0.78,53.5,66.9,2.35,367351,0.45,,-987.503,-0.0209,0.73,0.78,329550,1,12.96,0,0,0,1,False,1.65,3.36,23.62,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.0,6,221.4,365918,▲,O,X,13.274,18.94333333333333,5.0,2.0,0.0,1,💸 자금 유입 지속. ,27.7,,58.9,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),3,41,20260102,20260102,25.84,12.3,23.62,-2.22
267260,HD현대일렉트릭,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,819000,583.52,,819000,761000,934000,1049000,72.1,76.1,80.4,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,4.87,87.41,-3.01,14.88,46.55,0,0.8,0.83,1.0,1.0,0.3,0.8,0.77,43.8,49.3,0.5,782634,4.65,장악형,-4107.0618,0.0841,1.2,0.15,851700,-1,13.79,0,0,0,1,False,3.15,-0.73,40.72,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA돌파, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회, 패턴(장악형)",2.0,3,245.7,773961,▼,O,X,0.61125,-3.1162499999999995,13.0,1.9827586206896552,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,95.1,,79.0,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,42,20260102,20260102,25.84,12.3,40.72,14.88
