종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),SECTOR_RET_5D,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
195870,해성디에스,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,54400,308.49,9248.0,53900,50100,61500,69100,79.6,85.2,89.2,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,12.98,87.26,8.64,79.69,56.7,0,1.0,1.0,1.0,0.79,0.78,0.19,0.75,53.4,65.2,3.9,55146,-1.35,,48.0934,0.3385,1.84,1.5,47210,1,19.33,0,0,0,1,False,3.23,3.03,96.39,8,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.0,46,247.9,-0.17784313725490195,7.0,1.6511627906976745,0.927643784786642,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속.  (매수 유효),59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),1,21,20251219,20251219,16.7,6.04,96.39,79.69
033780,KT&G,KOSPI,담배 제조업,담배 제조업,기타,146700,437.27,173071.7,146700,137600,164900,183100,79.4,88.0,87.4,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,0.76,17.55,-3.58,-12.21,-13.01,0,1.0,1.0,0.93,1.0,0.4,0.31,0.94,56.7,49.9,2.1,146141,0.38,망치형,140.0568,0.0666,1.03,1.54,137040,1,6.58,1,0,0,1,False,3.6,2.59,4.49,8,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig, VWAP상회, 패턴(망치형)",1.8,17,249.4,0.4430701754385964,6.0,2.0,0.0,1,🔇 변동성 축소 (BW 6.6%). 💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속.  (매수 유효),59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),4,22,20251219,20251219,16.7,6.04,4.49,-12.21
178320,서진시스템,KOSDAQ,기타 전기장비 제조업,기타 전기장비 제조업,IT/전기전자,25850,63.0,14548.9,25850,24000,28050,30200,79.0,72.0,77.1,↩️ PULL (눌림),② 상승 후 조정,18.58,16.97,12.64,8.85,0.81,1,0.95,0.89,1.0,1.0,0.27,0.0,0.76,51.2,51.3,0.66,26088,-0.92,,3.1532,-0.2067,0.58,0.34,24005,1,14.49,0,1,1,1,True,-4.26,1.37,14.89,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",1.8,96,248.2,-0.17784313725490195,7.0,1.1891891891891893,0.0,1,🌪️ 에너지 응축 시작 (1일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,23,20251219,20251219,16.7,6.04,14.89,8.85
353200,대덕전자,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,46500,673.17,22978.9,46500,43200,50500,54400,78.1,88.9,93.5,↩️ PULL (눌림),⑤ 하락 / 약세,-1.8,160.8,-6.14,54.57,130.24,0,0.97,0.9,1.0,1.0,0.76,0.53,0.69,45.0,49.5,-3.73,46338,0.35,,-668.0689,0.1351,1.01,-0.28,41395,1,14.97,0,0,0,0,True,-1.9,-3.53,71.27,5,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), VWAP상회",2.0,53,246.4,-0.17784313725490195,7.0,1.2121212121212122,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속.  (매수 유효),59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,24,20251219,20251219,16.7,6.04,71.27,54.57
214150,클래시스,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,57700,220.16,37796.8,57700,53600,63800,69900,78.1,83.6,87.2,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,4.34,-7.83,-1.6,2.62,-23.99,0,1.0,1.0,1.0,1.0,0.36,0.11,0.72,46.6,51.4,2.45,57901,-0.35,,-19.8933,0.0247,1.47,0.52,52580,1,17.53,0,0,0,1,False,1.76,4.34,8.66,6,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑)",2.0,43,248.1,0.4430701754385964,6.0,1.4878048780487805,0.0,1,📉 매도세 우위. 🚀 단기 모멘텀 가속.  (매수 유효),59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),3,25,20251219,20251219,16.7,6.04,8.66,2.62
005940,NH투자증권,KOSPI,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,21000,167.42,74832.3,21000,20000,22200,23400,77.9,66.2,78.2,↩️ PULL (눌림),⑤ 하락 / 약세,2.19,2.94,-2.15,-14.76,-27.62,7,0.96,0.6,0.57,1.0,0.2,0.06,0.78,54.9,48.9,0.35,20992,0.03,,-39.7959,-0.0341,1.12,0.04,19690,1,5.28,1,1,1,1,True,-1.41,-1.87,1.94,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",1.8,119,249.9,-0.7638095238095237,9.0,1.2,0.0,1,🌪️ 7일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,26,20251219,20251219,16.7,6.04,1.94,-14.76
161390,한국타이어앤테크놀로지,KOSPI,고무제품 제조업,고무제품 제조업,화학·소재,61200,124.19,75811.5,61200,57500,66700,72200,77.5,80.1,88.2,↩️ PULL (눌림),① 강한 상승 추세,5.7,52.05,1.36,42.67,21.49,0,1.0,0.94,0.9,1.0,0.49,0.02,0.71,53.0,52.5,1.2,60224,1.62,,-603.6408,0.0218,0.67,-0.36,56420,1,9.2,1,0,0,1,True,-0.49,-2.55,59.38,6,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",1.8,40,244.8,-0.42531250000000004,8.0,1.4864864864864864,0.0,1,🔇 변동성 축소 (BW 9.2%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간. (매수 유효),59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),1,27,20251219,20251219,16.7,6.04,59.38,42.67
240810,원익IPS,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,57600,251.48,28272.3,57600,53500,62500,67300,77.2,68.5,84.8,↩️ PULL (눌림),② 상승 후 조정,1.59,114.93,-4.35,20.28,98.77,7,0.95,0.89,1.0,1.0,0.15,0.14,0.63,39.8,37.9,-5.57,59559,-3.29,,-491.4555,-0.1186,1.06,-1.06,67380,-1,10.76,0,1,1,0,True,-7.69,-6.8,26.32,2,,"정배열(단), 장기추세(120↑)",1.8,43,247.7,-2.7871929824561406,12.0,1.1951219512195121,0.0,-1,🌪️ 7일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,28,20251219,20251219,16.7,6.04,26.32,20.28
010140,삼성중공업,KOSPI,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,25400,1263.89,223520.0,25400,23600,28100,30750,77.0,85.2,84.5,↩️ PULL (눌림),③ 박스 / 중립,0.2,55.64,-4.14,1.71,25.08,0,1.0,1.0,1.0,1.0,0.23,1.0,0.69,56.8,61.1,0.76,24840,2.25,,-107.0522,-0.2088,1.52,-0.67,26695,-1,12.7,0,0,0,1,False,-3.42,-0.2,18.41,7,★,"RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.0,98,248.9,-2.7871929824561406,12.0,1.5,0.0,-1,📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간. (매수 유효),59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),3,29,20251219,20251219,16.7,6.04,18.41,1.71
323280,태성,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,47900,319.43,14609.8,47900,44500,52000,56000,76.9,77.9,88.2,↩️ PULL (눌림),② 상승 후 조정,23.61,91.22,17.67,77.13,75.06,0,0.96,0.9,1.0,1.0,0.51,0.2,0.7,62.4,74.1,3.03,51804,-7.54,,-368.4266,-0.5527,0.88,-0.63,42315,1,49.13,0,0,0,1,True,-7.53,0.63,83.17,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,52,249.1,-2.7871929824561406,12.0,1.2058823529411764,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💰 외국인/기관 수급 집중. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,30,20251219,20251219,16.7,6.04,83.17,77.13
042700,한미반도체,KOSPI,특수 목적용 기계 제조업,특수 목적용 기계 제조업,반도체,116400,609.89,110943.4,116400,108200,126200,136000,76.9,72.1,82.3,↩️ PULL (눌림),② 상승 후 조정,-3.08,12.25,-7.42,8.06,-18.31,9,0.95,0.88,1.0,1.0,0.03,0.47,0.7,39.4,56.9,-3.3,117753,-1.15,,-241.2218,-0.0137,0.61,0.42,130310,-1,9.95,1,1,1,0,True,-3.16,-2.27,24.76,1,,장기추세(120↑),1.8,21,244.4,-2.078888888888889,11.0,1.1951219512195121,0.0,-1,🌪️ 9일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,31,20251219,20251219,16.7,6.04,24.76,8.06
001520,동양,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 석회, 플라스터 및 그 제품 제조업",기타,863,460.04,2059.8,851,765,979,1107,76.7,67.8,75.2,🔥 SQZ (폭발대기),① 강한 상승 추세,6.02,32.97,1.68,14.06,2.41,20,0.95,1.0,0.34,0.68,0.42,0.33,0.3,61.4,88.0,4.48,899,-4.01,,6.0275,0.0521,3.78,0.67,893,-1,12.18,0,1,1,1,False,1.89,-2.04,30.76,7,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig",2.5,2325,197.9,0.4430701754385964,6.0,1.183673469387755,1.410105757931845,-1,🌪️ 20일 연속 응축 중! 폭발 임박. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),1,32,20251219,20251219,16.7,6.04,30.76,14.06
277810,레인보우로보틱스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,450500,903.33,87396.4,450000,418500,488000,526000,76.4,82.4,85.0,🔺 Watch (상승 준비),② 상승 후 조정,23.26,58.63,17.32,39.28,42.47,0,0.94,0.87,1.0,0.97,0.42,0.74,0.68,56.8,62.2,3.08,456270,-1.26,,-2926.613,-0.4358,0.77,-0.48,396450,1,34.04,0,0,0,1,True,-5.95,2.74,45.32,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,5,225.0,-2.7871929824561406,12.0,1.171875,0.1111111111111111,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속.  (매수 유효),59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,33,20251219,20251219,16.7,6.04,45.32,39.28
090710,휴림로봇,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,5520,225.28,6594.0,5520,5130,5990,6450,76.0,76.3,87.4,↩️ PULL (눌림),② 상승 후 조정,10.95,118.18,5.01,51.67,102.02,0,0.96,0.89,1.0,1.0,0.47,0.12,0.7,53.9,69.8,0.6,5984,-7.77,,-12.6181,-0.3859,0.38,0.14,4875,1,26.62,0,0,0,1,True,-5.64,1.1,57.71,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,452,249.5,-2.7871929824561406,12.0,1.205128205128205,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,34,20251219,20251219,16.7,6.04,57.71,51.67
145020,휴젤,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,233000,175.32,28668.4,233000,216500,253000,272500,75.9,77.7,86.6,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,3.56,-38.28,-2.38,-31.72,-54.44,0,0.97,0.9,1.0,1.0,0.42,0.07,0.68,48.1,43.3,2.73,235574,-1.09,,2645.897,0.146,1.24,-0.01,246650,-1,12.73,0,0,0,1,False,2.87,4.48,-25.68,4,,"RSI적정, MACD상승, 20선근접, 거래량↑, MACD>Sig",2.0,10,233.0,0.4430701754385964,6.0,1.2121212121212122,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),4,35,20251219,20251219,16.7,6.04,-25.68,-31.72
000720,현대건설,KOSPI,토목 건설업,토목 건설업,건설·부동산,69400,962.46,77280.9,69400,64500,75300,81100,75.7,83.6,83.0,↩️ PULL (눌림),② 상승 후 조정,17.03,-12.04,12.69,5.05,-42.6,0,0.96,0.89,1.0,1.0,0.25,0.79,0.77,57.3,65.1,0.24,71033,-2.3,,-389.1342,-0.4105,0.59,0.36,63540,1,27.44,0,0,0,1,True,-11.03,-7.59,21.75,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,36,249.8,-4.518571428571429,15.0,1.2040816326530612,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간. (매수 유효),59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,36,20251219,20251219,16.7,6.04,21.75,5.05
090360,로보스타,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,73700,177.46,7185.8,73700,68500,79900,86100,75.6,75.2,87.3,↩️ PULL (눌림),② 상승 후 조정,16.25,153.26,10.31,46.55,137.1,0,0.95,0.88,1.0,1.0,0.48,0.07,0.68,54.3,72.1,0.23,77413,-4.8,,-515.2195,-0.5017,0.33,-0.67,64260,1,31.73,0,0,0,1,False,-10.23,-0.94,52.59,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,33,243.2,-2.7871929824561406,12.0,1.1923076923076923,0.0,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ✅ 20일선 눌림목 구간.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,37,20251219,20251219,16.7,6.04,52.59,46.55
207940,삼성바이오로직스,KOSPI,기초 의약물질 제조업,기초 의약물질 제조업,바이오·의약품,1733000,788.1,802222.2,1733000,1646000,1864000,1994000,75.5,85.4,81.5,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,-3.56,17.87,-7.9,-1.71,-12.69,0,1.0,0.79,0.65,1.0,0.38,0.63,0.64,64.0,68.0,2.86,1760337,-1.55,,9809.1599,0.0381,0.52,-0.44,1646100,1,13.4,0,0,0,1,False,2.42,5.61,14.99,6,★,"RSI적정, MACD상승, 20선근접, 장기추세(120↑), 자금유입, MACD>Sig",2.0,1,173.3,3.2100000000000004,3.0,1.5057471264367817,0.0,1,📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속.  (매수 유효),59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),3,38,20251219,20251219,16.7,6.04,14.99,-1.71
208370,셀바스헬스케어,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,5010,145.1,1289.6,5010,4655,5540,6070,75.2,73.9,87.3,↩️ PULL (눌림),② 상승 후 조정,14.51,5.25,8.57,18.74,-10.91,0,1.0,1.0,1.0,1.0,0.37,0.04,0.53,53.3,68.6,2.75,5430,-7.75,장악형,-17.0303,-0.9019,2.14,-1.12,6409,-1,51.31,0,0,0,1,False,-15.8,18.02,24.78,7,★,"RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, 패턴(장악형)",2.0,499,250.0,0.4430701754385964,6.0,1.4929577464788732,0.0,-1,📉 매도세 우위. 💸 자금 유입 지속. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,39,20251219,20251219,16.7,6.04,24.78,18.74
028260,삼성물산,KOSPI,기타 전문 도매업,기타 전문 도매업,기타,249000,930.92,423241.6,247000,229500,273500,299500,74.6,84.8,80.2,🔺 Watch (상승 준비),② 상승 후 조정,15.28,55.04,10.94,10.08,24.48,0,1.0,1.0,1.0,0.81,0.29,0.76,0.69,64.7,60.1,3.77,244908,1.67,,-818.3683,-0.1998,0.95,-0.66,221400,1,18.11,0,0,0,1,True,-2.35,2.05,26.78,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.0,10,247.0,0.4430701754385964,6.0,1.2564102564102564,0.8097165991902834,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속.  (매수 유효),59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,40,20251219,20251219,16.7,6.04,26.78,10.08
460940,피앤에스로보틱스,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,12040,77.41,1581.0,12040,11190,13060,14070,74.4,72.1,77.8,↩️ PULL (눌림),② 상승 후 조정,9.65,55.76,3.71,45.69,39.6,4,0.96,0.89,1.0,1.0,0.29,0.0,0.58,50.3,72.8,-3.3,12757,-5.62,,-142.603,-0.238,0.26,-1.29,9961,1,21.21,0,1,1,0,False,-12.12,-1.87,51.73,4,,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입",1.8,207,249.2,0.4430701754385964,6.0,1.2,0.0,1,🌪️ 에너지 응축 시작 (4일차). 📉 매도세 우위. 💰 외국인/기관 수급 집중. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,41,20251219,20251219,16.7,6.04,51.73,45.69
222800,심텍,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,52300,293.63,19435.7,52300,48600,56700,61100,74.1,82.1,90.0,↩️ PULL (눌림),⑤ 하락 / 약세,6.73,123.5,0.79,50.08,107.34,0,0.95,0.88,1.0,1.0,0.62,0.18,0.7,49.8,53.9,-1.73,50951,2.65,,-364.0394,0.0462,0.71,-0.85,47780,1,16.79,0,0,0,0,False,-1.69,-9.04,56.12,5,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), VWAP상회",2.0,47,245.8,-0.17784313725490195,7.0,1.1891891891891893,0.0,1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간. (매수 유효),59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,42,20251219,20251219,16.7,6.04,56.12,50.08
030000,제일기획,KOSPI,광고업,광고업,미디어·콘텐츠,23150,91.13,26632.0,23150,22350,24700,26200,74.1,70.0,69.3,🔺 Watch (상승 준비),③ 박스 / 중립,4.28,15.46,-0.06,-2.1,-15.1,2,1.0,0.7,0.25,1.0,0.32,0.0,0.72,58.5,56.4,1.37,22983,0.72,망치형,-41.2969,0.0097,1.28,-0.56,21955,1,3.41,1,1,1,1,True,0.43,1.54,14.6,8,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), VWAP상회, 패턴(망치형)",1.8,107,247.7,3.972857142857143,1.0,1.9375,0.0,1,🌪️ 에너지 응축 시작 (2일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📈 상승 모멘텀 개선. ✅ 20일선 눌림목 구간.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),3,43,20251219,20251219,16.7,6.04,14.6,-2.1
195940,HK이노엔,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,51900,79.0,14703.2,51900,48750,55700,59500,73.9,67.9,70.2,↩️ PULL (눌림),② 상승 후 조정,5.06,22.26,-0.88,5.45,6.1,3,0.96,0.77,0.91,1.0,0.03,0.0,0.78,43.9,49.4,0.7,51948,-0.09,,-132.0342,-0.0625,0.75,0.31,47960,1,9.33,1,1,1,1,True,0.58,0.58,11.49,3,,"20선근접, 정배열(단), 장기추세(120↑)",1.8,48,249.1,3.2100000000000004,3.0,1.2063492063492063,0.0,1,🌪️ 에너지 응축 시작 (3일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,44,20251219,20251219,16.7,6.04,11.49,5.45
005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,106300,27755.02,6292575.1,106300,100900,114400,122400,73.7,81.6,80.5,↩️ PULL (눌림),② 상승 후 조정,12.13,76.58,7.79,16.68,46.02,0,1.0,0.8,0.66,1.0,0.31,1.0,0.71,60.9,58.1,1.41,106032,0.25,,-231.6843,-0.0478,1.28,-0.65,100950,1,13.65,0,0,0,1,True,-2.39,-1.94,33.38,6,★,"RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), VWAP상회",2.0,23,244.5,-0.17784313725490195,7.0,1.5,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간. (매수 유효),59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,45,20251219,20251219,16.7,6.04,33.38,16.68
006260,LS,KOSPI,기타 금융업,기타 금융업,금융,185700,362.86,58866.9,185700,172700,201500,217000,73.6,78.0,82.2,↩️ PULL (눌림),⑤ 하락 / 약세,1.92,0.38,-2.42,-15.89,-30.18,0,0.97,0.89,1.0,1.0,0.2,0.24,0.75,59.7,60.3,1.04,189420,-1.96,,581.4791,-0.105,1.12,-0.6,198240,-1,12.62,0,0,0,1,True,-4.77,-1.49,0.81,5,★,"RSI적정, 20선근접, 장기추세(120↑), 자금유입, MACD>Sig",2.0,13,241.4,1.6223684210526317,4.0,1.2153846153846153,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,46,20251219,20251219,16.7,6.04,0.81,-15.89
