시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2,RR1,Now%,LDY_SCORE,ROUTE,AI_COMMENT,기준일,시총기준일
KOSPI,삼성전기,009150,전기전자,261000,1561.98,194950.5,,65.9,12.72,2901.974,265.67622,0.96,1.56,21.4,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",238500,222000,258500,280000,1.2121212121212122,9.433962264150944,53.2,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,우리금융지주,316140,금융업,28500,507.34,209211.8,,76.6,7.35,261.6339,46.26767,0.77,8.99,9.2,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",27350,25850,29100,31050,1.1666666666666667,4.204753199268739,53.1,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,코오롱모빌리티그룹,450140,기타,11080,179.34,6955.7,,80.2,5.47,165.6197,-17.33008,0.35,4.92,17.75,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",10820,10060,11730,12710,1.1973684210526316,2.4029574861367835,53.1,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,롯데쇼핑,023530,기타,75800,74.01,21442.9,,65.8,5.45,259.17,116.92753,1.06,5.28,5.13,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",74000,69300,79700,85800,1.2127659574468086,2.4324324324324325,53.0,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,기업은행,024110,금융업,20850,260.67,166263.3,,63.8,2.28,43.6622,-0.20969,1.03,1.96,2.71,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",20850,20100,21750,22750,1.2,0.0,52.7,↩️ PULL (눌림),💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251203,20251203
KOSPI,GS리테일,007070,기타,22850,59.14,19104.3,,61.2,5.84,-64.1494,35.05564,0.9,5.06,3.63,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI)",22250,20700,24100,26150,1.1935483870967742,2.696629213483146,52.7,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,롯데칠성,005300,기타,131000,61.5,12155.3,,64.4,8.57,627.1102,677.469,1.96,13.42,7.47,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",124300,115600,137300,150400,1.4942528735632183,5.390185036202736,52.5,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,삼성물산우B,02826K,기타,153200,66.76,2248.3,,65.4,7.52,451.2726,614.95199,4.13,3.72,13.48,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",146800,136500,162200,177600,1.4951456310679612,4.35967302452316,52.3,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,오리온,271560,기타,104500,134.62,41315.3,,16.0,-0.13,-2.874,-49.43461,0.47,-2.06,-0.67,1,,"20선근접, 정배열(단)",104500,99500,110500,117100,1.2,0.0,52.1,🔁 MR (반전),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251203,20251203
KOSDAQ,피앤에스로보틱스,460940,기타,13240,931.91,1738.6,,74.1,14.78,17.3333,57.20685,2.97,8.88,32.93,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",11880,11050,13130,14380,1.5060240963855422,11.447811447811448,51.9,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,SAMG엔터,419530,기타,38900,73.23,3786.7,,37.8,-11.13,-83.4428,-46.08192,1.29,-6.6,-5.7,0,,거래량↑,38900,36200,42150,45700,1.2037037037037037,0.0,51.9,🔁 MR (반전),📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251203,20251203
KOSDAQ,파두,440110,기타,26300,103.77,13005.8,,56.1,5.04,153.5,-33.01532,0.48,5.84,15.86,3,,"정배열(단), 장기추세(120↑), MACD>Sig",25800,24000,27950,30300,1.1944444444444444,1.937984496124031,51.7,↩️ PULL (눌림),⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,보로노이,310210,기타,249000,380.21,45798.9,,68.3,9.46,-280.7434,410.00438,1.33,3.53,12.93,5,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI)",234500,218000,254000,275500,1.1818181818181819,6.183368869936034,51.5,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,파라다이스,034230,기타,17990,259.62,16623.8,,70.1,7.71,307.906,0.1832,0.68,6.64,11.12,2,,"MACD상승, 자금유입(MFI), MACD>Sig",17200,16000,18650,20200,1.2083333333333333,4.593023255813954,51.5,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,지아이이노베이션,358570,기타,18380,155.13,11703.2,,67.3,5.46,136.1276,-22.69521,0.99,7.74,-0.22,1,,"자금유입(MFI), MACD>Sig",17950,16690,19460,21100,1.1984126984126984,2.395543175487465,51.3,↩️ PULL (눌림),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,에이럭스,475580,기타,9690,67.28,1320.3,,66.4,4.03,139.9218,34.17138,5.14,10.87,11.76,4,★,"MACD상승, 20선근접, 거래량↑, 자금유입(MFI), MACD>Sig",9590,8920,10400,11270,1.208955223880597,1.0427528675703857,51.1,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ,20251203,20251203
KOSPI,현대위아,011210,기타,63500,124.51,17268.9,,74.8,10.71,584.2755,135.0114,1.57,7.81,15.45,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",59100,54900,65300,71500,1.4761904761904763,7.4450084602368864,50.9,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,KT,030200,통신업,53000,431.02,133571.5,,78.4,6.14,302.4394,145.55556,1.69,5.58,6.85,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",51400,49850,53400,55400,1.2903225806451613,3.11284046692607,50.7,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,태성,323280,기타,49750,912.95,15174.1,,73.8,28.02,683.6327,433.6336,1.88,30.41,34.64,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",40050,37200,44250,48450,1.4736842105263157,24.21972534332085,50.5,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,한솔케미칼,014680,기타,246000,119.99,27884.6,,59.8,7.91,1996.3959,42.24253,0.81,6.03,11.06,4,★,"MACD상승, 정배열(단), 장기추세(120↑), MACD>Sig",235000,218500,254500,276000,1.1818181818181819,4.680851063829787,50.5,🔼 BRK (돌파),📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,로보스타,090360,기타,78000,1803.21,7605.0,,60.7,8.82,-46.8733,705.65864,3.86,21.88,15.04,5,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI)",73800,68700,80000,86800,1.2156862745098038,5.691056910569105,50.4,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,주성엔지니어링,036930,기타,30600,69.57,14464.1,,63.2,6.06,306.2595,138.23991,0.84,14.39,8.9,4,★,"MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",29700,27650,32200,34900,1.2195121951219512,3.0303030303030303,50.4,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,STX엔진,077970,기타,34500,145.31,13851.1,,39.4,7.89,592.5554,92.81242,1.04,6.81,15.38,3,,"MACD상승, 장기추세(120↑), MACD>Sig",32950,30650,35700,38700,1.1956521739130435,4.704097116843703,50.3,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,이수페타시스,007660,기타,139700,1727.04,102552.7,,52.4,9.71,-256.1643,-258.28138,0.59,-1.34,9.48,2,,"정배열(단), 장기추세(120↑)",131200,122000,142200,154100,1.1956521739130435,6.478658536585366,49.7,↩️ PULL (눌림),⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,동진쎄미켐,005290,기타,38550,315.59,19820.3,,76.2,8.91,770.13,48.04006,1.25,11.74,16.11,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",36450,33900,39500,42850,1.196078431372549,5.761316872427984,49.6,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,디앤디파마텍,347850,기타,96500,2758.99,10476.3,,56.5,9.48,-1081.392,-95.03001,1.77,-2.13,6.87,3,,"거래량↑, 정배열(단), 장기추세(120↑)",90800,84400,98400,106700,1.1875,6.277533039647578,49.3,🔁 MR (반전),⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,로보티즈,108490,기계,255500,2166.15,37226.6,,72.0,17.07,2843.1348,1491.84786,0.99,26.49,22.84,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",225000,209000,243500,264000,1.15625,13.555555555555557,49.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,한국타이어앤테크놀로지,161390,기타,63200,194.07,78289.0,,70.7,8.6,-79.5624,96.2569,0.67,6.58,9.53,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI)",59900,56000,64700,69800,1.2307692307692308,5.509181969949917,48.9,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,한진칼,180640,기타,108900,90.65,72704.1,,53.0,7.52,870.9341,382.99571,0.98,8.57,12.97,1,,"MACD상승, MACD>Sig",104300,97000,113100,122600,1.2054794520547945,4.410354745925216,48.5,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,현대엘리베이터,017800,기타,91400,421.23,35730.4,,69.6,13.54,1287.8165,224.35837,1.28,11.46,13.26,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",82900,77200,91500,100100,1.5087719298245614,10.253317249698432,48.1,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,CJ CGV,079160,기타,5710,204.5,9454.7,,76.0,5.02,64.6003,-37.32139,3.8,1.78,3.44,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5600,5210,6070,6580,1.205128205128205,1.9642857142857142,47.9,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,하나투어,039130,기타,49400,148.48,7652.0,,48.6,5.08,231.0403,145.53334,3.29,4.88,3.67,2,,"MACD상승, 거래량↑, MACD>Sig",48400,45850,51500,54900,1.2156862745098038,2.066115702479339,47.7,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,미투온,201490,기타,3610,97.99,1097.1,,35.4,-15.74,-19.5132,-16.53991,2.93,-11.84,-16.82,0,,거래량↑,3610,3355,3915,4240,1.196078431372549,0.0,47.7,🔁 MR (반전),📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251203,20251203
KOSDAQ,인벤티지랩,389470,기타,78300,5102.88,9685.0,,73.7,23.06,434.6274,791.34215,5.72,30.28,20.65,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",65500,61000,72400,79300,1.5333333333333334,19.541984732824428,47.2,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,씨앤지하이테크,264660,기타,16690,55.81,1622.5,,64.1,9.25,151.6957,104.81468,1.64,17.04,15.18,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",15740,14630,17390,19040,1.4864864864864864,6.035578144853875,46.8,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,이녹스첨단소재,272290,기타,25400,67.81,5137.8,,49.8,7.51,266.1869,97.08952,1.83,11.16,14.67,4,★,"MACD상승, 거래량↑, 장기추세(120↑), MACD>Sig",24350,22650,26400,28600,1.2058823529411764,4.312114989733059,46.6,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,클로봇,466100,기계,43200,988.63,10796.6,,73.6,12.19,478.7984,153.24456,1.06,20.0,16.44,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",39650,36900,43000,46600,1.2181818181818183,8.953341740226985,46.5,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,비에이치아이,083650,기타,50100,728.89,15503.1,,75.5,15.09,898.0115,265.46613,1.82,13.09,21.16,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",44850,41700,48600,52700,1.1904761904761905,11.705685618729097,46.5,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,SJG세종,033530,기타,9130,82.12,2540.1,,79.0,7.36,20.1211,32.49762,0.76,12.58,13.0,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",8760,8150,9490,10290,1.1967213114754098,4.223744292237443,46.5,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,제일기획,030000,기타,22650,59.85,26056.8,,50.7,2.07,0.4379,-20.03583,0.75,-0.88,2.95,4,★,"20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",22650,21750,23700,24850,1.1666666666666667,0.0,46.2,↩️ PULL (눌림),특이사항 없음. 기술적 지표를 참고하세요.,20251203,20251203
KOSPI,우진,105840,기타,16860,661.09,3405.3,,73.5,14.31,203.9732,71.16072,3.35,8.63,20.09,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",15190,14130,16790,18380,1.509433962264151,10.994075049374588,46.1,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,현대오토에버,307950,기타,222500,453.68,61018.4,,73.0,15.49,3085.1934,688.81856,1.25,19.62,19.3,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",198400,184500,219500,240000,1.5179856115107915,12.14717741935484,46.1,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,CJ대한통운,000120,기타,100500,239.95,22926.4,,57.0,8.47,179.4785,445.49559,2.57,8.18,7.83,5,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",95400,90100,101800,108800,1.2075471698113207,5.345911949685535,46.0,🔼 BRK (돌파),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,오킨스전자,080580,기타,9200,93.32,1821.8,,52.2,7.13,65.4464,72.1368,2.82,9.65,12.33,4,★,"MACD상승, 거래량↑, 장기추세(120↑), MACD>Sig",8850,8230,9590,10390,1.1935483870967742,3.954802259887006,45.9,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,리가켐바이오,141080,기타,189700,466.04,69449.8,,70.7,9.15,1331.7078,-464.60138,0.38,2.21,9.4,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",179000,166500,194100,210500,1.208,5.977653631284916,45.6,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,케어젠,214370,기타,76200,133.66,40930.8,,73.6,7.83,668.6692,-431.39469,0.63,3.25,17.41,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",72800,67700,78900,85500,1.196078431372549,4.670329670329671,45.3,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,브이엠,089970,기타,27100,177.57,6615.6,,55.2,8.97,-55.1123,193.98876,1.39,16.06,9.27,4,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑)",25600,23800,27750,30100,1.1944444444444444,5.859375,44.7,🔼 BRK (돌파),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,현대ADM,187660,기타,2845,75.43,1538.4,,71.6,7.03,18.0363,22.36818,1.42,16.36,8.38,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",2740,2545,2970,3215,1.1794871794871795,3.832116788321168,44.7,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,신세계,004170,기타,248500,275.68,23968.3,,82.1,14.0,1782.3671,939.21172,1.5,15.31,10.2,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",224500,209000,248000,271500,1.5161290322580645,10.690423162583519,44.5,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,드림씨아이에스,223250,기타,4930,50.84,1173.3,,85.4,10.54,40.2253,22.68002,1.24,14.65,10.04,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4595,4270,5080,5560,1.4923076923076923,7.290533188248095,44.4,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,하림지주,003380,기타,9040,65.11,10125.3,,66.2,10.96,78.0645,31.78031,1.96,10.11,13.43,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",8390,7800,9270,10150,1.4915254237288136,7.747318235995232,44.3,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,비에이치,090460,기타,18280,73.34,6162.5,,62.3,8.67,233.8126,30.97404,1.11,9.33,15.11,4,★,"MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",17330,16110,18780,20350,1.1885245901639345,5.481823427582228,44.2,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,HL만도,204320,기타,52200,626.89,24511.6,,93.8,27.32,1377.3514,95.31689,2.05,23.26,34.19,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",42250,39250,46650,51100,1.4666666666666666,23.550295857988164,44.1,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,인투셀,287840,기타,67500,582.21,10123.4,,78.1,15.02,671.9645,37.04218,1.0,14.8,21.62,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",60400,56200,65500,71000,1.2142857142857142,11.754966887417218,44.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,맥쿼리인프라,088980,기타,11720,85.08,56129.7,,74.9,2.32,35.8208,-0.43661,0.68,1.47,2.09,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",11720,11370,12140,12600,1.2,0.0,43.8,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ,20251203,20251203
KOSDAQ,레인보우로보틱스,277810,기계,444500,627.17,86232.4,,77.7,12.11,4639.4644,1278.71798,0.62,19.01,15.76,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",408500,380000,442500,480000,1.1929824561403508,8.812729498164016,43.6,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,엔젤로보틱스,455900,기타,32400,137.51,4919.3,,76.2,12.3,343.0317,114.32715,1.61,14.69,16.76,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",29700,27650,32850,35950,1.5365853658536586,9.090909090909092,43.3,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,에이비엘바이오,298380,기타,201000,1573.99,110801.6,,78.8,25.25,2263.8037,-187.81273,0.45,15.92,18.3,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",165300,153700,179200,194200,1.1982758620689655,21.59709618874773,43.0,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,리노공업,058470,기타,66000,422.51,50299.8,,79.3,10.37,806.6926,-112.07253,0.9,2.33,17.65,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",61600,57300,66800,72400,1.2093023255813953,7.142857142857142,42.7,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
