종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,개인순매수,메이저순매수,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RAW_TRIGGER_SCORE,EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
317770,엑스페릭스,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,3425,221.38,0.0,NEUTRAL,False,False,False,2925,2495,3785,4163.5,58.6,50.5,58.6,45.0,45.0,,88.5999984741211,0.0,,,NEUTRAL,,32.24,-7.93,14.72,-12.18,-44.92,0,,,,,,,,71.6,84.5,22.94,28.59,0,0,29.98,20.81,17.29,9.25,0.453,0.346,1,9.45,12.0,-2.79,1,0,2.42,1.0,1,1,2344.0,3077,11.29,-0.0053,9.11,3.87,False,O,▼,2810,▲,O,X,0.0,0.0,0.0,0.0,0.9447826086956522,8.734021739130435,10.0,50.5,2,45.0,61.1,88.6,260,20260210,20260210,27.12,21.43,9.25,-12.18
006730,서부T&D,KOSDAQ,일반 및 생활 숙박시설 운영업,일반 및 생활 숙박시설 운영업,기타,18300,147.87,0.0,OVERHEAT,False,False,False,16630,14250,21400,23540.000000000004,58.1,26.965126014161825,58.1,71.5,71.5,,72.9000015258789,0.0,,,OVERHEAT,,43.53,89.25,26.01,83.04,52.26,0,,,,,,,,78.7,81.8,15.53,46.73,0,0,2.81,0.72,22.49,104.47,0.0,0.0,1,35.11,12.0,15.18,1,0,0.9,0.72,1,1,14993.0,18351,-0.28,-0.3189,0.48,0.12,False,O,▲,18734,▲,X,X,0.0,0.0,0.0,0.0,4.008455882352941,7.230294117647059,9.0,26.965126014161825,2,71.5,26.0,72.9,261,20260210,20260210,27.12,21.43,104.47,83.04
448900,한국피아이엠,KOSDAQ,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,75700,149.45,0.0,NEUTRAL,False,False,False,75700,58700,109700,120670.00000000001,57.6,44.81063965126938,57.6,42.5,42.5,,84.5,0.0,,,NEUTRAL,,2.71,491.41,-14.81,96.41,454.42,0,,,,,,,,46.9,51.3,5.13,38.2,0,0,1.75,10.51,7.68,117.84,0.028,0.028,1,357.71,12.0,-11.88,0,0,1.64,0.61,1,1,54760.0,68843,9.96,0.3867,0.62,0.95,False,O,▲,65258,▲,O,X,0.0,0.0,0.0,0.0,-1.7735294117647058,-12.262352941176472,16.0,44.81063965126938,6,42.5,64.7,84.5,262,20260210,20260210,27.12,21.43,117.84,96.41
389140,포바이포,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화, 비디오물, 방송프로그램 제작 및 배급업",미디어·콘텐츠,9330,446.77,0.0,WAIT,False,False,True,8350,6800,11460,12606.000000000002,56.9,39.5,56.9,45.9,45.9,,90.9000015258789,0.0,,,WAIT,,39.67,-28.2,22.15,-25.34,-65.19,0,,,,,,,,61.2,65.4,17.26,38.32,0,0,29.94,19.16,12.68,-3.91,0.281,0.041,1,7.53,12.0,0.31,0,0,1.79,0.89,1,1,6259.5,8302,12.38,0.0021,3.63,3.0,False,O,▼,7439,▼,O,X,0.0,0.0,0.0,0.0,6.83,-5.5962499999999995,14.0,39.5,8,45.9,52.6,90.9,263,20260210,20260210,27.12,21.43,-3.91,-25.34
089030,테크윙,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,45000,233.13,0.0,WAIT,False,False,True,45000,40700,53600,58960.00000000001,56.8,28.0,56.8,76.1,76.1,,69.69999694824219,0.0,,,WAIT,,-5.36,53.32,-22.88,-43.58,16.33,0,,,,,,,,59.8,63.1,0.27,36.61,0,0,-2.07,-4.26,8.3,-22.15,0.665,0.33,0,-2.81,12.0,14.94,1,0,0.74,0.58,1,1,38650.0,46139,-2.47,-0.2192,0.39,0.55,False,X,▼,47048,▼,X,X,0.0,0.0,0.0,0.0,3.3410256410256407,13.36397435897436,8.0,28.0,4,76.1,16.1,69.7,264,20260210,20260210,27.12,21.43,-22.15,-43.58
034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,94100,3730.92,0.0,ARMED,True,False,False,94100,84600,113000,124300.00000000001,56.7,40.53248741395332,56.7,40.5,40.5,,88.0,0.0,,,ARMED,,8.16,41.5,-4.82,-13.88,-22.93,1,,,,,,,,53.1,58.4,2.02,11.79,1,0,-1.36,3.18,0.53,13.24,0.128,0.128,1,49.37,10.2,-1.5,0,0,1.16,0.69,1,1,83470.0,93327,0.83,0.0149,0.48,0.6,False,O,▲,91809,▲,O,X,0.0,0.0,0.0,0.0,3.3410256410256407,13.36397435897436,8.0,40.53248741395332,8,40.5,62.9,88.0,265,20260210,20260210,27.12,21.43,13.24,-13.88
004370,농심,KOSPI,기타 식품 제조업,기타 식품 제조업,유통·소비재,441500,254.19,0.0,OVERHEAT,False,False,False,441500,423500,477000,524700.0,56.6,83.74095217814744,56.6,44.9,44.9,,53.79999923706055,0.0,,,OVERHEAT,,6.77,17.42,-6.21,-25.39,-47.01,1,,,,,,,,76.7,68.7,6.46,8.51,0,1,3.27,6.77,8.21,1.73,0.357,0.262,1,2.37,6.0,-0.5,1,1,1.1,0.87,1,1,405900.0,427367,3.31,0.1231,1.7,2.39,False,O,▲,422614,▲,O,X,0.0,0.0,0.0,0.0,12.4156,59.2144,1.0,83.74095217814744,6,44.9,78.0,53.8,266,20260210,20260210,27.12,21.43,1.73,-25.39
215100,로보로보,KOSDAQ,기타 전기장비 제조업,기타 전기장비 제조업,IT/전기전자,9930,506.8,0.0,WAIT,False,False,True,9930,9000,11780,12958.000000000002,56.3,27.341484593526317,56.3,57.2,57.2,,92.80000305175781,0.0,,,WAIT,,30.14,106.02,12.62,-4.33,69.03,0,,,,,,,,38.1,63.4,-3.74,52.14,0,0,2.69,-5.34,-10.38,17.1,0.253,0.243,1,43.16,12.0,22.53,0,0,3.54,0.31,0,-1,11916.0,10086,-1.55,-0.3593,0.9,-0.5,False,O,▲,9823,▼,O,X,0.0,0.0,0.0,0.0,0.9447826086956522,8.734021739130435,10.0,27.341484593526317,4,57.2,30.4,92.8,267,20260210,20260210,27.12,21.43,17.1,-4.33
032640,LG유플러스,KOSPI,전기 통신업,전기 통신업,IT/전기전자,16020,95.88,0.0,WAIT,False,False,True,16020,14990,18070,19877.0,56.1,38.89056160213652,56.1,67.7,67.7,,25.600000381469727,0.0,,⚡눌림회복,WAIT,,6.94,8.39,-6.04,-22.96,-56.04,0,,,,,,,,58.4,56.5,2.5,11.17,0,0,1.71,-0.25,-1.84,4.16,0.08,0.08,1,5.19,7.1,2.3,1,0,1.07,0.58,1,1,14674.0,15839,1.14,-0.1519,0.58,0.06,False,O,▲,16013,▼,O,X,0.0,0.0,0.0,0.0,0.9447826086956522,8.734021739130435,10.0,38.89056160213652,4,67.7,57.0,25.6,268,20260210,20260210,27.12,21.43,4.16,-22.96
021240,코웨이,KOSPI,그외 기타 개인 서비스업,그외 기타 개인 서비스업,서비스 기타,87300,410.87,0.0,WAIT,False,False,True,87300,79700,102500,112750.00000000001,56.1,44.72170491845027,56.1,57.9,57.9,,83.5,0.0,,🚀급등시동,WAIT,,10.09,-17.41,-2.89,-28.25,-81.84,0,,,,,,,,67.2,59.0,9.23,19.07,0,0,5.69,3.07,15.02,-1.13,0.563,0.408,0,-0.17,9.8,1.47,1,1,1.11,0.85,1,1,75590.0,83279,4.83,-0.1576,1.07,0.25,False,O,▼,84943,▲,O,X,0.0,0.0,0.0,0.0,7.208611111111111,13.488333333333333,4.0,44.72170491845027,8,57.9,34.7,83.5,269,20260210,20260210,27.12,21.43,-1.13,-28.25
204620,글로벌텍스프리,KOSDAQ,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,5260,93.79,0.0,OVERHEAT,False,False,False,5260,4760,6260,6886.000000000001,56.0,50.75928053112739,56.0,74.8,74.8,,61.0,0.0,,,OVERHEAT,,26.14,16.11,8.62,-29.79,-20.88,0,,,,,,,,86.2,82.3,14.58,36.26,0,0,-0.75,6.69,18.6,-8.36,0.527,0.24,0,-7.71,10.5,9.15,1,0,0.87,0.9,1,1,4403.0,5170,1.73,-0.0342,0.84,0.87,False,O,▼,5242,▲,O,X,0.0,0.0,0.0,0.0,7.208611111111111,13.488333333333333,4.0,50.75928053112739,2,74.8,21.4,61.0,270,20260210,20260210,27.12,21.43,-8.36,-29.79
221800,유투바이오,KOSDAQ,기타 과학기술 서비스업,기타 과학기술 서비스업,서비스 기타,6690,549.08,0.0,OVERHEAT,False,False,False,5320,4240,7470,8217.0,55.6,49.0,55.6,33.5,33.5,,91.9000015258789,0.0,,,OVERHEAT,,21.86,115.81,4.34,13.18,78.82,0,,,,,,,,72.1,91.1,32.14,41.73,0,0,29.9,41.89,38.22,34.61,0.077,0.077,1,7.44,12.0,-6.41,0,0,1.14,0.95,1,1,4551.0,5684,17.68,0.4654,3.95,3.49,False,O,▲,4872,▲,O,X,0.0,0.0,0.0,0.0,7.208611111111111,13.488333333333333,4.0,49.0,4,33.5,68.4,91.9,271,20260210,20260210,27.12,21.43,34.61,13.18
209640,와이제이링크,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,5270,990.54,0.0,ARMED,True,False,False,4600,3680,6440,7084.000000000001,55.1,25.0,55.1,41.7,41.7,,90.5999984741211,0.0,,,ARMED,,21.01,59.46,3.49,72.68,22.47,5,,,,,,,,64.4,87.1,20.27,26.72,1,0,8.66,16.85,22.27,94.11,0.0,0.0,1,21.83,12.0,-1.9,1,0,3.25,0.78,1,1,3646.5,4936,6.76,0.3471,5.2,1.87,False,O,▲,4464,▲,O,X,0.0,0.0,0.0,0.0,3.3410256410256407,13.36397435897436,8.0,25.0,8,41.7,53.8,90.6,272,20260210,20260210,27.12,21.43,94.11,72.68
008770,호텔신라,KOSPI,기타 상품 전문 소매업,기타 상품 전문 소매업,유통·소비재,52900,631.54,0.0,OVERHEAT,False,False,False,52900,49700,59300,65230.00000000001,54.8,83.37652218949296,54.8,48.0,48.0,,17.600000381469727,0.0,,,OVERHEAT,,15.75,6.98,2.77,-12.74,-57.45,1,,,,,,,,82.8,78.7,12.52,16.6,0,0,6.44,12.67,16.14,14.38,0.045,0.045,1,5.32,6.7,-0.78,1,1,1.71,0.94,1,1,45465.0,50282,5.21,0.1857,2.86,1.94,False,O,▼,49317,▲,O,X,0.0,0.0,0.0,0.0,12.4156,59.2144,1.0,83.37652218949296,6,48.0,90.8,17.6,273,20260210,20260210,27.12,21.43,14.38,-12.74
091970,나노캠텍,KOSDAQ,플라스틱제품 제조업,플라스틱제품 제조업,기타,717,56.31,0.0,EXIT_WARNING,False,False,False,620,543,773,850.3000000000001,54.8,51.41923421311654,54.8,45.0,45.0,,98.0999984741211,0.0,,,EXIT_WARNING,,19.5,26.01,1.98,-21.71,-10.98,4,,,,,,,,72.6,90.9,21.47,22.88,0,0,29.89,21.94,21.53,-0.28,0.649,0.405,0,-16.54,10.7,-9.47,0,0,5.03,1.0,1,1,496.8,657,9.11,0.194,13.01,4.6,False,O,▲,577,▲,O,X,0.0,0.0,0.0,0.0,4.008455882352941,7.230294117647059,9.0,51.41923421311654,4,45.0,42.1,98.1,274,20260210,20260210,27.12,21.43,-0.28,-21.71
095660,네오위즈,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,26700,51.3,0.0,WAIT,False,False,True,26700,26050,28000,30800.000000000004,54.6,37.042261686717794,54.6,51.6,51.6,,74.5,0.0,,,WAIT,,7.01,16.59,-10.51,-18.34,-20.4,0,,,,,,,,55.0,70.0,-3.41,27.15,0,0,-7.13,-7.13,-10.85,3.09,0.322,0.322,1,8.07,12.0,7.04,1,0,1.39,0.28,0,1,26420.0,27940,-4.44,-0.2993,1.27,-1.33,True,O,▲,28883,▼,X,X,0.0,0.0,0.0,0.0,0.9447826086956522,8.734021739130435,10.0,37.042261686717794,6,51.6,46.2,74.5,275,20260210,20260210,27.12,21.43,3.09,-18.34
092040,아미코젠,KOSDAQ,기타 식품 제조업,기타 식품 제조업,유통·소비재,1796,88.31,0.0,NEUTRAL,False,False,False,1796,1502,2385,2623.5,54.3,42.0,54.3,42.0,42.0,,96.30000305175781,0.0,,,NEUTRAL,,4.72,-53.71,-12.8,-63.12,-90.7,0,,,,,,,,60.9,69.9,9.84,22.12,0,0,8.0,7.74,2.45,-41.69,0.52,0.198,1,4.14,12.0,-4.47,1,0,1.26,0.74,1,-1,1801.9,1673,7.35,0.1654,2.56,1.13,False,X,▼,1633,▲,O,X,0.0,0.0,0.0,0.0,12.4156,59.2144,1.0,42.0,6,42.0,46.7,96.3,276,20260210,20260210,27.12,21.43,-41.69,-63.12
002320,한진,KOSPI,도로 화물 운송업,도로 화물 운송업,기타,22400,87.05,0.0,OVERHEAT,False,False,False,22400,21250,24700,27170.000000000004,54.2,37.31942654077971,54.2,46.8,46.8,,91.80000305175781,0.0,,,OVERHEAT,,15.94,6.67,2.96,-18.91,-57.76,0,,,,,,,,78.9,78.0,12.1,13.98,0,0,9.27,12.0,15.46,8.21,0.0,0.0,1,11.8,6.0,-0.31,1,1,1.78,0.78,1,1,19447.0,21606,3.67,0.1035,7.07,2.74,False,O,▲,20733,▲,O,X,0.0,0.0,0.0,0.0,4.008455882352941,7.230294117647059,9.0,37.31942654077971,6,46.8,41.5,91.8,277,20260210,20260210,27.12,21.43,8.21,-18.91
267250,HD현대,KOSPI,기타 금융업,기타 금융업,금융,245000,426.49,0.0,NEUTRAL,False,False,False,245000,219000,297000,326700.0,53.4,46.32600569674818,53.4,33.7,33.7,,83.0999984741211,0.0,,,NEUTRAL,,6.75,83.38,-6.23,-18.71,18.95,0,,,,,,,,43.4,43.2,1.77,13.26,0,0,0.0,4.93,3.16,8.41,0.028,0.028,1,18.93,8.6,-0.9,0,0,1.3,0.5,1,1,216050.0,240853,1.72,0.1238,0.77,0.49,False,O,▲,236207,▲,O,X,0.0,0.0,0.0,0.0,9.080444444444444,11.497777777777777,6.0,46.32600569674818,4,33.7,66.4,83.1,278,20260210,20260210,27.12,21.43,8.41,-18.71
180640,한진칼,KOSPI,기타 금융업,기타 금융업,금융,124600,179.36,0.0,NEUTRAL,False,False,False,124600,111700,150300,165330.0,53.3,59.71249751027205,53.3,29.9,29.9,,87.4000015258789,0.0,,,NEUTRAL,,4.44,3.92,-8.54,-6.73,-60.51,0,,,,,,,,47.2,36.0,3.09,22.15,0,0,6.77,8.25,4.62,20.39,0.122,0.122,1,12.53,10.0,-8.74,0,0,1.13,0.57,1,-1,128360.0,117549,6.0,0.1987,1.41,1.84,False,O,▲,112436,▲,O,X,0.0,0.0,0.0,0.0,9.080444444444444,11.497777777777777,6.0,59.71249751027205,6,29.9,69.5,87.4,279,20260210,20260210,27.12,21.43,20.39,-6.73
302440,SK바이오사이언스,KOSPI,기초 의약물질 제조업,기초 의약물질 제조업,기타,50400,94.67,0.0,NEUTRAL,False,False,False,50400,47250,56700,62370.00000000001,53.1,52.8453329268337,53.1,36.5,36.5,,78.9000015258789,0.0,,,NEUTRAL,,5.0,9.68,-7.98,-37.12,-54.75,0,,,,,,,,58.8,51.3,1.16,9.58,0,1,2.13,1.0,-2.14,-10.0,0.445,0.312,1,2.95,6.2,-0.32,1,0,1.16,0.6,1,1,47115.0,49322,2.18,-0.0149,1.02,0.25,False,X,▲,49283,▼,O,X,0.0,0.0,0.0,0.0,4.008455882352941,7.230294117647059,9.0,52.8453329268337,4,36.5,63.7,78.9,280,20260210,20260210,27.12,21.43,-10.0,-37.12
006620,동구바이오제약,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,5700,51.41,0.0,WAIT,False,False,True,5700,5270,6550,7205.000000000001,52.9,33.5,52.9,53.5,53.5,,96.9000015258789,0.0,,,WAIT,,9.83,12.43,-7.69,-17.6,-24.56,0,,,,,,,,72.6,64.4,9.21,13.55,0,0,7.14,10.68,5.95,3.83,0.44,0.44,0,-0.61,8.1,0.2,1,1,2.04,0.81,1,1,4862.0,5399,5.56,0.1202,3.64,1.83,False,O,▲,5236,▲,O,X,0.0,0.0,0.0,0.0,5.297142857142857,3.4547619047619045,11.0,33.5,8,53.5,22.6,96.9,281,20260210,20260210,27.12,21.43,3.83,-17.6
033500,동성화인텍,KOSDAQ,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,28000,57.75,0.0,ARMED,True,False,False,28000,25750,32500,35750.0,52.7,43.93427427406823,52.7,45.8,45.8,,83.4000015258789,0.0,,,ARMED,,-0.71,-2.95,-18.23,-33.24,-39.94,5,,,,,,,,53.8,74.0,0.54,12.01,1,0,-5.08,1.82,0.36,-11.81,0.645,0.482,0,-6.35,11.0,0.38,0,0,1.17,0.41,1,1,25505.0,28802,-2.79,0.0183,0.86,0.11,False,X,▼,28593,▲,X,X,0.0,0.0,0.0,0.0,8.66891304347826,17.348478260869566,3.0,43.93427427406823,10,45.8,43.8,83.4,282,20260210,20260210,27.12,21.43,-11.81,-33.24
038500,삼표시멘트,KOSDAQ,기타 비금속 광물제품 제조업,기타 비금속 광물제품 제조업,기타,16120,4601.8,0.0,OVERHEAT,False,False,False,9820,4390,20700,22770.000000000004,52.6,60.0,52.6,28.8,28.8,,96.69999694824219,0.0,,,OVERHEAT,,254.29,379.76,236.77,393.59,342.77,0,,,,,,,,79.1,73.5,72.35,240.05,0,0,-4.39,13.6,210.0,415.02,0.0,0.0,1,238.95,12.0,-100.0,1,0,1.08,0.69,1,1,13415.0,18226,-11.56,-0.2656,1.59,-1.99,False,O,▲,18705,▲,X,X,0.0,0.0,0.0,0.0,4.008455882352941,7.230294117647059,9.0,60.0,0,28.8,62.7,96.7,283,20260210,20260210,27.12,21.43,415.02,393.59
084670,동양고속,KOSPI,육상 여객 운송업,육상 여객 운송업,기타,57400,69.05,0.0,NEUTRAL,False,False,False,57400,39600,93000,102300.00000000001,52.5,28.0,52.5,48.8,48.8,,86.5,0.0,,,NEUTRAL,,3.42,595.76,-9.56,640.26,531.33,0,,,,,,,,53.3,74.0,0.67,45.61,0,0,-4.17,-1.54,14.8,667.38,0.492,0.164,1,313.49,12.0,-1.41,1,0,2.32,0.25,1,1,44430.0,65442,-12.29,-0.0346,0.17,1.52,False,O,▲,60421,▲,X,X,0.0,0.0,0.0,0.0,4.008455882352941,7.230294117647059,9.0,28.0,4,48.8,36.1,86.5,284,20260210,20260210,27.12,21.43,667.38,640.26
010170,대한광통신,KOSDAQ,절연선 및 케이블 제조업,절연선 및 케이블 제조업,기타,3140,82.79,0.0,WAIT,False,False,True,3140,2900,3620,3982.0000000000005,52.3,11.0,52.3,58.9,58.9,,83.9000015258789,0.0,,,WAIT,,-0.63,225.73,-18.15,20.14,188.74,1,,,,,,,,51.4,71.3,-1.41,26.89,0,0,-1.88,-7.24,5.19,41.57,0.124,0.124,1,109.32,12.0,3.86,1,0,2.13,0.26,0,1,2805.0,3248,-3.35,-0.3681,0.18,-0.79,False,O,▲,3321,▼,X,X,0.0,0.0,0.0,0.0,4.008455882352941,7.230294117647059,9.0,11.0,6,58.9,20.3,83.9,285,20260210,20260210,27.12,21.43,41.57,20.14
328130,루닛,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,42200,90.27,0.0,NEUTRAL,False,False,False,42200,36750,53100,58410.00000000001,52.2,38.28156133482868,52.2,44.0,44.0,,87.0999984741211,0.0,,,NEUTRAL,,9.33,-3.87,-8.19,-15.27,-40.86,0,,,,,,,,57.5,64.5,3.01,29.38,0,0,-2.54,3.56,-4.52,6.16,0.322,0.322,1,8.21,12.0,-1.48,1,0,1.58,0.42,1,-1,49095.0,41448,1.81,0.0368,0.42,1.05,False,O,▲,42083,▼,O,X,0.0,0.0,0.0,0.0,0.9447826086956522,8.734021739130435,10.0,38.28156133482868,6,44.0,42.5,87.1,286,20260210,20260210,27.12,21.43,6.16,-15.27
059270,해성에어로보틱스,KOSDAQ,기타 금속 가공제품 제조업,기타 금속 가공제품 제조업,기타,13580,70.76,0.0,WAIT,False,False,True,13580,12740,15260,16786.0,52.1,5.0,52.1,59.2,59.2,,93.69999694824219,0.0,,,WAIT,,18.5,142.5,0.98,47.9,105.51,0,,,,,,,,43.7,76.0,-7.26,66.87,0,0,0.3,-8.55,-23.06,69.33,0.152,0.1,1,42.98,12.0,23.81,0,0,2.63,0.28,0,1,12980.0,14424,-5.86,-0.5215,0.24,-1.28,True,O,▲,13907,▼,X,X,0.0,0.0,0.0,0.0,4.008455882352941,7.230294117647059,9.0,5.0,4,59.2,12.5,93.7,287,20260210,20260210,27.12,21.43,69.33,47.9
004060,SG세계물산,KOSPI,상품 종합 도매업,상품 종합 도매업,기타,433,77.48,0.0,OVERHEAT,False,False,False,371,310,490,539.0,51.8,53.33845217351072,51.8,21.9,21.9,,99.19999694824219,0.0,,,OVERHEAT,,34.89,35.31,21.91,13.01,-29.12,0,,,,,,,,71.9,88.8,22.7,66.34,0,0,-5.87,35.31,33.64,40.13,0.06,0.06,1,20.18,12.0,-1.59,1,0,0.26,0.46,1,1,393.8,477,-9.33,0.5953,0.73,-0.51,False,O,▲,432,▲,O,X,0.0,0.0,0.0,0.0,4.008455882352941,7.230294117647059,9.0,53.33845217351072,2,21.9,69.9,99.2,288,20260210,20260210,27.12,21.43,40.13,13.01
077500,유니퀘스트,KOSPI,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,조선·기계·설비,6760,54.33,0.0,WAIT,False,False,True,6760,6150,7970,8767.0,51.6,52.37565860360399,51.6,50.8,50.8,,66.0999984741211,0.0,,📦박스돌파,WAIT,,8.16,11.37,-4.82,-23.28,-53.06,4,,,,,,,,61.9,69.2,5.77,12.77,0,0,0.75,2.42,8.16,3.84,0.467,0.429,0,-8.25,9.8,0.5,1,1,1.08,0.78,1,1,6128.0,6634,1.9,-0.0176,2.87,1.23,False,O,▼,6597,▲,O,X,0.0,0.0,0.0,0.0,3.3410256410256407,13.36397435897436,8.0,52.37565860360399,6,50.8,43.2,66.1,289,20260210,20260210,27.12,21.43,3.84,-23.28
000150,두산,KOSPI,기타 금융업,기타 금융업,금융,878000,1068.12,0.0,ARMED,True,False,False,878000,776000,1082000,1190200.0,51.6,45.7381917816488,51.6,45.0,45.0,,67.30000305175781,0.0,,,ARMED,,11.56,55.95,-1.42,-38.16,-8.48,1,,,,,,,,55.6,56.7,0.93,15.79,1,0,-0.79,-2.34,-2.34,-11.04,0.258,0.234,0,-1.53,12.0,0.64,0,0,1.08,0.53,1,1,774400.0,869538,0.97,-0.1385,0.76,0.45,False,O,▲,868648,▼,O,X,0.0,0.0,0.0,0.0,9.080444444444444,11.497777777777777,6.0,45.7381917816488,6,45.0,52.2,67.3,290,20260210,20260210,27.12,21.43,-11.04,-38.16
030000,제일기획,KOSPI,광고업,광고업,미디어·콘텐츠,21600,86.91,0.0,NEUTRAL,False,False,False,21600,20550,23700,26070.000000000004,51.3,59.76021551183044,51.3,35.4,35.4,,66.80000305175781,0.0,,,NEUTRAL,,2.37,8.87,-10.61,-29.38,-55.56,1,,,,,,,,57.5,53.5,2.59,6.88,0,1,1.41,3.35,1.89,-2.26,0.271,0.214,1,5.28,6.0,-0.73,1,0,0.86,0.72,1,-1,21955.0,20939,3.16,0.0376,0.96,0.19,False,O,▲,21074,▲,O,X,0.0,0.0,0.0,0.0,6.83,-5.5962499999999995,14.0,59.76021551183044,4,35.4,67.6,66.8,291,20260210,20260210,27.12,21.43,-2.26,-29.38
090350,노루페인트,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,9200,520.14,0.0,NEUTRAL,False,False,False,9200,8510,10570,11627.000000000002,51.2,38.0,51.2,46.7,46.7,,98.4000015258789,0.0,,,NEUTRAL,,13.16,3.95,0.18,-19.39,-60.48,0,,,,,,,,73.6,96.8,10.07,13.76,0,0,1.55,11.52,10.98,7.73,0.65,0.65,0,-0.51,9.3,0.0,1,1,9.09,0.45,1,1,8181.0,9372,-1.84,0.1886,8.1,1.1,False,O,▲,8600,▲,O,X,0.0,0.0,0.0,0.0,8.66891304347826,17.348478260869566,3.0,38.0,6,46.7,27.2,98.4,292,20260210,20260210,27.12,21.43,7.73,-19.39
054300,팬스타엔터프라이즈,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,786,105.96,0.0,NEUTRAL,False,False,False,786,709,939,1032.9,50.8,38.5,50.8,48.3,48.3,,83.9000015258789,0.0,,📦박스돌파,NEUTRAL,,11.97,-26.47,-5.55,-8.5,-63.46,3,,,,,,,,66.9,85.4,12.91,17.54,0,0,10.08,16.96,13.42,12.93,0.638,0.162,0,-22.64,9.8,-6.18,0,1,2.82,0.75,1,1,633.2,749,4.89,0.3833,8.05,2.43,False,O,▼,693,▲,O,X,0.0,0.0,0.0,0.0,3.3410256410256407,13.36397435897436,8.0,38.5,8,48.3,32.8,83.9,293,20260210,20260210,27.12,21.43,12.93,-8.5
010660,화천기계,KOSPI,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,5390,85.08,0.0,WAIT,False,False,True,5390,5090,5980,6578.000000000001,50.6,22.731071497385173,50.6,51.4,51.4,,96.19999694824219,0.0,,,WAIT,,22.36,14.07,9.38,-16.21,-50.36,0,,,,,,,,58.9,82.1,-1.77,51.46,0,0,-1.64,-11.93,-6.91,10.91,0.339,0.143,0,-11.04,12.0,21.21,1,0,1.17,0.45,0,1,4923.0,5886,-8.43,-0.5266,0.54,-0.58,True,O,▲,6139,▼,X,X,0.0,0.0,0.0,0.0,3.3410256410256407,13.36397435897436,8.0,22.731071497385173,6,51.4,19.0,96.2,294,20260210,20260210,27.12,21.43,10.91,-16.21
259960,크래프톤,KOSPI,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,인터넷/플랫폼·게임,246500,508.83,0.0,NEUTRAL,False,False,False,246500,224500,290500,319550.0,50.4,61.0,50.4,28.8,28.8,,70.69999694824219,0.0,,,NEUTRAL,,4.89,-21.75,-8.09,-37.48,-86.18,0,,,,,,,,60.3,45.0,0.97,17.14,0,0,4.23,0.41,-7.16,-10.36,0.721,0.284,1,0.58,10.1,-1.1,1,0,0.97,0.4,1,1,235250.0,240813,2.36,-0.1592,1.41,-0.79,False,X,▼,244182,▼,O,X,0.0,0.0,0.0,0.0,5.904999999999999,-6.2875000000000005,15.0,61.0,2,28.8,72.8,70.7,295,20260210,20260210,27.12,21.43,-10.36,-37.48
