LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,STRATEGY_SCORE,STRATEGY_HORIZON,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON,ENTRY_RISK_FLAG,ENTRY_RISK_LEVEL,ENTRY_RISK_RULE,ENTRY_RISK_REASON,BUY_NOW_SCORE,BUY_NOW_GRADE,BUY_NOW_PASS,BUY_NOW_REASON,BUY_NOW_ELIGIBLE,NO_CHASE_FLAG,PULLBACK_WAIT_FLAG,ANTI_STRUCT_REVERSAL_FLAG,ANTI_STRUCT_REVERSAL_TYPE,ANTI_STRUCT_REVERSAL_SCORE,ANTI_STRUCT_REVERSAL_REASON
252,010780,아이에스동서,KOSPI,기타,32400,76.66,9780.6,0.0,,ATTACK,ATTACK,1,True,0,False,71.3,71.3,57.6,100.0,72.9,0.0,21.6,76.8,42.4,47.0,0.01,11.1,돌입,0,29150.0,24750.0,32450.0,37700.0,,1.31,1.32,28998,14.49,특이사항 없음,0,-2.88,66.2,16.66,TIMING 강점,AI 보조,,기술적 돌파 조건 충족,CRITICAL,85.2,"시멘트, 석회, 플라스터 및 그 제품 제조업",7665586725.0,76.4,32.2,0,0,8.0,6.58,30.65,13.88,1.09,84.93,-8.4,-30.37,-19.12,0.027,0.027,1,12.0,0,0,1.95,0.99,0,0,0,1,1,23055.0,11.73,0.0477,False,O,▲,29840,▲,O,X,3.33,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.09,5.0,0.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,,0,0.0,"시멘트, 석회, 플라스터 및 그 제품 제조업",2.7627678571428573,-0.4638392857142856,5.0,0.07528659611992945,0.19793295280430293,0.02040816326530612,OK,72.9,OK,79.72985759175765,79.72985759175765,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,71.3,71.3,71.3,31.46,-0.33,FRESH,0.458,,False,0.49,False,MATURE,6926.0,0.75,0.845,0.75,0.0,0.0,,v22_calibrated,,,,,,,,True,0.2,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,진입괴리 11.1% · RR 0.01,0,0,0,0,,0.0,S=58≥50 · 이격도17>15
253,036540,SFA반도체,KOSDAQ,반도체,10250,7136.23,16857.2,0.0,,ATTACK,ATTACK,1,True,0,False,62.4,62.4,52.8,74.6,73.6,0.0,19.2,67.0,21.8,72.8,0.28,13.4,돌입,0,9040.0,7680.0,10960.0,12390.0,,2.69,4.87,8463,12.94,특이사항 없음,0,-1.31,67.3,19.08,TIMING 강점,AI 보조,5일 급등,기술적 돌파 조건 충족,CRITICAL,85.2,반도체 제조업,713622640145.0,83.1,31.43,0,0,14.53,19.05,21.88,30.41,40.03,169.74,32.1,40.36,134.16,0.0,0.0,1,12.0,0,0,2.25,0.79,0,0,0,1,1,6521.0,21.11,0.2791,False,O,▲,8363,▲,O,X,-0.34,250,0,1,1,1,14060.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,15.04,5.0,1.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,반도체 제조업,10.464242424242425,43.36303030303031,1.0,0.09337979094076655,0.13387536587935095,0.32272727272727275,OK,73.6,OK,45.5,45.5,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,62.4,62.4,62.4,31.46,-0.33,FRESH,0.458,,False,0.419,True,MATURE,6926.0,1.412,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,6.9,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,ORANGE,C_ORANGE,STRUCT < 90 + VWAP_GAP > 15% 강한 과열,0.0,AVOID,0,진입괴리 13.4% · RR 0.28 · VWAP 21↑,0,0,0,0,,0.0,S=53≥50 · 이격도19>15
254,144960,뉴파워프라즈마,KOSDAQ,조선·기계·설비,9790,93.58,4277.5,37.0,33.5,ARMED,ARMED,2,True,0,False,78.2,78.2,92.4,46.5,78.6,0.0,60.5,72.5,45.9,42.6,1.17,10.5,RR1.2 + 대기,0,8860.0,7530.0,12440.0,14480.0,,-1.46,0.54,8716,59.29,특이사항 없음,0,10.7,68.1,15.97,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CRITICAL,85.2,특수 목적용 기계 제조업,9357956710.0,84.5,83.02,0,0,2.84,-8.93,33.2,47.44,56.39,105.67,49.13,56.72,70.09,0.175,0.175,1,12.0,0,0,3.16,0.56,0,0,0,1,1,8991.5,12.31,-0.9507,False,O,▲,10938,▼,X,X,0.95,250,0,1,1,1,17080.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.01,6.0,2.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,4.018888888888889,6.95968253968254,3.0,0.09776740113818765,0.5078327529365902,0.24528301886792453,OK,78.6,OK,29.206146581464075,29.206146581464075,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,78.2,78.2,78.2,31.46,-0.33,FRESH,0.458,,False,0.546,False,MATURE,6926.0,2.692,0.95,0.95,0.0335,335201.0,37.0,v22_calibrated,,,,,,,,True,27.1,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,진입괴리 10.5% · POC 59↑,0,0,0,0,,0.0,T=46<70 · S=92≥50
255,033780,KT&G,KOSPI,기타,188000,527.08,195163.7,0.0,,ARMED,ARMED,2,True,0,False,76.2,76.2,88.5,100.0,12.8,0.0,59.8,67.1,87.2,0.0,1.35,1.5,RR1.4 + 진입적정 + 대기,0,185200.0,173200.0,208000.0,215500.0,,-0.51,0.82,167792,32.05,특이사항 없음,2,2.59,59.5,4.96,TIMING 강점,STRUCT 보조,,스퀴즈/품질 대기,CRITICAL,85.2,담배 제조업,52708456650.0,63.0,8.96,1,1,3.87,4.56,3.87,9.94,8.42,28.33,-12.34,-23.04,-75.72,0.0,0.0,1,6.9,0,0,1.02,0.92,0,0,0,1,1,168620.0,12.04,0.0097,False,O,▲,181421,▲,O,X,0.94,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,6.48,4.0,1.9,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,ATR_3.5x,45,FIBO_1.618,25,,0,0.0,담배 제조업,2.7627678571428573,-0.4638392857142856,5.0,0.03430851063829787,0.08370861913980464,0.0,OK,12.8,OK,64.0184679748414,64.0184679748414,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,76.2,76.2,76.2,31.46,-0.33,FRESH,0.458,,False,0.53,False,MATURE,6926.0,1.9,0.884,0.884,0.0,0.0,,v22_calibrated,,,,,,,,True,10.6,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,S=88≥50
256,066430,아이로보틱스,KOSDAQ,기타,3615,180.94,1415.4,40.0,11.4,ARMED,ARMED,2,True,0,False,76.9,76.9,88.2,42.3,89.3,0.0,59.8,73.3,47.0,41.2,1.18,29.3,RR1.2 + 대기,0,2795.0,2375.0,5080.0,6000.0,,0.91,0.49,3546,-1.49,특이사항 없음,0,21.48,67.9,35.73,AI 강점,STRUCT 보조,5일 급등,스퀴즈/품질 대기,CRITICAL,85.2,기타 전문 도매업,18094430032.0,74.7,113.19,0,0,1.12,17.37,49.69,90.56,29.11,224.8,92.25,29.44,189.22,0.184,0.184,0,12.0,1,0,2.56,0.55,0,0,0,1,1,2686.0,1.94,-0.2349,False,O,▲,3846,▲,X,X,4.9,250,0,1,1,1,7170.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.03,6.0,5.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 전문 도매업,2.7627678571428573,-0.4638392857142856,5.0,0.1685437660541395,0.5794536974428698,0.5102040816326531,OK,89.3,OK,35.5,35.5,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,76.9,76.9,76.9,31.46,-0.33,FRESH,0.458,,False,0.535,False,MATURE,6926.0,5.44,0.907,0.907,0.0114,113980.0,40.0,v22_calibrated,,,,,,,,True,40.5,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,진입괴리 29.3%,0,0,0,0,,0.0,T=42<70 · S=88≥50
257,218410,RFHIC,KOSDAQ,IT/전기전자,104000,557.64,27615.6,0.0,,ARMED,ARMED,2,True,0,False,61.5,61.5,64.0,86.4,23.4,0.0,53.9,57.9,63.0,21.2,1.35,1.6,RR1.4 + 진입적정 + 대기,0,102400.0,87000.0,126900.0,139100.0,,1.09,0.93,87175,22.29,특이사항 없음,5,0.92,57.7,5.3,TIMING 강점,STRUCT 보조,,스퀴즈/품질 대기,CRITICAL,85.2,통신 및 방송 장비 제조업,55763890850.0,71.8,24.63,1,0,4.94,7.11,4.31,-1.42,80.24,295.44,0.27,80.57,259.86,0.021,0.021,1,12.0,0,0,1.25,0.43,0,0,0,1,1,88310.0,19.3,-0.0563,False,O,▲,99437,▼,O,X,2.32,250,0,1,1,1,147200.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.04,5.0,1.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,통신 및 방송 장비 제조업,6.802,4.980666666666666,4.0,0.10082417582417583,0.012467385644794637,0.29333333333333333,OK,23.4,OK,51.51420030403432,51.51420030403432,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,61.5,61.5,61.5,31.46,-0.33,FRESH,0.458,,False,0.412,True,MATURE,6926.0,1.591,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,22.0,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,ORANGE,C_ORANGE,STRUCT < 90 + VWAP_GAP > 15% 강한 과열,90.0,BUY,1,,0,0,0,0,,0.0,S=64≥50
258,078890,가온그룹,KOSDAQ,IT/전기전자,9240,106.48,1702.5,0.0,,ARMED,ARMED,2,True,0,False,75.2,75.2,95.5,34.8,69.8,0.0,52.4,66.7,60.7,24.1,1.11,1.5,RR1.1 + 진입적정 + 대기,0,9100.0,7730.0,10920.0,11470.0,,1.76,0.63,7985,-1.63,특이사항 없음,0,18.62,63.0,13.83,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CRITICAL,85.2,통신 및 방송 장비 제조업,10647550230.0,84.1,59.4,0,0,3.24,14.07,6.21,35.88,43.48,83.7,37.57,43.81,48.12,0.117,0.117,0,12.0,1,0,2.21,0.62,0,0,0,1,1,7328.0,15.71,-0.0655,False,O,▲,9227,▼,O,X,2.01,250,0,1,1,1,13250.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.05,6.0,1.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_2x,70,ATR_3.5x,45,0.0,통신 및 방송 장비 제조업,6.802,4.980666666666666,4.0,0.128169449598021,0.33129737127632286,0.8208955223880597,OK,69.8,OK,26.690508661266094,26.690508661266094,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,75.2,75.2,75.2,31.46,-0.33,FRESH,0.458,,False,0.522,False,MATURE,6926.0,1.328,0.852,0.852,0.0,0.0,,v22_calibrated,,,,,,,,True,18.2,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,60.0,WATCH,0,,0,0,1,0,,0.0,T=35<70 · S=96≥50
259,412350,레이저쎌,KOSDAQ,조선·기계·설비,11260,95.94,1625.4,0.0,,ARMED,ARMED,2,True,0,False,51.0,51.0,48.4,40.1,71.6,0.0,46.5,53.4,31.5,60.6,1.14,15.3,RR1.1 + 대기,0,9770.0,8300.0,14640.0,15920.0,,0.95,0.41,7954,50.37,특이사항 없음,0,-1.27,64.4,21.03,AI 강점,,,스퀴즈/품질 대기,CRITICAL,85.2,특수 목적용 기계 제조업,9593868440.0,84.2,86.38,0,0,-2.17,-1.31,51.14,45.67,144.78,422.51,47.36,145.11,386.93,0.071,0.071,1,12.0,1,0,3.58,0.56,0,0,0,1,1,7744.0,41.55,-0.7048,False,O,▲,12400,▲,X,X,0.0,250,0,1,1,1,17820.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.05,6.0,3.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,4.018888888888889,6.95968253968254,3.0,0.1558614564831261,0.11983227907816742,0.39,OK,71.6,OK,19.731469437688887,19.731469437688887,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,51.0,51.0,51.0,31.46,-0.33,FRESH,0.458,,False,0.328,True,MATURE,6926.0,3.313,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,30.0,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,ORANGE,C_ORANGE,STRUCT < 90 + VWAP_GAP > 15% 강한 과열,0.0,AVOID,0,진입괴리 15.3% · VWAP 42↑ · POC 50↑,0,1,0,0,,0.0,T=40<70 · 이격도21>15
260,098460,고영,KOSDAQ,조선·기계·설비,39400,1040.21,27050.0,0.0,,ARMED,ARMED,2,True,0,False,71.5,71.5,99.0,23.6,55.7,0.0,44.0,59.4,75.4,5.8,0.87,1.5,진입적정 + 대기,0,38800.0,32950.0,45000.0,50300.0,⚡눌림회복,0.85,0.41,36173,49.05,특이사항 없음,0,4.27,48.1,0.33,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CRITICAL,85.2,특수 목적용 기계 제조업,104020728325.0,57.4,31.48,0,0,5.07,8.24,-3.19,19.03,25.28,108.58,20.72,25.61,73.0,0.129,0.129,1,12.0,0,0,2.15,0.58,0,0,0,1,-1,43890.0,8.92,-0.0346,False,O,▲,36174,▼,O,X,0.13,250,0,1,1,1,57800.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.08,5.0,1.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,4.018888888888889,6.95968253968254,3.0,0.08330311820159536,-0.00541501290185667,0.3783783783783784,OK,55.7,OK,11.5,11.5,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,71.5,71.5,71.5,31.46,-0.33,FRESH,0.458,,False,0.492,False,MATURE,6926.0,1.06,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,14.2,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,RR 0.87 · POC 49↑,0,0,0,0,,0.0,T=24<70 · S=99≥50
261,488280,에스투더블유,KOSDAQ,IT/전기전자,25300,74.59,2733.3,0.0,,ARMED,ARMED,2,True,0,False,68.4,68.4,94.0,0.0,83.4,0.0,39.2,59.1,94.0,0.0,1.37,1.6,RR1.4 + 진입적정 + 대기,0,25700.0,21800.0,30100.0,31600.0,,-0.75,0.51,22905,-5.07,특이사항 없음,0,14.25,49.7,2.24,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CRITICAL,85.2,소프트웨어 개발 및 공급업,7459446000.0,75.8,55.06,0,0,7.66,-1.56,-8.83,34.79,31.36,4.98,36.48,31.69,-30.6,0.706,0.37,0,12.0,0,0,2.2,0.6,0,0,0,1,-1,32510.0,10.45,-0.6116,False,O,▼,24976,▼,O,X,10.85,162,0,-1,0,0,36750.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,15.18,6.0,1.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,소프트웨어 개발 및 공급업,6.802,4.980666666666666,4.0,0.12478825522303784,0.00012320305035581067,0.06060606060606061,OK,83.4,OK,16.177963576449145,16.177963576449145,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,68.4,68.4,68.4,31.46,-0.33,FRESH,0.458,,False,0.467,False,MATURE,6926.0,1.128,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,19.0,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,100.0,BUY,1,,0,0,0,0,,0.0,T=0<70 · S=94≥50
262,004150,한솔홀딩스,KOSPI,금융,4120,343.31,1690.3,0.0,,ARMED,ARMED,2,True,0,False,66.6,66.6,94.4,5.4,66.4,0.0,37.9,55.4,89.0,0.0,0.88,3.3,대기,0,3990.0,3470.0,4695.0,5170.0,,1.48,6.63,3791,-0.62,특이사항 없음,0,7.41,68.8,14.65,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CRITICAL,85.2,기타 금융업,34330803933.0,79.2,29.27,0,0,12.41,11.35,11.96,21.53,12.11,33.77,-0.75,-19.35,-70.28,0.336,0.336,0,12.0,1,0,3.02,0.6,0,0,0,1,1,3553.0,8.67,-0.0221,False,O,▲,3823,▲,O,X,0.68,250,0,1,1,1,5740.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,13.03,6.0,1.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,기타 금융업,3.195897435897436,-10.102307692307692,9.0,0.08157073509015256,0.23771020465573997,0.572139303482587,OK,66.4,OK,14.953757032644035,14.953757032644035,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,66.6,66.6,66.6,31.46,-0.33,FRESH,0.458,,False,0.453,False,MATURE,6926.0,1.356,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,14.0,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,진입괴리 3.3% · RR 0.88,0,0,0,0,,0.0,T=5<70 · S=94≥50
263,295310,에이치브이엠,KOSDAQ,철강·금속,113000,254.04,13590.8,9.0,100.0,ARMED,ARMED,2,True,0,False,82.7,82.7,92.8,75.7,63.9,0.0,21.7,77.5,28.9,63.9,0.52,11.4,대기,0,101400.0,86200.0,127000.0,150500.0,,1.02,0.64,96220,31.64,특이사항 없음,0,7.22,59.9,16.97,STRUCT 강점,TIMING 보조,5일 급등,스퀴즈/품질 대기,CRITICAL,85.2,1차 비철금속 제조업,25403651700.0,68.5,47.92,0,0,1.89,15.42,25.7,25.56,45.24,370.83,27.25,45.57,335.25,0.013,0.013,1,12.0,1,0,2.3,0.69,0,0,0,1,1,80360.0,17.44,-0.265,False,O,▲,111631,▲,O,X,-3.7,250,0,1,1,1,165800.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.99,5.0,1.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,1차 비철금속 제조업,2.746923076923077,-1.371538461538461,6.0,0.12402022756005056,0.02856575853253913,0.15384615384615385,OK,63.9,OK,50.5983771566478,50.5983771566478,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,82.7,82.7,82.7,31.46,-0.33,FRESH,0.458,,False,0.582,False,MATURE,6926.0,1.684,1.096,1.096,0.1,999851.0,9.0,v22_calibrated,,,,,,,,True,12.4,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,진입괴리 11.4% · RR 0.52,0,0,0,0,,0.0,S=93≥50 · 이격도17>15
264,382800,지앤비에스 에코,KOSDAQ,조선·기계·설비,9180,166.8,2922.1,98.0,87.3,ARMED,ARMED,2,True,0,False,83.8,83.8,93.7,59.6,86.6,0.0,21.0,80.0,34.1,57.4,0.58,3.8,3축고점 + 대기,0,8840.0,7510.0,10150.0,11860.0,,0.22,0.77,7074,139.87,특이사항 없음,2,11.27,51.2,6.9,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CRITICAL,85.2,특수 목적용 기계 제조업,16679541810.0,54.3,23.22,1,0,10.34,1.1,9.42,23.39,117.28,238.75,25.08,117.61,203.17,0.063,0.063,1,12.0,0,0,1.7,0.68,0,0,0,1,1,6972.0,29.77,-0.1483,False,O,▲,8763,▼,O,X,2.16,250,0,1,1,1,14420.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,15.05,6.0,1.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,4.018888888888889,6.95968253968254,3.0,0.09399315281668223,0.052378192909036524,0.2765957446808511,OK,86.6,OK,28.00982538205193,28.00982538205193,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,83.8,83.8,83.8,31.46,-0.33,FRESH,0.458,,False,0.59,False,MATURE,6926.0,0.985,1.132,0.985,0.0873,872732.0,98.0,v22_calibrated,,,,,,,,True,10.6,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,진입괴리 3.8% · RR 0.58 · VWAP 30↑,0,1,0,0,,0.0,T=60<70 · S=94≥50
