시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,ret_60d_%,idx_60d_%,rel_60d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2,업종_상세,업종_대분류,RR1,Now%,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,AI_COMMENT,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_지수수익률_%,60일_초과수익(α)_%
KOSPI,파라다이스,034230,유원지 및 기타 오락관련 서비스업,18040,194.87,16670.0,62.5,60.5,6.52,205.9894,3.97618,0.63,-0.93,7.83,-15.9,27.1,-43.0,3,,"RSI적정, MACD상승, 자금유입(MFI), MACD>Sig",17440,16220,18910,20500,유원지 및 기타 오락관련 서비스업,서비스 기타,1.2049180327868851,3.4403669724770642,59.1,58.9,↩️ PULL (눌림),④ 바닥 반등 시도,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,-15.9,27.1,-43.0
KOSDAQ,티에프이,425420,전자부품 제조업,39050,55.0,4670.7,46.4,55.9,-7.71,-462.7495,-295.29526,0.88,-13.41,-17.44,-11.15,12.92,-24.07,3,,"RSI적정, 정배열(단), 장기추세(120↑)",39050,36300,42350,45900,전자부품 제조업,IT/전기전자,1.2,0.0,59.1,62.0,🔁 MR (반전),⑤ 하락 / 약세,📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251209,20251209,27.1,12.92,-11.15,12.92,-24.07
KOSPI,현대해상,001450,보험업,29250,54.09,26149.5,60.4,51.5,-0.02,-18.1209,-65.07359,0.42,-3.94,1.21,5.79,27.1,-21.31,4,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",29250,27500,31350,33600,보험업,금융,1.2,0.0,58.8,62.6,🔁 MR (반전),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,5.79,27.1,-21.31
KOSPI,카카오페이,377300,금융 지원 서비스업,48350,104.64,65340.1,39.7,35.4,-3.32,-33.8252,2.90765,0.59,-0.31,-2.13,-7.55,27.1,-34.65,0,,MACD상승,48350,45950,51300,54400,금융 지원 서비스업,인터넷/플랫폼·게임,1.2291666666666667,0.0,58.7,68.2,↩️ PULL (눌림),④ 바닥 반등 시도,📈 상승 추세가 견고하게 유지되고 있습니다. ,20251209,20251209,27.1,12.92,-7.55,27.1,-34.65
KOSPI,포스코DX,022100,"건축기술, 엔지니어링 및 관련 기술 서비스업",28100,385.99,42721.8,69.9,84.4,8.69,287.8922,47.00781,2.25,5.64,19.07,27.44,27.1,0.34,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",26650,24750,29400,32200,"건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,1.4473684210526316,5.440900562851782,58.1,56.6,🔼 BRK (돌파),③ 박스 / 중립,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,27.44,27.1,0.34
KOSPI,한전기술,052690,"건축기술, 엔지니어링 및 관련 기술 서비스업",96200,90.49,36767.6,60.7,62.8,3.93,842.6829,-36.1729,0.56,6.77,7.97,4.11,27.1,-22.99,5,★,"RSI적정, 20선근접, 장기추세(120↑), 자금유입(MFI), MACD>Sig",95300,88700,103300,112000,"건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,1.2121212121212122,0.944386149003148,58.1,60.8,🔺 Watch (상승 준비),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251209,20251209,27.1,12.92,4.11,27.1,-22.99
KOSDAQ,펄어비스,263750,소프트웨어 개발 및 공급업,37150,175.56,23868.1,41.4,48.0,-1.99,-56.9622,-75.95152,0.65,-4.01,2.77,12.41,12.92,-0.51,2,,"정배열(단), 장기추세(120↑)",37150,34900,39900,42850,소프트웨어 개발 및 공급업,IT/전기전자,1.2222222222222223,0.0,57.9,68.0,🔁 MR (반전),③ 박스 / 중립,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,12.41,12.92,-0.51
KOSDAQ,지노믹트리,228760,자연과학 및 공학 연구개발업,27800,71.96,6778.2,61.5,72.8,8.54,97.5933,12.39572,1.32,8.81,15.83,26.94,12.92,14.02,7,★,"RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",26400,24550,29150,31900,자연과학 및 공학 연구개발업,기타,1.4864864864864864,5.303030303030303,57.8,50.3,🔼 BRK (돌파),① 강한 상승 추세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,26.94,12.92,14.02
KOSPI,GS건설,006360,건물 건설업,19370,92.96,16577.1,53.8,60.2,1.59,77.0166,-29.42293,1.06,1.79,4.48,0.89,27.1,-26.21,4,★,"RSI적정, 20선근접, 정배열(단), 자금유입(MFI), MACD>Sig",19370,18240,20700,22200,건물 건설업,건설·부동산,1.176991150442478,0.0,57.4,62.1,↩️ PULL (눌림),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,0.89,27.1,-26.21
KOSDAQ,실리콘투,257720,상품 종합 도매업,41150,149.92,25172.2,30.0,40.2,-6.87,-416.6095,-64.98337,0.49,-8.76,-8.04,-3.06,12.92,-15.98,0,,정배열(단),41150,38250,44600,48350,상품 종합 도매업,기타,1.1896551724137931,0.0,57.3,69.2,🔁 MR (반전),⑤ 하락 / 약세,📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251209,20251209,27.1,12.92,-3.06,12.92,-15.98
KOSDAQ,앱클론,174900,의료용품 및 기타 의약 관련제품 제조업,36700,88.5,7007.1,61.2,58.3,4.69,-419.9638,-296.71524,0.53,-13.34,4.11,189.89,12.92,176.97,4,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",36100,33600,39150,42450,의료용품 및 기타 의약 관련제품 제조업,기타,1.22,1.662049861495845,57.3,61.2,🔺 Watch (상승 준비),② 상승 후 조정,특이사항 없음. 기술적 지표를 참고하세요.,20251209,20251209,27.1,12.92,189.89,12.92,176.97
KOSPI,에코프로머티,450080,일차전지 및 이차전지 제조업,65300,499.14,45665.9,66.8,79.9,9.57,652.5986,279.44182,2.47,8.47,22.98,32.05,27.1,4.95,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",61400,57100,67800,74300,일차전지 및 이차전지 제조업,2차전지,1.4883720930232558,6.351791530944626,56.9,57.5,🔼 BRK (돌파),③ 박스 / 중립,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,32.05,27.1,4.95
KOSDAQ,나이벡,138610,의료용품 및 기타 의약 관련제품 제조업,42900,185.07,4874.3,61.5,64.3,9.8,253.37,146.46856,2.09,0.12,21.36,62.5,12.92,49.58,7,★,"RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",40250,37450,44450,48700,의료용품 및 기타 의약 관련제품 제조업,기타,1.5,6.583850931677018,56.9,59.2,🔺 Watch (상승 준비),① 강한 상승 추세,💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,62.5,12.92,49.58
KOSPI,신세계,004170,종합 소매업,250500,184.7,24161.2,64.7,64.8,10.1,1502.9683,120.96466,1.08,5.03,19.86,44.71,27.1,17.61,6,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",234500,218000,259000,283500,종합 소매업,유통·소비재,1.4848484848484849,6.823027718550106,56.9,55.6,🔼 BRK (돌파),① 강한 상승 추세,💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,44.71,27.1,17.61
KOSDAQ,솔브레인,357780,기타 화학제품 제조업,275000,77.25,21391.1,62.9,60.0,4.67,2644.1526,-322.4112,0.73,-3.34,12.24,27.31,12.92,14.39,5,★,"RSI적정, 20선근접, 장기추세(120↑), 자금유입(MFI), MACD>Sig",270500,251500,293500,318000,기타 화학제품 제조업,화학·소재,1.2105263157894737,1.6635859519408502,56.9,58.7,🔺 Watch (상승 준비),② 상승 후 조정,💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251209,20251209,27.1,12.92,27.31,12.92,14.39
KOSPI,LG전자,066570,통신 및 방송 장비 제조업,95500,660.33,155556.5,66.2,64.2,6.63,1035.1601,-60.80856,0.91,9.52,12.09,26.32,27.1,-0.78,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",92300,86000,99800,107900,통신 및 방송 장비 제조업,IT/전기전자,1.1904761904761905,3.4669555796316356,56.6,55.7,🔺 Watch (상승 준비),③ 박스 / 중립,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,26.32,27.1,-0.78
KOSDAQ,나인테크,267320,특수 목적용 기계 제조업,3115,68.8,1788.5,46.3,56.0,-5.46,4.8002,-9.12887,2.45,-6.03,-3.11,-5.61,12.92,-18.53,2,,"RSI적정, 거래량↑, MACD>Sig",3115,2895,3375,3660,특수 목적용 기계 제조업,조선·기계·설비,1.1818181818181819,0.0,56.4,61.7,🔁 MR (반전),⑤ 하락 / 약세,📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251209,20251209,27.1,12.92,-5.61,12.92,-18.53
KOSPI,대한항공,003490,항공 여객 운송업,22550,327.06,83033.8,71.9,67.4,3.19,137.4712,5.81759,1.57,2.04,6.87,-4.45,27.1,-31.55,4,★,"MACD상승, 20선근접, 거래량↑, 자금유입(MFI), MACD>Sig",22500,21750,23400,24350,항공 여객 운송업,기타,1.2,0.2222222222222222,56.3,66.5,🔻 REV (역추세 반등),④ 바닥 반등 시도,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ,20251209,20251209,27.1,12.92,-4.45,27.1,-31.55
KOSDAQ,하나기술,299030,특수 목적용 기계 제조업,33600,54.0,2686.3,70.5,86.6,7.8,168.5236,93.93077,1.34,8.74,10.89,31.25,12.92,18.33,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",32100,29850,35500,38850,특수 목적용 기계 제조업,조선·기계·설비,1.511111111111111,4.672897196261682,56.0,52.3,🔼 BRK (돌파),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,31.25,12.92,18.33
KOSPI,코스모신소재,005070,기타 화학제품 제조업,54900,299.62,17848.4,67.8,71.1,9.22,652.2151,146.62229,1.48,3.78,24.21,32.77,27.1,5.67,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",51800,48150,57200,62600,기타 화학제품 제조업,화학·소재,1.4794520547945205,5.984555984555985,55.7,57.1,🔼 BRK (돌파),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,32.77,27.1,5.67
KOSPI,삼성E&A,028050,"건축기술, 엔지니어링 및 관련 기술 서비스업",24600,406.64,48216.0,38.1,44.2,-4.11,19.2693,-71.34501,2.66,-4.09,-1.99,-12.14,27.1,-39.24,1,,"거래량↑, MACD>Sig",24600,23200,26250,28100,"건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,1.1785714285714286,0.0,55.6,66.1,🔁 MR (반전),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,20251209,20251209,27.1,12.92,-12.14,27.1,-39.24
KOSPI,삼영,003720,플라스틱제품 제조업,7030,90.67,2390.2,55.4,68.0,4.48,-6.5367,-45.52245,0.46,-4.09,1.59,33.9,27.1,6.8,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI)",6930,6450,7510,8140,플라스틱제품 제조업,기타,1.2083333333333333,1.443001443001443,55.6,58.2,🔺 Watch (상승 준비),② 상승 후 조정,💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251209,20251209,27.1,12.92,33.9,27.1,6.8
KOSPI,크래프톤,259960,소프트웨어 개발 및 공급업,245500,203.82,116371.9,34.6,38.5,-4.21,179.2969,-18.64902,0.98,-2.96,-3.73,-23.88,27.1,-50.98,0,,MACD>Sig,245500,232500,261000,277500,소프트웨어 개발 및 공급업,인터넷/플랫폼·게임,1.1923076923076923,0.0,55.3,65.5,🔁 MR (반전),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,20251209,20251209,27.1,12.92,-23.88,27.1,-50.98
KOSPI,BNK금융지주,138930,기타 금융업,15540,109.19,48861.7,67.9,54.6,1.99,35.8108,-12.25281,0.84,-0.51,4.79,3.6,27.1,-23.5,4,★,"20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",15540,14760,16480,17490,기타 금융업,금융,1.205128205128205,0.0,55.3,68.2,↩️ PULL (눌림),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,3.6,27.1,-23.5
KOSPI,농심,004370,기타 식품 제조업,435500,80.19,26489.9,22.8,44.0,-2.0,-2228.9431,448.43584,0.43,0.11,-1.36,6.74,27.1,-20.36,2,,"MACD상승, 장기추세(120↑)",435500,414000,461000,489000,기타 식품 제조업,유통·소비재,1.186046511627907,0.0,55.3,62.3,🔺 Watch (상승 준비),④ 바닥 반등 시도,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,6.74,27.1,-20.36
KOSPI,대한유화,006650,기초 화학물질 제조업,141000,59.56,9165.0,43.9,34.4,-3.01,-1114.7508,-131.70017,0.81,-1.4,3.98,13.53,27.1,-13.57,2,,"정배열(단), 장기추세(120↑)",141000,131100,152800,165700,기초 화학물질 제조업,화학·소재,1.1919191919191918,0.0,54.9,59.5,↩️ PULL (눌림),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,20251209,20251209,27.1,12.92,13.53,27.1,-13.57
KOSPI,두산로보틱스,454910,특수 목적용 기계 제조업,81900,322.89,53087.6,65.7,60.7,7.76,797.7877,49.66028,0.98,8.05,18.18,33.39,27.1,6.29,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",78300,72800,84900,92000,특수 목적용 기계 제조업,조선·기계·설비,1.2,4.597701149425287,54.7,55.4,🔼 BRK (돌파),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,33.39,27.1,6.29
KOSPI,오리온,271560,기타 식품 제조업,100900,267.53,39892.0,37.4,10.4,-3.66,-332.3718,-222.67408,0.95,-2.98,-1.75,-6.49,27.1,-33.59,0,,정배열(단),100900,96100,106700,113000,기타 식품 제조업,유통·소비재,1.2083333333333333,0.0,54.7,64.7,🔁 MR (반전),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,20251209,20251209,27.1,12.92,-6.49,27.1,-33.59
KOSPI,HMM,011200,해상 운송업,20600,249.99,194307.0,76.6,81.6,5.21,224.7226,0.35167,0.99,2.23,10.1,-10.63,27.1,-37.73,2,,"MACD상승, 자금유입(MFI), MACD>Sig",20150,19160,21400,22700,해상 운송업,기타,1.2626262626262625,2.2332506203473943,54.5,58.9,🔻 REV (역추세 반등),④ 바닥 반등 시도,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,-10.63,27.1,-37.73
KOSDAQ,케이엔알시스템,199430,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",26350,124.7,2871.4,64.2,65.3,10.49,246.1564,78.08989,0.68,8.88,30.12,90.67,12.92,77.75,6,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",24550,22850,27150,29700,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,1.5294117647058822,7.3319755600814664,54.5,56.7,🔼 BRK (돌파),① 강한 상승 추세,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,90.67,12.92,77.75
KOSDAQ,넥스틴,348210,특수 목적용 기계 제조업,69500,83.01,7281.5,59.7,62.3,5.7,497.8603,-257.61133,0.99,-0.71,18.4,51.42,12.92,38.5,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",67700,63000,73400,79600,특수 목적용 기계 제조업,조선·기계·설비,1.2127659574468086,2.658788774002954,54.4,55.5,🔺 Watch (상승 준비),② 상승 후 조정,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,51.42,12.92,38.5
KOSPI,CJ제일제당,097950,기타 식품 제조업,209500,149.38,31538.5,32.8,22.5,-3.2,90.5261,12.02784,1.23,0.24,0.0,-10.09,27.1,-37.19,2,,"MACD상승, 거래량↑, MACD>Sig",209500,202000,218500,228000,기타 식품 제조업,유통·소비재,1.2,0.0,54.3,64.9,🔺 Watch (상승 준비),④ 바닥 반등 시도,📈 상승 추세가 견고하게 유지되고 있습니다. ,20251209,20251209,27.1,12.92,-10.09,27.1,-37.19
KOSDAQ,와이바이오로직스,338840,자연과학 및 공학 연구개발업,25950,73.98,3879.3,58.8,65.0,5.77,53.294,-47.88607,0.42,-0.38,21.83,106.61,12.92,93.69,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",25250,23500,27400,29700,자연과학 및 공학 연구개발업,기타,1.2285714285714286,2.7722772277227725,54.3,57.6,🔺 Watch (상승 준비),② 상승 후 조정,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,106.61,12.92,93.69
KOSPI,아모레퍼시픽,090430,기타 화학제품 제조업,122000,133.57,71361.2,38.9,46.5,-3.63,-800.7826,-65.37133,0.46,-2.24,-3.48,2.01,27.1,-25.09,0,,정배열(단),122000,115100,130200,139200,기타 화학제품 제조업,화학·소재,1.1884057971014492,0.0,54.2,66.2,🔁 MR (반전),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,20251209,20251209,27.1,12.92,2.01,27.1,-25.09
KOSPI,카카오뱅크,323410,은행 및 저축기관,21700,95.56,103506.9,55.7,61.5,-0.23,94.8973,-19.68756,0.64,-1.14,2.6,-9.39,27.1,-36.49,3,,"RSI적정, 20선근접, 자금유입(MFI), MACD>Sig",21700,20650,22950,24300,은행 및 저축기관,인터넷/플랫폼·게임,1.1904761904761905,0.0,54.2,57.4,↩️ PULL (눌림),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,-9.39,27.1,-36.49
KOSPI,GS,078930,기타 금융업,57500,95.49,53426.3,36.8,31.3,-1.89,-485.7379,-16.74333,0.61,-0.17,0.0,25.14,27.1,-1.96,2,,"정배열(단), 장기추세(120↑)",57500,53700,62100,67000,기타 금융업,금융,1.2105263157894737,0.0,54.2,58.7,↩️ PULL (눌림),③ 박스 / 중립,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,25.14,27.1,-1.96
KOSDAQ,파크시스템스,140860,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",221000,89.48,15462.2,33.3,43.0,-5.47,-909.4406,-150.55677,0.71,-3.49,-3.07,-14.17,12.92,-27.09,-1,,,221000,205500,239500,259500,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,1.1935483870967742,0.0,53.4,59.2,🔁 MR (반전),⑤ 하락 / 약세,📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251209,20251209,27.1,12.92,-14.17,12.92,-27.09
KOSPI,KT&G,033780,담배 제조업,141100,257.6,166465.0,43.0,42.5,-1.33,-487.9609,-121.23961,0.63,-2.56,0.64,6.97,27.1,-20.13,2,,"정배열(단), 장기추세(120↑)",141100,134900,148600,156600,담배 제조업,기타,1.2096774193548387,0.0,53.3,64.0,🔁 MR (반전),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,6.97,27.1,-20.13
KOSPI,넷마블,251270,소프트웨어 개발 및 공급업,49400,62.76,42461.0,36.3,21.4,-6.27,-228.6371,-59.02689,0.8,-6.79,-4.45,-21.21,27.1,-48.31,-1,,,49400,46050,53400,57700,소프트웨어 개발 및 공급업,인터넷/플랫폼·게임,1.1940298507462686,0.0,53.3,58.7,🔁 MR (반전),⑤ 하락 / 약세,📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251209,20251209,27.1,12.92,-21.21,27.1,-48.31
KOSPI,현대차,005380,자동차용 엔진 및 자동차 제조업,307000,3759.6,628606.3,74.7,78.4,12.55,4824.3475,204.5697,1.39,15.41,19.22,40.18,27.1,13.08,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",281000,261500,310500,340000,자동차용 엔진 및 자동차 제조업,자동차·모빌리티,1.5128205128205128,9.252669039145907,53.0,48.0,🔼 BRK (돌파),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,40.18,27.1,13.08
KOSDAQ,삼륭물산,014970,"골판지, 종이 상자 및 종이용기 제조업",8450,514.19,1278.1,53.0,86.0,11.37,22.2808,63.84554,2.95,9.03,10.03,9.6,12.92,-3.32,7,★,"RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",7820,7270,8640,9460,"골판지, 종이 상자 및 종이용기 제조업",기타,1.490909090909091,8.05626598465473,52.9,47.5,🔼 BRK (돌파),③ 박스 / 중립,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,9.6,12.92,-3.32
KOSPI,에이피알,278470,기타 화학제품 제조업,260000,743.15,97319.7,68.2,75.3,7.82,2089.6571,-197.97823,0.48,5.05,3.79,13.04,27.1,-14.06,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",248500,231000,269000,292000,기타 화학제품 제조업,화학·소재,1.1714285714285715,4.627766599597585,52.8,49.5,🔺 Watch (상승 준비),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,13.04,27.1,-14.06
KOSPI,SK텔레콤,017670,전기 통신업,54000,193.97,115986.6,56.8,70.9,0.51,80.2151,-9.62228,0.44,1.12,0.93,-0.37,27.1,-27.47,3,,"RSI적정, 20선근접, 자금유입(MFI), MACD>Sig",54000,52400,55900,58000,전기 통신업,기타,1.1875,0.0,52.7,63.2,↩️ PULL (눌림),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251209,20251209,27.1,12.92,-0.37,27.1,-27.47
KOSPI,LG생활건강,051900,기타 화학제품 제조업,267500,183.73,40934.1,30.9,18.2,-5.55,-1747.4207,-55.37357,1.02,-3.08,-5.31,-8.7,27.1,-35.8,-1,,,267500,255500,282000,297500,기타 화학제품 제조업,화학·소재,1.2083333333333333,0.0,52.4,64.1,🔁 MR (반전),⑤ 하락 / 약세,📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251209,20251209,27.1,12.92,-8.7,27.1,-35.8
KOSPI,삼성물산,028260,기타 전문 도매업,252000,833.44,428340.9,71.4,66.6,9.94,2182.1141,223.07295,0.88,12.25,10.28,41.18,27.1,14.08,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",236000,219500,256000,277500,기타 전문 도매업,기타,1.2121212121212122,6.779661016949152,52.1,48.3,🔼 BRK (돌파),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,41.18,27.1,14.08
KOSDAQ,나우로보틱스,459510,특수 목적용 기계 제조업,22950,67.32,2973.3,62.0,55.7,5.51,274.4247,-59.08281,0.45,2.91,12.78,21.11,12.92,8.19,3,,"RSI적정, 장기추세(120↑), MACD>Sig",22400,20850,24300,26350,특수 목적용 기계 제조업,조선·기계·설비,1.2258064516129032,2.455357142857143,52.0,52.0,↩️ PULL (눌림),② 상승 후 조정,⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,21.11,12.92,8.19
KOSDAQ,삼표시멘트,038500,기타 비금속 광물제품 제조업,3260,354.06,3518.1,70.6,82.6,6.06,21.443,9.70749,10.77,6.71,8.67,-1.51,12.92,-14.43,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",3165,2945,3430,3720,기타 비금속 광물제품 제조업,기타,1.2045454545454546,3.0015797788309637,51.4,61.1,🔼 BRK (돌파),④ 바닥 반등 시도,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,-1.51,12.92,-14.43
