종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,BB_BW,BB_SQUEEZE,Above_MA20,ret_5d_%,ret_10d_%,ret_60d_%,idx_60d_%,rel_60d_%,EBS,통과,근거,SECTOR_RET_5D,SECTOR_RANK,RR1,Now%,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_지수수익률_%,60일_초과수익(α)_%
220260,켐트로스,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,6150,176.35,1633.3,4975,4625,5390,5840,24.5,42.4,↩️ PULL (눌림),② 상승 후 조정,86.7,93.9,27.38,163.9949,-21.18258,0.89,81.71,0,1,16.04,52.23,51.11,10.66,40.45,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",2.95962962962963,9.0,1.1857142857142857,23.618090452261306,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),2,20251212,20251212,22.72,10.66,51.11,10.66,40.45
013360,일성건설,KOSPI,토목 건설업,토목 건설업,건설·부동산,2590,166.03,1399.2,1684,1566,1826,1979,23.3,43.6,↩️ PULL (눌림),② 상승 후 조정,92.9,96.8,58.4,130.4167,-1.49858,0.85,128.73,0,1,17.73,100.31,79.61,22.72,56.89,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4.525454545454545,8.0,1.2033898305084745,53.80047505938242,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),2,20251212,20251212,22.72,10.66,79.61,22.72,56.89
474650,링크솔루션,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,51400,146.11,2867.6,40250,37450,43650,47300,23.1,44.1,↩️ PULL (눌림),② 상승 후 조정,75.1,83.0,31.53,1280.7416,-133.52348,0.59,89.96,0,1,20.37,55.99,124.45,10.66,113.79,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6.1534375,6.0,1.2142857142857142,27.701863354037265,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),2,20251212,20251212,22.72,10.66,124.45,10.66,113.79
004310,현대약품,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,6090,111.89,1948.8,4550,4235,4935,5350,21.4,42.3,↩️ PULL (눌림),② 상승 후 조정,76.8,89.1,37.82,282.2268,-41.84804,0.5,111.23,0,1,20.36,64.59,56.56,22.72,33.84,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6.968260869565218,4.0,1.2222222222222223,33.84615384615385,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),2,20251212,20251212,22.72,10.66,56.56,22.72,33.84
373220,LG에너지솔루션,KOSPI,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,445500,953.78,1042470.0,444500,413000,491000,538000,97.8,93.0,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,62.8,51.9,3.28,2394.033,316.98313,0.64,14.95,0,1,4.58,9.19,25.32,22.72,2.6,6,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",6.867999999999999,5.0,1.4761904761904763,0.22497187851518563,🚀 상승 에너지가 폭발적으로 증가하는 중입니다.  (강력 매수 추천),78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,25.32,22.72,2.6
010140,삼성중공업,KOSPI,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,26300,538.11,231440.0,26200,24500,28700,31250,87.7,86.6,🔼 BRK (돌파),③ 박스 / 중립,59.4,71.0,3.43,110.053,17.07298,0.61,11.89,0,1,3.34,6.91,19.55,22.72,-3.17,7,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6.1534375,6.0,1.4705882352941178,0.38167938931297707,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다.  (매수 유효),78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,19.55,22.72,-3.17
141080,리가켐바이오,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,176200,974.48,64507.4,176200,163900,191000,207000,83.5,79.2,↩️ PULL (눌림),③ 박스 / 중립,52.9,53.3,-3.89,-1943.9981,-827.67742,1.15,16.69,0,0,-5.01,-8.85,14.12,10.66,3.46,3,,"RSI적정, 정배열(단), 장기추세(120↑)",5.643875968992248,7.0,1.2032520325203253,0.0, (매수 유효),78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,14.12,10.66,3.46
034730,SK,KOSPI,기타 금융업,기타 금융업,금융,267500,232.79,193944.7,267500,249000,295500,323500,82.9,89.5,🔺 Watch (상승 준비),③ 박스 / 중립,62.7,62.8,2.57,-314.0967,77.14415,0.43,11.28,0,1,1.33,0.75,20.22,22.72,-2.5,6,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI)",2.2256249999999995,11.0,1.5135135135135136,0.0,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다.  (매수 유효),78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,20.22,22.72,-2.5
069960,현대백화점,KOSPI,종합 소매업,종합 소매업,유통·소비재,95000,62.61,21497.4,95000,88400,105000,115000,82.1,81.2,🔺 Watch (상승 준비),③ 박스 / 중립,54.7,69.4,1.76,-349.1383,137.31706,0.58,11.65,0,1,0.85,4.17,18.9,22.72,-3.82,6,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI)",10.001333333333333,2.0,1.5151515151515151,0.0,💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다. (매수 유효),78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,18.9,22.72,-3.82
000250,삼천당제약,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,229000,392.7,53717.6,227000,211000,251000,275000,81.6,83.0,🔺 Watch (상승 준비),③ 박스 / 중립,62.4,57.0,3.87,1695.3843,-284.27543,1.21,18.65,0,1,6.02,5.77,8.27,10.66,-2.39,6,★,"RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",6.968260869565218,4.0,1.5,0.881057268722467, (매수 유효),78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,8.27,10.66,-2.39
326030,SK바이오팜,KOSPI,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,133200,406.83,104313.2,133200,123900,144400,156500,78.2,81.7,↩️ PULL (눌림),③ 박스 / 중립,58.0,71.4,0.0,-914.064,-191.86471,1.03,14.34,0,0,-0.6,-4.72,20.0,22.72,-2.72,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI)",5.643875968992248,7.0,1.2043010752688172,0.0,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,20.0,22.72,-2.72
014680,한솔케미칼,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,230000,157.99,26070.9,230000,214000,254000,278500,77.4,85.2,↩️ PULL (눌림),③ 박스 / 중립,63.2,63.3,-0.78,-1268.4623,-328.41456,1.24,18.32,0,0,-0.65,-3.36,23.39,22.72,0.67,6,★,"RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI)",2.95962962962963,9.0,1.5,0.0,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,23.39,22.72,0.67
009420,한올바이오파마,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,42550,1886.08,22228.4,42550,39550,46100,50000,76.8,81.6,↩️ PULL (눌림),③ 박스 / 중립,47.8,49.2,-11.16,-782.127,-584.75888,3.9,34.72,0,0,-16.73,-9.08,25.15,22.72,2.43,4,★,"RSI적정, 거래량↑, 정배열(단), 장기추세(120↑)",6.968260869565218,4.0,1.1833333333333333,0.0,📉 과매도 구간으로 기술적 반등이 기대됩니다.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,25.15,22.72,2.43
005387,현대차2우B,KOSPI,기타,기타,자동차·모빌리티,210500,204.38,73599.1,208000,195300,227000,246000,76.7,82.9,🔺 Watch (상승 준비),③ 박스 / 중립,64.8,62.6,4.26,558.2301,12.63562,0.76,14.72,0,1,-2.55,8.12,21.33,22.72,-1.39,7,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",-2.902142857142857,16.0,1.4960629921259843,1.201923076923077,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,21.33,22.72,-1.39
256840,한국비엔씨,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,5460,129.38,3734.4,5460,5080,5920,6420,75.0,84.7,↩️ PULL (눌림),③ 박스 / 중립,51.7,69.5,-1.56,-21.8776,-9.41024,0.48,9.47,1,0,-2.15,-4.04,7.06,10.66,-3.6,4,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입(MFI)",5.643875968992248,7.0,1.2105263157894737,0.0,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,7.06,10.66,-3.6
131970,두산테스나,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업","그외 기타 전문, 과학 및 기술 서비스업",서비스 기타,43850,115.82,8475.0,43850,41100,47150,50800,73.0,83.0,↩️ PULL (눌림),③ 박스 / 중립,61.5,56.2,-0.26,-33.8127,38.72828,2.01,11.91,0,0,-1.02,-2.12,13.31,10.66,2.65,5,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 장기추세(120↑)",2.74,10.0,1.2,0.0,📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,13.31,10.66,2.65
005389,현대차3우B,KOSPI,기타,기타,자동차·모빌리티,205000,60.71,4771.3,204000,193200,225000,246500,71.5,74.9,🔺 Watch (상승 준비),③ 박스 / 중립,62.9,68.2,3.58,373.7603,19.74939,1.68,12.46,0,1,-1.91,6.38,21.02,22.72,-1.7,8,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",-2.902142857142857,16.0,1.9444444444444444,0.49019607843137253,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,21.02,22.72,-1.7
006650,대한유화,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,151300,60.93,9834.5,148700,138300,161200,174700,69.0,71.8,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,63.8,51.8,4.81,-198.6997,428.86223,0.93,12.02,0,1,5.14,6.55,27.04,22.72,4.32,5,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑)",2.95962962962963,9.0,1.2019230769230769,1.7484868863483525,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,27.04,22.72,4.32
005385,현대차우,KOSPI,기타,기타,자동차·모빌리티,207500,149.03,48432.5,204500,192400,223000,241500,68.8,78.5,🔺 Watch (상승 준비),③ 박스 / 중립,65.5,61.4,4.45,651.6208,6.74355,0.61,14.05,0,1,-1.43,7.79,21.84,22.72,-0.88,6,★,"MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",-2.902142857142857,16.0,1.5289256198347108,1.466992665036675,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,21.84,22.72,-0.88
078930,GS,KOSPI,기타 금융업,기타 금융업,금융,56700,161.56,52683.0,56700,53200,60900,65500,67.3,76.9,🔁 MR (반전),③ 박스 / 중립,35.4,25.3,-2.4,-585.4562,21.08813,1.06,10.44,0,0,-2.91,0.53,22.07,22.72,-0.65,3,,"MACD상승, 정배열(단), 장기추세(120↑)",2.2256249999999995,11.0,1.2,0.0,📈 상승 추세가 견고하게 유지되고 있습니다. ,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,22.07,22.72,-0.65
031980,피에스케이홀딩스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,43050,83.9,9282.6,43050,40050,46650,50600,66.3,68.9,↩️ PULL (눌림),③ 박스 / 중립,46.2,52.8,-5.34,-138.8332,-34.52436,1.57,21.61,0,0,-4.44,-4.33,11.53,10.66,0.87,3,,"RSI적정, 거래량↑, 장기추세(120↑)",6.1534375,6.0,1.2,0.0,📉 과매도 구간으로 기술적 반등이 기대됩니다.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,11.53,10.66,0.87
214370,케어젠,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,71600,120.7,38459.9,71600,66600,77600,84100,65.9,76.5,↩️ PULL (눌림),③ 박스 / 중립,42.5,55.4,-3.34,-930.3807,-120.99579,0.59,32.38,0,0,-1.78,-17.98,15.11,10.66,4.45,2,,"정배열(단), 장기추세(120↑)",5.643875968992248,7.0,1.2,0.0,특이사항 없음. 기술적 지표를 참고하세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,15.11,10.66,4.45
089010,켐트로닉스,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,31200,127.24,5097.9,31100,28950,33750,36550,65.3,78.0,🔺 Watch (상승 준비),③ 박스 / 중립,67.6,76.4,3.29,245.4854,-44.34302,0.68,17.73,0,1,0.32,1.3,6.12,10.66,-4.54,4,★,"20선근접, 장기추세(120↑), 자금유입(MFI), MACD>Sig",2.95962962962963,9.0,1.2325581395348837,0.3215434083601286,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,6.12,10.66,-4.54
450140,코오롱모빌리티그룹,KOSPI,자동차 판매업,자동차 판매업,자동차·모빌리티,7290,148.05,4576.5,7290,6780,7900,8570,64.4,78.9,↩️ PULL (눌림),③ 박스 / 중립,48.1,71.5,-30.3,-403.3245,-202.71754,0.41,76.46,0,0,-49.97,-34.91,23.14,22.72,0.42,3,,"RSI적정, 장기추세(120↑), 자금유입(MFI)",-2.902142857142857,16.0,1.196078431372549,0.0,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📉 과매도 구간으로 기술적 반등이 기대됩니다.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,23.14,22.72,0.42
064760,티씨케이,KOSDAQ,기타 비금속 광물제품 제조업,기타 비금속 광물제품 제조업,반도체,145500,55.24,16987.1,145500,135300,157700,171000,64.3,69.0,↩️ PULL (눌림),③ 박스 / 중립,51.0,47.6,-1.8,376.326,-13.78435,0.83,13.92,0,0,-1.02,0.69,6.13,10.66,-4.53,3,,"RSI적정, 장기추세(120↑), MACD>Sig",-1.3828571428571428,15.0,1.196078431372549,0.0,✅ 20일선 부근의 안전한 눌림목 구간입니다.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,6.13,10.66,-4.53
078600,대주전자재료,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,75600,64.19,11703.3,75600,70600,81500,88000,63.0,67.6,↩️ PULL (눌림),③ 박스 / 중립,71.7,66.1,2.67,238.1117,-51.01176,0.86,14.32,0,1,1.75,2.72,9.41,10.66,-1.25,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",8.00531914893617,3.0,1.18,0.0,💸 자금 유입이 꾸준히 이어지고 있습니다. ,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,9.41,10.66,-1.25
450080,에코프로머티,KOSPI,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,62300,127.77,43958.1,61200,56900,66300,71900,61.4,70.9,🔺 Watch (상승 준비),③ 박스 / 중립,72.8,78.6,4.89,484.4307,-90.0156,0.67,21.61,0,1,3.83,7.41,23.86,22.72,1.14,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6.867999999999999,5.0,1.186046511627907,1.7973856209150325,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,23.86,22.72,1.14
357780,솔브레인,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,264000,95.15,20535.4,264000,245500,286000,310000,61.1,66.1,↩️ PULL (눌림),③ 박스 / 중립,65.6,55.1,1.0,360.8589,-524.21541,0.96,27.63,0,1,-2.76,0.76,9.09,10.66,-1.57,3,,"20선근접, 장기추세(120↑), MACD>Sig",2.95962962962963,9.0,1.1891891891891893,0.0,✅ 20일선 부근의 안전한 눌림목 구간입니다.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),3,20251212,20251212,22.72,10.66,9.09,10.66,-1.57
