종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
028050,삼성E&A,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,24750,77.82,48510.0,24750,23650,26050,27300,37.3,34.6,49.0,↩️ PULL (눌림),④ 바닥 반등 시도,-3.32,8.08,-7.05,-29.62,-24.9,0,0.47,0.3,0.48,1.0,0.11,0.0,0.66,38.9,38.8,-2.0,24942,-0.77,망치형,24.1998,0.0099,0.44,-1.42,26315,-1,7.03,1,0,0,0,True,-1.79,0.2,-11.29,2,,"MACD상승, MACD>Sig, 패턴(망치형)",1.8,101,250.0,24887,▲,X,X,3.293333333333333,-2.0561904761904763,14.0,1.1818181818181819,0.0,-1,🔇 변동성 축소 (BW 7.0%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📈 상승 모멘텀 개선. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,277,20251224,20251224,18.33,6.3,-11.29,-29.62
397030,에이프릴바이오,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,47500,563.26,11024.0,44550,40050,51800,59000,37.1,42.1,35.3,🔺 Watch (상승 준비),② 상승 후 조정,21.95,188.05,17.63,63.65,171.27,0,0.23,0.52,0.34,0.0,0.58,0.52,0.64,61.9,71.7,9.82,48579,-2.22,,298.4075,-0.044,0.63,1.14,38040,1,33.31,0,0,0,1,False,7.22,16.42,69.95,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,44,196.0,48839,▲,X,X,3.1292857142857144,21.218367346938777,3.0,0.5771812080536913,6.621773288439956,1,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,278,20251224,20251224,18.33,6.3,69.95,63.65
117730,티로보틱스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,19650,196.27,4279.9,18640,16770,21450,24250,36.4,42.5,37.9,🔼 BRK (돌파),① 강한 상승 추세,30.48,61.33,26.16,59.52,44.55,0,0.25,0.53,0.36,0.0,0.68,0.1,0.67,61.1,71.0,8.59,19755,-0.54,,154.819,0.1327,0.64,1.18,15873,1,29.38,0,0,0,1,False,9.47,8.8,65.82,6,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,106,197.6,19665,▲,X,X,7.873818181818182,19.66090909090909,2.0,0.625,5.418454935622317,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),1,279,20251224,20251224,18.33,6.3,65.82,59.52
084670,동양고속,KOSPI,육상 여객 운송업,육상 여객 운송업,기타,79700,2349.97,2307.8,59500,53500,110700,161900,36.2,46.4,45.9,↩️ PULL (눌림),② 상승 후 조정,464.45,812.94,460.72,858.39,779.96,0,0.47,1.0,0.35,0.0,0.6,1.0,0.36,66.2,70.9,38.01,96976,-17.82,,1648.8118,-3.093,1.82,-1.54,62925,1,274.85,0,0,0,1,False,-40.34,70.12,876.72,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,33,196.3,117525,▼,X,X,3.1292857142857144,21.218367346938777,3.0,1.183206106870229,33.94957983193277,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,280,20251224,20251224,18.33,6.3,876.72,858.39
079550,LIG넥스원,KOSPI,무기 및 총포탄 제조업,무기 및 총포탄 제조업,기타,414000,361.82,91080.0,398000,366500,436000,473500,35.0,39.4,33.0,🔻 REV (역추세 반등),④ 바닥 반등 시도,5.61,-23.05,1.88,-34.86,-56.03,0,0.18,0.31,0.91,0.04,0.28,0.29,0.73,71.1,67.2,7.1,408332,1.39,,7513.2283,0.2109,0.75,1.17,366750,1,17.45,0,0,0,1,False,7.53,8.24,-16.53,4,,"HMA추세↑, MACD상승, 자금유입, MACD>Sig, VWAP상회",2.5,6,238.8,407549,▲,O,X,3.1292857142857144,21.218367346938777,3.0,0.4631578947368421,4.0201005025125625,1,💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,281,20251224,20251224,18.33,6.3,-16.53,-34.86
010580,에스엠벡셀,KOSPI,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,2250,747.67,2503.2,2105,1894,2740,3370,34.9,55.4,46.0,🔼 BRK (돌파),④ 바닥 반등 시도,9.76,39.15,6.03,-7.76,6.17,0,0.54,1.0,0.36,0.0,0.53,0.72,0.26,62.5,95.0,10.11,2190,2.7,장악형,16.3762,0.2442,17.93,2.83,1787,1,17.37,0,0,0,1,False,16.28,11.11,10.57,10,★,"HMA추세↑, HMA돌파, RSI적정, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회, 패턴(장악형)",2.5,947,199.3,1944,▲,O,X,4.682142857142857,22.12857142857143,1.0,1.3764044943820224,6.88836104513064,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,282,20251224,20251224,18.33,6.3,10.57,-7.76
036460,한국가스공사,KOSPI,연료용 가스 제조 및 배관공급업,연료용 가스 제조 및 배관공급업,기타,40850,65.92,37709.9,40850,39750,42450,44050,34.9,35.0,44.3,↩️ PULL (눌림),⑤ 하락 / 약세,-0.37,-1.57,-4.1,-12.36,-34.55,0,0.57,0.23,0.13,1.0,0.0,0.0,0.71,40.2,51.1,-1.67,40885,-0.09,,-125.4476,-0.0407,0.7,-2.18,39785,1,5.02,1,0,0,0,True,-2.16,-1.33,5.97,0,,정배열(단),1.8,61,249.2,40989,▼,X,X,3.1292857142857144,21.218367346938777,3.0,1.4545454545454546,0.0,1,🔇 변동성 축소 (BW 5.0%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,283,20251224,20251224,18.33,6.3,5.97,-12.36
051900,LG생활건강,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,264000,92.64,40398.5,264000,255500,274000,283500,34.8,31.9,46.0,↩️ PULL (눌림),④ 바닥 반등 시도,-7.53,-17.63,-11.26,-25.86,-50.61,0,0.46,0.22,0.2,1.0,0.15,0.0,0.69,37.7,44.1,-1.63,263384,0.23,,205.4372,0.0684,0.57,-1.97,273400,-1,8.97,1,0,0,0,True,-0.75,0.38,-7.53,3,,"HMA추세↑, MACD상승, MACD>Sig, VWAP상회",1.8,9,237.6,261801,▲,O,X,1.0833333333333333,6.533333333333333,9.0,1.1764705882352942,0.0,-1,🔇 변동성 축소 (BW 9.0%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,284,20251224,20251224,18.33,6.3,-7.53,-25.86
090430,아모레퍼시픽,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,120500,88.97,70483.8,120500,116500,125200,129900,34.8,31.9,46.0,↩️ PULL (눌림),④ 바닥 반등 시도,-5.49,-12.36,-9.22,-22.24,-45.34,0,0.46,0.22,0.22,1.0,0.14,0.0,0.67,38.4,51.4,-1.85,120964,-0.38,,-283.9589,0.0523,0.51,-1.89,127140,-1,5.78,1,0,0,0,True,-1.07,-0.66,-3.91,0,,MACD상승,1.8,20,241.0,120764,▼,X,X,1.0833333333333333,6.533333333333333,9.0,1.175,0.0,-1,🔇 변동성 축소 (BW 5.8%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,285,20251224,20251224,18.33,6.3,-3.91,-22.24
475830,오름테라퓨틱,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,95200,265.86,20213.2,85300,76800,101300,117300,33.1,32.4,33.5,↩️ PULL (눌림),② 상승 후 조정,61.36,384.97,57.04,180.45,368.19,0,0.13,0.37,0.38,0.0,0.65,0.18,0.51,60.9,62.6,14.89,99475,-4.3,,141.063,-0.1401,0.52,0.8,76580,1,67.01,0,0,0,1,False,5.54,11.09,186.75,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,23,196.2,99652,▲,X,X,3.1292857142857144,21.218367346938777,3.0,0.33152173913043476,11.606096131301289,1,💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,286,20251224,20251224,18.33,6.3,186.75,180.45
011210,현대위아,KOSPI,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,71800,118.76,19526.1,69100,62100,77400,85700,32.4,32.3,32.2,🔺 Watch (상승 준비),② 상승 후 조정,21.9,54.57,18.17,25.41,21.59,0,0.23,0.45,0.34,0.07,0.36,0.02,0.58,59.8,74.2,7.02,72137,-0.47,,247.5339,-0.1492,0.66,-0.31,61800,1,26.66,0,0,0,1,False,-2.45,9.12,43.74,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,28,193.5,73242,▲,X,X,4.682142857142857,22.12857142857143,1.0,0.5773195876288659,3.907380607814761,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,287,20251224,20251224,18.33,6.3,43.74,25.41
006280,녹십자,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,156800,62.65,18324.5,153500,144800,165700,177900,32.0,28.0,33.9,↩️ PULL (눌림),③ 박스 / 중립,16.75,21.83,13.02,-4.62,-11.15,0,0.29,0.33,0.82,0.49,0.09,0.0,0.6,68.7,77.3,5.19,163296,-3.98,,813.0686,-0.4095,0.52,-1.09,144830,1,38.12,0,0,0,1,False,-5.14,16.06,13.71,4,,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,16,245.6,171205,▼,X,X,-1.5290000000000001,5.243,12.0,0.7416666666666667,2.1498371335504887,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),3,288,20251224,20251224,18.33,6.3,13.71,-4.62
317830,에스피시스템스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,13830,1916.1,1490.0,12340,11100,16040,19740,31.8,49.7,43.5,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,53.67,82.69,49.35,41.14,65.91,0,0.32,0.92,0.36,0.0,0.66,1.0,0.17,63.3,84.7,15.46,13628,1.48,,39.5139,0.0772,5.63,1.49,10572,1,39.27,0,0,0,1,False,20.37,10.46,47.44,10,★,"HMA추세↑, HMA돌파, RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,161,198.7,12601,▲,O,X,7.873818181818182,19.66090909090909,2.0,0.8095238095238095,12.074554294975687,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),1,289,20251224,20251224,18.33,6.3,47.44,41.14
464080,에스오에스랩,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,12650,567.42,2251.3,11270,10140,14660,18040,31.3,45.7,39.8,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,36.9,-3.07,32.58,5.85,-19.85,0,0.32,0.92,0.36,0.0,0.48,0.52,0.2,62.3,71.4,15.57,11851,6.74,,93.8069,0.0502,4.28,3.07,9395,1,27.47,0,0,0,1,False,14.17,14.79,12.15,10,★,"HMA추세↑, HMA돌파, RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,176,198.4,11425,▲,O,X,3.1292857142857144,21.218367346938777,3.0,0.8007968127490039,12.244897959183673,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,290,20251224,20251224,18.33,6.3,12.15,5.85
090710,휴림로봇,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,6540,2759.27,7812.5,5850,5260,7260,8670,31.1,49.8,42.1,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,31.33,93.21,27.01,91.28,76.43,0,0.22,0.63,0.35,0.0,0.85,1.0,0.36,60.8,80.7,15.07,6241,4.78,,66.7148,0.2631,2.81,1.35,4896,1,25.16,0,0,0,1,False,16.79,14.94,97.58,9,★,"HMA추세↑, RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,338,197.7,5917,▲,O,X,7.873818181818182,19.66090909090909,2.0,0.5625,11.794871794871794,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),1,291,20251224,20251224,18.33,6.3,97.58,91.28
319660,피에스케이,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,34600,81.9,10022.5,32900,29750,37600,42250,31.0,36.6,27.3,🔼 BRK (돌파),③ 박스 / 중립,17.49,79.74,13.17,0.66,62.96,0,0.24,0.5,0.48,0.0,0.6,0.0,0.61,61.5,56.8,8.4,33736,2.56,,533.919,0.3344,0.73,0.48,29755,1,20.4,0,0,0,1,False,6.46,6.96,6.96,6,★,"HMA추세↑, RSI적정, MACD상승, 장기추세(120↑), MACD>Sig, VWAP상회",2.5,63,207.3,33035,▲,O,X,7.873818181818182,19.66090909090909,2.0,0.6185567010309279,5.167173252279635,1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),3,292,20251224,20251224,18.33,6.3,6.96,0.66
314130,지놈앤컴퍼니,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,5920,98.83,1900.9,5350,4815,6790,8210,29.8,39.8,32.9,↩️ PULL (눌림),② 상승 후 조정,88.54,113.33,84.22,116.68,96.55,0,0.31,0.85,0.37,0.0,0.67,0.0,0.56,60.4,73.3,13.9,6479,-8.63,,66.6816,-0.1894,0.76,0.9,4635,1,77.08,0,0,0,1,False,9.43,24.89,122.98,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,373,199.6,6655,▲,X,X,3.1292857142857144,21.218367346938777,3.0,0.7873303167420814,10.654205607476635,1,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,293,20251224,20251224,18.33,6.3,122.98,116.68
071970,HD현대마린엔진,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,93300,336.47,31648.8,87100,80600,100100,113000,29.7,45.4,40.5,🔻 REV (역추세 반등),④ 바닥 반등 시도,14.48,86.6,10.75,-6.86,53.62,0,0.21,0.42,0.98,0.0,0.59,0.26,0.71,62.6,65.3,10.31,91404,2.07,,1382.1687,0.3975,1.27,1.84,80670,1,25.29,0,0,0,1,False,15.47,7.61,11.47,8,★,"HMA추세↑, RSI적정, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,28,243.9,88509,▲,O,X,7.873818181818182,19.66090909090909,2.0,0.5354330708661418,7.1182548794489096,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,294,20251224,20251224,18.33,6.3,11.47,-6.86
489790,한화비전,KOSPI,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,43500,1179.33,21962.4,41650,37450,49150,56700,29.5,48.8,39.7,🔻 REV (역추세 반등),④ 바닥 반등 시도,-1.92,-13.35,-5.65,-42.94,-46.33,0,0.37,0.75,0.35,0.0,0.53,1.0,0.33,57.6,40.9,7.59,40962,6.19,,574.4086,0.5353,3.93,2.59,35715,1,27.42,0,0,0,1,False,17.41,7.41,-24.61,5,★,"HMA추세↑, RSI적정, MACD상승, 거래량↑, MACD>Sig, VWAP상회",2.5,47,195.8,37108,▲,O,X,5.096923076923077,15.871153846153845,4.0,0.9338842975206612,4.441776710684274,1,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,295,20251224,20251224,18.33,6.3,-24.61,-42.94
218410,RFHIC,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,33600,80.57,8905.2,31850,28800,36450,41050,29.0,35.1,24.5,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,27.76,20.0,23.44,0.54,3.22,0,0.23,0.49,0.48,0.0,0.48,0.0,0.72,60.1,55.4,8.63,34055,-1.34,망치형,412.618,0.1562,0.95,1.12,28805,1,29.09,0,0,0,1,False,5.99,5.66,6.84,6,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), MACD>Sig, 패턴(망치형)",2.5,65,207.0,33658,▲,X,X,5.096923076923077,15.871153846153845,4.0,0.59375,5.4945054945054945,1,🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),3,296,20251224,20251224,18.33,6.3,6.84,0.54
003380,하림지주,KOSDAQ,기타 금융업,기타 금융업,금융,10800,198.25,12096.6,10130,9120,11670,13210,28.8,27.0,31.6,🔺 Watch (상승 준비),② 상승 후 조정,31.55,3.55,27.23,32.52,-13.23,0,0.2,0.46,0.38,0.0,0.43,0.11,0.63,60.6,61.5,9.77,10331,4.54,,-26.9742,-0.3262,0.79,0.83,13409,-1,52.53,0,0,0,1,False,1.89,21.76,38.82,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.5,198,200.6,10989,▼,X,X,3.2848275862068967,4.444137931034483,10.0,0.5178571428571429,6.614017769002961,-1,💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,297,20251224,20251224,18.33,6.3,38.82,32.52
249420,일동제약,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,39450,2532.69,12481.3,34900,33350,41000,47050,28.0,30.7,27.7,↩️ PULL (눌림),② 상승 후 조정,31.28,211.61,27.55,28.32,178.63,0,0.1,0.23,0.48,0.0,0.42,1.0,0.48,66.9,80.5,16.46,37960,3.92,,169.9694,-0.2915,1.37,0.4,33350,1,64.58,0,0,0,1,False,7.79,21.38,46.65,6,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,71,247.8,40197,▼,X,X,-1.5290000000000001,5.243,12.0,0.2540983606557377,13.03724928366762,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,298,20251224,20251224,18.33,6.3,46.65,28.32
037270,YG PLUS,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",서비스 기타,7010,149.86,4462.8,6700,6030,7510,8320,27.9,25.0,28.0,🔻 REV (역추세 반등),④ 바닥 반등 시도,14.54,-20.43,10.81,-29.82,-53.41,0,0.2,0.41,0.37,0.0,0.29,0.05,0.56,71.3,71.9,7.71,6826,2.69,,82.1597,0.0406,1.91,0.81,5982,1,13.59,0,0,0,1,False,4.01,9.53,-11.49,5,★,"HMA추세↑, MACD상승, 거래량↑, 자금유입, MACD>Sig, VWAP상회",2.5,298,199.7,6817,▲,O,X,3.293333333333333,-2.0561904761904763,14.0,0.5102040816326531,4.626865671641791,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,299,20251224,20251224,18.33,6.3,-11.49,-29.82
282880,코윈테크,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,17440,98.91,2000.3,16420,14770,19380,22350,26.7,29.2,23.6,🔼 BRK (돌파),③ 박스 / 중립,17.28,44.01,12.96,-0.15,27.23,0,0.29,0.64,0.36,0.0,0.36,0.0,0.31,66.1,84.3,9.43,16786,3.89,,179.0286,0.0977,2.7,0.12,13972,1,14.16,0,0,0,1,False,7.99,10.87,6.15,7,★,"HMA추세↑, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,121,198.7,16482,▲,O,X,7.873818181818182,19.66090909090909,2.0,0.7265917602996255,6.211936662606577,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),3,300,20251224,20251224,18.33,6.3,6.15,-0.15
180640,한진칼,KOSPI,기타 금융업,기타 금융업,금융,131200,449.2,87592.1,116100,105900,140700,165200,26.4,32.0,33.3,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,30.81,11.09,27.08,11.57,-21.89,0,0.15,0.42,0.7,0.0,0.43,0.39,0.43,65.1,77.4,16.37,123372,6.34,,1277.4001,0.104,2.64,1.99,105910,1,31.66,0,0,0,1,False,12.23,18.3,29.9,8,★,"HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,19,220.6,121337,▲,O,X,3.2848275862068967,4.444137931034483,10.0,0.37549407114624506,13.006029285099052,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),1,301,20251224,20251224,18.33,6.3,29.9,11.57
