LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
434,356860,티엘비,KOSDAQ,IT/전기전자,91900,274.15,9036.2,0.0,0.0,WAIT,WAIT,3,False,0,True,68.6,68.6,93.3,60.3,35.9,0.0,16.5,63.2,57.4,28.2,0.2,1.5,진입적정,0,90500.0,78300.0,94600.0,110300.0,,1.51,0.81,71067,53.1,특이사항 없음,0,13.96,71.8,15.0,STRUCT 강점,TIMING 보조,RSI 과열,추세 관망,CAUTION,64.5,전자부품 제조업,27414923800.0,73.0,29.85,0,0,5.03,10.99,12.76,40.31,56.56,39.88,30.1,25.61,-15.84,0.0,0.0,1,12.0,1,0,1.57,0.91,0,0,0,1,1,77310.0,29.31,0.1398,False,O,▲,85883,▲,O,X,3.77,250,0,1,1,1,124400.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,13.48,5.0,0.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,전자부품 제조업,5.491382978723405,24.48351063829787,6.0,35.9,OK,36.303591751785895,36.303591751785895,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,68.6,68.6,68.6,30.95,30.95,FRESH,0.609,,False,0.469,False,MATURE,4882.0,0.336,0.87,0.336,0.0,0.0,0.0,v22_calibrated,,,,,,True,2.9,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
435,028260,삼성물산,KOSPI,기타,320000,2001.01,518940.7,0.0,0.0,WAIT,WAIT,3,False,0,True,73.0,73.0,93.8,82.0,13.5,0.0,16.4,63.1,80.3,0.0,0.11,2.2,,0,313000.0,287000.0,323500.0,364000.0,🚀급등시동,0.24,1.62,300304,6.48,특이사항 없음,0,11.49,66.0,5.95,STRUCT 강점,TIMING 보조,,추세 관망,CAUTION,64.5,기타 전문 도매업,200101110500.0,47.2,16.89,0,0,7.2,2.73,6.14,21.67,9.97,48.49,11.46,-20.98,-7.23,0.069,0.069,1,7.3,1,0,1.54,0.94,97920,-7680,90240,1,1,281500.0,6.56,-0.1501,False,O,▲,312445,▼,O,X,2.35,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.31,4.0,0.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,기타 전문 도매업,7.67359649122807,15.616140350877194,9.0,13.5,OK,61.0,61.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,73.0,73.0,73.0,30.95,30.95,FRESH,0.609,,False,0.504,False,MATURE,4882.0,0.404,0.87,0.404,0.0,0.0,0.0,v22_calibrated,,,,,,True,1.1,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
436,475960,토모큐브,KOSDAQ,기타,58600,74.56,7842.6,0.0,0.0,WAIT,WAIT,3,False,0,True,67.9,67.9,95.7,53.9,40.5,0.0,16.3,63.4,55.2,31.0,0.21,1.6,진입적정,0,57700.0,51300.0,60100.0,67800.0,🚀급등시동,0.52,1.65,56784,-2.92,특이사항 없음,0,8.96,67.4,7.86,STRUCT 강점,,,추세 관망,CAUTION,64.5,사진장비 및 광학기기 제조업,7456227650.0,56.0,18.45,0,0,5.02,5.97,4.09,7.13,22.08,43.1,-3.08,-8.87,-12.62,0.216,0.216,0,11.1,1,1,1.66,0.87,0,0,0,1,-1,62295.0,3.2,0.1081,False,O,▲,55630,▲,O,X,0.54,250,0,1,1,1,73800.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,11.09,5.0,0.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,사진장비 및 광학기기 제조업,7.67359649122807,15.616140350877194,9.0,40.5,OK,59.5,59.5,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,67.9,67.9,67.9,30.95,30.95,FRESH,0.609,,False,0.463,False,MATURE,4882.0,0.375,0.87,0.375,0.0,0.0,0.0,v22_calibrated,,,,,,True,2.6,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
437,450080,에코프로머티,KOSPI,2차전지,84800,1457.45,59833.8,0.0,0.0,WAIT,WAIT,3,False,0,True,67.9,67.9,100.0,41.5,56.6,0.0,16.1,66.0,58.5,26.9,0.37,1.6,진입적정,0,83500.0,73900.0,88800.0,101100.0,🚀급등시동,0.13,0.85,72485,19.69,특이사항 없음,0,6.13,68.3,9.49,STRUCT 강점,,,추세 관망,CAUTION,64.5,일차전지 및 이차전지 제조업,145745222000.0,73.0,29.92,0,0,5.6,2.29,15.06,23.8,31.88,36.77,13.59,0.93,-18.95,0.034,0.034,1,11.8,1,0,1.82,0.8,31546,1950,33496,1,1,70880.0,16.99,-0.2274,False,O,▲,86158,▲,X,X,2.62,250,0,1,1,1,109700.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,11.5,4.0,0.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,일차전지 및 이차전지 제조업,9.038461538461538,25.015384615384615,5.0,56.6,OK,20.554934849324304,20.554934849324304,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,67.9,67.9,67.9,30.95,30.95,FRESH,0.609,,False,0.463,False,MATURE,4882.0,0.552,0.87,0.552,0.0,0.0,0.0,v22_calibrated,,,,,,True,4.7,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
438,290550,디케이티,KOSDAQ,IT/전기전자,26550,182.36,5310.3,0.0,0.0,WAIT,WAIT,3,False,0,True,67.1,67.1,87.8,65.8,28.1,0.0,16.1,60.6,59.7,25.4,0.31,10.9,,0,23950.0,20300.0,28500.0,29650.0,🚀급등시동,-0.62,1.2,16121,132.06,특이사항 없음,0,42.55,69.5,16.45,STRUCT 강점,TIMING 보조,,추세 관망,CAUTION,64.5,전자부품 제조업,18236061325.0,77.4,59.92,0,0,4.32,-0.56,6.84,48.08,174.28,227.78,37.87,143.33,172.06,0.021,0.021,1,12.0,1,0,1.33,0.84,0,0,0,1,1,20789.0,64.68,-0.3101,False,O,▲,27073,▼,X,X,2.16,250,0,1,1,1,32200.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.24,5.0,1.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,전자부품 제조업,5.491382978723405,24.48351063829787,6.0,28.1,OK,41.98924209806967,41.98924209806967,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,67.1,67.1,67.1,30.95,30.95,FRESH,0.609,,False,0.457,False,MATURE,4882.0,1.247,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,7.3,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
439,086390,유니테스트,KOSDAQ,조선·기계·설비,19400,73.83,4100.0,0.0,0.0,WAIT,WAIT,3,False,0,True,71.8,71.8,100.0,67.4,24.1,0.0,16.1,63.8,75.9,5.1,0.29,1.5,진입적정,0,19110.0,16960.0,20100.0,20700.0,,-1.21,1.24,19235,-5.37,특이사항 없음,0,18.0,74.2,9.14,STRUCT 강점,TIMING 보조,RSI 과열,추세 관망,CAUTION,64.5,특수 목적용 기계 제조업,7383168655.0,72.7,32.76,0,0,5.66,-0.36,6.19,20.5,43.17,13.98,10.29,12.22,-41.74,0.332,0.332,0,11.8,1,0,1.87,0.86,0,0,0,1,1,16050.0,0.85,-0.2836,False,O,▲,19530,▼,X,X,3.92,250,0,1,1,1,23700.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,11.25,6.0,0.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,SWING_60D,60,0.0,특수 목적용 기계 제조업,6.619220779220779,28.01974025974026,4.0,24.1,OK,67.0,67.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,71.8,71.8,71.8,30.95,30.95,FRESH,0.609,,False,0.494,False,MATURE,4882.0,0.46,0.87,0.46,0.0,0.0,0.0,v22_calibrated,,,,,,True,3.6,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
440,031980,피에스케이홀딩스,KOSDAQ,조선·기계·설비,132000,277.38,28462.4,0.0,0.0,WAIT,WAIT,3,False,0,True,63.0,63.0,85.1,44.6,55.7,0.0,16.1,61.8,40.5,49.4,0.23,10.6,,0,119400.0,101500.0,139100.0,151400.0,,1.97,0.97,100393,168.82,특이사항 없음,0,21.21,65.7,16.04,STRUCT 강점,,5일 급등,추세 관망,CAUTION,64.5,특수 목적용 기계 제조업,27737518450.0,78.1,38.82,0,0,6.19,16.3,11.02,41.18,79.35,183.57,30.97,48.4,127.85,0.007,0.007,1,12.0,1,0,1.06,0.86,0,0,0,1,1,103990.0,31.48,0.2101,False,O,▲,126261,▲,O,X,1.61,250,0,1,1,1,159700.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.99,5.0,1.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,6.619220779220779,28.01974025974026,4.0,55.7,OK,22.356088118564344,22.356088118564344,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,63.0,63.0,63.0,30.95,30.95,FRESH,0.609,,False,0.424,True,MATURE,4882.0,1.101,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,5.4,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
441,002230,피에스텍,KOSDAQ,기타,10750,60.48,2010.8,0.0,0.0,WAIT,WAIT,3,False,0,True,56.0,56.0,59.1,61.4,38.8,0.0,15.6,53.1,22.6,71.8,0.51,1.5,진입적정,0,10590.0,9290.0,11500.0,16760.0,,0.36,1.56,11331,0.24,특이사항 없음,0,0.11,69.7,10.23,TIMING 강점,,,추세 관망,CAUTION,64.5,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",6047567655.0,71.9,22.46,0,0,3.76,6.86,15.34,14.73,-34.01,169.42,4.52,-64.96,113.7,0.423,0.154,1,11.1,1,0,1.81,0.68,0,0,0,1,1,9166.0,-5.13,0.0205,False,X,▲,10519,▲,O,X,2.22,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,12.28,6.0,0.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",7.67359649122807,15.616140350877194,9.0,38.8,OK,50.73092790158515,50.73092790158515,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,56.0,56.0,56.0,30.95,30.95,FRESH,0.609,,False,0.368,True,MATURE,4882.0,0.7,0.87,0.7,0.0,0.0,0.0,v22_calibrated,,,,,,True,7.0,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
442,079370,제우스,KOSDAQ,조선·기계·설비,16900,121.06,5241.9,0.0,0.0,WAIT,WAIT,3,False,0,True,66.9,66.9,98.4,54.8,28.3,0.0,15.2,60.5,70.1,12.4,0.57,1.5,진입적정,0,16650.0,15400.0,17750.0,18840.0,🚀급등시동,-0.6,1.45,17065,-10.28,특이사항 없음,0,11.05,64.8,5.21,STRUCT 강점,,,추세 관망,CAUTION,64.5,특수 목적용 기계 제조업,12105567115.0,74.4,20.08,0,0,4.9,-0.76,3.94,15.91,-8.6,15.91,5.7,-39.55,-39.81,0.567,0.313,0,7.8,1,0,1.39,0.75,0,0,0,1,-1,17683.0,-0.97,-0.2724,False,O,▲,17055,▼,X,X,1.24,250,0,1,1,1,20250.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.51,5.0,0.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,0.0,특수 목적용 기계 제조업,6.619220779220779,28.01974025974026,4.0,28.3,OK,63.68753722093333,63.68753722093333,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,66.9,66.9,66.9,30.95,30.95,FRESH,0.609,,False,0.455,False,MATURE,4882.0,0.88,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,5.0,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
443,005420,코스모화학,KOSPI,화학·소재,18410,84.17,7071.0,0.0,0.0,WAIT,WAIT,3,False,0,True,68.3,68.3,94.6,70.1,11.9,0.0,15.1,58.9,82.7,0.0,0.28,1.5,진입적정,0,18130.0,16620.0,18910.0,19430.0,,-0.57,1.3,16459,8.29,특이사항 없음,0,9.34,70.8,8.55,STRUCT 강점,TIMING 보조,RSI 과열,추세 관망,CAUTION,64.5,기타 화학제품 제조업,8416779455.0,84.7,29.08,0,0,3.72,1.38,10.57,21.36,15.5,0.16,11.15,-15.45,-55.56,0.04,0.04,1,8.5,1,0,1.21,0.87,0,0,0,1,1,16449.0,11.85,-0.2088,False,O,▲,18761,▲,X,X,2.7,250,0,1,1,1,20900.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.33,5.0,0.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,기타 화학제품 제조업,3.4499999999999997,16.929803921568627,10.0,11.9,OK,46.54938568346208,46.54938568346208,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,68.3,68.3,68.3,30.95,30.95,FRESH,0.609,,False,0.466,False,MATURE,4882.0,0.517,0.87,0.517,0.0,0.0,0.0,v22_calibrated,,,,,,True,2.7,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
444,000490,대동,KOSPI,조선·기계·설비,10610,74.41,3058.5,0.0,0.0,WAIT,WAIT,3,False,0,True,66.2,66.2,96.3,57.0,24.2,0.0,14.9,59.2,72.1,9.9,0.33,1.5,진입적정,0,10450.0,9850.0,10860.0,13640.0,🚀급등시동,1.08,2.6,11322,-10.07,특이사항 없음,0,7.21,63.8,5.51,STRUCT 강점,,,추세 관망,CAUTION,64.5,특수 목적용 기계 제조업,7441232145.0,68.6,12.46,0,0,4.74,5.89,4.12,13.11,10.87,14.7,2.9,-20.08,-41.02,0.442,0.034,0,6.0,1,0,1.17,0.85,0,0,0,1,1,9687.0,-6.29,0.0195,False,O,▲,10241,▲,O,X,1.68,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,5.74,6.0,0.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,특수 목적용 기계 제조업,6.619220779220779,28.01974025974026,4.0,24.2,OK,56.5,56.5,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,66.2,66.2,66.2,30.95,30.95,FRESH,0.609,,False,0.45,True,MATURE,4882.0,0.683,0.87,0.683,0.0,0.0,0.0,v22_calibrated,,,,,,True,2.4,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
445,089970,브이엠,KOSDAQ,조선·기계·설비,55900,185.0,13847.5,0.0,0.0,WAIT,WAIT,3,False,0,True,65.8,65.8,94.5,60.5,19.1,0.0,14.7,58.0,75.4,5.8,0.51,1.5,진입적정,0,55100.0,51200.0,58300.0,62900.0,,0.22,0.74,41568,88.52,특이사항 없음,0,35.91,72.6,9.97,STRUCT 강점,TIMING 보조,RSI 과열,추세 관망,CAUTION,64.5,특수 목적용 기계 제조업,18499829350.0,78.9,47.44,0,0,4.68,0.18,1.45,34.86,105.89,134.87,24.65,74.94,79.15,0.026,0.026,1,12.0,1,0,1.3,0.88,0,0,0,1,1,46240.0,34.48,-0.335,False,O,▲,58333,▼,X,X,2.25,250,0,1,1,1,67700.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.08,5.0,0.8,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,특수 목적용 기계 제조업,6.619220779220779,28.01974025974026,4.0,19.1,OK,37.38585590363038,37.38585590363038,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,65.8,65.8,65.8,30.95,30.95,FRESH,0.609,,False,0.446,True,MATURE,4882.0,0.821,0.87,0.821,0.0,0.0,0.0,v22_calibrated,,,,,,True,4.3,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
446,003670,포스코퓨처엠,KOSPI,2차전지,267000,1577.88,237486.4,0.0,0.0,WAIT,WAIT,3,False,0,True,63.2,63.2,88.1,61.4,17.1,0.0,14.4,55.5,71.0,11.2,0.19,1.5,진입적정,0,263000.0,238500.0,272500.0,310000.0,,0.52,1.58,222757,36.18,특이사항 없음,0,12.64,74.9,13.21,STRUCT 강점,TIMING 보조,RSI 과열,추세 관망,CAUTION,64.5,일차전지 및 이차전지 제조업,157788112250.0,77.8,34.46,0,0,5.95,5.95,13.86,26.24,22.76,25.06,16.03,-8.19,-30.66,0.012,0.012,1,10.0,1,0,1.0,0.92,0,0,0,1,1,224200.0,19.86,-0.1168,False,O,▲,266091,▲,O,X,3.37,250,0,1,1,1,327000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,9.32,4.0,0.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,일차전지 및 이차전지 제조업,9.038461538461538,25.015384615384615,5.0,17.1,OK,37.66884712524471,37.66884712524471,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,63.2,63.2,63.2,30.95,30.95,FRESH,0.609,,False,0.426,True,MATURE,4882.0,0.388,0.87,0.388,0.0,0.0,0.0,v22_calibrated,,,,,,True,2.1,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
447,005070,코스모신소재,KOSPI,화학·소재,62700,247.67,20825.5,0.0,0.0,WAIT,WAIT,3,False,0,True,64.9,64.9,93.3,61.5,15.1,0.0,14.3,56.6,78.2,2.2,0.54,1.5,진입적정,0,61800.0,55800.0,66400.0,73300.0,🚀급등시동,-1.1,1.11,55428,20.7,특이사항 없음,0,11.33,65.9,7.76,STRUCT 강점,TIMING 보조,,추세 관망,CAUTION,64.5,기타 화학제품 제조업,24767098550.0,71.5,31.24,0,0,6.45,-0.79,9.81,22.46,25.4,18.75,12.25,-5.55,-36.97,0.043,0.043,1,10.4,1,0,1.17,0.76,0,0,0,1,1,56190.0,13.12,-0.3577,False,O,▲,64182,▼,X,X,2.72,250,0,1,1,1,81300.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,9.71,5.0,0.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,기타 화학제품 제조업,3.4499999999999997,16.929803921568627,10.0,15.1,OK,42.52964911001874,42.52964911001874,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,64.9,64.9,64.9,30.95,30.95,FRESH,0.609,,False,0.439,True,MATURE,4882.0,0.767,0.87,0.767,0.0,0.0,0.0,v22_calibrated,,,,,,True,5.9,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
448,005290,동진쎄미켐,KOSDAQ,화학·소재,58900,303.06,30283.1,0.0,0.0,WAIT,WAIT,3,False,0,True,62.1,62.1,98.5,42.1,29.1,0.0,13.8,56.6,69.4,13.2,0.68,1.6,진입적정,0,58000.0,50800.0,64400.0,65900.0,,-2.23,0.36,52360,49.4,특이사항 없음,0,22.57,62.8,7.95,STRUCT 강점,,,추세 관망,CAUTION,64.5,기초 화학물질 제조업,30305871650.0,74.1,41.37,0,0,4.06,-6.8,6.51,28.04,15.49,50.64,17.83,-15.46,-5.08,0.043,0.043,1,11.8,1,0,1.64,0.73,0,0,0,1,1,50290.0,12.49,-0.4633,False,O,▲,61237,▼,X,X,2.47,250,0,1,1,1,70200.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,12.41,5.0,0.9,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,기초 화학물질 제조업,3.4499999999999997,16.929803921568627,10.0,29.1,OK,25.0,25.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,62.1,62.1,62.1,30.95,30.95,FRESH,0.609,,False,0.417,True,MATURE,4882.0,0.889,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,9.3,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
