종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,NEWS_SCORE,NEWS_REASON,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,주봉20선_상회,주봉추세,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,ML_SCORE,TOTAL_SCORE,켈리_수량,켈리_금액(원),MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
028050,삼성E&A,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,24000,185.74,,24000,22800,25450,26900,47.8,44.6,62.6,0.0,,↩️ PULL (눌림),④ 바닥 반등 시도,-5.7,-3.23,-15.27,-39.41,-46.58,0,0.5,0.36,0.64,1.0,0.15,0.09,0.75,40.2,47.5,-2.49,24036,-0.15,,-18.275,0.0952,1.05,-0.22,25305,-1,8.51,1,0,0,0,True,-0.21,-5.14,-12.41,X,▼,-2,,"주봉역배열주의, MACD상승",1.8,104,249.6,23879,▼,O,X,-0.6599999999999999,-8.1155,15.0,1.2083333333333333,0.0,-1,🔇 변동성 축소 (BW 8.5%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,34.0,43.7,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,249,20260108,20260108,27.0,9.71,-12.41,-39.41
011780,금호석유화학,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,116600,89.57,,116600,114200,122600,128500,47.8,45.3,62.3,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-4.03,-7.24,-13.6,-18.84,-50.59,0,1.0,0.3,0.07,1.0,0.0,0.0,0.7,42.7,54.2,-4.32,118403,-1.52,,-970.7537,-0.0267,1.14,-1.07,116110,1,9.44,1,0,0,0,True,-3.4,-6.57,8.16,O,▲,4,,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑)",1.8,21,244.9,118464,▼,X,X,0.6284375,-2.5300000000000002,10.0,2.5,0.0,1,🔇 변동성 축소 (BW 9.4%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,43.099998474121094,46.4,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),5,250,20260108,20260108,27.0,9.71,8.16,-18.84
122870,와이지엔터테인먼트,KOSDAQ,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,미디어·콘텐츠,68200,300.38,,66700,62500,72300,77900,47.8,43.1,54.4,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,10.89,-21.16,9.14,-45.07,-39.1,0,0.3,0.35,0.95,0.75,0.14,0.19,0.61,60.0,57.9,5.35,67254,1.41,,640.8628,-0.2644,1.58,-1.71,62585,1,14.61,0,0,0,1,False,-1.73,7.4,-35.36,X,▼,2,,"주봉역배열주의, HMA돌파, RSI적정, 거래량↑, MACD>Sig, VWAP상회",2.5,37,246.8,67272,▼,O,X,9.973333333333334,-0.8800000000000013,8.0,0.7192982456140351,2.2488755622188905,1,📉 매도세 우위. ⚠️ 단기 급등 조정 주의.,60.599998474121094,51.6,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),5,251,20260108,20260108,27.0,9.71,-35.36,-45.07
006340,대원전선,KOSPI,절연선 및 케이블 제조업,절연선 및 케이블 제조업,기타,3605,85.35,,3605,3530,4045,4480,47.4,52.9,57.3,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-0.41,18.78,-9.98,-16.42,-24.57,0,1.0,0.72,0.07,1.0,0.0,0.0,0.62,37.6,36.0,-5.11,3832,-5.95,,-23.5048,-0.0783,0.45,-0.76,3550,1,18.6,0,0,0,0,True,-3.09,-8.39,10.58,O,▲,4,,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑)",2.0,693,249.8,3765,▼,X,X,8.62061403508772,18.731754385964912,2.0,5.866666666666666,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,52.599998474121094,49.0,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),5,252,20260108,20260108,27.0,9.71,10.58,-16.42
323410,카카오뱅크,KOSPI,은행 및 저축기관,은행 및 저축기관,인터넷/플랫폼·게임,21300,208.93,,21300,20850,22200,23100,47.1,46.1,60.5,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-2.74,-32.06,-12.31,-33.17,-75.41,0,0.82,0.25,0.07,1.0,0.1,0.11,0.68,51.1,51.3,-1.78,21959,-3.0,,16.2365,-0.0411,1.53,-0.5,21135,1,6.61,1,0,0,0,True,-1.39,-2.96,-6.17,X,▼,0,,"주봉역배열주의, RSI적정, 거래량↑, MACD>Sig",1.8,117,249.2,21992,▼,X,X,1.4775,-9.055,13.0,2.0,0.0,1,🔇 변동성 축소 (BW 6.6%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,39.70000076293945,44.9,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),5,253,20260108,20260108,27.0,9.71,-6.17,-33.17
090430,아모레퍼시픽,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,120000,289.45,,120000,117600,125400,130800,46.8,45.2,60.5,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-2.36,-9.64,-11.93,-27.5,-52.99,0,0.93,0.27,0.06,1.0,0.0,0.18,0.72,41.9,39.6,-1.38,123462,-2.8,,67.3785,-0.0522,1.34,-0.78,119200,1,7.04,1,0,0,0,True,0.42,-1.56,-0.5,X,▼,-1,,"주봉역배열주의, 거래량↑, MACD>Sig",1.8,20,240.0,122449,▼,X,X,0.6284375,-2.5300000000000002,10.0,2.25,0.0,1,🔇 변동성 축소 (BW 7.0%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,34.79999923706055,43.2,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),5,254,20260108,20260108,27.0,9.71,-0.5,-27.5
005690,파미셀,KOSPI,기초 의약물질 제조업,기초 의약물질 제조업,기타,14080,83.97,,14080,13090,15270,16450,46.6,49.7,57.7,0.0,,🔁 MR (반전),④ 바닥 반등 시도,-14.87,15.98,-24.44,-14.09,-27.37,0,0.49,0.5,1.0,1.0,0.14,0.0,0.6,19.7,37.6,-7.65,14454,-2.59,,-101.6352,0.0803,0.61,-2.83,15854,-1,23.22,0,0,0,0,True,-3.1,-7.19,12.91,X,▲,-1,,"주봉추세우상향, 주봉역배열주의, MACD상승",2.0,177,249.2,14081,▼,X,X,8.62061403508772,18.731754385964912,2.0,1.202020202020202,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,56.599998474121094,49.6,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,255,20260108,20260108,27.0,9.71,12.91,-14.09
259960,크래프톤,KOSPI,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,인터넷/플랫폼·게임,229500,268.11,,229500,216500,245000,260000,46.5,41.6,61.8,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-7.27,-35.08,-16.84,-51.38,-78.43,0,0.49,0.4,0.82,1.0,0.0,0.16,0.62,35.9,46.8,-6.06,239602,-4.22,,-509.6514,-0.1869,1.41,-2.54,252550,-1,8.66,1,0,0,0,True,-6.71,-7.09,-24.38,X,▼,-2,,"주봉역배열주의, 거래량↑",1.8,10,229.5,242231,▼,X,X,1.4775,-9.055,13.0,1.1923076923076923,0.0,-1,🔇 변동성 축소 (BW 8.7%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,51.400001525878906,48.0,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),5,256,20260108,20260108,27.0,9.71,-24.38,-51.38
051915,LG화학우,KOSPI,기타,기타,기타,154100,71.58,,154100,143300,167100,180000,46.5,49.1,57.8,0.0,,🔁 MR (반전),④ 바닥 반등 시도,-22.48,6.2,-32.05,-16.38,-37.15,0,0.5,0.5,1.0,1.0,0.15,0.0,0.53,19.6,14.0,-11.92,160373,-3.91,,-1969.3581,0.0936,1.31,-1.45,170280,-1,30.7,0,0,0,0,True,-7.22,-11.69,10.62,X,▲,0,,"주봉추세우상향, 주봉역배열주의, MACD상승, 거래량↑",2.0,16,246.6,157314,▼,X,X,8.62061403508772,18.731754385964912,2.0,1.2037037037037037,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,39.29999923706055,44.3,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,257,20260108,20260108,27.0,9.71,10.62,-16.38
050890,쏠리드,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,7160,75.75,,7160,6650,7890,8620,46.3,48.3,57.8,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-8.79,2.29,-10.54,-10.95,-15.65,0,0.59,0.6,1.0,1.0,0.0,0.0,0.66,40.7,42.5,-7.65,7583,-5.59,,-60.2969,-0.0478,1.0,-1.63,8421,-1,13.95,0,0,0,0,True,-2.85,-14.15,-1.24,X,▲,0,,"주봉추세우상향, 주봉역배열주의, 정배열(단), 장기추세(120↑)",2.0,349,249.9,7557,▼,X,X,7.801304347826086,15.787681159420288,4.0,1.4313725490196079,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,70.5999984741211,53.6,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),5,258,20260108,20260108,27.0,9.71,-1.24,-10.95
103140,풍산,KOSPI,1차 비철금속 제조업,1차 비철금속 제조업,철강·금속,114000,406.36,,109200,100200,122700,136200,46.3,47.1,49.4,0.0,,🔼 BRK (돌파),④ 바닥 반등 시도,10.25,-15.37,0.68,-33.79,-58.72,0,0.26,0.45,0.84,0.51,0.28,0.29,0.58,66.7,76.0,7.52,113789,0.18,,1314.0528,0.1142,1.69,0.27,100230,1,18.81,0,0,0,1,False,7.04,7.24,-6.79,O,▼,7,★,"주봉20선↑, HMA추세↑, MACD상승, 거래량↑, 자금유입, MACD>Sig, VWAP상회",2.5,22,240.2,113137,▲,O,X,7.494,21.919999999999998,1.0,0.6304347826086957,4.395604395604396,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,58.900001525878906,50.1,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,259,20260108,20260108,27.0,9.71,-6.79,-33.79
078600,대주전자재료,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,59100,88.15,,59100,54900,64200,69200,46.2,48.3,57.7,0.0,,🔁 MR (반전),④ 바닥 반등 시도,-22.75,-16.53,-24.5,-20.84,-34.47,0,0.5,0.51,1.0,1.0,0.13,0.0,0.52,14.2,16.2,-13.01,61327,-3.63,,-870.637,0.0619,1.31,-2.57,65830,-1,33.59,0,0,0,0,False,-6.93,-12.83,-11.13,X,▼,-1,,"주봉역배열주의, MACD상승, 거래량↑",2.0,42,248.2,60195,▼,X,X,7.801304347826086,15.787681159420288,4.0,1.2142857142857142,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,45.099998474121094,45.9,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,260,20260108,20260108,27.0,9.71,-11.13,-20.84
003530,한화투자증권,KOSPI,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,4705,70.93,,4705,4435,5030,5350,46.1,50.5,56.2,0.0,,🔺 Watch (상승 준비),④ 바닥 반등 시도,-0.53,-35.19,-10.1,-44.46,-78.54,0,0.5,0.41,0.84,1.0,0.2,0.0,0.77,54.1,60.6,-0.74,4849,-2.97,,25.2484,0.0009,1.09,0.03,4398,1,9.17,1,0,0,0,True,0.21,-3.98,-17.46,X,▼,2,,"주봉역배열주의, RSI적정, MACD상승, 20선근접, 자금유입, MACD>Sig",1.8,531,249.8,4842,▼,X,X,-0.6599999999999999,-8.1155,15.0,1.2037037037037037,0.0,1,🔇 변동성 축소 (BW 9.2%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,54.099998474121094,48.5,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,261,20260108,20260108,27.0,9.71,-17.46,-44.46
161890,한국콜마,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,63000,145.8,,63000,60000,66600,70100,46.0,41.7,60.8,0.0,,🔺 Watch (상승 준비),④ 바닥 반등 시도,-4.11,-40.51,-13.68,-44.11,-83.86,0,0.49,0.34,0.57,1.0,0.11,0.05,0.67,41.0,49.5,-0.73,64275,-1.98,,341.0896,0.0135,1.7,-1.06,65900,-1,7.99,1,0,0,0,True,1.45,0.0,-17.11,X,▼,1,,"주봉역배열주의, MACD상승, 20선근접, 거래량↑, MACD>Sig",1.8,39,245.7,63586,▲,X,X,0.6284375,-2.5300000000000002,10.0,1.2,0.0,-1,🔇 변동성 축소 (BW 8.0%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📈 상승 모멘텀 개선. ✅ 20일선 눌림목 구간.,38.20000076293945,43.7,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,262,20260108,20260108,27.0,9.71,-17.11,-44.11
034120,SBS,KOSPI,텔레비전 방송업,텔레비전 방송업,미디어·콘텐츠,18650,65.04,,18650,17650,20450,22250,45.9,43.5,59.8,0.0,,↩️ PULL (눌림),④ 바닥 반등 시도,-4.46,-18.2,-14.03,-28.37,-61.55,0,0.74,0.57,0.74,1.0,0.11,0.0,0.28,28.6,58.6,-2.37,18981,-1.75,,-36.7854,0.0172,7.99,0.19,19799,-1,8.08,1,0,0,0,True,-0.27,-2.2,-1.37,X,▼,2,,"주봉역배열주의, HMA돌파, OBV매집, MACD상승, 거래량↑",2.5,134,249.9,18579,▼,O,O,9.973333333333334,-0.8800000000000013,8.0,1.8,0.0,-1,🔇 변동성 축소 (BW 8.1%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📈 상승 모멘텀 개선. ,42.400001525878906,44.9,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,263,20260108,20260108,27.0,9.71,-1.37,-28.37
252990,샘씨엔에스,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,6260,66.68,,6260,5820,6890,7520,45.9,46.8,57.9,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-12.81,30.96,-14.56,-29.35,13.02,0,0.59,0.59,1.0,1.0,0.01,0.0,0.51,41.9,52.4,-7.55,6772,-7.57,,-14.1876,-0.0784,1.93,-1.46,7222,-1,14.2,0,0,0,0,False,-6.98,-7.53,-19.64,X,▲,0,,"주봉추세우상향, 주봉역배열주의, 거래량↑, 장기추세(120↑)",2.0,399,249.8,6771,▼,X,X,7.801304347826086,15.787681159420288,4.0,1.4318181818181819,0.0,-1,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,86.5999984741211,58.1,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),5,264,20260108,20260108,27.0,9.71,-19.64,-29.35
474650,링크솔루션,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,64100,2780.4,,58100,52300,75600,93000,45.6,54.3,44.2,0.0,,↩️ PULL (눌림),② 상승 후 조정,27.18,238.79,25.43,252.44,220.85,0,0.4,1.0,0.37,0.0,0.57,1.0,0.11,57.6,70.1,13.61,58909,8.81,,-940.425,-0.1574,6.26,0.58,44230,1,41.85,0,0,0,1,False,6.83,2.56,262.15,O,▲,8,★,"주봉20선↑, 주봉추세우상향, RSI적정, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.5,34,197.5,55661,▼,O,X,6.351186440677966,18.93271186440678,3.0,0.9745762711864406,10.327022375215146,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,83.4000015258789,56.9,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),2,265,20260108,20260108,27.0,9.71,262.15,252.44
348370,엔켐,KOSDAQ,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,62200,68.17,,62200,60900,69100,76000,45.2,46.9,56.5,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-10.37,7.06,-12.12,-23.08,-10.88,0,1.0,0.65,0.07,1.0,0.0,0.0,0.63,42.8,49.3,-5.42,64043,-2.88,,61.4859,-0.0275,0.57,-0.37,61740,1,17.67,0,0,0,0,True,-1.11,-1.43,-13.37,X,▼,-2,,"주봉역배열주의, MACD>Sig",2.0,40,248.8,64231,▼,X,X,0.6284375,-2.5300000000000002,10.0,5.3076923076923075,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,67.5999984741211,51.9,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),5,266,20260108,20260108,27.0,9.71,-13.37,-23.08
034730,SK,KOSPI,기타 금융업,기타 금융업,금융,279500,794.2,,268500,255000,296000,323000,45.0,46.4,50.1,0.0,,🔼 BRK (돌파),③ 박스 / 중립,4.1,27.33,-5.47,-1.1,-16.02,0,0.28,0.35,0.65,0.54,0.41,0.64,0.74,70.1,60.8,7.19,276063,1.24,,3183.1415,0.348,1.7,1.89,255000,1,18.73,0,0,0,1,False,8.97,11.35,25.9,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,9,241.7,271108,▲,O,X,-0.528,-7.927142857142857,14.0,0.673469387755102,4.0968342644320295,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,37.900001525878906,42.9,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),3,267,20260108,20260108,27.0,9.71,25.9,-1.1
036460,한국가스공사,KOSPI,연료용 가스 제조 및 배관공급업,연료용 가스 제조 및 배관공급업,기타,38100,119.33,,38100,36600,39900,41700,44.8,42.8,58.1,0.0,,🔁 MR (반전),④ 바닥 반등 시도,-10.14,-16.26,-19.71,-29.43,-59.61,0,0.49,0.28,0.35,1.0,0.12,0.03,0.68,15.9,20.1,-5.75,38584,-1.25,,-289.0635,0.0302,1.13,-2.33,40485,-1,13.7,0,0,0,0,False,-3.05,-6.85,-2.43,X,▼,-2,,"주봉역배열주의, MACD상승",2.0,65,247.7,38265,▼,X,X,8.62061403508772,18.731754385964912,2.0,1.2,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,27.700000762939453,39.7,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,268,20260108,20260108,27.0,9.71,-2.43,-29.43
241710,코스메카코리아,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,65900,56.07,,65900,62700,71900,77900,44.8,46.2,56.3,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-7.44,-1.93,-9.19,-10.16,-19.87,0,0.77,0.54,0.6,1.0,0.0,0.0,0.71,36.5,31.4,-3.96,67476,-2.34,,-237.0048,-0.0515,1.13,-0.05,62790,1,12.53,0,0,0,0,True,-1.05,-4.91,-0.45,X,▲,-2,,"주봉추세우상향, 주봉역배열주의",2.0,37,243.8,67207,▼,X,X,0.6284375,-2.5300000000000002,10.0,1.875,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,40.79999923706055,43.6,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),5,269,20260108,20260108,27.0,9.71,-0.45,-10.16
051900,LG생활건강,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,262500,219.41,,262500,254500,274000,285000,44.6,43.1,57.6,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-2.96,-20.33,-12.53,-36.33,-63.68,0,0.59,0.26,0.18,1.0,0.1,0.12,0.8,44.8,47.4,-0.44,264808,-0.87,,906.0484,0.0086,1.32,0.56,254550,1,4.89,1,0,0,0,True,1.55,-0.38,-9.33,X,▼,1,,"주봉역배열주의, MACD상승, 20선근접, 거래량↑, MACD>Sig",1.8,9,236.2,263776,▲,X,X,0.6284375,-2.5300000000000002,10.0,1.4375,0.0,1,🔇 변동성 축소 (BW 4.9%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📈 상승 모멘텀 개선. ✅ 20일선 눌림목 구간.,48.20000076293945,45.7,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),4,270,20260108,20260108,27.0,9.71,-9.33,-36.33
008700,아남전자,KOSPI,영상 및 음향기기 제조업,영상 및 음향기기 제조업,기타,1385,58.49,,1343,1211,1581,1818,44.6,46.5,46.6,0.0,,🔺 Watch (상승 준비),⑤ 하락 / 약세,11.87,-8.94,2.3,-23.49,-52.29,0,0.46,0.83,0.41,0.65,0.23,0.0,0.49,63.7,84.5,6.2,1395,-0.73,,7.9477,-0.0803,2.42,0.41,1211,1,19.22,0,0,0,1,False,5.08,8.8,3.51,O,▼,7,★,"주봉20선↑, RSI적정, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,1515,203.5,1389,▲,X,X,8.62061403508772,18.731754385964912,2.0,1.1264367816091954,3.1273268801191363,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,85.0999984741211,56.7,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),5,271,20260108,20260108,27.0,9.71,3.51,-23.49
088350,한화생명,KOSPI,보험업,보험업,금융,3080,88.37,,3080,3015,3275,3470,44.5,47.0,55.2,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,1.99,-26.14,-7.58,-27.16,-69.49,0,1.0,0.37,0.07,1.0,0.1,0.0,0.65,49.7,54.6,-3.43,3181,-3.18,,-16.1854,-0.1924,1.56,-1.49,3075,1,14.39,0,0,0,0,True,-5.38,-5.81,-0.16,X,▼,0,,"주봉역배열주의, RSI적정, 거래량↑, 정배열(단)",2.0,811,249.8,3248,▼,X,X,-0.528,-7.927142857142857,14.0,3.0,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,47.900001525878906,45.5,0,0,56.4,43.0,69.3,🌤 중립,1.철강·금속(+16.1%) / 2.기타(+14.7%) / 3.조선·기계·설비(+13.9%) / 4.IT/전기전자(+12.6%) / 5.반도체(+12.5%),5,272,20260108,20260108,27.0,9.71,-0.16,-27.16
