종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,개인순매수,메이저순매수,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RAW_TRIGGER_SCORE,EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
250060,모비스,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,4050,74.51,0.0,WAIT,False,False,True,4050,3840,4470,4917.0,43.1,5.0,43.1,45.2,45.2,,94.0999984741211,0.0,,,WAIT,,-2.17,61.03,-16.18,25.32,27.91,0,,,,,,,,40.7,54.0,-21.93,88.84,0,0,-1.22,-14.92,-39.55,47.54,0.339,0.152,1,38.27,12.0,4.39,0,0,1.64,0.05,0,-1,6067.0,4463,-9.26,-0.7049,0.32,-0.92,True,O,▲,4371,▼,X,X,0.0,0.0,0.0,0.0,-0.3746341463414634,14.639756097560976,6.0,5.0,4,45.2,5.6,94.1,293,20260206,20260206,23.93,22.22,47.54,25.32
000150,두산,KOSPI,기타 금융업,기타 금융업,금융,828000,1042.01,0.0,WAIT,False,False,True,828000,776000,932000,1025200.0000000001,43.1,24.61893735175673,43.1,41.9,41.9,,62.099998474121094,0.0,,,WAIT,,10.84,38.0,-0.12,-42.27,-20.7,0,,,,,,,,49.5,53.2,-3.68,20.49,0,0,-4.17,-2.7,-12.47,-18.34,0.393,0.301,1,45.2,12.0,5.18,0,0,1.01,0.37,0,1,774400.0,859189,-3.63,-0.1246,0.8,1.13,True,O,▲,881078,▼,X,X,0.0,0.0,0.0,0.0,5.019736842105263,8.838157894736844,8.0,24.61893735175673,4,41.9,32.4,62.1,294,20260206,20260206,23.93,22.22,-18.34,-42.27
020400,대동금속,KOSDAQ,금속 주조업,금속 주조업,기타,7600,277.54,0.0,OVERHEAT,False,False,False,6060,5400,7380,8118.000000000001,42.8,42.0,42.8,22.8,22.8,,93.0999984741211,0.0,,,OVERHEAT,,34.75,27.95,20.74,7.69,-5.17,3,,,,,,,,92.4,99.5,31.61,40.76,0,0,3.12,36.94,36.94,29.91,0.0,0.0,1,12.7,10.8,-0.18,0,0,0.73,0.52,1,1,6936.0,7574,0.33,0.7147,11.34,0.42,False,O,▲,6101,▲,O,X,0.0,0.0,0.0,0.0,3.0907236842105266,7.204473684210526,11.0,42.0,2,22.8,42.7,93.1,295,20260206,20260206,23.93,22.22,29.91,7.69
138360,협진,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,3030,58.57,0.0,NEUTRAL,False,False,False,2665,1507,4975,5472.5,42.6,25.0,42.6,28.4,28.4,,78.19999694824219,0.0,,,NEUTRAL,,94.86,248.28,80.85,209.29,215.16,0,,,,,,,,66.3,85.1,19.47,97.19,0,0,1.0,8.41,-7.06,231.51,0.03,0.03,1,99.28,12.0,0.0,0,0,0.88,0.79,1,1,2154.6,3089,-1.91,-0.3259,0.3,1.14,False,O,▲,3118,▼,X,X,0.0,0.0,0.0,0.0,-0.7967073170731706,11.179756097560976,9.0,25.0,2,28.4,42.6,78.2,296,20260206,20260206,23.93,22.22,231.51,209.29
004370,농심,KOSPI,기타 식품 제조업,기타 식품 제조업,유통·소비재,420000,111.53,0.0,NEUTRAL,False,False,False,420000,404000,452000,497200.00000000006,42.5,63.69965693675158,42.5,37.3,37.3,,42.900001525878906,0.0,,📦박스돌파,NEUTRAL,,3.32,9.52,-7.64,-25.45,-49.18,3,,,,,,,,56.9,58.7,1.85,5.1,0,1,-1.41,3.07,1.94,-1.52,0.724,0.416,0,-2.53,6.0,-0.5,1,1,1.04,0.57,1,-1,427150.0,417085,0.7,0.1379,0.84,1.64,True,X,▼,414251,▲,O,X,0.0,0.0,0.0,0.0,10.348095238095238,48.153333333333336,1.0,63.69965693675158,6,37.3,50.8,42.9,297,20260206,20260206,23.93,22.22,-1.52,-25.45
003160,디아이,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,29650,146.34,0.0,WAIT,False,False,True,29650,27500,33900,37290.0,42.4,6.355556154925017,42.4,43.4,43.4,,77.80000305175781,0.0,,,WAIT,,3.67,115.48,-7.29,0.13,56.78,0,,,,,,,,50.6,70.9,-4.56,30.16,0,0,-2.79,-13.93,4.77,24.06,0.07,0.063,1,36.46,12.0,2.55,0,0,1.36,0.16,0,1,29190.0,31701,-6.47,-0.5904,0.56,-0.68,False,O,▲,33351,▼,X,X,0.0,0.0,0.0,0.0,3.0907236842105266,7.204473684210526,11.0,6.355556154925017,6,43.4,17.3,77.8,298,20260206,20260206,23.93,22.22,24.06,0.13
226950,올릭스,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,122400,575.98,0.0,WAIT,False,False,True,122400,115600,136000,149600.0,42.2,22.333683547191256,42.2,39.6,39.6,,67.4000015258789,0.0,,,WAIT,,-20.78,146.77,-34.79,-20.81,113.65,0,,,,,,,,41.2,47.8,-10.51,28.44,0,0,-7.34,-11.24,-3.92,1.41,0.344,0.23,1,26.87,12.0,5.55,1,0,1.17,0.22,0,1,115260.0,132734,-7.79,-0.2184,0.93,-0.7,True,O,▲,138247,▼,X,X,0.0,0.0,0.0,0.0,3.0907236842105266,7.204473684210526,11.0,22.333683547191256,4,39.6,29.8,67.4,299,20260206,20260206,23.93,22.22,1.41,-20.81
089010,켐트로닉스,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,32500,93.8,0.0,WAIT,False,False,True,32500,30400,36650,40315.0,42.1,19.84187174081585,42.1,55.1,55.1,,62.29999923706055,0.0,,⚡눌림회복,WAIT,,6.56,48.4,-7.45,-25.06,15.28,0,,,,,,,,52.1,67.5,-1.76,25.88,0,0,-3.99,-7.67,-1.96,-2.84,0.528,0.49,0,-6.03,12.0,4.72,1,0,1.64,0.37,0,1,30795.0,34508,-5.82,-0.297,0.63,-0.32,True,O,▲,35786,▼,X,X,0.0,0.0,0.0,0.0,2.26,16.127333333333333,5.0,19.84187174081585,6,55.1,7.0,62.3,300,20260206,20260206,23.93,22.22,-2.84,-25.06
278280,천보,KOSDAQ,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,51600,51.39,0.0,WAIT,False,False,True,51600,48700,57400,63140.00000000001,42.0,26.279959199080928,42.0,49.3,49.3,,65.5,0.0,,,WAIT,,7.61,5.52,-6.4,-44.86,-27.6,0,,,,,,,,54.5,69.3,-3.33,32.48,0,0,-3.73,-12.24,-1.71,-22.64,0.706,0.219,0,-11.07,12.0,6.65,1,0,1.24,0.27,0,1,50900.0,55192,-6.51,-0.5671,0.69,-0.56,True,X,▲,58246,▼,X,X,0.0,0.0,0.0,0.0,2.26,16.127333333333333,5.0,26.279959199080928,6,49.3,14.2,65.5,301,20260206,20260206,23.93,22.22,-22.64,-44.86
114810,한솔아이원스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,12040,63.1,0.0,WAIT,False,False,True,12040,11030,14060,15466.000000000002,42.0,46.0,42.0,39.0,39.0,,58.5,0.0,,⚡눌림회복,WAIT,,7.21,41.15,-6.8,-45.39,8.03,0,,,,,,,,56.2,46.2,-1.15,37.67,0,0,-4.22,-14.79,6.27,-23.17,0.67,0.384,0,-7.5,12.0,6.53,1,0,0.99,0.37,0,1,11463.0,13210,-8.86,-0.5464,1.36,-1.05,False,X,▼,13944,▼,X,X,0.0,0.0,0.0,0.0,-0.7967073170731706,11.179756097560976,9.0,46.0,4,39.0,36.1,58.5,302,20260206,20260206,23.93,22.22,-23.17,-45.39
348340,뉴로메카,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,90800,1390.58,0.0,NEUTRAL,False,False,False,90800,41200,190000,209000.00000000003,41.8,33.178537682035966,41.8,45.3,45.3,,50.5,0.0,,,NEUTRAL,,164.34,309.93,150.33,203.23,276.81,0,,,,,,,,48.8,81.8,5.09,110.65,0,0,-7.35,-1.09,-25.39,225.45,0.201,0.201,0,-4.18,12.0,0.0,0,0,1.25,0.65,1,1,63210.0,90922,-0.13,-0.2723,0.6,0.31,False,O,▲,92338,▼,X,X,0.0,0.0,0.0,0.0,-0.7967073170731706,11.179756097560976,9.0,33.178537682035966,4,45.3,30.2,50.5,303,20260206,20260206,23.93,22.22,225.45,203.23
000880,한화,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,113200,498.95,0.0,WAIT,False,False,True,113200,104800,129900,142890.0,41.6,11.0,41.6,48.8,48.8,,82.4000015258789,0.0,,,WAIT,,23.85,35.41,12.89,-0.08,-23.29,0,,,,,,,,40.3,36.3,-3.54,30.6,0,0,-4.47,-1.14,-5.03,23.85,0.298,0.298,0,-4.58,12.0,14.44,0,0,2.56,0.43,0,1,107410.0,116554,-2.88,0.0862,0.4,0.9,False,O,▲,115171,▲,X,X,0.0,0.0,0.0,0.0,2.26,16.127333333333333,5.0,11.0,6,48.8,2.3,82.4,304,20260206,20260206,23.93,22.22,23.85,-0.08
087010,펩트론,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,247500,694.7,0.0,WAIT,False,False,True,247500,238000,266500,293150.0,41.3,25.091255922025,41.3,46.1,46.1,,71.80000305175781,0.0,,,WAIT,,-6.95,-17.5,-20.96,-29.17,-50.62,0,,,,,,,,51.1,57.9,-6.63,48.95,0,0,-9.67,-18.99,-2.56,-6.95,0.892,0.289,0,-20.04,12.0,16.83,1,0,1.29,0.3,0,1,244700.0,281798,-12.17,-0.8572,0.85,-2.36,True,X,▼,304441,▼,X,X,0.0,0.0,0.0,0.0,3.0907236842105266,7.204473684210526,11.0,25.091255922025,6,46.1,12.9,71.8,305,20260206,20260206,23.93,22.22,-6.95,-29.17
005380,현대차,KOSPI,자동차용 엔진 및 자동차 제조업,자동차용 엔진 및 자동차 제조업,자동차·모빌리티,467500,9385.52,0.0,WAIT,False,False,True,467500,442500,517000,568700.0,41.1,11.55515687234475,41.1,48.4,48.4,,58.0,0.0,,,WAIT,,27.73,120.0,16.77,49.86,61.3,0,,,,,,,,47.8,59.9,-1.55,39.77,0,0,-4.3,-6.5,-8.33,73.79,0.213,0.213,1,110.15,12.0,26.08,0,0,1.21,0.47,0,1,433600.0,486399,-3.89,-0.3278,0.52,-0.22,True,O,▲,499676,▼,X,X,0.0,0.0,0.0,0.0,-8.096666666666668,-4.978,15.0,11.55515687234475,6,48.4,17.8,58.0,306,20260206,20260206,23.93,22.22,73.79,49.86
373110,엑셀세라퓨틱스,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,1621,81.91,0.0,NEUTRAL,False,False,False,1621,1433,1996,2195.6000000000004,41.0,31.5,41.0,31.6,31.6,,96.0,0.0,,,NEUTRAL,,-3.68,-46.06,-17.69,-47.52,-79.18,0,,,,,,,,53.2,52.5,1.97,24.34,0,0,-15.22,5.19,1.38,-25.3,0.929,0.37,0,-9.64,12.0,-0.48,1,0,1.13,0.27,1,1,1415.8,1749,-7.33,0.4304,7.62,1.64,False,X,▼,1586,▲,O,X,0.0,0.0,0.0,0.0,3.0907236842105266,7.204473684210526,11.0,31.5,6,31.6,20.0,96.0,307,20260206,20260206,23.93,22.22,-25.3,-47.52
007070,GS리테일,KOSPI,종합 소매업,종합 소매업,유통·소비재,20800,58.85,0.0,WAIT,False,False,True,20800,19790,22850,25135.000000000004,41.0,28.0,41.0,30.9,30.9,,81.0,0.0,,,WAIT,,4.73,22.14,-6.23,-24.65,-36.56,0,,,,,,,,49.3,56.1,-2.19,16.24,0,0,-0.72,-6.09,-1.42,-0.72,0.412,0.412,1,26.58,9.9,2.02,1,1,1.26,0.23,0,-1,24105.0,21860,-4.85,-0.1594,1.42,-0.93,True,O,▲,22354,▼,X,X,0.0,0.0,0.0,0.0,10.348095238095238,48.153333333333336,1.0,28.0,8,30.9,31.1,81.0,308,20260206,20260206,23.93,22.22,-0.72,-24.65
016600,큐캐피탈,KOSDAQ,기타 금융업,기타 금융업,금융,288,209.58,0.0,NEUTRAL,False,False,False,261,230,322,354.20000000000005,40.8,38.5,40.8,24.8,24.8,,98.5,0.0,,,NEUTRAL,,20.0,7.46,5.99,-3.7,-25.66,3,,,,,,,,66.2,97.2,16.01,32.88,0,0,-10.56,16.13,21.01,18.52,0.413,0.413,0,-2.43,12.0,0.0,0,0,0.74,0.39,1,1,250.8,303,-5.21,0.5792,10.44,-0.29,False,O,▲,263,▲,O,X,0.0,0.0,0.0,0.0,5.019736842105263,8.838157894736844,8.0,38.5,4,24.8,29.0,98.5,309,20260206,20260206,23.93,22.22,18.52,-3.7
011790,SKC,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,107600,328.74,0.0,WAIT,False,False,True,107600,101700,119400,131340.0,40.5,36.606953473118025,40.5,25.6,25.6,,70.0999984741211,0.0,,,WAIT,,5.28,8.03,-5.68,-32.28,-50.67,0,,,,,,,,46.8,63.5,-3.69,17.5,0,0,-3.67,-8.11,-4.78,-8.35,0.572,0.431,1,7.41,11.7,1.47,1,0,1.16,0.26,0,1,100900.0,113394,-5.11,-0.2227,0.92,-0.21,True,X,▲,116255,▼,X,X,0.0,0.0,0.0,0.0,2.26,16.127333333333333,5.0,36.606953473118025,6,25.6,45.7,70.1,310,20260206,20260206,23.93,22.22,-8.35,-32.28
394800,쓰리빌리언,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,13190,70.27,0.0,NEUTRAL,False,False,False,13190,12170,15230,16753.0,39.2,32.841954457006594,39.2,13.9,13.9,,90.5,0.0,,,NEUTRAL,,-17.2,112.06,-31.21,10.08,78.94,5,,,,,,,,34.1,63.4,-12.53,19.9,1,0,-5.18,-13.96,-11.36,32.3,0.257,0.022,1,50.88,12.0,-10.0,1,1,1.92,0.16,0,-1,16575.0,15136,-12.86,-0.2897,1.08,-2.02,False,O,▲,14905,▼,X,X,0.0,0.0,0.0,0.0,3.0907236842105266,7.204473684210526,11.0,32.841954457006594,4,13.9,47.2,90.5,311,20260206,20260206,23.93,22.22,32.3,10.08
219750,한국비티비,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,948,177.57,0.0,NEUTRAL,False,False,False,838,721,1069,1175.9,38.7,36.0,38.7,24.7,24.7,,94.0,0.0,,,NEUTRAL,,9.85,-20.2,-4.16,-28.08,-53.32,0,,,,,,,,70.4,95.1,18.84,31.1,0,0,6.88,23.92,22.01,-5.86,0.819,0.715,0,-2.44,12.0,-9.35,0,0,0.14,0.57,1,1,731.6,959,-1.15,0.5307,17.49,-2.65,False,O,▼,763,▲,O,X,0.0,0.0,0.0,0.0,3.0907236842105266,7.204473684210526,11.0,36.0,2,24.7,25.0,94.0,312,20260206,20260206,23.93,22.22,-5.86,-28.08
310210,보로노이,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,204500,193.51,0.0,WAIT,False,False,True,204500,194500,224500,246950.00000000003,38.5,13.721879590383612,38.5,52.6,52.6,,60.79999923706055,0.0,,,WAIT,,-11.28,74.79,-25.29,-27.1,41.67,0,,,,,,,,55.6,69.2,-1.43,29.73,0,0,-6.41,-8.71,2.82,-4.88,0.467,0.348,0,-5.72,12.0,14.34,1,0,1.27,0.47,0,1,188850.0,219462,-6.82,-0.2329,0.6,-0.03,True,X,▲,227884,▼,X,X,0.0,0.0,0.0,0.0,3.0907236842105266,7.204473684210526,11.0,13.721879590383612,6,52.6,0.2,60.8,313,20260206,20260206,23.93,22.22,-4.88,-27.1
090360,로보스타,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,75100,111.93,0.0,WAIT,False,False,True,75100,71400,82500,90750.00000000001,38.4,5.0,38.4,47.5,47.5,,73.0999984741211,0.0,,,WAIT,,6.52,173.59,-7.49,-26.92,140.47,0,,,,,,,,38.2,53.6,-9.63,29.76,0,0,-7.63,-15.52,-8.64,-4.7,0.405,0.259,0,-1.52,12.0,5.81,0,0,1.64,0.21,0,1,72150.0,82767,-9.26,-0.4147,0.31,-1.68,True,O,▲,85278,▼,X,X,0.0,0.0,0.0,0.0,-0.7967073170731706,11.179756097560976,9.0,5.0,4,47.5,0.0,73.1,314,20260206,20260206,23.93,22.22,-4.7,-26.92
092040,아미코젠,KOSDAQ,기타 식품 제조업,기타 식품 제조업,유통·소비재,1693,217.1,0.0,NEUTRAL,False,False,False,1693,1422,2235,2458.5,38.0,10.088538822139084,38.0,40.5,40.5,,88.5,0.0,,,NEUTRAL,,3.17,-56.81,-10.84,-65.79,-89.93,0,,,,,,,,62.4,73.0,3.69,20.95,0,0,13.62,2.98,-0.53,-43.57,0.837,0.368,0,-1.83,12.0,-4.47,1,0,0.98,0.55,1,-1,1801.9,1646,2.83,-0.3436,8.02,0.55,False,X,▼,1635,▼,O,X,0.0,0.0,0.0,0.0,10.348095238095238,48.153333333333336,1.0,10.088538822139084,2,40.5,0.0,88.5,315,20260206,20260206,23.93,22.22,-43.57,-65.79
047810,한국항공우주,KOSPI,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",기타,158300,2112.43,0.0,NEUTRAL,False,False,False,158300,144100,186600,205260.00000000003,37.9,32.17217044794674,37.9,10.9,10.9,,82.19999694824219,0.0,,,NEUTRAL,,5.67,75.5,-5.29,31.57,16.8,1,,,,,,,,43.1,45.9,-2.96,12.22,1,0,-2.28,-5.94,-2.82,55.5,0.136,0.136,1,43.32,11.6,-0.81,0,0,1.9,0.41,0,1,143030.0,163276,-3.05,-0.1404,1.18,-0.18,False,O,▲,165700,▼,X,X,0.0,0.0,0.0,0.0,3.0907236842105266,7.204473684210526,11.0,32.17217044794674,4,10.9,53.3,82.2,316,20260206,20260206,23.93,22.22,55.5,31.57
005387,현대차2우B,KOSPI,기타,기타,자동차·모빌리티,249500,827.19,0.0,WAIT,False,False,True,249500,233500,281500,309650.0,37.5,15.397521814148037,37.5,39.0,39.0,,56.70000076293945,0.0,,,WAIT,,5.27,49.4,-5.69,-1.02,-9.3,0,,,,,,,,34.0,56.7,-8.29,28.81,0,0,-2.92,-7.93,-13.22,22.91,0.273,0.187,1,46.74,12.0,3.25,0,0,0.9,0.18,0,1,245450.0,257948,-3.28,-0.2017,0.78,-0.41,True,O,▲,259487,▼,X,X,0.0,0.0,0.0,0.0,-8.096666666666668,-4.978,15.0,15.397521814148037,2,39.0,22.1,56.7,317,20260206,20260206,23.93,22.22,22.91,-1.02
009835,한화솔루션우,KOSPI,기타,기타,기타,30250,504.28,0.0,OVERHEAT,False,False,False,23650,19540,31900,35090.0,37.5,20.5,37.5,39.0,39.0,,90.19999694824219,0.0,,,OVERHEAT,,49.38,30.95,38.42,14.51,-27.75,2,,,,,,,,78.1,98.1,34.28,46.47,0,0,11.83,44.05,36.57,38.44,0.36,0.36,0,-0.34,12.0,0.0,0,0,1.92,0.67,1,1,23360.0,28767,5.15,0.8472,8.95,1.08,False,O,▲,24307,▲,O,X,0.0,0.0,0.0,0.0,3.0907236842105266,7.204473684210526,11.0,20.5,4,39.0,0.0,90.2,318,20260206,20260206,23.93,22.22,38.44,14.51
475830,오름테라퓨틱,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,109000,206.67,0.0,WAIT,False,False,True,109000,101800,123400,135740.0,37.3,8.0,37.3,39.0,39.0,,75.5999984741211,0.0,,,WAIT,,-24.15,367.81,-38.16,94.05,334.69,0,,,,,,,,46.2,46.4,-5.89,24.98,0,0,-7.08,-3.54,-7.23,116.27,0.234,0.214,1,238.93,12.0,9.6,0,0,1.07,0.3,0,-1,134960.0,114421,-4.74,0.2668,0.43,1.41,True,O,▲,115192,▲,X,X,0.0,0.0,0.0,0.0,3.0907236842105266,7.204473684210526,11.0,8.0,6,39.0,8.9,75.6,319,20260206,20260206,23.93,22.22,116.27,94.05
035420,NAVER,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",서비스 기타,249000,4748.45,0.0,WAIT,False,False,True,249000,239000,269000,295900.0,36.7,22.862118700579206,36.7,36.9,36.9,,75.80000305175781,0.0,,,WAIT,,-1.97,11.66,-12.93,-29.25,-47.04,0,,,,,,,,55.1,55.6,-4.33,22.38,0,0,-3.11,-9.45,-6.39,-5.32,0.623,0.589,0,-4.8,10.1,2.74,1,0,1.01,0.21,0,1,246150.0,262403,-5.11,-0.4098,0.89,-1.72,True,X,▲,273476,▼,X,X,0.0,0.0,0.0,0.0,3.354054054054054,11.341351351351351,7.0,22.862118700579206,4,36.9,10.4,75.8,320,20260206,20260206,23.93,22.22,-5.32,-29.25
064400,LG씨엔에스,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,67500,731.31,0.0,WAIT,False,False,True,67500,64800,72800,80080.0,36.2,12.900508133942855,36.2,37.9,37.9,,84.5999984741211,0.0,,,WAIT,,12.31,0.15,1.35,-7.35,-58.55,0,,,,,,,,42.7,34.4,-1.75,20.24,0,0,-3.98,-3.16,-8.41,16.58,0.398,0.398,0,-3.09,11.5,10.89,1,0,1.16,0.45,0,1,63150.0,69493,-2.87,-0.0521,0.45,0.3,True,O,▼,70074,▼,X,X,0.0,0.0,0.0,0.0,-0.3746341463414634,14.639756097560976,6.0,12.900508133942855,4,37.9,1.1,84.6,321,20260206,20260206,23.93,22.22,16.58,-7.35
004060,SG세계물산,KOSPI,상품 종합 도매업,상품 종합 도매업,기타,491,835.1,0.0,OVERHEAT,False,False,False,358,305,462,508.20000000000005,35.8,10.0,35.8,25.2,25.2,,99.4000015258789,0.0,,,OVERHEAT,,51.54,53.92,40.58,34.46,-4.78,2,,,,,,,,89.0,98.7,44.18,57.76,0,0,10.34,54.89,51.08,58.39,0.0,0.0,1,4.43,12.0,-1.59,1,0,0.29,0.68,1,1,393.8,478,2.57,0.9728,7.71,-0.21,False,O,▲,378,▲,O,X,0.0,0.0,0.0,0.0,3.0907236842105266,7.204473684210526,11.0,10.0,2,25.2,11.1,99.4,322,20260206,20260206,23.93,22.22,58.39,34.46
319400,현대무벡스,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,31050,927.07,0.0,NEUTRAL,False,False,False,31050,28150,36800,40480.0,35.6,11.0,35.6,23.3,23.3,,85.5,0.0,,,NEUTRAL,,32.13,523.49,18.12,215.28,490.37,0,,,,,,,,44.5,67.3,-5.2,74.24,0,0,-6.62,-1.74,-7.45,237.5,0.057,0.057,1,207.48,12.0,0.0,0,0,2.21,0.62,0,1,28095.0,33297,-6.75,-0.11,0.41,0.07,False,O,▲,32578,▼,X,X,0.0,0.0,0.0,0.0,-0.7967073170731706,11.179756097560976,9.0,11.0,2,23.3,22.9,85.5,323,20260206,20260206,23.93,22.22,237.5,215.28
203400,에이비온,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,3405,54.44,0.0,WAIT,False,False,True,3405,3260,3690,4059.0000000000005,35.5,27.777699464289235,35.5,9.9,9.9,,83.9000015258789,0.0,,,WAIT,,-8.71,14.3,-22.72,22.37,-18.82,5,,,,,,,,36.1,42.5,-5.61,12.77,1,0,-6.46,-7.6,-6.71,44.59,0.344,0.276,1,16.56,12.0,0.45,0,0,1.77,0.14,0,1,3073.5,3646,-6.63,-0.1099,0.83,-1.44,True,O,▲,3684,▼,X,X,0.0,0.0,0.0,0.0,3.0907236842105266,7.204473684210526,11.0,27.777699464289235,6,9.9,45.9,83.9,324,20260206,20260206,23.93,22.22,44.59,22.37
009150,삼성전기,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,284000,1532.39,0.0,NEUTRAL,False,False,False,284000,260500,331000,364100.00000000006,35.4,24.118641067627347,35.4,1.6,1.6,,95.80000305175781,0.0,,,NEUTRAL,,6.77,77.72,-4.19,0.91,19.02,3,,,,,,,,45.4,49.6,-0.36,12.64,1,0,-2.07,1.79,4.41,24.84,0.054,0.054,1,3.09,10.2,-0.56,0,1,1.05,0.41,0,1,259050.0,294295,-3.5,0.0973,0.76,0.63,False,O,▲,292036,▲,X,X,0.0,0.0,0.0,0.0,-0.3746341463414634,14.639756097560976,6.0,24.118641067627347,6,1.6,51.6,95.8,325,20260206,20260206,23.93,22.22,24.84,0.91
066970,엘앤에프,KOSPI,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,113800,518.08,0.0,WAIT,False,False,True,113800,107000,127400,140140.0,35.0,14.068569680996863,35.0,42.9,42.9,,67.0999984741211,0.0,,,WAIT,,5.66,36.45,-5.3,-34.39,-22.25,0,,,,,,,,49.1,56.3,-4.99,24.06,0,0,-3.23,-9.9,-5.32,-10.46,0.542,0.37,0,-9.8,12.0,6.02,0,0,1.11,0.28,0,1,107120.0,119932,-5.11,-0.5057,0.64,-1.03,True,O,▲,124409,▼,X,X,0.0,0.0,0.0,0.0,7.1642857142857155,16.015714285714285,4.0,14.068569680996863,6,42.9,0.6,67.1,326,20260206,20260206,23.93,22.22,-10.46,-34.39
011780,금호석유화학,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,135100,75.23,0.0,WAIT,False,False,True,135100,128900,147400,162140.0,34.8,5.0,34.8,46.5,46.5,,42.099998474121094,0.0,,,WAIT,,11.01,24.4,0.05,-4.37,-34.3,0,,,,,,,,41.5,54.1,-4.69,11.47,0,0,-2.03,-6.25,-8.22,19.56,0.2,0.2,1,25.82,10.5,7.87,0,0,1.29,0.42,0,1,130200.0,138367,-2.36,-0.1867,0.39,-0.66,True,O,▲,140045,▼,X,X,0.0,0.0,0.0,0.0,2.26,16.127333333333333,5.0,5.0,4,46.5,10.6,42.1,327,20260206,20260206,23.93,22.22,19.56,-4.37
