종목코드,종목명,기준일,업종,종가,거래대금(억원),RSI14,MFI14,MACD_Slope,BandWidth,ret_5d_%,ret_10d_%,ret_60d_%,rel_60d_%,EBS,근거,추천매수가,손절가,추천매도가1,RR1,Now%,ma20_above,업종_대분류,Sector_Mom_5d,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME
145720,덴티움,20251212,의료용 기기 제조업,49150,77.5,52.2,53.3,-20.48988,10.5,-3.63,-5.84,-15.98,-38.7,1,,49150,46114,53703,1.5,0.0,0,바이오·의약품,10.354210526315791,54.1,92.5,↩️ PULL (눌림),⑤ 하락 / 약세
003690,코리안리,20251212,재 보험업,11720,147.6,71.1,76.4,23.36105,6.9,4.09,1.12,6.64,-16.08,3,"수급↑,Squeeze",11411,10895,12185,1.5,2.7,1,금융,2.2256249999999995,54.1,74.0,⚡ Squeeze (급변동 임박),④ 바닥 반등 시도
161580,필옵틱스,20251212,특수 목적용 기계 제조업,45500,244.8,77.5,81.9,46.75437,21.4,10.17,7.44,37.67,27.01,3,수급↑,41657,37964,47196,1.5,9.22,1,조선·기계·방산,6.275344827586206,54.0,55.6,🔺 Watch (상승 준비),⑤ 하락 / 약세
200670,휴메딕스,20251212,의약품 제조업,41800,77.0,41.3,39.0,-63.0262,12.2,-4.89,-9.03,-36.09,-46.75,0,,41800,38628,46557,1.5,0.0,0,기타,5.58321554770318,53.9,92.5,↩️ PULL (눌림),⑤ 하락 / 약세
001120,LX인터내셔널,20251212,상품 중개업,33950,77.0,89.7,87.6,54.24081,12.6,5.11,7.61,8.47,-14.25,3,수급↑,31625,30060,33971,1.5,7.35,1,기타,5.58321554770318,53.9,63.1,🔻 REV (역추세 반등),④ 바닥 반등 시도
189300,인텔리안테크,20251212,통신 및 방송 장비 제조업,48300,92.4,89.0,79.6,36.07076,27.0,5.11,17.09,2.55,-8.11,3,수급↑,42970,39891,47587,1.5,12.4,1,기타,5.58321554770318,53.9,52.5,🔺 Watch (상승 준비),④ 바닥 반등 시도
020150,롯데에너지머티리얼즈,20251212,전자부품 제조업,36000,95.5,33.3,45.0,-59.33399,28.6,-10.34,-7.93,49.38,26.66,0,,36000,32400,41400,1.5,0.0,0,기타,5.58321554770318,53.7,92.5,↩️ PULL (눌림),② 상승 후 조정
018260,삼성에스디에스,20251212,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",175700,201.6,69.3,59.6,-22.14254,9.7,-0.17,4.27,5.15,-17.57,1,Squeeze,170790,162018,183947,1.5,2.87,1,기타,5.58321554770318,53.7,81.0,↩️ PULL (눌림),⑤ 하락 / 약세
107640,한중엔시에스,20251212,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",51100,107.4,74.6,80.6,-1.88562,28.2,-0.97,8.38,34.65,23.99,2,수급↑,47312,42581,54409,1.5,8.01,1,기타,5.58321554770318,53.7,60.5,↩️ PULL (눌림),② 상승 후 조정
086280,현대글로비스,20251212,기타 운송관련 서비스업,182300,257.1,87.0,82.8,-194.79245,21.3,1.67,10.89,-3.08,-25.8,2,수급↑,169215,158579,185168,1.5,7.73,1,기타,5.58321554770318,53.6,61.6,↩️ PULL (눌림),⑤ 하락 / 약세
030610,교보증권,20251212,금융 지원 서비스업,9970,56.8,80.0,79.3,25.40716,10.7,3.32,9.08,3.21,-19.51,3,수급↑,9339,8859,10059,1.5,6.75,1,금융,2.2256249999999995,53.6,57.8,🔻 REV (역추세 반등),④ 바닥 반등 시도
014280,금강공업,20251212,1차 철강 제조업,7260,280.3,68.0,73.8,24.17118,28.8,15.06,10.67,35.45,12.73,3,수급↑,6290,5661,7233,1.5,15.42,1,기타,5.58321554770318,53.6,52.5,🔺 Watch (상승 준비),① 강한 상승 추세
009155,삼성전기우,20251212,기타,129400,54.0,81.2,88.6,81.50871,38.7,8.01,12.33,52.24,29.52,3,수급↑,113385,102046,130392,1.5,14.12,1,기타,5.58321554770318,53.6,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
489790,한화비전,20251212,통신 및 방송 장비 제조업,38350,435.8,18.5,9.0,-49.77603,26.0,-7.7,-11.53,-35.98,-58.7,0,,38350,35064,43278,1.5,0.0,0,기타,5.58321554770318,53.5,92.5,↩️ PULL (눌림),⑤ 하락 / 약세
270660,에브리봇,20251212,가정용 기기 제조업,21500,108.3,78.2,80.5,85.46092,21.1,9.64,11.28,28.59,17.93,3,수급↑,19130,17524,21539,1.5,12.39,1,기타,5.58321554770318,53.5,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
440110,파두,20251212,반도체 제조업,22850,222.2,52.8,44.0,-96.08489,29.1,-10.39,-17.36,33.31,22.65,1,,22850,20565,26277,1.5,0.0,0,반도체,-1.4107692307692308,53.4,62.5,↩️ PULL (눌림),② 상승 후 조정
476060,온코닉테라퓨틱스,20251212,자연과학 및 공학 연구개발업,19280,951.8,60.0,59.5,111.05734,42.9,11.57,-7.08,112.76,102.1,3,,17399,15659,20008,1.5,10.81,1,기타,5.58321554770318,53.4,52.5,🔺 Watch (상승 준비),① 강한 상승 추세
097950,CJ제일제당,20251212,기타 식품 제조업,209000,80.0,41.5,29.2,199.48318,10.2,-1.88,-0.24,-13.64,-36.36,1,,209000,201714,219928,1.5,0.0,0,기타,5.58321554770318,53.3,92.5,↩️ PULL (눌림),④ 바닥 반등 시도
074600,원익QnC,20251212,유리 및 유리제품 제조업,20300,51.9,63.3,57.5,-51.4513,19.5,-5.58,0.0,-4.92,-15.58,1,,20300,18920,22370,1.5,0.0,0,기타,5.58321554770318,53.3,92.5,↩️ PULL (눌림),⑤ 하락 / 약세
078600,대주전자재료,20251212,전자부품 제조업,75600,64.2,71.7,66.1,-51.01176,14.3,1.75,2.72,9.41,-1.25,2,수급↑,73635,68677,81070,1.5,2.67,1,기타,5.58321554770318,53.3,81.8,↩️ PULL (눌림),③ 박스 / 중립
136480,하림,20251212,"도축, 육류 가공 및 저장 처리업",3050,152.4,68.8,74.0,-0.7649,8.3,1.33,3.21,0.16,-10.5,2,"수급↑,Squeeze",2962,2807,3195,1.5,2.95,1,기타,5.58321554770318,53.2,80.7,↩️ PULL (눌림),⑤ 하락 / 약세
039440,에스티아이,20251212,특수 목적용 기계 제조업,29300,125.8,73.6,82.6,-31.32707,29.9,9.53,14.9,50.64,39.98,2,수급↑,26087,23478,30000,1.5,12.31,1,조선·기계·방산,6.275344827586206,53.2,52.5,↩️ PULL (눌림),② 상승 후 조정
127120,제이에스링크,20251212,자연과학 및 공학 연구개발업,17020,68.5,17.1,35.4,-89.81912,21.4,-12.4,-14.0,-2.01,-12.67,0,,17020,15318,19573,1.5,0.0,0,기타,5.58321554770318,53.1,92.5,↩️ PULL (눌림),⑤ 하락 / 약세
005930,삼성전자,20251212,통신 및 방송 장비 제조업,108900,15376.8,77.0,59.3,-32.2772,17.8,0.46,8.36,44.43,21.71,1,,102870,97198,111377,1.5,5.86,1,기타,5.58321554770318,53.1,69.1,↩️ PULL (눌림),② 상승 후 조정
264850,이랜시스,20251212,전자부품 제조업,6630,175.5,74.6,77.1,17.75199,44.7,16.11,18.82,27.99,17.33,3,수급↑,5487,4938,6310,1.5,20.82,1,기타,5.58321554770318,53.1,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
417970,모델솔루션,20251212,특수 목적용 기계 제조업,25000,56.5,65.9,63.7,-98.93492,46.8,-1.57,22.25,133.64,122.98,2,수급↑,22243,20018,25579,1.5,12.39,1,조선·기계·방산,6.275344827586206,53.1,52.5,↩️ PULL (눌림),② 상승 후 조정
033780,KT&G,20251212,담배 제조업,141600,353.2,37.4,29.9,10.50012,5.1,-0.98,-2.68,5.91,-16.81,1,Squeeze,141600,135657,150514,1.5,0.0,0,기타,5.58321554770318,53.0,92.5,⚡ Squeeze (급변동 임박),④ 바닥 반등 시도
078930,GS,20251212,기타 금융업,56700,161.6,35.4,25.3,21.08813,10.4,-2.91,0.53,22.07,-0.65,1,,56700,53171,61992,1.5,0.0,0,금융,2.2256249999999995,52.9,84.8,↩️ PULL (눌림),③ 박스 / 중립
138930,BNK금융지주,20251212,기타 금융업,15260,213.9,60.5,57.4,-11.86592,8.0,-2.86,1.4,-1.61,-24.33,2,Squeeze,15209,14449,16349,1.5,0.34,1,금융,2.2256249999999995,52.9,83.4,↩️ PULL (눌림),⑤ 하락 / 약세
450140,코오롱모빌리티그룹,20251212,자동차 판매업,7290,148.0,48.1,71.5,-202.71754,76.5,-49.97,-34.91,23.14,0.42,2,수급↑,7290,6561,8383,1.5,0.0,0,자동차·모빌리티,-2.902142857142857,52.8,62.5,↩️ PULL (눌림),③ 박스 / 중립
323410,카카오뱅크,20251212,은행 및 저축기관,21900,116.0,54.8,47.8,15.16547,5.1,-0.45,1.15,-13.44,-36.16,3,Squeeze,21642,20685,23078,1.5,1.19,1,인터넷/플랫폼·게임,0.6183333333333333,52.7,63.9,⚡ Squeeze (급변동 임박),④ 바닥 반등 시도
000990,DB하이텍,20251212,반도체 제조업,67600,260.1,79.3,81.3,94.67574,14.2,4.32,6.29,31.26,8.54,3,수급↑,64965,60100,72261,1.5,4.06,1,반도체,-1.4107692307692308,52.7,46.3,🔺 Watch (상승 준비),⑤ 하락 / 약세
299030,하나기술,20251212,특수 목적용 기계 제조업,35400,66.7,75.1,87.5,72.64801,22.9,12.74,9.77,28.73,18.07,3,수급↑,31522,28370,36250,1.5,12.3,1,조선·기계·방산,6.275344827586206,52.6,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
003230,삼양식품,20251212,기타 식품 제조업,1273000,460.1,39.7,31.0,-75.22938,16.0,-1.85,-11.9,-21.23,-43.95,0,,1273000,1177142,1416785,1.5,0.0,0,기타,5.58321554770318,52.4,92.5,↩️ PULL (눌림),⑤ 하락 / 약세
032830,삼성생명,20251212,보험업,155500,679.3,71.1,70.0,-26.2739,10.7,-1.71,1.7,-2.75,-25.47,2,수급↑,152550,144292,164935,1.5,1.93,1,금융,2.2256249999999995,52.4,77.0,↩️ PULL (눌림),⑤ 하락 / 약세
014970,삼륭물산,20251212,"골판지, 종이 상자 및 종이용기 제조업",8560,82.6,61.9,91.8,-1.12277,25.2,16.94,16.46,9.18,-1.48,3,수급↑,7829,7046,9003,1.5,9.33,1,기타,5.58321554770318,52.4,55.2,↩️ PULL (눌림),③ 박스 / 중립
195940,HK이노엔,20251212,의약품 제조업,51600,72.2,68.4,65.2,-36.01061,10.1,0.0,-1.15,11.69,1.03,2,수급↑,51125,47932,55914,1.5,0.93,1,기타,5.58321554770318,52.2,88.8,↩️ PULL (눌림),③ 박스 / 중립
086450,동국제약,20251212,의약품 제조업,18530,58.3,59.0,57.6,-33.98877,9.0,-1.17,-1.01,-3.99,-14.65,1,Squeeze,18530,17517,20049,1.5,0.0,0,기타,5.58321554770318,52.1,92.5,↩️ PULL (눌림),⑤ 하락 / 약세
290650,엘앤씨바이오,20251212,의약품 제조업,67200,563.2,78.8,79.0,-157.31318,40.0,-2.33,15.86,13.32,2.66,2,수급↑,60020,54018,69023,1.5,11.96,1,기타,5.58321554770318,51.9,52.5,↩️ PULL (눌림),③ 박스 / 중립
042370,비츠로테크,20251212,기타 금융업,9450,125.7,85.8,92.0,48.59035,20.1,11.7,18.42,9.76,-0.9,3,수급↑,8333,7752,9205,1.5,13.4,1,금융,2.2256249999999995,51.9,44.8,🔺 Watch (상승 준비),③ 박스 / 중립
100790,미래에셋벤처투자,20251212,기타 금융업,10600,123.8,85.7,81.1,12.33633,44.3,9.84,12.89,45.01,34.35,3,수급↑,8993,8093,10341,1.5,17.87,1,금융,2.2256249999999995,51.9,44.8,🔺 Watch (상승 준비),⑤ 하락 / 약세
000270,기아,20251212,자동차용 엔진 및 자동차 제조업,125800,856.1,81.0,77.6,29.36169,17.1,1.78,10.25,18.79,-3.93,3,수급↑,117535,111370,126781,1.5,7.03,1,자동차·모빌리티,-2.902142857142857,51.9,34.4,🔺 Watch (상승 준비),③ 박스 / 중립
003490,대한항공,20251212,항공 여객 운송업,22600,209.1,78.6,65.9,10.42582,8.9,1.57,3.43,-5.44,-28.16,3,"수급↑,Squeeze",21872,21179,22911,1.5,3.33,1,기타,5.58321554770318,51.8,79.2,⚡ Squeeze (급변동 임박),④ 바닥 반등 시도
083650,비에이치아이,20251212,일반 목적용 기계 제조업,64200,4881.7,77.5,82.7,591.0076,51.3,7.72,42.83,30.62,19.96,3,수급↑,47990,43191,55188,1.5,33.78,1,조선·기계·방산,6.275344827586206,51.8,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
030530,원익홀딩스,20251212,기초 화학물질 제조업,30550,1011.8,75.9,78.4,6.39388,47.6,7.76,28.9,172.04,161.38,3,수급↑,25735,23161,29595,1.5,18.71,1,기타,5.58321554770318,51.8,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
247540,에코프로비엠,20251212,일차전지 및 이차전지 제조업,176000,684.3,78.0,80.4,-289.86823,36.2,10.21,17.41,47.9,37.24,2,수급↑,156320,140688,179768,1.5,12.59,1,2차전지,6.867999999999999,51.8,52.5,↩️ PULL (눌림),② 상승 후 조정
009970,영원무역홀딩스,20251212,기타 금융업,198500,53.2,68.2,63.7,-206.80555,25.3,5.75,19.65,45.31,22.59,2,수급↑,180435,162391,207500,1.5,10.01,1,금융,2.2256249999999995,51.8,44.8,↩️ PULL (눌림),② 상승 후 조정
131290,티에스이,20251212,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",58500,57.4,77.7,60.3,-119.47734,32.2,-2.01,4.46,31.31,20.65,2,수급↑,55737,50516,63569,1.5,4.96,1,기타,5.58321554770318,51.7,72.7,↩️ PULL (눌림),② 상승 후 조정
475400,씨메스,20251212,특수 목적용 기계 제조업,39700,755.5,77.5,87.6,237.17636,42.7,19.04,20.3,48.41,37.75,3,수급↑,31952,28757,36745,1.5,24.25,1,조선·기계·방산,6.275344827586206,51.7,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
039130,하나투어,20251212,여행사 및 기타 여행보조 서비스업,49100,51.4,63.7,35.2,-17.94081,9.1,-0.71,4.03,-7.01,-29.73,2,Squeeze,47947,45961,50926,1.5,2.4,1,기타,5.58321554770318,51.6,82.9,↩️ PULL (눌림),⑤ 하락 / 약세
105840,우진,20251212,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",21650,703.9,77.4,87.0,137.60667,51.5,14.79,36.16,85.68,62.96,3,수급↑,16325,14692,18774,1.5,32.61,1,기타,5.58321554770318,51.6,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
002020,코오롱,20251212,기타 금융업,55700,178.5,60.7,54.9,354.83251,19.0,9.0,0.36,31.21,8.49,3,,51330,46197,59029,1.5,8.51,1,금융,2.2256249999999995,51.6,50.7,🔺 Watch (상승 준비),⑤ 하락 / 약세
035720,카카오,20251212,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",59800,743.5,53.7,54.6,-14.27436,8.0,-2.76,1.87,-8.7,-31.42,2,Squeeze,59635,56563,64242,1.5,0.28,1,인터넷/플랫폼·게임,0.6183333333333333,51.5,67.6,↩️ PULL (눌림),⑤ 하락 / 약세
259960,크래프톤,20251212,소프트웨어 개발 및 공급업,249000,227.3,43.8,40.8,409.5413,9.5,0.61,-3.3,-22.79,-45.51,1,Squeeze,249000,236214,268178,1.5,0.0,0,인터넷/플랫폼·게임,0.6183333333333333,51.0,68.7,⚡ Squeeze (급변동 임박),④ 바닥 반등 시도
388720,유일로보틱스,20251212,특수 목적용 기계 제조업,99400,518.0,84.4,86.3,480.0618,34.6,18.9,21.52,33.24,22.58,3,수급↑,82415,74173,94777,1.5,20.61,1,조선·기계·방산,6.275344827586206,51.0,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
098460,고영,20251212,특수 목적용 기계 제조업,26550,1115.4,76.3,80.6,-153.28297,74.7,-1.48,12.03,70.41,59.75,2,수급↑,23213,20892,26695,1.5,14.37,1,조선·기계·방산,6.275344827586206,50.8,52.5,↩️ PULL (눌림),② 상승 후 조정
006280,녹십자,20251212,의약품 제조업,162000,442.3,86.7,87.5,1281.19302,21.8,19.65,19.47,20.9,-1.82,3,수급↑,136705,125733,153162,1.5,18.5,1,기타,5.58321554770318,50.7,52.5,🔺 Watch (상승 준비),③ 박스 / 중립
023590,다우기술,20251212,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",41300,125.1,74.1,77.5,293.8447,14.3,10.58,15.2,12.08,-10.64,3,수급↑,36712,33791,41094,1.5,12.5,1,인터넷/플랫폼·게임,0.6183333333333333,50.7,28.7,🔺 Watch (상승 준비),④ 바닥 반등 시도
032640,LG유플러스,20251212,전기 통신업,15090,128.9,28.6,32.1,3.67499,6.7,-1.37,0.2,-0.46,-23.18,1,Squeeze,15090,14485,15996,1.5,0.0,0,기타,5.58321554770318,50.5,92.5,⚡ Squeeze (급변동 임박),④ 바닥 반등 시도
003570,SNT다이내믹스,20251212,자동차 신품 부품 제조업,49150,92.2,71.0,64.9,157.30216,23.4,14.3,16.06,-21.49,-44.21,3,수급↑,43740,39366,50301,1.5,12.37,1,자동차·모빌리티,-2.902142857142857,50.5,22.5,🔺 Watch (상승 준비),④ 바닥 반등 시도
257720,실리콘투,20251212,상품 종합 도매업,40750,124.9,28.1,23.3,-7.6101,17.8,-2.63,-10.24,-2.4,-13.06,0,,40750,37435,45721,1.5,0.0,0,기타,5.58321554770318,50.4,92.5,↩️ PULL (눌림),⑤ 하락 / 약세
034810,해성산업,20251212,기타 금융업,8730,53.6,81.5,92.2,51.10586,19.0,14.27,17.97,3.31,-7.35,3,수급↑,7541,7044,8287,1.5,15.76,1,금융,2.2256249999999995,50.4,44.8,🔺 Watch (상승 준비),④ 바닥 반등 시도
174900,앱클론,20251212,의료용품 및 기타 의약 관련제품 제조업,39250,91.5,65.2,57.7,-60.96551,43.0,-1.88,2.48,201.23,190.57,1,,36920,33228,42458,1.5,6.31,1,바이오·의약품,10.354210526315791,50.3,67.3,↩️ PULL (눌림),② 상승 후 조정
347700,스피어,20251212,소프트웨어 개발 및 공급업,11360,688.4,70.4,85.6,172.65699,39.0,53.93,29.09,2.99,-7.67,3,수급↑,8679,7811,9980,1.5,30.89,1,기타,5.58321554770318,50.3,52.5,🔺 Watch (상승 준비),④ 바닥 반등 시도
441270,파인엠텍,20251212,전자부품 제조업,10200,107.3,77.7,80.4,32.83252,25.7,11.84,6.47,-17.48,-28.14,3,수급↑,9150,8235,10523,1.5,11.47,1,기타,5.58321554770318,50.2,52.5,🔺 Watch (상승 준비),④ 바닥 반등 시도
389650,넥스트바이오메디컬,20251212,의료용 기기 제조업,86000,116.3,66.6,60.7,-537.47018,56.4,-2.82,0.7,12.27,1.61,2,수급↑,81210,73089,93391,1.5,5.9,1,바이오·의약품,10.354210526315791,50.1,68.9,↩️ PULL (눌림),③ 박스 / 중립
445680,큐리옥스바이오시스템즈,20251212,의료용 기기 제조업,98300,162.5,72.1,76.7,152.69163,40.8,7.2,2.4,93.12,82.46,3,수급↑,87535,78781,100665,1.5,12.3,1,바이오·의약품,10.354210526315791,50.1,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
058610,에스피지,20251212,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",75000,596.5,83.8,77.5,-301.19263,106.2,12.61,19.05,164.08,153.42,2,수급↑,56580,50922,65067,1.5,32.56,1,기타,5.58321554770318,49.9,52.5,↩️ PULL (눌림),② 상승 후 조정
090430,아모레퍼시픽,20251212,기타 화학제품 제조업,121800,122.8,21.4,26.5,66.21273,12.2,-2.01,-2.01,-0.25,-22.97,1,,121800,117014,128978,1.5,0.0,0,기타,5.58321554770318,49.6,92.5,↩️ PULL (눌림),④ 바닥 반등 시도
009150,삼성전기,20251212,전자부품 제조업,272000,1228.9,83.8,77.5,-240.88621,35.9,3.42,8.37,42.86,20.14,2,수급↑,246675,222175,283425,1.5,10.27,1,기타,5.58321554770318,49.5,52.5,↩️ PULL (눌림),② 상승 후 조정
051900,LG생활건강,20251212,기타 화학제품 제조업,263000,139.7,19.8,8.9,255.03776,15.1,-3.49,-4.88,-10.54,-33.26,1,,263000,253035,277946,1.5,0.0,0,기타,5.58321554770318,49.3,92.5,↩️ PULL (눌림),④ 바닥 반등 시도
483650,달바글로벌,20251212,기타 화학제품 제조업,151000,223.6,79.1,75.2,362.83739,19.5,16.6,11.85,-7.25,-29.97,3,수급↑,134190,123332,150475,1.5,12.53,1,기타,5.58321554770318,49.3,52.5,🔺 Watch (상승 준비),④ 바닥 반등 시도
348340,뉴로메카,20251212,특수 목적용 기계 제조업,33750,86.8,71.9,68.9,-22.88085,36.0,8.17,9.76,31.32,20.66,2,수급↑,29677,26709,34129,1.5,13.72,1,조선·기계·방산,6.275344827586206,49.3,52.5,↩️ PULL (눌림),② 상승 후 조정
004370,농심,20251212,기타 식품 제조업,430000,80.9,23.9,39.7,94.4003,12.8,-0.35,-3.8,-17.62,-40.34,1,,430000,412392,456410,1.5,0.0,0,기타,5.58321554770318,49.1,92.5,↩️ PULL (눌림),④ 바닥 반등 시도
049630,재영솔루텍,20251212,사진장비 및 광학기기 제조업,2730,1118.6,72.2,71.2,-21.0411,76.3,11.89,48.21,262.07,251.41,2,수급↑,2204,1983,2535,1.5,23.85,1,기타,5.58321554770318,48.9,52.5,↩️ PULL (눌림),② 상승 후 조정
314130,지놈앤컴퍼니,20251212,기초 의약물질 제조업,5800,163.3,77.2,84.9,23.56217,101.0,10.27,47.77,106.04,95.38,3,수급↑,3916,3524,4503,1.5,48.1,1,기타,5.58321554770318,48.9,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
017800,현대엘리베이터,20251212,일반 목적용 기계 제조업,93500,196.5,81.7,72.1,-112.11554,26.5,1.74,7.72,17.91,-4.81,2,수급↑,86355,80655,94905,1.5,8.27,1,조선·기계·방산,6.275344827586206,48.8,59.4,↩️ PULL (눌림),③ 박스 / 중립
454910,두산로보틱스,20251212,특수 목적용 기계 제조업,84000,309.6,76.4,64.0,-30.34262,25.6,3.96,8.39,32.7,9.98,2,수급↑,76670,69003,88170,1.5,9.56,1,조선·기계·방산,6.275344827586206,48.8,54.3,↩️ PULL (눌림),② 상승 후 조정
011070,LG이노텍,20251212,전자부품 제조업,294500,313.5,92.5,87.4,-349.37636,38.0,3.51,24.26,75.51,52.79,2,수급↑,257900,236185,290471,1.5,14.19,1,기타,5.58321554770318,48.7,52.5,↩️ PULL (눌림),② 상승 후 조정
010130,고려아연,20251212,1차 비철금속 제조업,1518000,310.2,85.7,78.6,-1835.00738,48.4,11.7,13.11,45.68,22.96,2,수급↑,1284300,1155870,1476945,1.5,18.2,1,기타,5.58321554770318,48.7,52.5,↩️ PULL (눌림),② 상승 후 조정
277810,레인보우로보틱스,20251212,특수 목적용 기계 제조업,479000,932.0,76.7,83.6,-40.36456,40.4,9.24,10.11,62.65,51.99,2,수급↑,418250,376425,480987,1.5,14.52,1,조선·기계·방산,6.275344827586206,48.5,52.5,↩️ PULL (눌림),② 상승 후 조정
085660,차바이오텍,20251212,기초 의약물질 제조업,15610,71.9,80.2,78.3,-30.84306,39.1,0.84,12.38,36.33,25.67,2,수급↑,13967,12570,16062,1.5,11.76,1,기타,5.58321554770318,48.4,52.5,↩️ PULL (눌림),② 상승 후 조정
001530,DI동일,20251212,상품 중개업,21300,54.1,70.9,74.1,-61.27945,39.1,4.67,8.07,-42.74,-65.46,2,수급↑,19123,17211,21992,1.5,11.38,1,기타,5.58321554770318,48.3,52.5,↩️ PULL (눌림),⑤ 하락 / 약세
160190,하이젠알앤엠,20251212,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",65000,230.8,76.3,83.6,-34.36817,50.2,8.88,14.84,60.3,49.64,2,수급↑,55030,49527,63284,1.5,18.12,1,기타,5.58321554770318,48.2,52.5,↩️ PULL (눌림),② 상승 후 조정
389470,인벤티지랩,20251212,자연과학 및 공학 연구개발업,90100,379.3,69.1,80.4,-422.65832,71.4,3.68,46.27,109.53,98.87,2,수급↑,74885,67396,86117,1.5,20.32,1,기타,5.58321554770318,48.1,52.5,↩️ PULL (눌림),② 상승 후 조정
281740,레이크머티리얼즈,20251212,기타 화학제품 제조업,15500,87.1,78.6,73.5,-9.23414,30.2,12.48,16.1,25.91,15.25,2,수급↑,13803,12455,15823,1.5,12.29,1,기타,5.58321554770318,48.1,52.5,↩️ PULL (눌림),② 상승 후 조정
139130,iM금융지주,20251212,기타 금융업,14220,90.5,53.7,51.8,-3.45624,5.5,-2.8,-0.56,-0.49,-23.21,1,Squeeze,14220,13657,15064,1.5,0.0,0,금융,2.2256249999999995,48.0,84.8,↩️ PULL (눌림),⑤ 하락 / 약세
035420,NAVER,20251212,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",244500,1181.1,34.3,26.2,103.6067,10.4,-2.0,0.2,3.6,-19.12,1,,244500,231785,263571,1.5,0.0,0,인터넷/플랫폼·게임,0.6183333333333333,47.9,68.7,↩️ PULL (눌림),④ 바닥 반등 시도
091580,상신이디피,20251212,일차전지 및 이차전지 제조업,15200,80.1,80.5,79.5,82.64275,19.5,16.83,16.56,50.5,39.84,3,수급↑,13258,11932,15246,1.5,14.65,1,2차전지,6.867999999999999,47.9,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
005380,현대차,20251212,자동차용 엔진 및 자동차 제조업,301500,2485.3,72.4,70.1,-520.17881,30.7,-4.29,15.3,34.9,12.18,2,수급↑,276425,254425,309425,1.5,9.07,1,자동차·모빌리티,-2.902142857142857,47.9,26.2,↩️ PULL (눌림),② 상승 후 조정
012330,현대모비스,20251212,자동차 신품 부품 제조업,377500,1403.0,89.6,87.2,186.24435,38.7,4.14,21.97,20.41,-2.31,3,수급↑,322025,292310,366596,1.5,17.23,1,자동차·모빌리티,-2.902142857142857,47.8,22.5,🔺 Watch (상승 준비),③ 박스 / 중립
476040,오가노이드사이언스,20251212,자연과학 및 공학 연구개발업,42050,153.5,75.8,89.7,-138.42605,54.3,-5.4,23.86,10.22,-0.44,2,수급↑,36060,32454,41469,1.5,16.61,1,기타,5.58321554770318,47.5,52.5,↩️ PULL (눌림),③ 박스 / 중립
204320,HL만도,20251212,자동차 신품 부품 제조업,52700,700.6,71.2,66.8,-337.68325,64.0,-10.98,13.09,49.08,26.36,2,수급↑,47335,42601,54435,1.5,11.33,1,자동차·모빌리티,-2.902142857142857,47.4,22.5,↩️ PULL (눌림),② 상승 후 조정
060280,큐렉소,20251212,기타 상품 전문 소매업,13610,103.6,75.3,76.5,-64.66161,61.2,2.87,13.99,53.96,43.3,2,수급↑,11911,10719,13697,1.5,14.26,1,기타,5.58321554770318,47.3,52.5,↩️ PULL (눌림),② 상승 후 조정
059090,미코,20251212,반도체 제조업,14300,67.1,72.5,61.0,21.07312,13.3,2.58,0.7,-16.72,-27.38,3,수급↑,13748,12792,15182,1.5,4.01,1,반도체,-1.4107692307692308,47.3,46.5,🔻 REV (역추세 반등),④ 바닥 반등 시도
124500,아이티센글로벌,20251212,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",26450,180.5,74.4,80.9,93.51472,40.7,28.71,28.71,43.59,32.93,3,수급↑,21465,19318,24684,1.5,23.22,1,기타,5.58321554770318,47.2,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
180640,한진칼,20251212,기타 금융업,133600,527.2,71.7,63.8,1346.5013,32.8,23.13,30.47,20.69,-2.03,3,수급↑,105025,94522,120778,1.5,27.21,1,금융,2.2256249999999995,47.0,44.8,🔺 Watch (상승 준비),③ 박스 / 중립
