시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2,RR1,Now%,LDY_SCORE,ROUTE,AI_COMMENT,기준일,시총기준일
KOSDAQ,아이티센글로벌,124500,기타,21000,76.14,4873.0,,54.6,1.13,-30.631,4.00234,0.6,0.48,5.58,4,★,"MACD상승, 20선근접, 정배열(단), 장기추세(120↑)",21000,19530,22750,24700,1.1904761904761905,0.0,62.0,🔺 Watch (상승 준비),📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSPI,F&F,383220,기타,74400,99.31,28500.5,,52.4,4.52,-183.1711,100.61781,1.07,3.91,2.2,4,★,"MACD상승, 20선근접, 정배열(단), 장기추세(120↑)",73300,68200,79500,86100,1.2156862745098038,1.5006821282401093,61.8,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ,20251202,20251202
KOSPI,풍산,103140,기타,99500,75.95,27884.2,,41.5,-0.37,761.5478,203.44001,0.47,5.51,1.12,2,,"MACD상승, 20선근접, MACD>Sig",99500,92500,107900,116900,1.2,0.0,61.8,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSDAQ,샘씨엔에스,252990,기타,7190,150.94,4198.1,,58.8,1.1,23.1252,-0.07031,0.86,-0.69,3.6,4,★,"20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",7190,6690,7790,8450,1.2,0.0,61.7,↩️ PULL (눌림),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSDAQ,LS마린솔루션,060370,기타,28100,121.63,14679.1,,56.1,4.77,84.1833,72.929,1.14,6.84,10.63,5,★,"MACD상승, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",27600,25700,29950,32450,1.236842105263158,1.8115942028985508,61.7,🔼 BRK (돌파),📈 상승 추세가 견고하게 유지되고 있습니다. ,20251202,20251202
KOSPI,LIG넥스원,079550,기타,364500,468.03,80190.0,,38.4,-10.36,-2473.3145,-201.99054,0.71,-5.2,-8.99,-1,,,364500,339000,395000,428500,1.196078431372549,0.0,61.4,🔁 MR (반전),📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251202,20251202
KOSPI,맥쿼리인프라,088980,기타,11730,137.32,56177.5,,75.0,2.71,36.2574,4.11273,1.07,2.53,2.89,6,★,"MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",11730,11380,12260,12790,1.5142857142857142,0.0,61.4,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ,20251202,20251202
KOSDAQ,제주반도체,080220,기타,19120,75.31,6585.5,,58.5,-0.58,-1.0736,50.35326,0.61,4.48,4.25,3,,"MACD상승, 20선근접, 장기추세(120↑)",19120,17780,20750,22450,1.2164179104477613,0.0,61.4,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSPI,롯데케미칼,011170,기타,74400,68.68,31824.9,,62.8,-3.18,-1033.3255,112.16036,0.42,-0.13,-7.69,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI)",74400,69200,80600,87400,1.1923076923076923,0.0,61.4,↩️ PULL (눌림),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ,20251202,20251202
KOSPI,LG,003550,화학,80000,123.42,123377.3,,30.4,-1.71,-457.8871,133.09628,0.44,2.04,-0.87,3,,"MACD상승, 정배열(단), 장기추세(120↑)",80000,75300,85600,91600,1.1914893617021276,0.0,61.3,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSPI,제주은행,006220,기타,12510,53.78,4728.6,,63.1,0.33,49.8926,27.31413,1.96,3.73,3.39,4,★,"MACD상승, 20선근접, 거래량↑, 자금유입(MFI), MACD>Sig",12510,11630,13560,14700,1.1931818181818181,0.0,61.3,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSPI,JB금융지주,175330,기타,25550,155.45,48515.5,,74.8,7.26,131.2781,88.73642,1.44,7.58,9.19,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",24550,22800,27100,29700,1.457142857142857,4.0733197556008145,61.2,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,두산우,000155,기타,524000,83.69,20941.5,,29.6,-6.26,-12337.4933,756.09617,0.36,1.35,-10.58,3,,"MACD상승, 정배열(단), 장기추세(120↑)",524000,487500,568000,616000,1.2054794520547945,0.0,61.2,🔺 Watch (상승 준비),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. 📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251202,20251202
KOSDAQ,미코,059090,기타,14250,55.78,4761.9,,37.5,1.74,102.3135,38.35414,0.71,6.34,9.11,2,,"MACD상승, 20선근접, MACD>Sig",14250,13250,15450,16740,1.2,0.0,61.2,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSDAQ,HLB,028300,기타,50700,281.35,66839.4,,51.4,5.12,-58.7018,276.41775,0.93,10.7,6.51,3,,"MACD상승, 정배열(단), 장기추세(120↑)",49700,46200,53800,58400,1.1714285714285715,2.0120724346076457,61.0,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,한국비엔씨,256840,기타,5450,133.24,3727.5,,75.6,0.58,-1.6068,-9.71971,0.53,3.42,-3.71,4,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI)",5450,5070,5910,6400,1.2105263157894737,0.0,61.0,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSDAQ,켐트로닉스,089010,기타,31100,96.39,5081.5,,40.3,-1.29,2.7779,140.83135,0.34,8.55,8.36,3,,"MACD상승, 장기추세(120↑), MACD>Sig",31100,28900,33700,36550,1.1818181818181819,0.0,60.9,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSPI,SK바이오사이언스,302440,기타,53000,70.32,41535.6,,42.4,-1.36,-184.7616,15.63507,0.74,5.16,-0.19,3,,"MACD상승, 정배열(단), 장기추세(120↑)",53000,49300,57500,62300,1.2162162162162162,0.0,60.9,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSPI,롯데관광개발,032350,기타,20950,509.94,16663.5,,71.4,6.13,-68.7521,54.74448,1.44,1.21,0.0,5,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI)",20350,18910,22050,23900,1.1805555555555556,2.9484029484029484,60.8,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,카카오뱅크,323410,서비스업,21950,153.91,104699.4,,55.3,1.04,97.1008,24.49114,0.74,3.78,3.78,2,,"MACD상승, 20선근접, MACD>Sig",21950,20800,23350,24900,1.2173913043478262,0.0,60.8,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSDAQ,제닉스로보틱스,381620,기타,15610,69.76,2047.7,,78.9,1.76,-28.7944,40.48231,0.24,11.34,4.84,5,★,"MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI)",15610,14520,16920,18340,1.201834862385321,0.0,60.8,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSPI,일동제약,249420,기타,28200,323.46,8922.0,,56.8,-2.94,-322.4466,-41.82604,0.3,-1.91,-4.73,2,,"정배열(단), 장기추세(120↑)",28200,26250,30550,33150,1.205128205128205,0.0,60.7,↩️ PULL (눌림),특이사항 없음. 기술적 지표를 참고하세요.,20251202,20251202
KOSPI,두산밥캣,241560,화학,56500,88.96,54158.7,,33.0,-0.95,-64.5503,71.80961,0.73,2.73,2.36,3,,"MACD상승, 20선근접, 장기추세(120↑)",56500,52500,61200,66400,1.175,0.0,60.7,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSDAQ,케이엔알시스템,199430,기타,24200,109.91,2637.1,,29.6,-4.72,-354.1027,196.82201,0.69,19.51,13.08,3,,"MACD상승, 정배열(단), 장기추세(120↑)",24200,22500,26250,28450,1.2058823529411764,0.0,60.3,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ,20251202,20251202
KOSPI,한국카본,017960,기타,27850,89.14,14456.5,,21.2,-4.93,-42.3566,127.30333,0.64,4.7,1.64,0,,MACD상승,27850,25900,30200,32700,1.205128205128205,0.0,60.3,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ,20251202,20251202
KOSPI,효성,004800,기타,128200,80.43,21461.2,,35.3,-5.31,-2397.3578,121.42187,0.78,-0.93,-5.25,3,,"MACD상승, 정배열(단), 장기추세(120↑)",128200,119200,139000,150600,1.2,0.0,60.2,↩️ PULL (눌림),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. 📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251202,20251202
KOSDAQ,쏠리드,050890,기타,7790,58.18,4732.9,,49.0,3.45,10.6528,28.18505,0.48,8.65,9.56,5,★,"MACD상승, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",7760,7210,8410,9110,1.1818181818181819,0.3865979381443299,60.2,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ,20251202,20251202
KOSPI,삼성E&A,028050,기타,25650,115.16,50274.0,,57.3,-0.38,63.2835,16.7431,0.77,2.19,1.38,2,,"MACD상승, 20선근접, MACD>Sig",25650,24350,27250,28950,1.2307692307692308,0.0,60.1,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSDAQ,다날,064260,기타,6760,68.76,5049.0,,54.7,-2.3,88.4645,1.20546,0.49,2.89,2.42,1,,"MACD상승, MACD>Sig",6760,6290,7330,7940,1.2127659574468086,0.0,60.1,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ,20251202,20251202
KOSPI,코스맥스,192820,기타,163000,62.88,18499.7,,64.6,-3.07,1389.1927,102.44472,0.3,1.12,4.62,2,,"MACD상승, 자금유입(MFI), MACD>Sig",163000,151600,176700,191500,1.2017543859649122,0.0,60.1,🔺 Watch (상승 준비),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ,20251202,20251202
KOSPI,HMM,011200,운수창고,20150,238.17,190062.5,,49.5,3.47,146.2291,57.57187,0.96,7.7,7.47,2,,"MACD상승, 20선근접, MACD>Sig",20050,19080,21250,22500,1.2371134020618557,0.4987531172069825,60.0,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ,20251202,20251202
KOSPI,CJ,001040,기타,176500,194.94,51497.4,,55.3,0.99,18.9592,-153.65902,0.62,1.15,-0.9,3,,"20선근접, 장기추세(120↑), MACD>Sig",176500,164100,191300,207500,1.1935483870967742,0.0,60.0,↩️ PULL (눌림),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSPI,한전기술,052690,기타,90100,65.54,34436.2,,51.7,-2.08,-108.2033,16.46266,0.45,1.12,1.69,0,,MACD상승,90100,83800,97700,105900,1.2063492063492063,0.0,60.0,🔺 Watch (상승 준비),📈 상승 추세가 견고하게 유지되고 있습니다. ,20251202,20251202
KOSDAQ,필옵틱스,161580,기타,41900,84.99,9805.8,,36.0,-4.58,-392.1502,160.21178,0.41,5.54,3.97,3,,"MACD상승, 정배열(단), 장기추세(120↑)",41900,38950,45400,49250,1.1864406779661016,0.0,59.9,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ,20251202,20251202
KOSDAQ,강원에너지,114190,기타,15130,58.27,3952.4,,61.8,-6.48,-293.9818,58.9027,0.24,6.93,-3.32,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI)",15130,14070,16400,17780,1.1981132075471699,0.0,59.9,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. 📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251202,20251202
KOSPI,아모레퍼시픽,090430,화학,124800,234.4,72999.0,,59.3,-1.3,-597.6935,-89.64844,0.56,-1.27,0.97,0,,정배열(단),124800,116400,134900,145900,1.2023809523809523,0.0,59.8,↩️ PULL (눌림),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSDAQ,에프에스티,036810,기타,29200,52.94,6411.3,,47.4,-6.43,-307.8312,154.18578,0.71,5.04,-8.46,2,,"MACD상승, 장기추세(120↑)",29200,27150,31650,34300,1.1951219512195121,0.0,59.8,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. 📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251202,20251202
KOSPI,크래프톤,259960,서비스업,253000,115.44,119927.0,,37.5,-2.78,651.1127,5.03845,0.49,-0.78,-0.39,1,,"MACD상승, MACD>Sig",253000,239000,270000,288500,1.2142857142857142,0.0,59.7,↩️ PULL (눌림),📈 상승 추세가 견고하게 유지되고 있습니다. ,20251202,20251202
KOSPI,씨에스윈드,112610,기타,41750,56.88,17606.6,,41.6,-0.68,-6.7166,94.60113,0.79,4.24,0.85,1,,"MACD상승, 20선근접",41750,39100,44950,48400,1.2075471698113207,0.0,59.7,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSPI,한화솔루션,009830,기타,27600,97.43,47442.3,,46.0,-0.13,72.8168,4.64195,0.26,0.55,2.03,2,,"MACD상승, 20선근접, MACD>Sig",27600,25650,29900,32450,1.1794871794871795,0.0,59.6,🔺 Watch (상승 준비),📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSDAQ,지엔씨에너지,119850,기타,31100,59.3,5115.6,,32.1,-5.79,-63.6314,149.62832,0.35,9.89,6.14,0,,MACD상승,31100,28900,33700,36550,1.1818181818181819,0.0,59.5,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. 📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251202,20251202
KOSPI,화천기계,010660,기타,4805,116.24,1057.1,,68.5,0.99,0.9112,6.18242,5.95,5.95,2.56,5,★,"MACD상승, 20선근접, 거래량↑, 정배열(단), 자금유입(MFI), MACD>Sig",4805,4470,5210,5650,1.208955223880597,0.0,59.4,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSDAQ,네이처셀,007390,기타,23450,73.32,15110.0,,51.2,-5.51,-433.4222,147.60452,0.54,9.58,-12.34,1,,"MACD상승, 정배열(단)",23450,21800,25400,27550,1.1818181818181819,0.0,59.4,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. 📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251202,20251202
KOSDAQ,우리기술,032820,기타,3820,80.74,6366.6,,38.9,-3.82,-5.6559,7.0129,0.48,2.0,0.26,0,,MACD상승,3820,3555,4140,4490,1.2075471698113207,0.0,59.3,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ,20251202,20251202
KOSDAQ,엑시콘,092870,기타,14620,113.99,1908.0,,62.9,-2.41,-9.8366,-34.22745,0.96,-0.54,-2.34,3,,"정배열(단), 장기추세(120↑), 자금유입(MFI)",14620,13600,15850,17180,1.2058823529411764,0.0,59.2,↩️ PULL (눌림),💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251202,20251202
KOSDAQ,GST,083450,기타,25850,67.04,4764.2,,49.6,-4.7,-313.4981,32.99735,0.6,2.78,-8.66,3,,"MACD상승, 정배열(단), 장기추세(120↑)",25850,24050,28000,30350,1.1944444444444444,0.0,59.1,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ,20251202,20251202
KOSPI,SK오션플랜트,100090,기타,18230,80.88,11389.8,,26.9,-5.71,-14.2921,13.578,0.62,-2.83,-4.55,0,,MACD상승,18230,16950,19760,21400,1.1953125,0.0,58.9,↩️ PULL (눌림),📈 상승 추세가 견고하게 유지되고 있습니다. 📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251202,20251202
KOSDAQ,동성화인텍,033500,기타,25650,62.03,7692.3,,53.8,-9.88,-407.7335,161.94966,1.37,4.91,-5.7,1,,"MACD상승, 거래량↑",25650,23850,27800,30150,1.1944444444444444,0.0,58.7,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. 📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251202,20251202
KOSPI,우리금융지주,316140,금융업,29000,1211.05,212882.1,,77.2,9.75,215.3662,145.01692,1.79,12.62,12.84,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",27200,25700,29450,31700,1.5,6.61764705882353,58.5,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,농심,004370,기타,435000,109.11,26459.5,,71.4,-1.95,-1890.5111,-666.10315,0.58,-1.47,-5.64,2,,"장기추세(120↑), 자금유입(MFI)",435000,404500,471500,511000,1.1967213114754098,0.0,58.4,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSPI,디아이,003160,기타,21600,97.66,6112.8,,58.2,-6.95,-519.1935,81.39746,0.33,3.85,-17.08,3,,"MACD상승, 정배열(단), 장기추세(120↑)",21600,20100,23400,25400,1.2,0.0,58.3,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. 📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251202,20251202
KOSPI,롯데지주,004990,기타,27350,64.96,28692.7,,16.5,-9.06,-514.4307,38.54306,0.54,-7.45,-13.17,1,,"MACD상승, 정배열(단)",27350,25450,29650,32150,1.2105263157894737,0.0,58.1,↩️ PULL (눌림),📈 상승 추세가 견고하게 유지되고 있습니다. 📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251202,20251202
KOSPI,후성,093370,기타,8220,74.69,8816.4,,55.6,-4.33,-122.8369,21.89868,0.28,11.08,-4.86,3,,"MACD상승, 정배열(단), 장기추세(120↑)",8220,7640,8910,9660,1.1896551724137931,0.0,58.0,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ,20251202,20251202
KOSPI,카카오페이,377300,기타,48500,200.55,65542.8,,25.1,-4.24,-115.8735,-31.71114,0.96,-1.82,-3.77,-1,,,48500,45400,52200,56200,1.1935483870967742,0.0,57.8,↩️ PULL (눌림),특이사항 없음. 기술적 지표를 참고하세요.,20251202,20251202
KOSDAQ,이엔에프테크놀로지,102710,기타,48050,90.11,6865.3,,58.2,4.31,402.9913,243.52016,1.27,11.48,3.44,5,★,"MACD상승, 20선근접, 거래량↑, 장기추세(120↑), MACD>Sig",47450,44100,51400,55700,1.1791044776119404,1.2644889357218125,57.6,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ,20251202,20251202
KOSPI,코스모신소재,005070,기타,52900,273.17,17198.2,,51.2,5.24,84.9103,355.3054,1.21,19.68,6.55,5,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",51800,48150,56100,60800,1.178082191780822,2.1235521235521233,57.3,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,에코프로,086520,기타,94100,4310.28,127765.4,,63.1,8.67,-94.1327,660.37294,1.16,25.13,15.32,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI)",89200,82900,96700,104800,1.1904761904761905,5.493273542600897,57.2,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,SK바이오팜,326030,기타,134500,340.92,105331.3,,68.9,4.9,439.9942,-416.25214,0.6,4.26,6.07,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",132100,122800,143200,155200,1.1935483870967742,1.8168054504163513,57.1,🔺 Watch (상승 준비),💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251202,20251202
KOSPI,현대위아,011210,기타,61700,153.7,16779.4,,73.7,8.34,449.2641,86.0118,2.04,9.2,14.05,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",58700,54600,64800,71000,1.4878048780487805,5.110732538330494,57.1,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,글로벌텍스프리,204620,기타,5220,687.11,3668.8,,53.7,-12.34,-77.3446,-70.23339,4.03,-20.18,-12.27,1,,"거래량↑, 정배열(단)",5220,4855,5660,6130,1.2054794520547945,0.0,57.0,🔁 MR (반전),📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251202,20251202
KOSPI,HJ중공업,097230,기타,23500,641.56,21219.4,,70.2,7.42,216.2429,207.01664,1.13,16.05,3.75,4,★,"MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",22550,20950,24450,26500,1.1875,4.212860310421286,57.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,주성엔지니어링,036930,기타,30350,116.17,14345.9,,62.9,5.23,168.0195,198.28159,1.32,14.74,4.3,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",29700,27650,32200,34900,1.2195121951219512,2.1885521885521886,57.0,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,펄어비스,263750,기타,38700,53.24,24863.9,,42.0,3.86,-62.6445,126.58957,0.63,7.05,0.0,4,★,"MACD상승, 20선근접, 정배열(단), 장기추세(120↑)",38400,36000,41250,44350,1.1875,0.78125,56.7,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ,20251202,20251202
KOSPI,GKL,114090,기타,15030,52.75,9296.9,,76.4,4.24,135.7313,27.03976,1.0,6.6,5.77,3,,"MACD상승, 20선근접, 자금유입(MFI), MACD>Sig",14850,13810,16100,17450,1.2019230769230769,1.2121212121212122,56.7,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ,20251202,20251202
KOSDAQ,젬백스,082270,기타,30000,165.4,12717.1,,13.6,-22.54,-553.7454,-134.13194,0.98,-13.04,-20.74,-1,,,30000,27900,32500,35250,1.1904761904761905,0.0,56.4,🔁 MR (반전),📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251202,20251202
KOSPI,KT&G,033780,금융업,144800,349.2,170830.2,,65.1,2.25,143.2369,-19.92027,0.58,3.28,2.62,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",144800,138200,152700,161200,1.196969696969697,0.0,56.2,↩️ PULL (눌림),💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251202,20251202
KOSPI,한국콜마,161890,기타,65700,69.35,15508.5,,58.4,-1.36,369.5736,20.65199,0.46,0.61,3.14,1,,"MACD상승, MACD>Sig",65700,61900,70200,75100,1.1842105263157894,0.0,56.0,🔺 Watch (상승 준비),📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSDAQ,코세스,089890,기타,25900,134.63,4295.5,,24.4,-10.24,-591.6022,-76.54134,1.98,3.19,-8.8,3,,"거래량↑, 정배열(단), 장기추세(120↑)",25900,24100,28100,30450,1.2222222222222223,0.0,55.6,↩️ PULL (눌림),📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251202,20251202
KOSDAQ,유일로보틱스,388720,기타,85900,135.38,10047.5,,72.9,8.21,483.6209,528.41264,1.21,19.64,10.13,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",81800,76000,90400,98900,1.4827586206896552,5.012224938875306,55.4,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,이마트,139480,기타,82200,226.78,22683.8,,54.4,5.43,201.1149,159.11797,1.54,4.05,2.88,5,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",80300,76000,85500,91100,1.2093023255813953,2.3661270236612704,55.1,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
