시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,ret_60d_%,idx_60d_%,rel_60d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2,업종_상세,업종_대분류,RR1,Now%,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,AI_COMMENT,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_지수수익률_%,60일_초과수익(α)_%
KOSDAQ,글로벌텍스프리,204620,금융 지원 서비스업,4740,53.88,3331.4,8.0,18.4,-17.53,-168.1109,10.9394,0.31,-1.86,-26.05,-8.14,12.24,-20.38,1,,"MACD상승, 정배열(단)",4740,4410,5140,5570,금융 지원 서비스업,금융,1.2121212121212122,0.0,57.0,62.6,↩️ PULL (눌림),④ 바닥 반등 시도,📈 상승 추세가 견고하게 유지되고 있습니다. 📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251210,20251210,24.75,12.24,-8.14,12.24,-20.38
KOSDAQ,SG,255220,기타 비금속 광물제품 제조업,2555,75.38,2624.9,64.3,67.5,6.26,-6.0964,7.19976,1.06,5.14,-2.85,13.05,12.24,0.81,5,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI)",2475,2305,2685,2910,기타 비금속 광물제품 제조업,기타,1.2352941176470589,3.2323232323232323,56.9,53.6,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,13.05,12.24,0.81
KOSPI,기아,000270,자동차용 엔진 및 자동차 제조업,123400,862.33,481769.6,71.0,62.6,5.61,940.2507,-86.62182,0.8,4.05,9.01,16.42,24.75,-8.33,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",120400,114100,127800,135900,자동차용 엔진 및 자동차 제조업,자동차·모빌리티,1.1746031746031746,2.4916943521594686,56.8,57.5,🔺 Watch (상승 준비),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,16.42,24.75,-8.33
KOSPI,씨에스윈드,112610,"구조용 금속제품, 탱크 및 증기발생기 제조업",44050,103.99,18576.5,61.5,65.3,4.62,461.6782,-25.45537,1.46,3.4,6.66,2.8,24.75,-21.95,4,★,"RSI적정, 20선근접, 거래량↑, 자금유입(MFI), MACD>Sig",43350,40850,46400,49650,"구조용 금속제품, 탱크 및 증기발생기 제조업",기타,1.22,1.6147635524798154,56.7,65.9,🔺 Watch (상승 준비),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251210,20251210,24.75,12.24,2.8,24.75,-21.95
KOSPI,GS건설,006360,건물 건설업,19250,56.86,16474.4,51.4,53.3,0.87,45.5736,-31.44297,0.65,0.42,-0.21,-0.21,24.75,-24.96,3,,"RSI적정, 20선근접, 정배열(단), MACD>Sig",19250,18140,20600,22000,건물 건설업,건설·부동산,1.2162162162162162,0.0,56.7,59.8,↩️ PULL (눌림),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,-0.21,24.75,-24.96
KOSPI,메리츠금융지주,138040,기타 금융업,109100,155.09,191167.0,46.7,37.6,-1.41,179.1904,-56.747,0.54,-1.53,-1.36,-14.63,24.75,-39.38,1,,"RSI적정, MACD>Sig",109100,104700,114400,120100,기타 금융업,금융,1.2045454545454546,0.0,56.6,65.8,↩️ PULL (눌림),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,-14.63,24.75,-39.38
KOSPI,BNK금융지주,138930,기타 금융업,15320,79.09,48169.9,58.4,49.2,0.64,10.3612,-25.44956,0.64,-1.79,0.79,-0.91,24.75,-25.66,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",15320,14540,16250,17260,기타 금융업,금융,1.1923076923076923,0.0,56.4,60.6,↩️ PULL (눌림),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,-0.91,24.75,-25.66
KOSPI,포스코DX,022100,"건축기술, 엔지니어링 및 관련 기술 서비스업",27600,166.91,41961.6,63.1,77.9,6.59,268.4258,-19.46646,0.99,4.55,9.31,22.67,24.75,-2.08,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",26650,24800,28900,31350,"건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,1.2162162162162162,3.564727954971857,55.9,59.8,🔺 Watch (상승 준비),③ 박스 / 중립,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,22.67,24.75,-2.08
KOSDAQ,나우로보틱스,459510,특수 목적용 기계 제조업,22950,66.38,2973.3,55.6,47.2,4.79,222.0285,-52.39624,0.43,-2.34,10.87,19.28,12.24,7.04,4,★,"RSI적정, 20선근접, 장기추세(120↑), MACD>Sig",22550,21000,24450,26500,특수 목적용 기계 제조업,조선·기계·설비,1.2258064516129032,1.7738359201773837,55.8,58.4,🔺 Watch (상승 준비),② 상승 후 조정,특이사항 없음. 기술적 지표를 참고하세요.,20251210,20251210,24.75,12.24,19.28,12.24,7.04
KOSDAQ,큐리언트,115180,자연과학 및 공학 연구개발업,29700,55.83,10670.0,58.8,55.7,5.05,-178.8863,-79.42038,0.57,-7.48,14.23,144.44,12.24,132.2,3,,"RSI적정, 정배열(단), 장기추세(120↑)",29100,27100,31550,34200,자연과학 및 공학 연구개발업,기타,1.225,2.0618556701030926,55.7,58.4,🔁 MR (반전),② 상승 후 조정,⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,144.44,12.24,132.2
KOSPI,GS피앤엘,499790,기타 금융업,49850,87.63,9885.7,40.5,41.4,3.38,116.1682,-62.8182,0.65,-0.89,5.06,-7.51,24.75,-32.26,4,★,"20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",49650,46200,53800,58400,기타 금융업,금융,1.2028985507246377,0.4028197381671702,55.3,60.7,🔺 Watch (상승 준비),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,20251210,20251210,24.75,12.24,-7.51,24.75,-32.26
KOSPI,대웅제약,069620,의약품 제조업,187300,93.32,21701.7,70.0,76.1,6.73,72.8332,108.72391,0.89,3.71,6.85,30.16,24.75,5.41,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",180700,168100,195900,212500,의약품 제조업,바이오·의약품,1.2063492063492063,3.6524626452684004,55.2,61.9,🔼 BRK (돌파),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,30.16,24.75,5.41
KOSDAQ,로보스타,090360,특수 목적용 기계 제조업,76700,204.69,7478.2,63.6,71.0,7.43,621.6387,-67.99317,0.4,-1.67,19.84,157.38,12.24,145.14,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",73500,68400,79700,86400,특수 목적용 기계 제조업,조선·기계·설비,1.2156862745098038,4.353741496598639,55.0,61.2,🔺 Watch (상승 준비),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,157.38,12.24,145.14
KOSPI,삼성E&A,028050,"건축기술, 엔지니어링 및 관련 기술 서비스업",24700,135.36,48412.0,38.1,36.7,-3.42,-16.5924,-35.8617,0.9,-5.0,-3.52,-13.79,24.75,-38.54,-1,,,24700,23300,26350,28150,"건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,1.1785714285714286,0.0,55.0,66.2,🔁 MR (반전),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,20251210,20251210,24.75,12.24,-13.79,24.75,-38.54
KOSPI,NH투자증권,005940,금융 지원 서비스업,20750,84.61,73941.5,45.3,44.8,-1.19,-27.6037,-26.0857,0.69,-2.12,-1.19,0.0,24.75,-24.75,3,,"RSI적정, 정배열(단), 장기추세(120↑)",20750,19700,22000,23400,금융 지원 서비스업,금융,1.1904761904761905,0.0,54.8,57.8,🔁 MR (반전),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,0.0,24.75,-24.75
KOSPI,한화투자증권,003530,금융 지원 서비스업,4660,52.27,9997.9,27.4,23.2,-5.31,-7.013,-2.01882,0.68,-4.9,-7.72,-24.35,24.75,-49.1,-1,,,4660,4335,5050,5480,금융 지원 서비스업,금융,1.2,0.0,54.6,59.4,🔁 MR (반전),⑤ 하락 / 약세,📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251210,20251210,24.75,12.24,-24.35,24.75,-49.1
KOSPI,엠앤씨솔루션,484870,특수 목적용 기계 제조업,132000,65.9,12083.1,38.1,43.0,-4.37,2712.2226,-138.33437,1.35,8.29,4.27,-33.47,24.75,-58.22,1,,"거래량↑, MACD>Sig",132000,122800,143100,155100,특수 목적용 기계 제조업,조선·기계·설비,1.2065217391304348,0.0,54.5,60.0,↩️ PULL (눌림),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,20251210,20251210,24.75,12.24,-33.47,24.75,-58.22
KOSPI,F&F,383220,봉제의복 제조업,72000,50.81,27581.1,30.6,28.6,-1.99,-423.9086,-66.00101,0.74,-3.36,0.28,5.73,24.75,-19.02,2,,"정배열(단), 장기추세(120↑)",72000,67000,78000,84600,봉제의복 제조업,유통·소비재,1.2,0.0,54.5,59.4,🔁 MR (반전),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,5.73,24.75,-19.02
KOSDAQ,비씨엔씨,146320,반도체 제조업,13650,101.97,1746.9,65.2,65.8,6.73,151.0286,21.24393,1.06,4.12,10.98,12.81,12.24,0.57,4,★,"MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",13170,12250,14280,15480,반도체 제조업,반도체,1.2065217391304348,3.644646924829157,54.4,60.0,🔼 BRK (돌파),③ 박스 / 중립,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,12.81,12.24,0.57
KOSDAQ,와이바이오로직스,338840,자연과학 및 공학 연구개발업,26050,90.69,3894.3,57.3,64.0,5.99,13.6382,-39.65578,0.56,5.47,18.14,104.47,12.24,92.23,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",25300,23550,27450,29750,자연과학 및 공학 연구개발업,기타,1.2285714285714286,2.9644268774703555,54.4,57.5,🔺 Watch (상승 준비),② 상승 후 조정,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,104.47,12.24,92.23
KOSDAQ,지노믹트리,228760,자연과학 및 공학 연구개발업,28100,51.23,6851.4,60.2,73.2,8.9,108.6349,11.04161,0.95,3.12,11.51,28.6,12.24,16.36,6,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",26600,24700,29350,32150,자연과학 및 공학 연구개발업,기타,1.4473684210526316,5.639097744360902,54.3,49.9,🔼 BRK (돌파),① 강한 상승 추세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,28.6,12.24,16.36
KOSPI,대한항공,003490,항공 여객 운송업,22200,164.5,81745.0,59.6,60.2,1.61,112.2819,-25.1893,0.83,-0.89,2.3,-7.11,24.75,-31.86,3,,"RSI적정, 20선근접, 자금유입(MFI), MACD>Sig",22200,21500,23050,24000,항공 여객 운송업,기타,1.2142857142857142,0.0,54.1,64.3,↩️ PULL (눌림),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,-7.11,24.75,-31.86
KOSPI,GS,078930,기타 금융업,56500,86.95,52497.2,27.4,19.3,-3.25,-552.1038,-66.36595,0.61,-3.42,-2.59,21.9,24.75,-2.85,2,,"정배열(단), 장기추세(120↑)",56500,52800,61000,65800,기타 금융업,금융,1.2162162162162162,0.0,54.1,58.9,🔁 MR (반전),③ 박스 / 중립,특이사항 없음. 기술적 지표를 참고하세요.,20251210,20251210,24.75,12.24,21.9,24.75,-2.85
KOSDAQ,파크시스템스,140860,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",218500,78.7,15287.3,26.0,35.6,-6.35,-1079.9361,-170.49557,0.87,-3.1,-5.0,-16.12,12.24,-28.36,-1,,,218500,203000,237000,256500,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,1.1935483870967742,0.0,54.1,59.5,🔁 MR (반전),⑤ 하락 / 약세,📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251210,20251210,24.75,12.24,-16.12,12.24,-28.36
KOSDAQ,에이비엘바이오,298380,기초 의약물질 제조업,203000,3102.55,111904.1,65.9,67.2,11.33,-1252.8088,351.50536,0.83,1.0,17.07,97.28,12.24,85.04,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI)",187800,174700,203500,220500,기초 의약물질 제조업,기타,1.1984732824427482,8.093716719914804,53.9,49.1,🔺 Watch (상승 준비),① 강한 상승 추세,💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,97.28,12.24,85.04
KOSPI,더존비즈온,012510,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",92300,75.22,28043.3,43.3,54.9,-1.16,-242.3134,-106.27118,0.52,-1.81,-1.07,14.52,24.75,-10.23,2,,"정배열(단), 장기추세(120↑)",92300,86000,99800,108000,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,1.1904761904761905,0.0,53.9,58.9,↩️ PULL (눌림),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,14.52,24.75,-10.23
KOSPI,농심,004370,기타 식품 제조업,435000,59.62,26459.5,18.6,36.5,-2.15,-1865.6975,363.24562,0.32,0.12,-2.79,6.23,24.75,-18.52,2,,"MACD상승, 장기추세(120↑)",435000,415500,458500,483500,기타 식품 제조업,유통·소비재,1.205128205128205,0.0,53.9,61.8,🔺 Watch (상승 준비),④ 바닥 반등 시도,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ,20251210,20251210,24.75,12.24,6.23,24.75,-18.52
KOSPI,현대제철,004020,1차 철강 제조업,30950,64.04,41301.5,50.5,51.0,0.99,222.2401,-10.21638,0.64,1.81,2.31,-16.24,24.75,-40.99,2,,"RSI적정, 20선근접, MACD>Sig",30950,29400,32800,34800,1차 철강 제조업,철강·금속,1.1935483870967742,0.0,53.8,57.9,↩️ PULL (눌림),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,-16.24,24.75,-40.99
KOSDAQ,동진쎄미켐,005290,기초 화학물질 제조업,38350,188.86,19717.5,64.1,69.7,7.12,561.1693,-55.25458,0.7,-0.52,11.16,15.69,12.24,3.45,4,★,"RSI적정, 장기추세(120↑), 자금유입(MFI), MACD>Sig",36900,34300,39950,43350,기초 화학물질 제조업,화학·소재,1.1730769230769231,3.9295392953929538,53.7,57.8,🔺 Watch (상승 준비),③ 박스 / 중립,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,15.69,12.24,3.45
KOSPI,디아이,003160,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",21600,85.07,6112.8,31.0,38.7,-5.68,-150.0938,-6.22018,0.32,-5.68,2.61,51.37,24.75,26.62,2,,"정배열(단), 장기추세(120↑)",21600,20100,23400,25400,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,1.2,0.0,53.7,61.0,🔁 MR (반전),② 상승 후 조정,📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251210,20251210,24.75,12.24,51.37,24.75,26.62
KOSPI,신세계,004170,종합 소매업,245500,125.17,23678.9,57.8,57.0,7.15,1071.2902,-431.67807,0.77,-1.21,13.92,40.77,24.75,16.02,4,★,"RSI적정, 정배열(단), 장기추세(120↑), MACD>Sig",236000,219500,256000,277500,종합 소매업,유통·소비재,1.2121212121212122,4.025423728813559,53.4,59.0,🔺 Watch (상승 준비),② 상승 후 조정,⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,40.77,24.75,16.02
KOSPI,SNT다이내믹스,003570,자동차 신품 부품 제조업,46200,94.36,15362.7,62.0,55.3,5.64,1299.2075,-2.64857,2.2,10.0,8.2,-20.89,24.75,-45.64,2,,"RSI적정, 거래량↑, MACD>Sig",45050,41900,48850,52900,자동차 신품 부품 제조업,자동차·모빌리티,1.2063492063492063,2.5527192008879025,53.4,61.5,↩️ PULL (눌림),⑤ 하락 / 약세,⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,-20.89,24.75,-45.64
KOSPI,대성산업,128820,연료 소매업,5940,1407.8,2687.0,61.3,79.1,23.92,99.8186,28.1731,4.97,-4.65,26.11,40.59,24.75,15.84,7,★,"RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4935,4590,5460,5970,연료 소매업,유통·소비재,1.5217391304347827,20.364741641337385,53.3,49.9,↩️ PULL (눌림),① 강한 상승 추세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,40.59,24.75,15.84
KOSPI,유한양행,000100,의약품 제조업,115900,231.24,92683.4,42.5,46.7,-2.49,-408.0791,-70.59524,0.44,-2.93,-2.93,-3.01,24.75,-27.76,0,,정배열(단),115900,110400,122500,129600,의약품 제조업,바이오·의약품,1.2,0.0,53.3,64.6,🔁 MR (반전),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,20251210,20251210,24.75,12.24,-3.01,24.75,-27.76
KOSDAQ,서부T&D,006730,일반 및 생활 숙박시설 운영업,11610,66.97,7596.1,39.2,58.3,3.21,-40.2981,-4.87125,0.43,-2.11,2.47,14.16,12.24,1.92,3,,"20선근접, 정배열(단), 장기추세(120↑)",11590,10770,12560,13610,일반 및 생활 숙박시설 운영업,기타,1.1829268292682926,0.1725625539257981,53.3,58.8,🔁 MR (반전),③ 박스 / 중립,특이사항 없음. 기술적 지표를 참고하세요.,20251210,20251210,24.75,12.24,14.16,12.24,1.92
KOSDAQ,케이엔알시스템,199430,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",26100,73.79,2844.2,61.5,61.7,9.87,264.7062,18.54983,0.4,3.16,25.18,88.31,12.24,76.07,6,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",24450,22750,27050,29600,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,1.5294117647058822,6.748466257668712,53.2,50.5,🔼 BRK (돌파),① 강한 상승 추세,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,88.31,12.24,76.07
KOSPI,넷마블,251270,소프트웨어 개발 및 공급업,49400,64.11,42461.0,36.3,27.2,-5.68,-243.2715,-14.63435,0.81,-7.66,-8.18,-20.58,24.75,-45.33,-1,,,49400,46250,53200,57300,소프트웨어 개발 및 공급업,인터넷/플랫폼·게임,1.2063492063492063,0.0,53.1,58.3,🔁 MR (반전),⑤ 하락 / 약세,📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251210,20251210,24.75,12.24,-20.58,24.75,-45.33
KOSDAQ,레인보우로보틱스,277810,특수 목적용 기계 제조업,471500,1084.7,91470.3,67.7,77.5,15.06,5291.3437,391.06182,0.91,6.07,26.24,63.72,12.24,51.48,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",422000,392500,457500,496000,특수 목적용 기계 제조업,조선·기계·설비,1.2033898305084745,11.729857819905213,52.9,47.5,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,63.72,12.24,51.48
KOSPI,한국가스공사,036460,연료용 가스 제조 및 배관공급업,41400,74.33,38217.6,53.5,55.2,0.25,59.6127,-53.28263,0.93,-0.72,0.98,2.1,24.75,-22.65,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",41400,39700,43400,45600,연료용 가스 제조 및 배관공급업,기타,1.1764705882352942,0.0,52.9,58.3,↩️ PULL (눌림),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,2.1,24.75,-22.65
KOSPI,SK텔레콤,017670,전기 통신업,53600,186.34,115127.5,52.1,67.2,-0.19,44.5957,-35.61937,0.43,-0.56,-0.92,-2.19,24.75,-26.94,3,,"RSI적정, 20선근접, 자금유입(MFI), MACD>Sig",53600,52000,55500,57600,전기 통신업,기타,1.1875,0.0,52.8,63.3,↩️ PULL (눌림),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,-2.19,24.75,-26.94
KOSDAQ,휴메딕스,200670,의약품 제조업,42000,77.88,4716.6,30.4,30.2,-6.75,27.4976,-95.47918,1.92,-5.94,-5.83,-34.98,12.24,-47.22,1,,"거래량↑, MACD>Sig",42000,39050,45550,49350,의약품 제조업,바이오·의약품,1.2033898305084745,0.0,52.5,59.6,🔁 MR (반전),⑤ 하락 / 약세,📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251210,20251210,24.75,12.24,-34.98,12.24,-47.22
KOSPI,한진칼,180640,기타 금융업,110900,74.29,74039.4,64.9,63.9,7.72,1173.481,1.82338,0.8,1.84,10.57,-0.27,24.75,-25.02,5,★,"RSI적정, MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",106000,98600,114900,124600,기타 금융업,금융,1.2027027027027026,4.622641509433962,52.5,47.7,🔻 REV (역추세 반등),④ 바닥 반등 시도,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,-0.27,24.75,-25.02
KOSPI,코오롱인더,120110,화학섬유 제조업,46750,188.13,12865.2,58.5,52.6,9.14,306.7397,89.5016,1.14,3.89,16.73,22.86,24.75,-1.89,5,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), MACD>Sig",44100,41050,47850,51800,화학섬유 제조업,화학·소재,1.2295081967213115,6.00907029478458,52.2,54.6,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,22.86,24.75,-1.89
KOSPI,SK이터닉스,475150,건물 건설업,20300,86.25,6852.1,56.4,60.5,5.49,258.442,-19.18422,0.85,1.0,3.57,-9.17,24.75,-33.92,2,,"RSI적정, 자금유입(MFI), MACD>Sig",19820,18430,21500,23300,건물 건설업,건설·부동산,1.20863309352518,2.4217961654894045,52.2,51.7,↩️ PULL (눌림),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,-9.17,24.75,-33.92
KOSPI,파라다이스,034230,유원지 및 기타 오락관련 서비스업,17690,80.05,16346.5,43.6,47.7,3.64,177.436,-28.55338,0.28,-1.67,4.86,-17.91,24.75,-42.66,1,,"20선근접, MACD>Sig",17580,16350,19060,20650,유원지 및 기타 오락관련 서비스업,서비스 기타,1.2032520325203253,0.6257110352673493,52.1,57.1,↩️ PULL (눌림),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,20251210,20251210,24.75,12.24,-17.91,24.75,-42.66
KOSPI,우진,105840,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",18240,433.22,3684.1,63.3,79.0,15.83,302.6485,20.12164,1.29,8.19,17.53,51.87,24.75,27.12,7,★,"RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",16220,15080,17920,19630,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,1.4912280701754386,12.453760789149198,51.8,47.3,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,51.87,24.75,27.12
KOSDAQ,서진시스템,178320,기타 전기장비 제조업,26800,191.31,15083.6,71.7,73.6,9.47,311.1321,12.42715,1.82,7.41,8.94,31.37,12.24,19.13,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",25200,23450,27850,30500,기타 전기장비 제조업,IT/전기전자,1.5142857142857142,6.349206349206349,51.8,54.8,🔼 BRK (돌파),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,31.37,12.24,19.13
KOSPI,화천기계,010660,특수 목적용 기계 제조업,5150,65.29,1133.0,65.2,83.2,7.19,36.8563,7.84686,3.1,5.86,11.71,9.57,24.75,-15.18,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4950,4600,5470,5990,특수 목적용 기계 제조업,조선·기계·설비,1.4857142857142858,4.040404040404041,51.8,54.2,🔼 BRK (돌파),④ 바닥 반등 시도,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,9.57,24.75,-15.18
