종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,개인순매수,메이저순매수,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RAW_TRIGGER_SCORE,EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
352820,하이브,KOSPI,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,미디어·콘텐츠,376500,1288.08,0.0,WAIT,False,False,True,376500,345000,439500,483450.00000000006,69.5,45.2846436070774,69.5,78.3,78.3,,60.0,0.0,,,WAIT,,13.4,33.51,-1.16,1.73,-32.58,0,,,,,,,,53.1,50.7,3.61,18.28,0,0,5.91,5.46,-1.44,29.38,0.056,0.056,1,29.48,8.1,6.13,0,0,1.17,0.73,1,1,333150.0,360704,4.38,-0.0996,0.75,0.99,False,O,▲,368998,▼,O,X,0.0,0.0,0.0,0.0,4.233333333333333,-7.363333333333333,15.0,45.2846436070774,6,78.3,61.1,60.0,111,20260209,20260209,27.65,24.38,29.38,1.73
107640,한중엔시에스,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,51500,98.61,0.0,WAIT,False,False,True,51500,44050,66400,73040.0,74.4,43.28828908131151,74.4,84.7,84.7,,68.5,0.0,,,WAIT,,16.78,33.94,-1.93,-27.03,-5.75,0,,,,,,,,57.9,69.3,6.26,24.0,0,0,4.89,10.75,5.64,-2.65,0.102,0.102,1,1.29,12.0,7.42,1,0,1.28,0.68,1,1,41575.0,51353,0.29,-0.0488,0.79,0.78,False,O,▲,51893,▲,X,X,0.0,0.0,0.0,0.0,15.888571428571428,20.442857142857143,2.0,43.28828908131151,6,84.7,61.0,68.5,112,20260209,20260209,27.65,24.38,-2.65,-27.03
009070,KCTC,KOSPI,도로 화물 운송업,도로 화물 운송업,기타,7090,132.84,0.0,WAIT,False,False,True,7090,6070,9120,10032.0,73.8,40.716703011781426,73.8,73.1,73.1,,95.0,0.0,,,WAIT,,8.91,26.38,-5.65,5.62,-39.71,1,,,,,,,,57.2,74.3,7.43,28.91,0,0,0.14,11.3,12.36,33.27,0.014,0.014,1,13.53,12.0,1.82,0,0,1.96,0.45,1,1,5887.0,7507,-5.56,0.1501,0.7,1.59,False,O,▲,7237,▲,X,X,0.0,0.0,0.0,0.0,9.32457142857143,6.321142857142857,10.0,40.716703011781426,8,73.1,60.7,95.0,113,20260209,20260209,27.65,24.38,33.27,5.62
361390,제노코,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,27050,170.88,0.0,ARMED,True,False,False,27050,22100,36900,40590.0,80.9,32.73309196239447,80.9,93.7,93.7,,79.0,0.0,,,ARMED,,6.5,60.63,-12.21,52.42,20.94,4,,,,,,,,52.8,74.4,3.99,24.38,1,0,4.44,0.74,2.66,76.8,0.068,0.068,1,6.2,12.0,7.38,0,0,2.24,0.58,1,1,21505.0,27770,-2.59,-0.281,0.96,0.18,False,O,▲,27487,▼,X,X,0.0,0.0,0.0,0.0,8.247241379310344,12.05551724137931,7.0,32.73309196239447,8,93.7,60.7,79.0,114,20260209,20260209,27.65,24.38,76.8,52.42
214430,아이쓰리시스템,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,120500,91.99,0.0,WAIT,False,False,True,120500,101300,158800,174680.0,69.5,40.977871164935266,69.5,72.0,72.0,,76.5999984741211,0.0,,,WAIT,,26.84,29.57,8.13,49.5,-10.12,0,,,,,,,,66.3,61.2,14.8,62.39,0,0,9.85,1.26,19.07,73.88,0.025,0.025,1,40.03,12.0,22.47,1,0,1.17,0.7,1,1,101960.0,114532,5.21,-0.7514,0.68,-0.39,False,O,▲,128161,▼,X,X,0.0,0.0,0.0,0.0,8.247241379310344,12.05551724137931,7.0,40.977871164935266,6,72.0,60.5,76.6,115,20260209,20260209,27.65,24.38,73.88,49.5
002380,KCC,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,485500,117.89,0.0,WAIT,False,False,True,485500,441000,574000,631400.0,72.1,41.31300507830512,72.1,80.9,80.9,,67.4000015258789,0.0,,,WAIT,,18.56,29.12,4.0,-14.74,-36.97,0,,,,,,,,61.2,59.7,4.98,21.34,0,0,4.97,2.43,5.31,12.91,0.034,0.034,1,30.09,9.6,9.38,1,0,1.18,0.67,1,1,444700.0,487162,-0.34,-0.2858,0.73,0.32,False,O,▲,495829,▼,X,X,0.0,0.0,0.0,0.0,11.708490566037737,14.452075471698114,4.0,41.31300507830512,6,80.9,60.5,67.4,116,20260209,20260209,27.65,24.38,12.91,-14.74
090430,아모레퍼시픽,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,165100,3939.74,0.0,OVERHEAT,False,False,False,138400,126700,161700,177870.0,73.1,57.859213008623826,73.1,83.8,83.8,,65.5,0.0,,,OVERHEAT,,38.97,34.67,24.41,3.07,-31.42,0,,,,,,,,87.1,90.2,25.24,34.73,0,0,20.25,19.46,25.46,30.72,0.0,0.0,1,35.79,8.9,10.78,1,0,2.14,0.92,1,1,133830.0,153826,7.33,0.0413,5.44,2.85,False,O,▲,145469,▲,O,X,0.0,0.0,0.0,0.0,11.708490566037737,14.452075471698114,4.0,57.859213008623826,6,83.8,60.3,65.5,117,20260209,20260209,27.65,24.38,30.72,3.07
051600,한전KPS,KOSPI,전기 및 통신 공사업,전기 및 통신 공사업,기타,59000,176.73,0.0,WAIT,False,False,True,59000,53900,69200,76120.0,67.6,41.167872161428846,67.6,69.3,69.3,,74.69999694824219,0.0,,,WAIT,,14.79,11.95,0.23,-14.84,-54.14,0,,,,,,,,47.4,42.6,4.07,15.11,0,0,3.33,8.66,3.51,12.81,0.04,0.04,1,14.91,8.7,6.3,1,0,0.92,0.54,1,1,53060.0,57474,2.65,0.0475,0.73,0.92,False,O,▲,57092,▲,O,X,0.0,0.0,0.0,0.0,9.32457142857143,6.321142857142857,10.0,41.167872161428846,6,69.3,60.1,74.7,118,20260209,20260209,27.65,24.38,12.81,-14.84
127120,제이에스링크,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,28850,84.44,0.0,OVERHEAT,False,False,False,24350,19790,33450,36795.0,72.5,40.05934485597146,72.5,71.2,71.2,,94.69999694824219,0.0,,🚀급등시동,OVERHEAT,,65.05,71.83,46.34,22.89,32.14,0,,,,,,,,69.0,77.4,24.43,74.36,0,0,-1.03,29.66,19.96,47.27,0.015,0.015,1,69.61,12.0,18.93,1,0,1.17,0.77,1,1,22754.0,28843,0.02,0.2229,0.77,1.48,False,O,▲,29135,▲,X,X,0.0,0.0,0.0,0.0,9.32457142857143,6.321142857142857,10.0,40.05934485597146,8,71.2,59.9,94.7,119,20260209,20260209,27.65,24.38,47.27,22.89
094360,칩스앤미디어,KOSDAQ,반도체 제조업,반도체 제조업,반도체,19820,75.01,0.0,WAIT,False,False,True,19820,18090,23300,25630.000000000004,81.0,35.6732050443547,81.0,92.1,92.1,,85.5,0.0,,🚀급등시동,WAIT,,15.97,21.0,-2.74,2.51,-18.69,0,,,,,,,,67.1,78.7,9.03,18.07,0,0,6.05,12.23,8.78,26.89,0.0,0.0,1,6.19,9.8,3.98,1,1,1.92,0.81,1,1,16930.0,19262,2.89,0.0508,1.24,-0.54,False,O,▲,19232,▲,O,X,0.0,0.0,0.0,0.0,18.241153846153846,18.56,3.0,35.6732050443547,10,92.1,59.6,85.5,120,20260209,20260209,27.65,24.38,26.89,2.51
032190,다우데이타,KOSDAQ,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,조선·기계·설비,29750,327.59,0.0,WAIT,False,False,True,23350,19380,31350,34485.0,83.8,54.18935685461139,83.8,84.2,84.2,,94.0,0.0,,,WAIT,,70.68,88.77,51.97,36.6,49.08,0,,,,,,,,72.6,77.0,33.64,77.41,0,0,27.14,18.76,25.0,60.98,0.0,0.0,1,64.54,12.0,29.08,1,0,2.0,0.95,1,1,22615.0,26459,12.44,-0.4857,3.14,1.1,False,O,▲,27573,▼,O,X,0.0,0.0,0.0,0.0,9.599746835443037,14.151518987341772,5.0,54.18935685461139,4,84.2,76.2,94.0,121,20260209,20260209,27.65,24.38,60.98,36.6
101160,월덱스,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,27450,82.06,0.0,OVERHEAT,False,False,False,25000,22450,30050,33055.0,83.1,66.96060896003152,83.1,88.5,88.5,,82.5999984741211,0.0,,,OVERHEAT,,20.39,14.38,1.68,-19.81,-25.31,0,,,,,,,,75.2,75.9,15.3,29.79,0,0,6.6,11.13,20.13,4.57,0.0,0.0,1,5.99,10.5,3.28,1,0,2.1,0.92,1,1,22160.0,26093,5.2,-0.0636,1.49,2.28,False,O,▲,26508,▲,O,X,0.0,0.0,0.0,0.0,8.247241379310344,12.05551724137931,7.0,66.96060896003152,4,88.5,74.4,82.6,122,20260209,20260209,27.65,24.38,4.57,-19.81
112290,와이씨켐,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,24350,65.56,0.0,WAIT,False,False,True,24350,21600,29800,32780.0,82.4,55.947266585415456,82.4,81.2,81.2,,87.80000305175781,0.0,,,WAIT,,19.66,21.45,0.95,-16.4,-18.24,0,,,,,,,,65.8,74.9,9.36,29.21,0,0,5.87,7.74,4.28,7.98,0.033,0.033,1,11.44,12.0,6.54,1,0,1.07,0.81,1,1,20511.0,23450,3.84,-0.184,1.04,2.02,False,O,▲,24100,▼,O,X,0.0,0.0,0.0,0.0,11.708490566037737,14.452075471698114,4.0,55.947266585415456,4,81.2,80.8,87.8,123,20260209,20260209,27.65,24.38,7.98,-16.4
138490,코오롱ENP,KOSPI,합성고무 및 플라스틱 물질 제조업,합성고무 및 플라스틱 물질 제조업,기타,11760,50.22,0.0,OVERHEAT,False,False,False,9920,8650,12440,13684.000000000002,82.3,71.95864078188652,82.3,84.8,84.8,,85.30000305175781,0.0,,,OVERHEAT,,43.94,76.05,29.38,4.34,9.96,0,,,,,,,,80.6,86.6,24.52,47.6,0,0,11.89,20.74,27.69,31.99,0.0,0.0,1,45.23,12.0,6.34,1,0,2.73,0.99,1,1,8876.0,10904,7.85,-0.0001,1.84,3.75,False,O,▲,11175,▲,O,X,0.0,0.0,0.0,0.0,9.32457142857143,6.321142857142857,10.0,71.95864078188652,4,84.8,76.0,85.3,124,20260209,20260209,27.65,24.38,31.99,4.34
290550,디케이티,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,11650,143.93,0.0,OVERHEAT,False,False,False,9130,7760,11880,13068.000000000002,82.1,67.0,82.1,84.7,84.7,,93.19999694824219,0.0,,,OVERHEAT,,65.95,48.6,47.24,15.98,8.91,0,,,,,,,,79.6,84.7,33.93,80.98,0,0,10.32,20.35,28.87,40.36,0.0,0.0,1,36.97,12.0,24.29,1,0,2.92,0.98,1,1,8465.0,10995,5.96,-0.1062,1.62,2.1,False,O,▲,11459,▲,O,X,0.0,0.0,0.0,0.0,8.247241379310344,12.05551724137931,7.0,67.0,4,84.7,70.4,93.2,125,20260209,20260209,27.65,24.38,40.36,15.98
002900,TYM,KOSPI,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,7300,77.96,0.0,WAIT,False,False,True,7300,6580,8730,9603.0,82.0,60.0,82.0,77.4,77.4,,94.0,0.0,,,WAIT,,12.48,27.85,-2.08,-15.17,-38.24,0,,,,,,,,70.8,57.4,9.13,30.64,0,0,-0.14,6.26,9.45,12.48,0.023,0.023,1,18.14,11.0,12.37,1,0,1.19,0.76,1,1,6368.5,7278,0.3,-0.1292,1.7,0.19,False,O,▲,7464,▲,X,X,0.0,0.0,0.0,0.0,9.599746835443037,14.151518987341772,5.0,60.0,4,77.4,81.7,94.0,126,20260209,20260209,27.65,24.38,12.48,-15.17
189300,인텔리안테크,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,128400,726.1,0.0,OVERHEAT,False,False,False,90800,72800,126600,139260.0,81.9,80.04841708889519,81.9,83.8,83.8,,72.5999984741211,0.0,,,OVERHEAT,,73.05,159.13,54.34,184.27,119.44,0,,,,,,,,78.2,75.0,48.49,80.92,0,0,29.96,31.69,61.71,208.65,0.0,0.0,1,172.22,12.0,15.55,1,0,1.9,1.0,1,1,80250.0,107418,19.53,-0.1582,1.87,1.85,False,O,▲,111082,▲,O,X,0.0,0.0,0.0,0.0,8.247241379310344,12.05551724137931,7.0,80.04841708889519,4,83.8,84.9,72.6,127,20260209,20260209,27.65,24.38,208.65,184.27
099320,쎄트렉아이,KOSDAQ,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",기타,205000,948.64,0.0,WAIT,False,False,True,167000,128000,245000,269500.0,81.8,60.0,81.8,81.4,81.4,,81.5,0.0,,,WAIT,,57.21,329.32,38.5,235.9,289.63,0,,,,,,,,72.4,70.1,28.93,82.09,0,0,9.63,9.1,43.46,260.28,0.0,0.0,1,243.68,12.0,15.78,0,0,1.93,0.82,1,1,150730.0,196456,4.35,-0.5587,1.24,0.95,False,O,▲,210024,▲,X,X,0.0,0.0,0.0,0.0,9.32457142857143,6.321142857142857,10.0,60.0,4,81.4,82.7,81.5,128,20260209,20260209,27.65,24.38,260.28,235.9
340450,지씨지놈,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업","그외 기타 전문, 과학 및 기술 서비스업",서비스 기타,8890,53.64,0.0,WAIT,False,False,True,8060,7100,9980,10978.0,81.6,49.37510317797333,81.6,82.9,82.9,,96.9000015258789,0.0,,,WAIT,,34.29,13.25,15.58,1.72,-26.44,0,,,,,,,,74.9,80.5,15.76,51.11,0,0,0.34,4.96,19.81,26.1,0.063,0.063,1,11.82,12.0,18.78,1,0,1.72,0.81,1,1,7560.0,8934,-0.5,-0.1578,0.87,0.84,False,O,▲,9248,▲,X,X,0.0,0.0,0.0,0.0,9.800263157894738,12.02157894736842,6.0,49.37510317797333,4,82.9,69.3,96.9,129,20260209,20260209,27.65,24.38,26.1,1.72
121600,나노신소재,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,73500,322.64,0.0,WAIT,False,False,True,64400,55300,82500,90750.00000000001,81.6,59.7593101683972,81.6,77.2,77.2,,85.4000015258789,0.0,,,WAIT,,49.85,28.05,31.14,-9.18,-11.64,0,,,,,,,,72.9,77.4,19.9,62.3,0,0,14.66,9.21,9.21,15.2,0.0,0.0,1,4.24,12.0,31.81,1,0,1.45,0.93,1,1,58055.0,69776,5.34,-0.4663,2.14,1.78,False,O,▲,73527,▼,X,X,0.0,0.0,0.0,0.0,11.708490566037737,14.452075471698114,4.0,59.7593101683972,4,77.2,86.4,85.4,130,20260209,20260209,27.65,24.38,15.2,-9.18
052400,코나아이,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,63200,175.91,0.0,WAIT,False,False,True,55300,46650,72600,79860.0,80.9,60.36021942041924,80.9,82.9,82.9,,72.4000015258789,0.0,,,WAIT,,33.19,19.92,14.48,13.31,-19.77,0,,,,,,,,71.4,85.2,19.99,60.5,0,0,14.29,10.68,19.92,37.69,0.0,0.0,1,26.85,12.0,21.72,1,0,1.94,0.91,1,1,49675.0,59314,6.55,-0.4127,1.16,1.31,False,O,▲,63219,▼,X,X,0.0,0.0,0.0,0.0,8.247241379310344,12.05551724137931,7.0,60.36021942041924,4,82.9,83.1,72.4,131,20260209,20260209,27.65,24.38,37.69,13.31
090460,비에이치,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,19890,340.08,0.0,WAIT,False,False,True,18120,16440,21500,23650.000000000004,80.4,53.18374229186598,80.4,80.8,80.8,,87.30000305175781,0.0,,,WAIT,,16.32,27.75,1.76,-9.82,-38.34,0,,,,,,,,70.2,83.7,15.29,23.24,0,0,17.0,13.01,18.32,17.83,0.0,0.0,1,14.14,9.4,5.65,1,0,1.37,0.93,1,1,16658.0,18680,6.47,-0.1037,4.63,2.64,False,O,▲,18496,▲,O,X,0.0,0.0,0.0,0.0,8.247241379310344,12.05551724137931,7.0,53.18374229186598,4,80.8,75.1,87.3,132,20260209,20260209,27.65,24.38,17.83,-9.82
242040,나무기술,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,2785,209.69,0.0,WAIT,False,False,True,2285,1769,3315,3646.5000000000005,79.6,46.0,79.6,83.8,83.8,,87.5999984741211,0.0,,,WAIT,,84.44,92.07,65.73,78.46,52.38,0,,,,,,,,71.8,78.1,28.04,72.87,0,0,14.37,17.76,30.75,102.84,0.0,0.0,1,17.28,12.0,51.41,1,0,3.29,0.92,1,1,1967.5,2640,5.49,-0.269,1.57,1.67,False,O,▲,2653,▲,O,X,0.0,0.0,0.0,0.0,8.247241379310344,12.05551724137931,7.0,46.0,4,83.8,67.1,87.6,133,20260209,20260209,27.65,24.38,102.84,78.46
032350,롯데관광개발,KOSPI,여행사 및 기타 여행보조 서비스업,여행사 및 기타 여행보조 서비스업,서비스 기타,26550,229.47,0.0,WAIT,False,False,True,26550,23300,33050,36355.0,79.4,60.80592182945528,79.4,75.1,75.1,,83.9000015258789,0.0,,,WAIT,,23.78,55.63,9.22,12.53,-10.46,0,,,,,,,,72.3,75.3,14.25,33.08,0,0,1.72,6.63,18.0,40.18,0.0,0.0,1,24.08,12.0,4.66,1,0,0.94,0.84,1,1,20465.0,25845,2.73,0.1012,0.91,-0.52,False,O,▲,25963,▲,O,X,0.0,0.0,0.0,0.0,9.800263157894738,12.02157894736842,6.0,60.80592182945528,4,75.1,83.6,83.9,134,20260209,20260209,27.65,24.38,40.18,12.53
281820,케이씨텍,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,50500,99.87,0.0,WAIT,False,False,True,45050,39950,55300,60830.00000000001,78.9,61.664108961523944,78.9,77.1,77.1,,74.80000305175781,0.0,,,WAIT,,23.62,55.15,9.06,-10.48,-10.94,0,,,,,,,,73.3,77.4,17.65,37.2,0,0,7.79,12.6,25.78,17.17,0.0,0.0,1,28.69,11.9,7.05,1,0,1.18,1.0,1,1,39455.0,47817,5.61,-0.0924,1.12,2.05,False,O,▲,49124,▲,O,X,0.0,0.0,0.0,0.0,9.32457142857143,6.321142857142857,10.0,61.664108961523944,4,77.1,84.5,74.8,135,20260209,20260209,27.65,24.38,17.17,-10.48
102710,이엔에프테크놀로지,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,58500,97.25,0.0,WAIT,False,False,True,58500,51800,71800,78980.0,78.6,56.28926354648537,78.6,81.8,81.8,,79.4000015258789,0.0,,,WAIT,,26.35,39.29,7.64,1.43,-0.4,0,,,,,,,,70.6,80.4,13.38,36.94,0,0,2.63,9.35,14.26,25.81,0.07,0.07,1,24.95,12.0,14.99,1,0,1.43,0.82,1,1,48435.0,56227,4.04,-0.1737,0.88,1.47,False,O,▲,58390,▲,O,X,0.0,0.0,0.0,0.0,11.708490566037737,14.452075471698114,4.0,56.28926354648537,4,81.8,72.7,79.4,136,20260209,20260209,27.65,24.38,25.81,1.43
090435,아모레퍼시픽우,KOSPI,기타,기타,기타,55000,75.14,0.0,WAIT,False,False,True,55000,50600,63700,70070.0,78.4,56.5,78.4,83.4,83.4,,65.0999984741211,0.0,,,WAIT,,25.14,34.8,10.58,-1.79,-31.29,0,,,,,,,,73.8,79.1,14.14,28.07,0,0,12.02,8.7,14.58,25.86,0.0,0.0,1,32.74,9.5,10.44,1,0,1.55,0.88,1,1,45540.0,52407,4.95,-0.1247,3.62,1.11,False,O,▲,52437,▲,O,X,0.0,0.0,0.0,0.0,9.32457142857143,6.321142857142857,10.0,56.5,4,83.4,78.8,65.1,137,20260209,20260209,27.65,24.38,25.86,-1.79
005830,DB손해보험,KOSPI,보험업,보험업,금융,168600,535.37,0.0,OVERHEAT,False,False,False,143900,130200,171300,188430.00000000003,78.2,90.0,78.2,70.7,70.7,,71.30000305175781,0.0,,,OVERHEAT,,37.18,32.55,22.62,-9.83,-33.54,0,,,,,,,,91.8,85.3,22.99,42.15,0,0,2.74,19.66,31.1,17.82,0.014,0.014,1,32.8,9.6,6.72,1,0,1.05,0.84,1,1,142150.0,155881,8.16,0.3088,1.33,1.72,False,O,▲,158054,▲,O,X,0.0,0.0,0.0,0.0,11.806666666666667,8.77051282051282,9.0,90.0,4,70.7,95.4,71.3,138,20260209,20260209,27.65,24.38,17.82,-9.83
289080,SV인베스트먼트,KOSDAQ,기타 금융업,기타 금융업,금융,2920,54.63,0.0,OVERHEAT,False,False,False,2445,2065,3200,3520.0000000000005,77.2,52.865111209130106,77.2,84.7,84.7,,92.4000015258789,0.0,,,OVERHEAT,,53.85,73.5,35.14,47.49,33.81,0,,,,,,,,80.1,78.6,25.44,53.23,0,0,11.66,17.74,36.77,71.87,0.0,0.0,1,21.4,12.0,16.28,1,0,2.27,0.98,1,1,2085.5,2703,8.03,-0.12,1.14,2.05,False,O,▲,2788,▲,O,X,0.0,0.0,0.0,0.0,11.806666666666667,8.77051282051282,9.0,52.865111209130106,4,84.7,54.7,92.4,139,20260209,20260209,27.65,24.38,71.87,47.49
232140,와이씨,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,21950,887.39,0.0,OVERHEAT,False,False,False,17900,15340,23000,25300.000000000004,77.1,64.81974113630912,77.1,82.9,82.9,,76.0999984741211,0.0,,,OVERHEAT,,46.04,91.37,27.33,37.14,51.68,0,,,,,,,,75.3,73.3,28.77,55.83,0,0,16.82,22.15,34.99,61.52,0.0,0.0,1,59.0,12.0,15.59,1,0,1.89,0.95,1,1,15859.0,20306,8.09,-0.1459,3.18,3.08,False,O,▲,20474,▲,O,X,0.0,0.0,0.0,0.0,9.599746835443037,14.151518987341772,5.0,64.81974113630912,4,82.9,68.0,76.1,140,20260209,20260209,27.65,24.38,61.52,37.14
354320,알멕,KOSDAQ,1차 비철금속 제조업,1차 비철금속 제조업,철강·금속,69000,130.0,0.0,OVERHEAT,False,False,False,55900,42500,82700,90970.00000000001,76.7,50.97920278023024,76.7,83.8,83.8,,95.0999984741211,0.0,,,OVERHEAT,,86.74,187.5,68.03,203.41,147.81,0,,,,,,,,76.6,86.9,29.61,77.41,0,0,7.64,6.48,34.77,227.79,0.0,0.0,1,144.33,12.0,37.66,0,0,8.12,0.92,1,1,48190.0,63274,9.05,-0.5532,0.88,-0.13,False,O,▲,68649,▲,O,X,0.0,0.0,0.0,0.0,4.316000000000001,5.455000000000001,12.0,50.97920278023024,4,83.8,52.6,95.1,141,20260209,20260209,27.65,24.38,227.79,203.41
019210,와이지-원,KOSDAQ,기타 금속 가공제품 제조업,기타 금속 가공제품 제조업,기타,9600,171.43,0.0,OVERHEAT,False,False,False,7520,6170,10210,11231.0,76.7,57.0,76.7,82.8,82.8,,89.4000015258789,0.0,,,OVERHEAT,,83.91,68.13,65.2,64.23,28.44,0,,,,,,,,77.9,84.3,34.11,89.95,0,0,-2.54,20.0,35.98,88.61,0.055,0.055,1,9.22,12.0,30.3,1,0,3.08,0.85,1,1,6986.0,9250,3.78,-0.1245,1.52,1.28,False,O,▲,9630,▲,X,X,0.0,0.0,0.0,0.0,9.32457142857143,6.321142857142857,10.0,57.0,4,82.8,58.1,89.4,142,20260209,20260209,27.65,24.38,88.61,64.23
308430,셀비온,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,27350,64.16,0.0,WAIT,False,False,True,27350,24000,34050,37455.0,76.2,50.59691723722019,76.2,79.4,79.4,,76.30000305175781,0.0,,,WAIT,,21.02,8.96,2.31,24.26,-30.73,0,,,,,,,,70.8,68.8,12.86,26.1,0,0,8.32,10.73,8.1,48.64,0.038,0.038,1,40.41,12.0,11.67,1,0,1.11,0.92,1,1,21655.0,25965,5.33,-0.0163,1.5,1.15,False,O,▲,26207,▲,O,X,0.0,0.0,0.0,0.0,5.9485,2.7215,13.0,50.59691723722019,4,79.4,70.7,76.3,143,20260209,20260209,27.65,24.38,48.64,24.26
016360,삼성증권,KOSPI,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,92600,603.16,0.0,WAIT,False,False,True,92600,84300,109200,120120.00000000001,75.6,48.450887650009015,75.6,83.7,83.7,,65.69999694824219,0.0,,,WAIT,,20.89,34.79,6.33,-16.49,-31.3,0,,,,,,,,61.5,71.4,7.49,20.45,0,0,4.4,10.63,11.3,11.16,0.025,0.025,1,18.76,10.4,8.12,1,0,1.06,0.86,1,1,81050.0,91209,1.52,-0.1238,1.11,0.82,False,O,▲,92038,▲,O,X,0.0,0.0,0.0,0.0,9.800263157894738,12.02157894736842,6.0,48.450887650009015,4,83.7,68.8,65.7,144,20260209,20260209,27.65,24.38,11.16,-16.49
018290,브이티,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,20950,132.21,0.0,WAIT,False,False,True,20950,18770,25350,27885.000000000004,75.3,57.39293608475491,75.3,79.8,79.8,,69.19999694824219,0.0,,,WAIT,,20.68,-42.37,1.97,-35.04,-82.06,0,,,,,,,,71.5,73.3,14.44,37.4,0,0,11.08,5.7,10.96,-10.66,0.607,0.027,1,3.57,12.0,15.19,1,0,1.26,0.9,1,1,17482.0,19909,5.23,-0.2763,1.41,0.64,False,X,▼,20625,▲,O,X,0.0,0.0,0.0,0.0,11.708490566037737,14.452075471698114,4.0,57.39293608475491,4,79.8,71.8,69.2,145,20260209,20260209,27.65,24.38,-10.66,-35.04
397030,에이프릴바이오,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,59500,144.11,0.0,WAIT,False,False,True,59500,52500,73500,80850.0,75.1,32.09968302723447,75.1,89.4,89.4,,75.4000015258789,0.0,,,WAIT,,8.97,197.5,-9.74,44.65,157.81,0,,,,,,,,71.1,75.3,8.19,40.76,0,0,0.68,-2.46,6.63,69.03,0.011,0.011,1,109.11,12.0,18.98,1,0,1.8,0.67,1,1,50870.0,61847,-3.8,-0.2211,0.45,-1.13,False,O,▲,63922,▲,X,X,0.0,0.0,0.0,0.0,9.32457142857143,6.321142857142857,10.0,32.09968302723447,4,89.4,51.2,75.4,146,20260209,20260209,27.65,24.38,69.03,44.65
