시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,ret_60d_%,idx_60d_%,rel_60d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2,RR1,Now%,LDY_SCORE,ROUTE,AI_COMMENT,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_지수수익률_%,60일_초과수익(α)_%
KOSDAQ,씨피시스템,413630,기타,4490,90.68,1636.0,,73.9,1.79,6.145,-17.54727,0.21,6.65,12.25,142.05,13.97,128.08,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4490,4175,4865,5280,1.1904761904761905,0.0,61.9,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,142.05,13.97,128.08
KOSDAQ,클로봇,466100,기계,42400,1455.99,10596.7,,72.1,8.41,555.2012,-85.35422,1.41,4.69,18.6,106.33,13.97,92.36,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",40300,37450,43650,47350,1.1754385964912282,5.2109181141439205,61.8,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,106.33,13.97,92.36
KOSDAQ,파두,440110,기타,25500,83.75,12610.2,,57.6,1.42,7.6777,-66.33161,0.43,-7.78,14.35,56.44,13.97,42.47,4,★,"20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",25500,23700,27650,29950,1.1944444444444444,0.0,61.8,🔁 MR (반전),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,56.44,13.97,42.47
KOSPI,LG생활건강,051900,기타,272500,130.58,41699.2,,22.3,-4.49,-1727.4069,81.49799,0.71,-1.45,-7.63,-8.09,27.92,-36.01,0,,MACD상승,272500,259500,288000,305000,1.1923076923076923,0.0,61.7,↩️ PULL (눌림),📈 상승 추세가 견고하게 유지되고 있습니다. ,20251205,20251205,27.92,13.97,-8.09,27.92,-36.01
KOSPI,넷마블,251270,서비스업,50700,104.4,43578.4,,23.7,-4.8,-9.8889,-102.76309,1.29,-4.34,-2.31,-16.61,27.92,-44.53,0,,거래량↑,50700,47250,54800,59300,1.1884057971014492,0.0,61.6,🔁 MR (반전),특이사항 없음. 기술적 지표를 참고하세요.,20251205,20251205,27.92,13.97,-16.61,27.92,-44.53
KOSPI,한솔케미칼,014680,기타,231500,80.81,26241.0,,54.5,0.97,220.7171,-787.22862,0.59,-2.73,11.84,36.74,27.92,8.82,4,★,"20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",231500,215500,251000,272000,1.21875,0.0,61.6,🔁 MR (반전),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,36.74,27.92,8.82
KOSPI,이수스페셜티케미컬,457190,기타,51500,85.1,15557.3,,58.5,-0.93,42.9479,-24.54856,1.11,-0.96,5.97,16.52,27.92,-11.4,4,★,"20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",51500,47900,55800,60500,1.1944444444444444,0.0,61.3,↩️ PULL (눌림),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,16.52,27.92,-11.4
KOSDAQ,JYP Ent.,035900,기타,68400,93.07,24304.2,,44.2,0.37,434.1802,74.28452,0.44,0.59,3.17,-9.04,13.97,-23.01,2,,"MACD상승, 20선근접, MACD>Sig",68400,64500,73100,78100,1.205128205128205,0.0,61.2,🔺 Watch (상승 준비),📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,-9.04,13.97,-23.01
KOSPI,현대백화점,069960,기타,94200,94.95,21316.3,,61.3,1.23,-37.6378,-158.47902,0.82,3.29,-1.46,24.27,27.92,-3.65,4,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI)",94200,87600,102100,110700,1.196969696969697,0.0,60.9,↩️ PULL (눌림),💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,24.27,27.92,-3.65
KOSDAQ,대주전자재료,078600,기타,74300,92.42,11502.1,,54.4,1.04,299.1144,-52.18197,1.31,0.95,6.45,8.94,13.97,-5.03,5,★,"20선근접, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",74300,69100,80500,87300,1.1923076923076923,0.0,60.8,↩️ PULL (눌림),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,8.94,13.97,-5.03
KOSDAQ,HK이노엔,195940,기타,51600,91.34,14618.2,,53.3,1.72,124.6563,-89.82892,0.75,-1.15,4.45,10.26,13.97,-3.71,4,★,"20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",51600,48000,55900,60600,1.1944444444444444,0.0,60.7,↩️ PULL (눌림),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,10.26,13.97,-3.71
KOSPI,카카오페이,377300,기타,48500,97.11,65542.8,,24.8,-3.62,-80.728,9.27498,0.52,-2.22,-1.42,-5.64,27.92,-33.56,0,,MACD상승,48500,45700,51900,55500,1.2142857142857142,0.0,60.5,↩️ PULL (눌림),📈 상승 추세가 견고하게 유지되고 있습니다. ,20251205,20251205,27.92,13.97,-5.64,27.92,-33.56
KOSDAQ,케어젠,214370,기타,72900,94.09,39158.2,,70.5,1.87,-236.3807,-406.46287,0.45,-16.49,-6.78,33.76,13.97,19.79,4,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI)",72900,67800,79000,85700,1.196078431372549,0.0,60.5,🔁 MR (반전),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,33.76,13.97,19.79
KOSDAQ,보성파워텍,006910,기타,5490,196.37,2697.2,,59.4,5.79,22.9953,13.58509,2.08,4.77,11.13,41.31,13.97,27.34,5,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",5350,4970,5790,6280,1.1578947368421053,2.6168224299065423,60.4,🔼 BRK (돌파),📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,41.31,13.97,27.34
KOSPI,LS ELECTRIC,010120,전기전자,515000,1269.89,154500.0,,59.1,9.66,-462.9159,2746.84146,1.11,11.96,16.78,75.77,27.92,47.85,3,,"MACD상승, 정배열(단), 장기추세(120↑)",483500,450000,524000,568000,1.208955223880597,6.514994829369184,60.3,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,75.77,27.92,47.85
KOSPI,롯데에너지머티리얼즈,020150,기타,40150,100.41,21024.7,,69.8,2.63,-291.4038,-163.14678,0.24,2.69,-2.55,64.89,27.92,36.97,4,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI)",40150,37350,43500,47200,1.1964285714285714,0.0,60.3,↩️ PULL (눌림),💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251205,20251205,27.92,13.97,64.89,27.92,36.97
KOSDAQ,에스앤에스텍,101490,기타,48800,90.19,10411.4,,56.2,-1.85,478.7517,-150.98112,0.87,-0.2,11.8,-1.01,13.97,-14.98,0,,MACD>Sig,48800,45400,52900,57300,1.2058823529411764,0.0,60.2,↩️ PULL (눌림),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,-1.01,13.97,-14.98
KOSDAQ,HPSP,403870,기타,30300,78.76,25300.1,,54.8,-0.53,222.8181,-13.39232,0.52,0.17,6.88,12.64,13.97,-1.33,3,,"20선근접, 장기추세(120↑), MACD>Sig",30300,28200,32850,35600,1.2142857142857142,0.0,59.8,↩️ PULL (눌림),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,12.64,13.97,-1.33
KOSPI,GS피앤엘,499790,기타,48000,70.85,9518.8,,57.7,3.16,68.4492,-131.86878,0.54,4.69,-10.28,-13.82,27.92,-41.74,4,★,"20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",47950,44550,52000,56300,1.1911764705882353,0.10427528675703858,59.6,🔺 Watch (상승 준비),특이사항 없음. 기술적 지표를 참고하세요.,20251205,20251205,27.92,13.97,-13.82,27.92,-41.74
KOSPI,달바글로벌,483650,기타,129500,82.23,15985.4,,49.5,-0.03,935.6569,-81.58082,0.57,-4.07,-1.75,-20.01,27.92,-47.93,1,,"20선근접, MACD>Sig",129500,120400,140400,152200,1.1978021978021978,0.0,59.5,🔁 MR (반전),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,-20.01,27.92,-47.93
KOSPI,LG유플러스,032640,기타,15300,88.63,65763.7,,52.5,-0.97,-40.6524,10.09895,0.69,1.59,-1.92,6.47,27.92,-21.45,4,★,"MACD상승, 20선근접, 정배열(단), 장기추세(120↑)",15300,14580,16170,17110,1.2083333333333333,0.0,59.4,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,6.47,27.92,-21.45
KOSDAQ,아이티센글로벌,124500,기타,20550,54.67,4768.5,,45.5,-1.84,-77.1541,-16.39035,0.49,0.0,2.85,18.24,13.97,4.27,2,,"정배열(단), 장기추세(120↑)",20550,19110,22300,24150,1.2152777777777777,0.0,59.4,↩️ PULL (눌림),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,18.24,13.97,4.27
KOSDAQ,글로벌텍스프리,204620,기타,4755,115.05,3342.0,,42.8,-19.05,-195.8094,-18.95597,0.68,-23.8,-29.76,-4.42,13.97,-18.39,0,,정배열(단),4755,4420,5150,5590,1.1791044776119404,0.0,59.3,🔁 MR (반전),📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251205,20251205,27.92,13.97,-4.42,13.97,-18.39
KOSPI,카카오뱅크,323410,서비스업,22000,98.1,104937.9,,59.2,1.23,120.5326,5.87235,0.58,1.62,3.53,-6.58,27.92,-34.5,2,,"MACD상승, 20선근접, MACD>Sig",22000,20900,23350,24800,1.2272727272727273,0.0,59.3,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,-6.58,27.92,-34.5
KOSDAQ,NHN KCP,060250,기타,15670,63.57,6293.2,,41.8,-3.41,-68.9226,-18.66031,0.72,-3.87,-4.51,22.04,13.97,8.07,2,,"정배열(단), 장기추세(120↑)",15670,14570,16990,18410,1.2,0.0,59.2,🔁 MR (반전),특이사항 없음. 기술적 지표를 참고하세요.,20251205,20251205,27.92,13.97,22.04,13.97,8.07
KOSPI,HMM,011200,운수창고,20550,384.47,193835.4,,74.3,5.22,218.4429,28.78602,1.58,7.37,7.31,-10.46,27.92,-38.38,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",20100,19100,21350,22650,1.25,2.2388059701492535,59.1,🔻 REV (역추세 반등),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,-10.46,27.92,-38.38
KOSPI,SK텔레콤,017670,통신업,54400,249.54,116845.8,,73.4,1.24,108.3785,29.54422,0.53,1.68,1.87,-0.73,27.92,-28.65,3,,"MACD상승, 20선근접, 자금유입(MFI), MACD>Sig",54400,52800,56400,58500,1.25,0.0,59.1,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,-0.73,27.92,-28.65
KOSDAQ,코세스,089890,기타,25400,92.27,4212.6,,29.7,-10.5,-541.3788,-64.60301,1.36,-13.75,-2.87,116.35,13.97,102.38,3,,"거래량↑, 정배열(단), 장기추세(120↑)",25400,23600,27550,29850,1.1944444444444444,0.0,59.0,🔁 MR (반전),📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251205,20251205,27.92,13.97,116.35,13.97,102.38
KOSPI,KCC,002380,기타,429000,65.67,38123.0,,70.6,2.67,1715.4429,-13.45768,0.61,2.88,7.12,5.93,27.92,-21.99,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",429000,401000,462500,499000,1.1964285714285714,0.0,59.0,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ,20251205,20251205,27.92,13.97,5.93,27.92,-21.99
KOSDAQ,에스엠,041510,기타,104400,59.09,23902.1,,54.1,1.68,1273.3304,-101.01301,0.42,-3.42,2.35,-25.48,13.97,-39.45,1,,"20선근접, MACD>Sig",104400,97100,113200,122700,1.2054794520547945,0.0,59.0,🔁 MR (반전),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,-25.48,13.97,-39.45
KOSDAQ,솔브레인,357780,기타,271500,57.67,21118.8,,53.2,3.32,3401.9753,-640.97864,0.53,3.63,18.04,32.44,13.97,18.47,3,,"20선근접, 장기추세(120↑), MACD>Sig",270500,251500,293500,318000,1.2105263157894737,0.36968576709796674,59.0,↩️ PULL (눌림),특이사항 없음. 기술적 지표를 참고하세요.,20251205,20251205,27.92,13.97,32.44,13.97,18.47
KOSDAQ,클래시스,214150,기타,55300,77.18,36224.6,,49.5,0.3,-20.3689,-117.69878,0.45,-5.63,0.0,3.36,13.97,-10.61,3,,"20선근접, 정배열(단), 장기추세(120↑)",55300,51400,59900,65000,1.1794871794871795,0.0,58.7,🔁 MR (반전),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,3.36,13.97,-10.61
KOSPI,대원전선,006340,기타,3670,70.44,2802.2,,61.2,-2.22,-29.5944,-5.35759,0.27,-8.48,-3.93,31.31,27.92,3.39,3,,"정배열(단), 장기추세(120↑), 자금유입(MFI)",3670,3415,3980,4310,1.2156862745098038,0.0,58.7,🔁 MR (반전),💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251205,20251205,27.92,13.97,31.31,27.92,3.39
KOSDAQ,파크시스템스,140860,기타,225000,65.09,15742.1,,36.1,-3.95,-859.6739,-12.95842,0.72,-5.06,-8.72,-13.29,13.97,-27.26,-1,,,225000,209000,244000,264500,1.1875,0.0,58.7,🔁 MR (반전),특이사항 없음. 기술적 지표를 참고하세요.,20251205,20251205,27.92,13.97,-13.29,13.97,-27.26
KOSDAQ,하나머티리얼즈,166090,기타,44950,120.92,8890.1,,67.2,5.53,223.8935,-62.41089,0.88,-0.66,19.23,59.68,13.97,45.71,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",43850,40800,47550,51600,1.2131147540983607,2.508551881413911,58.6,🔺 Watch (상승 준비),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,59.68,13.97,45.71
KOSPI,KT,030200,통신업,53100,324.68,133823.5,,76.2,5.43,413.0915,29.41256,1.32,5.36,6.41,-0.75,27.92,-28.67,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",51900,50200,54300,56800,1.411764705882353,2.312138728323699,58.5,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,-0.75,27.92,-28.67
KOSPI,현대차3우B,005389,기타,209000,118.13,4864.4,,68.0,6.16,170.5955,998.3443,3.71,8.46,7.4,24.78,27.92,-3.14,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",203000,192100,219000,234500,1.4678899082568808,2.955665024630542,58.4,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,24.78,27.92,-3.14
KOSDAQ,휴젤,145020,기타,223000,57.08,27438.0,,37.3,-1.74,1982.5182,-273.59508,0.43,-2.41,-0.89,-32.83,13.97,-46.8,0,,MACD>Sig,223000,207500,241500,262000,1.1935483870967742,0.0,58.4,🔁 MR (반전),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,-32.83,13.97,-46.8
KOSDAQ,테스,095610,기타,38850,52.82,7680.0,,48.9,-6.45,-171.6751,-15.89803,0.54,-1.52,1.7,34.9,13.97,20.93,1,,장기추세(120↑),38850,36150,42100,45650,1.2037037037037037,0.0,58.4,↩️ PULL (눌림),📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251205,20251205,27.92,13.97,34.9,13.97,20.93
KOSDAQ,나이벡,138610,기타,40150,67.0,4561.8,,58.8,3.97,226.7988,-71.96034,0.82,2.82,8.22,52.66,13.97,38.69,4,★,"20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",39800,37000,43100,46750,1.1785714285714286,0.8793969849246231,58.3,🔺 Watch (상승 준비),특이사항 없음. 기술적 지표를 참고하세요.,20251205,20251205,27.92,13.97,52.66,13.97,38.69
KOSDAQ,유진로봇,056080,기타,12480,154.94,4681.5,,71.1,4.82,131.5708,-10.67984,1.84,2.3,9.67,20.0,13.97,6.03,5,★,"20선근접, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",12260,11400,13290,14410,1.197674418604651,1.794453507340946,58.2,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ,20251205,20251205,27.92,13.97,20.0,13.97,6.03
KOSPI,파라다이스,034230,기타,17460,115.54,16134.0,,64.1,4.3,222.5646,-38.33627,0.33,2.4,-3.48,-15.65,27.92,-43.57,2,,"20선근접, 자금유입(MFI), MACD>Sig",17240,16040,18690,20250,1.2083333333333333,1.2761020881670533,58.2,↩️ PULL (눌림),💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251205,20251205,27.92,13.97,-15.65,27.92,-43.57
KOSDAQ,코스메카코리아,241710,기타,67900,89.28,7251.7,,51.6,-4.65,-573.8223,-63.38273,1.49,-10.07,-6.09,16.27,13.97,2.3,3,,"거래량↑, 정배열(단), 장기추세(120↑)",67900,63100,73600,79800,1.1875,0.0,58.1,🔁 MR (반전),특이사항 없음. 기술적 지표를 참고하세요.,20251205,20251205,27.92,13.97,16.27,13.97,2.3
KOSDAQ,서부T&D,006730,기타,11260,64.64,7367.1,,71.8,3.54,-38.679,-28.53063,0.45,1.99,-10.42,8.69,13.97,-5.28,4,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI)",11200,10420,12140,13160,1.205128205128205,0.5357142857142857,58.0,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ,20251205,20251205,27.92,13.97,8.69,13.97,-5.28
KOSDAQ,에이프릴바이오,397030,기타,43350,1643.87,10060.8,,76.5,13.02,195.5721,135.16506,2.63,8.38,16.22,70.33,13.97,56.36,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",39500,36750,43650,47800,1.509090909090909,9.746835443037975,57.9,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,70.33,13.97,56.36
KOSPI,롯데관광개발,032350,기타,21350,171.48,16981.7,,66.5,4.92,51.0536,-5.32094,0.47,10.79,-2.73,32.77,27.92,4.85,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",20950,19490,22700,24650,1.1986301369863013,1.9093078758949882,57.7,🔺 Watch (상승 준비),💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251205,20251205,27.92,13.97,32.77,27.92,4.85
KOSPI,GS건설,006360,기타,20350,278.79,17415.8,,70.3,7.22,103.9861,75.11847,3.21,5.33,8.24,8.59,27.92,-19.33,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",19550,18400,21250,23000,1.4782608695652173,4.092071611253197,57.5,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,8.59,27.92,-19.33
KOSPI,현대차우,005385,기타,210500,522.68,49132.7,,53.0,6.77,315.2639,1056.19668,2.2,9.35,8.39,25.67,27.92,-2.25,5,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",203000,192600,215500,229000,1.2019230769230769,3.6945812807881775,57.4,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,25.67,27.92,-2.25
KOSPI,금호석유화학,011780,기타,119100,67.84,31003.8,,42.1,1.35,104.7819,-5.04985,0.73,1.88,3.12,10.48,27.92,-17.44,4,★,"20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",119100,112300,127300,136200,1.2058823529411764,0.0,57.2,↩️ PULL (눌림),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,10.48,27.92,-17.44
KOSDAQ,모티브링크,463480,기타,9120,51.16,1130.0,,67.3,4.98,89.2876,38.3174,2.55,7.17,12.45,3.75,13.97,-10.22,4,★,"MACD상승, 20선근접, 거래량↑, 자금유입(MFI), MACD>Sig",8950,8320,9700,10510,1.1904761904761905,1.899441340782123,57.2,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ,20251205,20251205,27.92,13.97,3.75,13.97,-10.22
KOSPI,한전기술,052690,기타,100100,454.73,38258.2,,64.5,8.26,906.6658,442.84452,2.7,8.8,12.6,10.12,27.92,-17.8,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",95200,88600,103200,111900,1.2121212121212122,5.147058823529411,56.7,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,10.12,27.92,-17.8
KOSPI,KT&G,033780,금융업,143000,235.76,168706.6,,51.7,0.21,-156.42,-119.65476,0.56,-1.72,-1.79,5.77,27.92,-22.15,3,,"20선근접, 정배열(단), 장기추세(120↑)",143000,136700,150500,158700,1.1904761904761905,0.0,56.7,↩️ PULL (눌림),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,5.77,27.92,-22.15
KOSDAQ,제이앤티씨,204270,기타,19160,83.92,11083.8,,44.1,-10.37,-37.5591,-69.0391,1.34,-10.05,2.84,7.4,13.97,-6.57,0,,거래량↑,19160,17820,20750,22500,1.1865671641791045,0.0,56.7,🔁 MR (반전),📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251205,20251205,27.92,13.97,7.4,13.97,-6.57
KOSPI,동양,001520,기타,881,506.54,2102.8,,85.3,6.32,3.7885,5.79193,10.17,9.44,8.23,40.51,27.92,12.59,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",854,794,925,1003,1.1833333333333333,3.161592505854801,56.3,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,40.51,27.92,12.59
KOSPI,CJ대한통운,000120,기타,97500,63.2,22242.0,,63.8,3.5,302.2639,-48.55959,0.7,6.79,3.17,16.77,27.92,-11.15,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",97000,91000,104200,112000,1.2,0.5154639175257731,56.2,🔺 Watch (상승 준비),💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251205,20251205,27.92,13.97,16.77,27.92,-11.15
KOSPI,오리온,271560,기타,104100,156.2,41157.1,,12.6,-0.67,-86.4348,-48.94875,0.55,-1.33,-0.67,-3.97,27.92,-31.89,1,,"20선근접, 정배열(단)",104100,99400,109700,115800,1.1914893617021276,0.0,56.1,↩️ PULL (눌림),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,-3.97,27.92,-31.89
KOSPI,한국타이어앤테크놀로지,161390,기타,62800,270.04,77793.5,,70.9,5.33,-132.9251,-6.37834,0.98,2.11,8.46,59.8,27.92,31.88,3,,"정배열(단), 장기추세(120↑), 자금유입(MFI)",61400,57600,65900,70800,1.1842105263157894,2.2801302931596092,55.9,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,59.8,27.92,31.88
KOSDAQ,대한광통신,010170,기타,2365,166.19,3121.5,,69.7,6.45,15.3437,-4.25742,0.65,0.0,18.78,76.62,13.97,62.65,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",2290,2130,2480,2690,1.1875,3.2751091703056767,55.7,🔺 Watch (상승 준비),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,76.62,13.97,62.65
KOSPI,HDC현대산업개발,294870,기타,20300,70.23,13379.2,,64.8,4.82,101.7147,37.56066,1.66,3.41,0.0,-0.73,27.92,-28.65,4,★,"MACD상승, 20선근접, 거래량↑, 자금유입(MFI), MACD>Sig",19950,18780,21350,22850,1.1965811965811965,1.7543859649122806,55.7,🔻 REV (역추세 반등),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ,20251205,20251205,27.92,13.97,-0.73,27.92,-28.65
KOSPI,CJ제일제당,097950,기타,213000,58.09,32065.4,,21.5,-2.44,-80.2081,328.2572,0.48,1.67,-2.29,-8.39,27.92,-36.31,0,,MACD상승,213000,205000,222500,232500,1.1875,0.0,55.7,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ,20251205,20251205,27.92,13.97,-8.39,27.92,-36.31
KOSPI,코오롱인더,120110,기타,44900,119.14,12356.1,,41.7,7.54,317.3772,16.60988,0.76,10.05,9.38,17.69,27.92,-10.23,4,★,"MACD상승, 정배열(단), 장기추세(120↑), MACD>Sig",43000,40000,46600,50500,1.2,4.4186046511627906,55.5,🔻 REV (역추세 반등),📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,17.69,27.92,-10.23
