종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,EBS,통과,근거,ATR_MULT,SECTOR_RET_5D,SECTOR_RANK,RR1,Now%,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
037270,YG PLUS,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",서비스 기타,6540,302.19,4163.6,6450,5850,7170,7890,53.9,39.5,67.4,↩️ PULL (눌림),⑤ 하락 / 약세,7.74,-19.66,7.71,-42.19,-55.03,0,0.75,1.0,0.55,0.86,0.03,0.23,0.31,66.7,80.0,4.44,61.3362,-0.0091,5.98,0.97,11.49,0,0,0,1,False,3.48,3.32,-22.14,3,,"20선근접, 거래량↑, 자금유입, MACD>Sig",2.5,2.22421052631579,9.0,0.9130434782608695,1.3953488372093024,💰 외국인/기관 수급 집중. ,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,208,20251215,20251215,20.05,10.1,-22.14,-42.19
002380,KCC,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,432000,56.16,38389.6,432000,407500,461500,491000,53.9,40.4,66.8,↩️ PULL (눌림),⑤ 하락 / 약세,0.93,37.58,0.9,-21.31,2.21,0,0.99,0.71,0.82,1.0,0.11,0.0,0.68,65.4,64.9,2.56,865.7119,-0.0715,0.59,-0.79,11.41,0,0,0,1,True,-0.8,3.23,-1.26,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",1.8,1.045625,12.0,1.2040816326530612,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,209,20251215,20251215,20.05,10.1,-1.26,-21.31
093370,후성,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,7930,53.86,8505.3,7930,7370,8600,9270,53.6,49.4,70.5,↩️ PULL (눌림),③ 박스 / 중립,-9.78,56.72,-9.81,-2.22,21.35,0,0.98,0.88,1.0,1.0,0.12,0.0,0.66,61.4,50.6,-2.35,-55.0214,-0.0041,0.45,-1.39,13.7,0,0,0,0,True,-5.6,-4.34,17.83,3,,"RSI적정, 정배열(단), 장기추세(120↑)",2.0,1.045625,12.0,1.1964285714285714,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),3,210,20251215,20251215,20.05,10.1,17.83,-2.22
287840,인투셀,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,66400,508.83,9958.4,64400,57900,72200,79900,53.5,51.5,60.1,↩️ PULL (눌림),② 상승 후 조정,11.04,75.43,7.03,61.92,56.82,0,0.56,0.91,0.35,0.68,0.26,0.46,0.77,68.0,81.8,6.21,-437.2985,-0.1033,0.86,1.17,32.13,0,0,0,1,False,6.92,1.22,72.02,3,,"정배열(단), 장기추세(120↑), 자금유입",2.5,9.752820512820513,3.0,0.6823529411764706,3.1055900621118013,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,211,20251215,20251215,20.05,10.1,72.02,61.92
086790,하나금융지주,KOSPI,기타 금융업,기타 금융업,금융,91800,384.31,255503.1,91800,87700,96700,101600,53.3,47.2,71.2,↩️ PULL (눌림),⑤ 하락 / 약세,-1.4,14.75,-1.43,-19.06,-20.62,0,0.98,0.55,0.49,1.0,0.1,0.32,0.71,53.2,45.5,-1.21,-456.9311,-0.083,0.61,-2.11,8.23,1,0,0,0,True,-2.34,-2.75,0.99,3,,"RSI적정, 정배열(단), 장기추세(120↑)",1.8,2.128108108108108,10.0,1.1951219512195121,0.0,🔇 변동성 축소 (BW 8.2%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,212,20251215,20251215,20.05,10.1,0.99,-19.06
375500,DL이앤씨,KOSPI,토목 건설업,토목 건설업,건설·부동산,43050,173.05,16657.6,41900,38100,46400,50900,53.2,46.5,62.2,🔻 REV (역추세 반등),④ 바닥 반등 시도,5.77,-7.22,5.74,-21.99,-42.59,0,0.56,0.81,0.62,0.72,0.24,0.08,0.59,66.0,68.5,5.88,497.4399,0.1525,1.63,0.13,16.1,0,0,0,1,False,4.87,8.71,-1.94,3,,"MACD상승, 거래량↑, 자금유입, MACD>Sig",2.5,5.961,5.0,0.6767676767676768,2.7446300715990453,📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),4,213,20251215,20251215,20.05,10.1,-1.94,-21.99
251270,넷마블,KOSPI,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,인터넷/플랫폼·게임,49200,85.96,42289.1,49200,46050,53000,56700,52.7,47.9,69.7,🔺 Watch (상승 준비),④ 바닥 반등 시도,-8.55,-18.68,-8.58,-40.95,-54.05,0,0.99,0.8,0.96,1.0,0.13,0.0,0.71,39.7,35.2,-4.52,-141.5063,0.0535,1.04,-0.35,12.94,0,0,0,0,True,0.31,-8.55,-20.9,0,,MACD상승,2.0,-1.4725000000000001,14.0,1.2063492063492063,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),4,214,20251215,20251215,20.05,10.1,-20.9,-40.95
100840,SNT에너지,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,41350,59.49,8551.5,40900,38050,44400,47800,52.7,45.6,61.8,↩️ PULL (눌림),⑤ 하락 / 약세,-0.6,-1.31,-0.63,-50.44,-36.68,0,0.76,0.77,1.0,0.89,0.12,0.0,0.75,59.7,64.7,4.08,734.7356,-0.026,0.94,0.37,18.62,0,0,0,1,False,3.63,5.48,-30.39,3,,"RSI적정, 20선근접, 자금유입, MACD>Sig",2.0,4.067833333333334,8.0,0.9242424242424242,1.1002444987775062,📉 매도세 우위. 💸 자금 유입 지속. ,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,215,20251215,20251215,20.05,10.1,-30.39,-50.44
047040,대우건설,KOSPI,건물 건설업,건물 건설업,건설·부동산,3765,64.29,15648.2,3680,3400,4015,4345,52.5,51.6,58.3,🔻 REV (역추세 반등),④ 바닥 반등 시도,8.03,-11.52,8.0,-20.97,-46.89,0,0.56,0.69,0.96,0.76,0.37,0.0,0.77,63.3,68.4,5.37,35.8291,0.0328,1.26,1.22,16.14,0,0,0,1,False,1.62,8.35,-0.92,4,★,"RSI적정, MACD상승, 거래량↑, 자금유입, MACD>Sig",2.5,5.961,5.0,0.684931506849315,2.309782608695652,💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),4,216,20251215,20251215,20.05,10.1,-0.92,-20.97
066570,LG전자,KOSPI,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,95700,558.45,155882.3,93000,85400,102100,111100,52.4,47.2,60.5,🔺 Watch (상승 준비),③ 박스 / 중립,4.7,29.32,4.67,4.07,-6.05,0,0.51,0.69,0.86,0.7,0.16,0.52,0.65,71.1,64.9,6.0,560.3979,-0.1188,0.81,-1.43,22.44,0,0,0,1,False,-1.44,12.06,24.12,4,★,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,6.214821428571428,4.0,0.6213592233009708,2.903225806451613,📉 매도세 우위. 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),3,217,20251215,20251215,20.05,10.1,24.12,4.07
068240,다원시스,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,2795,436.57,1066.7,2795,2515,3135,3470,52.3,39.3,73.6,↩️ PULL (눌림),⑤ 하락 / 약세,-17.67,-69.08,-21.68,-64.43,-87.69,0,1.0,1.0,0.36,1.0,0.0,0.38,0.0,43.5,24.8,-16.66,41.7576,-0.3206,13.26,-0.24,27.2,0,0,0,0,False,-24.87,-14.53,-54.33,1,,"거래량↑, MACD>Sig",2.5,-3.310909090909091,16.0,1.2142857142857142,0.0,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,218,20251215,20251215,20.05,10.1,-54.33,-64.43
200470,에이팩트,KOSDAQ,반도체 제조업,반도체 제조업,반도체,5450,53.79,2308.7,5360,4985,5820,6270,52.1,42.2,62.7,🔺 Watch (상승 준비),② 상승 후 조정,14.5,123.82,10.49,49.72,105.21,0,0.65,0.7,1.0,0.83,0.38,0.0,0.66,65.2,75.2,4.65,16.9961,-0.5994,0.71,-1.38,48.99,0,0,0,1,False,-9.92,4.01,59.82,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.0,-2.9254545454545453,15.0,0.7956989247311828,1.6791044776119404,📉 매도세 우위. 💰 외국인/기관 수급 집중. ,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,219,20251215,20251215,20.05,10.1,59.82,49.72
009520,포스코엠텍,KOSDAQ,1차 철강 제조업,1차 철강 제조업,철강·금속,16670,256.43,6941.8,16230,14720,18050,19860,51.7,41.9,62.0,🔺 Watch (상승 준비),② 상승 후 조정,7.34,45.34,3.33,18.82,26.73,0,0.58,0.86,0.55,0.72,0.2,0.18,0.41,72.8,85.8,5.76,50.8057,-0.0737,3.23,1.01,15.77,0,0,0,1,False,0.73,3.99,28.92,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,12.072,2.0,0.7076923076923077,2.7110289587184226,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,220,20251215,20251215,20.05,10.1,28.92,18.82
127120,제이에스링크,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,16050,70.08,5108.5,16050,14920,17400,18750,51.6,45.4,69.0,↩️ PULL (눌림),⑤ 하락 / 약세,-6.3,72.4,-10.31,-27.45,53.79,0,0.98,0.87,1.0,1.0,0.05,0.0,0.41,11.2,28.5,-14.67,-268.476,-0.4712,1.65,-2.23,24.04,0,0,0,0,True,-14.99,-16.14,-17.35,0,,거래량↑,2.0,9.752820512820513,3.0,1.1946902654867257,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,221,20251215,20251215,20.05,10.1,-17.35,-27.45
294870,HDC현대산업개발,KOSPI,건물 건설업,건물 건설업,건설·부동산,21150,84.41,13939.4,20450,18870,22850,25200,51.5,49.6,57.5,🔼 BRK (돌파),④ 바닥 반등 시도,11.32,-12.96,11.29,-17.88,-48.33,0,0.61,0.83,0.94,0.65,0.38,0.0,0.66,66.7,62.0,6.52,214.022,0.1921,1.48,0.67,16.15,0,0,0,1,False,6.39,8.8,2.17,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,5.961,5.0,0.7456140350877193,3.4229828850855744,💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),4,222,20251215,20251215,20.05,10.1,2.17,-17.88
474170,루미르,KOSDAQ,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",기타,8500,100.69,1514.5,8090,7270,9300,10520,51.3,52.4,60.1,🔼 BRK (돌파),③ 박스 / 중립,-2.07,4.29,-6.08,-3.45,-14.32,0,0.53,0.98,0.34,0.48,0.55,0.0,0.24,54.7,75.0,8.27,104.3774,0.3208,3.56,0.28,19.51,0,0,0,1,False,9.68,15.18,6.65,6,★,"RSI적정, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig",2.5,9.752820512820513,3.0,0.6504065040650406,5.067985166872682,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),3,223,20251215,20251215,20.05,10.1,6.65,-3.45
204270,제이앤티씨,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,21600,172.53,12495.3,20900,18790,24050,27150,51.2,57.1,68.2,🔻 REV (역추세 반등),④ 바닥 반등 시도,-2.7,11.17,-6.71,-6.25,-7.44,0,0.72,1.0,0.34,0.66,0.51,0.08,0.47,61.2,69.3,6.54,245.5329,0.3253,2.54,0.54,19.84,0,0,0,1,False,13.62,1.89,3.85,6,★,"RSI적정, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig",2.5,6.214821428571428,4.0,0.8718861209964412,3.349282296650718,📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),4,224,20251215,20251215,20.05,10.1,3.85,-6.25
003670,포스코퓨처엠,KOSPI,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,227000,1200.51,201907.9,213500,192300,246000,278000,51.2,58.1,52.3,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,8.61,75.7,8.58,51.53,40.33,0,0.45,0.87,0.39,0.35,0.46,1.0,0.51,84.5,77.0,9.42,1688.9596,0.0357,1.65,-0.07,23.14,0,0,0,1,False,2.95,8.61,71.58,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,1.1777777777777778,11.0,0.547550432276657,6.323185011709602,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,225,20251215,20251215,20.05,10.1,71.58,51.53
377300,카카오페이,KOSPI,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,46800,141.87,63247.7,46800,44450,49600,52400,51.1,39.1,71.5,↩️ PULL (눌림),⑤ 하락 / 약세,-9.13,-41.21,-9.16,-34.02,-76.58,0,0.98,0.62,0.65,1.0,0.0,0.05,0.67,32.2,18.7,-4.34,-120.7904,-0.0461,0.74,-1.99,8.51,1,0,0,0,True,-4.29,-4.78,-13.97,-1,,,1.8,2.22421052631579,9.0,1.1914893617021276,0.0,🔇 변동성 축소 (BW 8.5%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,226,20251215,20251215,20.05,10.1,-13.97,-34.02
003490,대한항공,KOSPI,항공 여객 운송업,항공 여객 운송업,기타,22400,211.99,82481.4,22400,21650,23250,24100,51.0,35.9,64.1,↩️ PULL (눌림),⑤ 하락 / 약세,3.7,3.94,3.67,-25.13,-31.43,0,0.93,0.39,0.23,1.0,0.02,0.13,0.75,72.4,63.8,2.22,83.9299,-0.0555,1.06,-0.56,9.04,1,0,0,1,True,0.22,2.05,-5.08,2,,"20선근접, 자금유입, MACD>Sig",1.8,9.752820512820513,3.0,1.1333333333333333,0.0,🔇 변동성 축소 (BW 9.0%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,227,20251215,20251215,20.05,10.1,-5.08,-25.13
499790,GS피앤엘,KOSPI,기타 금융업,기타 금융업,금융,47650,53.54,9449.4,47650,44300,51700,55700,50.9,43.6,68.8,↩️ PULL (눌림),⑤ 하락 / 약세,7.93,35.18,7.9,-30.31,-0.19,0,0.99,0.88,1.0,1.0,0.02,0.0,0.65,43.5,38.7,-3.06,-293.344,-0.2646,0.45,-1.35,17.76,0,0,0,0,True,-4.03,-0.94,-10.26,2,,"정배열(단), 장기추세(120↑)",2.0,2.128108108108108,10.0,1.208955223880597,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,228,20251215,20251215,20.05,10.1,-10.26,-30.31
425420,티에프이,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,35950,62.86,4299.9,35950,33400,39000,42000,50.9,44.0,68.6,↩️ PULL (눌림),⑤ 하락 / 약세,-16.49,42.66,-20.5,-28.12,24.05,0,0.98,0.88,1.0,1.0,0.02,0.0,0.49,20.4,15.4,-14.66,-926.0716,-0.299,1.15,-2.22,31.06,0,0,0,0,True,-11.89,-23.27,-18.02,0,,정배열(단),2.0,6.214821428571428,4.0,1.196078431372549,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,229,20251215,20251215,20.05,10.1,-18.02,-28.12
095610,테스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,37150,56.23,7343.9,37150,34500,40300,43400,50.9,44.2,68.5,↩️ PULL (눌림),⑤ 하락 / 약세,-20.28,42.61,-24.29,-20.47,24.0,0,0.98,0.88,1.0,1.0,0.02,0.0,0.64,44.6,48.2,-6.43,-168.7759,-0.0045,0.8,-1.57,19.67,0,0,0,0,True,-4.87,-10.05,-10.37,1,,장기추세(120↑),2.0,4.067833333333334,8.0,1.1886792452830188,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,230,20251215,20251215,20.05,10.1,-10.37,-20.47
215100,로보로보,KOSDAQ,기타 전기장비 제조업,기타 전기장비 제조업,IT/전기전자,8390,110.37,1707.2,8100,7280,9070,10040,50.8,45.6,58.5,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,4.48,71.05,0.47,9.08,52.44,0,0.5,0.84,0.34,0.63,0.35,0.01,0.67,69.4,81.7,6.74,70.7519,0.0822,1.62,1.04,19.64,0,0,0,1,False,2.44,6.88,19.18,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig",2.5,6.214821428571428,4.0,0.6126126126126126,3.580246913580247,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,231,20251215,20251215,20.05,10.1,19.18,9.08
241560,두산밥캣,KOSPI,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,61500,186.44,58951.5,59400,53600,66400,73300,50.8,45.7,58.4,🔼 BRK (돌파),③ 박스 / 중립,8.47,17.82,8.44,-4.88,-17.55,0,0.51,0.83,0.43,0.64,0.3,0.1,0.71,70.7,59.1,6.65,542.6477,0.0745,1.26,0.83,15.67,0,0,0,1,False,3.89,8.47,15.17,4,★,"MACD상승, 거래량↑, 장기추세(120↑), MACD>Sig",2.5,4.067833333333334,8.0,0.620253164556962,3.535353535353535,🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),3,232,20251215,20251215,20.05,10.1,15.17,-4.88
115180,큐리언트,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,30300,101.57,10894.3,29300,26350,32850,36350,50.7,44.0,59.1,↩️ PULL (눌림),② 상승 후 조정,4.84,152.71,0.83,139.28,134.1,0,0.53,0.87,0.35,0.65,0.3,0.0,0.72,69.7,67.6,6.53,-344.9582,-0.2347,1.17,0.77,36.9,0,0,0,1,False,4.66,-2.88,149.38,3,,"정배열(단), 장기추세(120↑), 자금유입",2.5,9.752820512820513,3.0,0.6455696202531646,3.4129692832764507,💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,233,20251215,20251215,20.05,10.1,149.38,139.28
006650,대한유화,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,156000,97.22,10140.0,149000,134100,167000,184900,50.7,40.8,48.6,🔥 SQZ (폭발대기),① 강한 상승 추세,4.7,83.53,4.67,11.26,48.16,2,0.41,0.73,0.37,0.52,0.46,0.0,0.68,67.2,59.7,7.81,351.6062,0.2205,1.4,1.06,13.74,0,1,1,1,False,10.17,10.8,31.31,5,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",2.5,1.045625,12.0,0.502283105022831,4.697986577181208,🌪️ 에너지 응축 시작 (2일차). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),1,234,20251215,20251215,20.05,10.1,31.31,11.26
088980,맥쿼리인프라,KOSPI,신탁업 및 집합투자업,신탁업 및 집합투자업,기타,11670,118.34,55890.2,11670,11430,11960,12240,50.4,34.6,63.7,↩️ PULL (눌림),⑤ 하락 / 약세,2.73,-2.59,2.7,-19.01,-37.96,0,0.99,0.26,0.07,1.0,0.11,0.02,0.89,68.9,63.6,0.64,-1.4648,-0.0251,0.92,1.2,3.37,1,0,0,1,True,0.17,-0.17,1.04,4,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입",1.8,9.752820512820513,3.0,1.2083333333333333,0.0,🔇 변동성 축소 (BW 3.4%). 🧱 구조적 지지선(Swing Low) 근접. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,235,20251215,20251215,20.05,10.1,1.04,-19.01
014680,한솔케미칼,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,223500,79.17,25334.2,223500,207500,242500,261500,50.2,42.6,68.1,↩️ PULL (눌림),③ 박스 / 중립,-5.5,37.2,-5.53,-3.58,1.83,0,0.97,0.88,1.0,1.0,0.0,0.0,0.68,43.9,54.7,-3.31,-1867.3609,-0.1939,0.66,-0.99,18.53,0,0,0,0,True,-4.28,-9.88,16.47,2,,"정배열(단), 장기추세(120↑)",2.0,1.045625,12.0,1.1875,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),3,236,20251215,20251215,20.05,10.1,16.47,-3.58
