시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,ret_60d_%,idx_60d_%,rel_60d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2,업종_상세,업종_대분류,RR1,Now%,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,AI_COMMENT,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_지수수익률_%,60일_초과수익(α)_%
KOSPI,호텔신라,008770,기타 상품 전문 소매업,46200,77.15,18132.6,,61.9,-0.88,113.506,-40.05798,0.84,0.0,-3.75,-4.74,29.05,-33.79,2,,"20선근접, 자금유입(MFI), MACD>Sig",46200,43350,49600,53300,기타 상품 전문 소매업,유통·소비재,1.1929824561403508,0.0,56.7,57.5,↩️ PULL (눌림),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251208,20251208,29.05,13.34,-4.74,29.05,-33.79
KOSDAQ,클로봇,466100,소프트웨어 개발 및 공급업,46100,3427.32,11521.4,,78.1,16.86,701.0775,145.87624,2.77,11.89,27.35,109.07,13.34,95.73,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",40650,37800,44900,49150,소프트웨어 개발 및 공급업,IT/전기전자,1.4912280701754386,13.407134071340712,56.6,49.4,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,109.07,13.34,95.73
KOSPI,JB금융지주,175330,기타 금융업,25150,64.31,47756.0,,68.9,4.15,118.6197,-3.27485,0.63,3.71,8.87,6.12,29.05,-22.93,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",24850,23250,26850,28950,기타 금융업,금융,1.25,1.2072434607645874,56.4,57.0,🔺 Watch (상승 준비),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251208,20251208,29.05,13.34,6.12,29.05,-22.93
KOSDAQ,하나머티리얼즈,166090,반도체 제조업,44800,59.98,8860.4,,73.0,4.3,153.2835,-70.60997,0.43,-1.97,10.34,55.02,13.34,41.68,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",44250,41150,47950,52000,반도체 제조업,반도체,1.1935483870967742,1.2429378531073447,56.4,59.1,🔺 Watch (상승 준비),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ,20251208,20251208,29.05,13.34,55.02,13.34,41.68
KOSPI,HD현대인프라코어,042670,특수 목적용 기계 제조업,14960,78.64,28252.1,,60.7,4.13,118.9473,-1.62138,0.51,3.39,2.68,-2.48,29.05,-31.53,4,★,"20선근접, 장기추세(120↑), 자금유입(MFI), MACD>Sig",14800,13760,16040,17390,특수 목적용 기계 제조업,조선·기계·설비,1.1923076923076923,1.0810810810810811,56.0,57.1,🔺 Watch (상승 준비),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251208,20251208,29.05,13.34,-2.48,29.05,-31.53
KOSPI,동원산업,006040,기타 금융업,41550,86.72,18343.5,,29.8,-8.42,-334.2048,-170.62776,2.39,-5.46,-7.67,-5.78,29.05,-34.83,0,,거래량↑,41550,38650,45050,48800,기타 금융업,금융,1.206896551724138,0.0,55.8,59.6,🔁 MR (반전),⑤ 하락 / 약세,📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251208,20251208,29.05,13.34,-5.78,29.05,-34.83
KOSDAQ,태웅,044490,기타 금속 가공제품 제조업,26000,67.43,5201.9,,78.1,5.42,597.4197,15.81791,1.41,11.11,11.83,-29.35,13.34,-42.69,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",25400,23600,27550,29850,기타 금속 가공제품 제조업,기타,1.1944444444444444,2.3622047244094486,55.7,52.3,🔻 REV (역추세 반등),④ 바닥 반등 시도,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,-29.35,13.34,-42.69
KOSDAQ,로보스타,090360,특수 목적용 기계 제조업,78000,512.08,7605.0,,69.5,9.01,675.9396,170.91026,0.98,10.8,21.68,166.67,13.34,153.33,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",73700,68500,79900,86600,특수 목적용 기계 제조업,조선·기계·설비,1.1923076923076923,5.834464043419267,55.5,55.7,🔼 BRK (돌파),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,166.67,13.34,153.33
KOSPI,LG씨엔에스,064400,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",64200,1312.85,62200.8,,74.6,9.5,1204.7843,33.36409,1.89,12.24,14.23,-5.87,29.05,-34.92,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",60400,56200,65500,71000,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,1.2142857142857142,6.291390728476822,55.3,44.6,🔻 REV (역추세 반등),④ 바닥 반등 시도,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,-5.87,29.05,-34.92
KOSPI,KT,030200,전기 통신업,51500,413.2,129791.2,,72.3,1.97,305.4283,-107.66322,0.85,2.18,2.79,-3.01,29.05,-32.06,3,,"20선근접, 정배열(단), 자금유입(MFI), MACD>Sig",51500,49800,53500,55800,전기 통신업,기타,1.1764705882352942,0.0,55.3,61.4,↩️ PULL (눌림),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251208,20251208,29.05,13.34,-3.01,29.05,-32.06
KOSDAQ,메지온,140410,자연과학 및 공학 연구개발업,77500,196.21,23532.0,,61.4,6.0,871.8138,-451.17174,1.61,-1.4,11.51,38.89,13.34,25.55,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",75300,70000,81600,88500,자연과학 및 공학 연구개발업,기타,1.1886792452830188,2.921646746347941,55.3,60.5,🔺 Watch (상승 준비),② 상승 후 조정,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,38.89,13.34,25.55
KOSDAQ,서부T&D,006730,일반 및 생활 숙박시설 운영업,11640,87.71,7615.7,,68.3,5.95,-34.973,3.70606,0.57,0.95,-7.25,13.34,13.34,-0.0,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI)",11320,10520,12270,13300,일반 및 생활 숙박시설 운영업,기타,1.1875,2.8268551236749118,55.2,51.4,🔺 Watch (상승 준비),③ 박스 / 중립,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,13.34,13.34,-0.0
KOSPI,파라다이스,034230,유원지 및 기타 오락관련 서비스업,17650,129.47,16309.6,,61.5,5.29,202.0132,-20.55145,0.36,-2.16,2.02,-18.48,29.05,-47.53,1,,"자금유입(MFI), MACD>Sig",17270,16060,18720,20300,유원지 및 기타 오락관련 서비스업,서비스 기타,1.1983471074380165,2.200347423277359,55.0,59.3,🔁 MR (반전),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,-18.48,29.05,-47.53
KOSPI,한전KPS,051600,전기 및 통신 공사업,54100,66.36,24345.0,,65.5,2.74,169.2659,-22.70942,0.67,2.27,5.25,6.08,29.05,-22.97,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",54100,51400,57400,61000,전기 및 통신 공사업,기타,1.2222222222222223,0.0,54.8,58.7,↩️ PULL (눌림),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251208,20251208,29.05,13.34,6.08,29.05,-22.97
KOSDAQ,에코프로비엠,247540,일차전지 및 이차전지 제조업,173300,2794.56,169489.7,,75.5,14.22,1991.9882,901.59059,3.52,9.06,25.13,48.88,13.34,35.54,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",156300,145300,172700,189100,일차전지 및 이차전지 제조업,2차전지,1.490909090909091,10.876519513755598,54.6,49.2,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,48.88,13.34,35.54
KOSDAQ,원익홀딩스,030530,기초 화학물질 제조업,29500,2488.94,22785.2,,78.9,13.17,279.9319,214.55557,1.52,18.24,33.79,215.85,13.34,202.51,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",26850,24950,29650,32500,기초 화학물질 제조업,화학·소재,1.4736842105263157,9.869646182495345,54.6,50.3,🔼 BRK (돌파),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,215.85,13.34,202.51
KOSPI,기업은행,024110,은행 및 저축기관,20900,125.59,166662.0,,80.2,1.75,37.7392,-15.77864,0.57,0.97,3.98,10.0,29.05,-19.05,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",20900,20150,21800,22750,은행 및 저축기관,금융,1.2,0.0,54.6,65.1,↩️ PULL (눌림),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251208,20251208,29.05,13.34,10.0,29.05,-19.05
KOSPI,BNK금융지주,138930,기타 금융업,15600,87.49,49050.3,,54.2,2.52,48.0636,-6.59434,0.67,1.96,5.33,7.14,29.05,-21.91,4,★,"20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",15600,14820,16530,17550,기타 금융업,금융,1.1923076923076923,0.0,54.5,58.1,↩️ PULL (눌림),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,20251208,20251208,29.05,13.34,7.14,29.05,-21.91
KOSDAQ,현대ADM,187660,자연과학 및 공학 연구개발업,2860,141.84,1546.6,,79.8,6.48,41.5907,5.14069,2.18,15.56,17.21,2.69,13.34,-10.65,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",2765,2575,3000,3250,자연과학 및 공학 연구개발업,기타,1.236842105263158,3.4358047016274864,54.4,60.7,🔼 BRK (돌파),④ 바닥 반등 시도,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,2.69,13.34,-10.65
KOSDAQ,JYP Ent.,035900,오디오물 출판 및 원판 녹음업,67600,101.29,24020.0,,47.3,-0.44,426.7499,-7.4303,0.49,-1.02,3.68,-10.58,13.34,-23.92,1,,"20선근접, MACD>Sig",67600,63900,72000,76800,오디오물 출판 및 원판 녹음업,미디어·콘텐츠,1.1891891891891893,0.0,54.4,56.3,↩️ PULL (눌림),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251208,20251208,29.05,13.34,-10.58,13.34,-23.92
KOSPI,에이피알,278470,기타 화학제품 제조업,269500,1885.31,100875.6,,78.9,12.87,2287.6354,894.30344,1.08,6.73,8.89,20.85,29.05,-8.2,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",246000,228500,266500,289000,기타 화학제품 제조업,화학·소재,1.1714285714285715,9.552845528455284,54.3,41.8,🔼 BRK (돌파),④ 바닥 반등 시도,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,20.85,29.05,-8.2
KOSPI,대한해운,005880,해상 운송업,1881,79.2,6070.9,,79.2,5.01,21.1229,-4.14818,1.0,6.27,10.06,7.73,29.05,-21.32,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",1845,1716,2000,2170,해상 운송업,기타,1.2015503875968991,1.951219512195122,54.3,53.8,🔺 Watch (상승 준비),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,7.73,29.05,-21.32
KOSDAQ,유일로보틱스,388720,특수 목적용 기계 제조업,85400,116.76,9989.1,,69.9,6.56,870.0939,-12.75628,1.02,4.02,16.51,16.19,13.34,2.85,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",82500,76800,89500,97000,특수 목적용 기계 제조업,조선·기계·설비,1.2280701754385965,3.5151515151515147,54.1,57.6,🔺 Watch (상승 준비),③ 박스 / 중립,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,16.19,13.34,2.85
KOSPI,이마트,139480,종합 소매업,82100,75.05,22656.2,,58.5,2.74,270.5273,-71.87673,0.52,2.75,5.8,7.18,29.05,-21.87,4,★,"20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",82100,77800,87200,92800,종합 소매업,유통·소비재,1.186046511627907,0.0,54.1,58.6,↩️ PULL (눌림),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,20251208,20251208,29.05,13.34,7.18,29.05,-21.87
KOSPI,LS ELECTRIC,010120,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",518000,846.68,155400.0,,65.1,9.83,1277.03,1739.94583,0.76,16.93,18.81,80.17,29.05,51.12,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",486000,452000,527000,571000,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,1.2058823529411764,6.584362139917696,54.0,53.3,🔼 BRK (돌파),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,80.17,29.05,51.12
KOSPI,팬오션,028670,해상 운송업,4130,126.65,22077.7,,81.9,6.35,59.3372,-17.10758,0.92,4.82,12.69,3.64,29.05,-25.41,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4000,3720,4335,4700,해상 운송업,기타,1.1964285714285714,3.25,54.0,57.9,🔺 Watch (상승 준비),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,3.64,29.05,-25.41
KOSDAQ,지엔씨에너지,119850,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",34500,163.61,5674.9,,73.9,8.29,680.056,30.12492,0.83,10.58,20.42,10.75,13.34,-2.59,4,★,"MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",32800,30500,35550,38550,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,1.1956521739130435,5.182926829268292,53.7,52.6,🔼 BRK (돌파),③ 박스 / 중립,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,10.75,13.34,-2.59
KOSDAQ,리노공업,058470,전자부품 제조업,65200,204.61,49690.1,,78.1,6.68,317.8179,-151.40123,0.46,-2.1,15.6,33.2,13.34,19.86,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",62900,58500,68200,74000,전자부품 제조업,IT/전기전자,1.2045454545454546,3.6565977742448332,53.6,57.4,🔺 Watch (상승 준비),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,33.2,13.34,19.86
KOSPI,대한항공,003490,항공 여객 운송업,22350,197.8,82297.3,,58.4,2.45,131.6536,-1.69878,0.96,1.82,6.43,-5.1,29.05,-34.15,1,,"20선근접, MACD>Sig",22350,21600,23250,24200,항공 여객 운송업,기타,1.2,0.0,53.6,62.2,↩️ PULL (눌림),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,20251208,20251208,29.05,13.34,-5.1,29.05,-34.15
KOSPI,대웅제약,069620,의약품 제조업,181000,54.61,20971.7,,68.0,4.95,84.2354,-281.61406,0.49,-0.55,8.19,25.0,29.05,-4.05,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",177600,165200,192600,208500,의약품 제조업,바이오·의약품,1.2096774193548387,1.9144144144144142,53.6,54.0,🔺 Watch (상승 준비),③ 박스 / 중립,💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251208,20251208,29.05,13.34,25.0,29.05,-4.05
KOSPI,한진칼,180640,기타 금융업,106600,53.15,71168.6,,64.3,4.58,910.4986,-94.45855,0.6,4.72,-2.11,-2.56,29.05,-31.61,2,,"20선근접, 자금유입(MFI), MACD>Sig",105000,97600,113800,123400,기타 금융업,금융,1.1891891891891893,1.5238095238095237,53.5,52.2,↩️ PULL (눌림),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251208,20251208,29.05,13.34,-2.56,29.05,-31.61
KOSPI,현대모비스,012330,자동차 신품 부품 제조업,362500,1345.27,328905.6,,90.5,17.35,7584.1667,833.90474,1.57,19.44,23.51,12.23,29.05,-16.82,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",318000,296000,351500,385000,자동차 신품 부품 제조업,자동차·모빌리티,1.5227272727272727,13.9937106918239,53.3,48.3,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,12.23,29.05,-16.82
KOSDAQ,한중엔시에스,107640,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",51500,55.37,4668.4,,71.1,7.71,446.0491,137.9433,0.64,6.19,25.0,45.89,13.34,32.55,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",49250,45800,53400,57900,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,1.2028985507246377,4.568527918781726,52.9,49.1,🔼 BRK (돌파),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,45.89,13.34,32.55
KOSPI,맥쿼리인프라,088980,신탁업 및 집합투자업,11650,109.0,55794.4,,66.6,1.21,16.5631,-6.55533,0.9,-0.34,0.95,1.04,29.05,-28.01,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",11650,11300,12070,12520,신탁업 및 집합투자업,기타,1.2,0.0,52.8,63.6,↩️ PULL (눌림),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251208,20251208,29.05,13.34,1.04,29.05,-28.01
KOSDAQ,천보,278280,기초 화학물질 제조업,64400,121.15,6440.0,,70.9,9.46,311.6739,544.08541,3.38,10.65,23.85,52.61,13.34,39.27,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",60600,56400,67000,73300,기초 화학물질 제조업,화학·소재,1.5238095238095237,6.270627062706271,52.6,60.9,🔼 BRK (돌파),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,52.61,13.34,39.27
KOSPI,포스코DX,022100,"건축기술, 엔지니어링 및 관련 기술 서비스업",28450,701.96,43253.9,,76.9,10.49,240.8844,132.81332,4.34,9.85,19.54,29.61,29.05,0.56,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",26500,24650,29300,32100,"건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,1.5135135135135136,7.3584905660377355,52.3,50.4,🔼 BRK (돌파),③ 박스 / 중립,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,29.61,29.05,0.56
KOSDAQ,새빗켐,107600,기타 화학제품 제조업,34950,58.35,1967.7,,83.1,9.24,304.1948,71.64749,1.78,2.19,24.38,38.14,13.34,24.8,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",32950,30650,36400,39850,기타 화학제품 제조업,화학·소재,1.5,6.0698027314112295,52.2,47.0,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,38.14,13.34,24.8
KOSPI,현대건설,000720,토목 건설업,74100,3027.5,82514.6,,83.2,14.46,1201.848,128.93168,2.31,15.6,24.12,23.29,29.05,-5.76,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",66700,62000,73700,80700,토목 건설업,건설·부동산,1.4893617021276595,11.094452773613193,52.0,44.2,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,23.29,29.05,-5.76
KOSDAQ,와이바이오로직스,338840,자연과학 및 공학 연구개발업,26200,116.51,3916.7,,64.7,7.51,101.1801,-21.56953,0.64,7.16,24.76,99.24,13.34,85.9,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",25100,23350,27200,29500,자연과학 및 공학 연구개발업,기타,1.2,4.382470119521913,51.9,57.6,🔺 Watch (상승 준비),② 상승 후 조정,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,99.24,13.34,85.9
KOSPI,현대차,005380,자동차용 엔진 및 자동차 제조업,315500,6000.66,646010.8,,83.7,16.47,4619.7778,1656.22513,2.2,23.97,22.52,44.39,29.05,15.34,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",279000,259500,308500,337500,자동차용 엔진 및 자동차 제조업,자동차·모빌리티,1.5128205128205128,13.082437275985665,51.8,48.7,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,44.39,29.05,15.34
KOSPI,SK텔레콤,017670,전기 통신업,53900,215.05,115771.8,,74.6,0.31,89.8373,-18.54112,0.48,0.75,-0.37,-0.37,29.05,-29.42,2,,"20선근접, 자금유입(MFI), MACD>Sig",53900,52300,55800,57900,전기 통신업,기타,1.1875,0.0,51.7,60.6,↩️ PULL (눌림),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251208,20251208,29.05,13.34,-0.37,29.05,-29.42
KOSDAQ,에스티팜,237690,의약품 제조업,125000,744.56,25877.1,,75.8,16.39,1753.7175,205.71791,2.76,7.11,27.29,27.16,13.34,13.82,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",110600,102900,122200,133900,의약품 제조업,바이오·의약품,1.5064935064935066,13.01989150090416,51.1,46.8,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,27.16,13.34,13.82
KOSPI,대우건설,047040,건물 건설업,3705,63.88,15398.8,,70.6,5.71,39.7904,1.59482,1.56,6.62,7.7,-3.26,29.05,-32.31,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",3610,3400,3865,4135,건물 건설업,건설·부동산,1.2142857142857142,2.631578947368421,50.9,48.2,🔻 REV (역추세 반등),④ 바닥 반등 시도,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,-3.26,29.05,-32.31
KOSPI,현대글로비스,086280,기타 운송관련 서비스업,182100,450.02,136575.0,,77.4,9.44,2384.5268,368.23769,1.64,11.72,14.96,-2.04,29.05,-31.09,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",171400,161100,183700,197000,기타 운송관련 서비스업,서비스 기타,1.1941747572815533,6.242707117852976,50.8,49.8,🔼 BRK (돌파),④ 바닥 반등 시도,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251208,20251208,29.05,13.34,-2.04,29.05,-31.09
