시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2
KOSDAQ,사피엔반도체,452430,기타,29700,59.18,2440.8,50.6,50.3,6.5,45.2334,322.5593,3.1,18.33,5.13,5,★,"RSI적정, MACD상승, 거래량↑, 장기추세(120↑), MACD>Sig",28700,26700,31150,33750
KOSDAQ,쏠리드,050890,기타,7350,57.7,4465.6,41.4,37.0,-4.48,-94.8239,27.6992,0.39,2.37,-5.77,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",7350,6840,7970,8640
KOSDAQ,현대에버다임,041440,기타,8430,57.42,1510.3,70.7,83.0,11.95,143.5942,25.16321,2.58,20.6,13.92,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",7760,7210,8410,9110
KOSPI,동성케미컬,102260,기타,4685,55.16,2350.8,83.1,91.5,13.53,62.4712,19.07862,5.94,12.89,14.97,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",4250,3980,4575,4930
KOSPI,가온전선,000500,기타,73800,53.23,12208.8,38.2,35.7,-3.58,-1346.9759,510.24152,0.55,10.81,-6.94,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",73800,68600,80000,86700
KOSDAQ,셀트리온제약,068760,기타,60100,50.43,26252.8,37.8,44.0,-4.08,-808.8243,82.29184,0.39,-0.66,-7.11,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",60100,55900,65100,70600
KOSDAQ,알테오젠,196170,기타,518000,1490.13,277160.0,41.2,53.4,-2.54,-4897.8867,-1233.72514,0.56,-4.78,-5.3,4,★,"정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",518000,481500,562000,609000
KOSPI,한화오션,042660,기타,113900,1317.13,349004.9,38.5,59.0,-10.48,-2424.6553,-90.92858,0.47,-7.4,-9.96,4,★,"정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",113900,105900,123500,133800
KOSPI,미래에셋증권,006800,기타,22500,822.2,128321.2,44.1,49.2,-4.5,-330.4101,127.49689,0.74,1.58,-8.35,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",22500,20900,24400,26450
KOSDAQ,로보티즈,108490,기타,202000,775.37,26705.5,43.8,30.8,-8.42,-5694.9615,694.93125,0.35,-2.88,-9.82,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",202000,187900,219000,237500
KOSDAQ,에스피지,058610,기타,44700,656.88,9913.3,74.1,90.9,25.12,1475.8542,-169.13587,0.83,16.56,43.27,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",36800,34200,39900,43250
KOSDAQ,원익홀딩스,030530,기타,25550,473.88,19734.3,37.7,44.6,-7.94,-1068.6419,287.67358,0.61,8.96,-21.63,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",25550,23750,27700,30000
KOSDAQ,하나마이크론,067310,기타,24100,429.9,15996.0,37.1,49.1,-8.02,-450.5665,51.9818,0.63,-4.93,-4.74,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",24100,22400,26100,28300
KOSPI,LG전자,066570,기타,86500,391.72,140896.7,38.3,47.4,-2.3,-894.297,120.54499,0.55,-0.69,-6.89,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",86500,80400,93800,101600
KOSPI,롯데에너지머티리얼즈,020150,기타,42800,370.41,22412.4,74.7,79.3,26.29,758.1622,-33.80701,0.94,28.53,6.47,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",34900,32450,37850,41000
KOSPI,파미셀,005690,기타,16400,346.19,9842.8,42.1,52.6,-7.27,-435.7395,-2.85828,0.47,-5.2,-10.24,4,★,"정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",16400,15250,17780,19270
KOSDAQ,레인보우로보틱스,277810,기타,373500,339.81,72458.5,30.8,41.8,-6.9,-7315.4605,986.34718,0.22,-2.73,-5.2,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",373500,347500,405000,439000
KOSDAQ,엔바이오니아,317870,기타,13200,330.57,1128.1,48.5,86.2,2.68,-47.8274,146.72674,12.61,14.58,0.61,4,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 자금유입(MFI)",13200,12280,14310,15510
KOSDAQ,한국피아이엠,448900,기타,42000,311.22,2521.9,67.5,71.1,16.19,349.894,-138.63641,0.8,14.91,27.27,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",37250,34650,40350,43750
KOSPI,삼성생명,032830,기타,151600,306.23,303200.0,45.7,58.6,-1.16,-957.5997,491.18377,0.52,2.29,-9.22,4,★,"RSI적정, MACD상승, 장기추세(120↑), 과열X",151600,141000,164300,178100
KOSDAQ,티엘비,356860,기타,65000,296.81,6391.2,51.4,59.3,-3.47,-1042.1965,-15.33602,0.73,-7.54,-5.66,4,★,"RSI적정, 정배열(단), 장기추세(120↑), 과열X",65000,60400,70500,76400
KOSDAQ,휴림로봇,090710,기타,4980,295.21,5949.0,17.8,9.0,-15.16,-218.0919,28.25996,0.47,-3.11,-16.02,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",4980,4630,5400,5850
KOSDAQ,클로봇,466100,기타,36000,243.02,8997.2,43.4,50.8,-7.62,-768.2729,96.66774,0.29,-2.96,-6.86,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",36000,33500,39000,42300
KOSDAQ,이오테크닉스,039030,기타,256500,230.77,31599.6,43.4,47.0,-4.19,-4683.8994,353.57135,0.59,-6.56,-10.16,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",256500,238500,278000,301500
KOSDAQ,실리콘투,257720,기타,44650,226.22,27313.3,64.7,76.7,1.2,230.2138,-112.99902,0.47,-3.98,5.81,4,★,"RSI적정, 20선근접, 자금유입(MFI), MACD>Sig, 과열X",44650,41500,48400,52500
KOSPI,두산퓨얼셀,336260,기타,31200,219.31,20434.0,27.9,44.8,-13.57,-946.7741,182.30198,0.5,0.97,-15.1,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",31200,29000,33800,36650
KOSPI,솔루스첨단소재,336370,기타,8500,203.88,5968.5,47.8,56.2,-9.63,-249.3069,11.09983,1.95,-6.39,-28.51,4,★,"RSI적정, MACD상승, 거래량↑, 정배열(단), 과열X",8500,7900,9210,9990
KOSDAQ,테크윙,089030,기타,44800,184.99,16600.0,7.0,10.5,-20.33,-1842.6723,170.93587,0.69,-10.76,-22.63,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",44800,41650,48550,52600
KOSDAQ,원익IPS,240810,기타,61300,183.61,30088.4,32.1,51.0,-5.82,-1496.7038,236.89168,0.45,0.33,-12.55,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",61300,57000,66400,72000
KOSPI,키움증권,039490,기타,273000,181.31,72564.2,44.0,45.9,-4.68,-4176.8035,662.72043,0.5,0.92,-8.54,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",273000,254000,296000,321000
KOSPI,현대글로비스,086280,기타,161400,179.83,121050.0,48.4,48.7,-2.46,-412.3575,177.58943,0.55,-0.19,-4.78,4,★,"RSI적정, MACD상승, 장기추세(120↑), 과열X",161400,152700,171900,183200
KOSPI,GS피앤엘,499790,기타,47450,170.35,9409.7,65.6,67.4,9.0,1151.485,-433.08099,1.2,-0.11,23.41,4,★,"장기추세(120↑), 자금유입(MFI), MACD>Sig, 과열X",44850,41700,48600,52700
KOSDAQ,로보스타,090360,기타,64000,169.67,6240.0,15.7,9.4,-16.62,-2954.011,316.24217,0.37,-5.6,-18.26,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",64000,59500,69400,75200
KOSPI,카카오뱅크,323410,기타,22000,167.74,104937.9,52.5,53.2,0.13,37.1944,56.75712,0.78,3.04,-2.0,4,★,"RSI적정, MACD상승, 20선근접, MACD>Sig, 과열X",22000,20700,23550,25250
KOSDAQ,유진테크,084370,기타,79100,165.12,18126.6,14.1,23.0,-13.93,-3101.6653,338.39439,0.67,-8.98,-18.87,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",79100,73600,85700,92900
KOSPI,한국타이어앤테크놀로지,161390,기타,59300,162.26,73457.9,83.2,83.1,8.95,-132.9711,-46.12289,0.57,2.77,0.51,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), 과열X",56100,52100,60800,65900
KOSDAQ,삼천당제약,000250,기타,208000,158.94,48791.5,39.1,47.5,-6.72,-2923.906,54.85289,0.55,-4.37,-9.17,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",208000,193400,225500,244500
KOSPI,두산우,000155,기타,529000,150.87,21141.3,44.0,38.6,-5.77,-13622.9138,-617.25338,0.56,-5.87,-13.56,4,★,"정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",529000,492000,573000,622000
KOSPI,코스모신소재,005070,기타,47400,150.84,15410.1,38.1,44.5,-7.74,-1158.5886,267.9202,0.63,-0.63,-11.73,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",47400,44100,51400,55700
KOSDAQ,코미코,183300,기타,87700,148.36,9174.0,27.3,29.8,-12.14,-2425.3855,747.40118,1.2,-1.02,-19.1,4,★,"MACD상승, 거래량↑, 장기추세(120↑), 과열X",87700,81600,95100,103000
KOSPI,에코프로머티,450080,기타,56700,142.01,39651.7,37.5,40.8,-6.91,-1252.8717,254.43771,0.66,-1.9,-9.42,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",56700,52700,61500,66600
KOSPI,포스코DX,022100,기타,25250,122.97,38388.8,44.4,47.7,-3.35,-370.0688,118.73549,0.51,2.43,-5.78,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",25250,23500,27350,29650
KOSDAQ,태성,323280,기타,38150,122.56,11636.0,66.3,71.3,9.16,-93.6775,-79.5227,0.37,3.25,-6.84,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), 과열X",36000,33500,39000,42300
KOSDAQ,에스와이스틸텍,365330,기타,3520,116.53,1766.0,64.7,87.1,7.83,63.9098,-1.82929,1.38,11.92,10.34,4,★,"RSI적정, 거래량↑, 자금유입(MFI), MACD>Sig, 과열X",3360,3125,3645,3950
KOSPI,두산밥캣,241560,기타,57400,115.19,55021.4,41.5,37.5,-1.29,-294.1012,190.00988,0.75,3.61,-2.21,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",57400,53400,62200,67400
KOSDAQ,비나텍,126340,기타,58600,112.43,3758.4,54.4,57.3,7.62,737.2859,-20.9929,1.02,15.58,13.57,4,★,"RSI적정, 정배열(단), 장기추세(120↑), MACD>Sig",56100,52200,60800,65900
KOSDAQ,티씨케이,064760,기타,143200,109.97,16718.6,40.4,52.0,-9.54,-2566.6393,87.10901,1.09,-8.44,-12.36,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",143200,133200,155200,168300
KOSPI,해성디에스,195870,기타,49550,107.23,8423.5,40.9,34.7,-6.22,-1326.1493,-34.90397,0.72,-11.36,-11.83,4,★,"정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",49550,46100,53700,58200
KOSPI,넷마블,251270,기타,53800,107.09,46243.0,45.3,45.9,-0.19,34.8367,155.02163,1.04,2.87,-3.93,4,★,"RSI적정, MACD상승, 20선근접, MACD>Sig, 과열X",53800,50000,58300,63200
KOSDAQ,브이엠,089970,기타,23350,107.07,5626.3,43.6,55.5,-5.53,-482.8411,-24.44484,0.93,-5.85,-10.19,4,★,"정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",23350,21700,25300,27450
KOSDAQ,제주반도체,080220,기타,18710,106.65,6444.3,42.8,56.0,-4.55,-213.98,70.59237,0.81,4.82,-9.61,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",18710,17400,20300,22000
KOSPI,SK이터닉스,475150,기타,19600,96.88,6615.8,49.5,47.9,1.75,108.0473,123.88614,0.81,11.55,3.16,4,★,"RSI적정, MACD상승, 20선근접, MACD>Sig, 과열X",19600,18230,21250,23050
KOSPI,두산로보틱스,454910,기타,72000,96.86,46670.4,35.7,48.0,-6.52,-1278.7842,208.42504,0.19,-2.04,-8.86,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",72000,67000,78000,84600
KOSPI,호텔신라,008770,기타,46300,94.33,18171.9,56.4,76.0,-0.89,178.612,-67.05166,0.8,-1.28,1.42,4,★,"RSI적정, 20선근접, 자금유입(MFI), MACD>Sig, 과열X",46300,43050,50200,54400
KOSDAQ,필옵틱스,161580,기타,40450,91.94,9466.4,20.9,33.3,-10.41,-1169.2077,210.13629,0.26,2.28,-16.77,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",40450,37600,43850,47550
KOSPI,이마트,139480,기타,79000,87.84,21800.7,66.1,63.1,3.27,226.7177,-89.12313,0.63,-0.5,-0.75,4,★,"20선근접, 정배열(단), 자금유입(MFI), MACD>Sig, 과열X",78800,73800,84800,91300
KOSDAQ,피에스케이,319660,기타,29450,85.42,8530.7,19.6,26.3,-16.34,-1077.3837,64.6009,0.76,-10.21,-22.6,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",29450,27400,31900,34600
KOSDAQ,현대무벡스,319400,기타,8420,83.49,9377.9,35.8,38.1,-7.96,-119.2423,24.55906,0.29,-0.71,-11.28,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",8420,7830,9130,9890
KOSDAQ,티로보틱스,117730,기타,15060,82.2,3253.8,16.8,14.0,-13.85,-495.9815,65.9145,0.26,-2.27,-11.93,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",15060,14010,16330,17700
KOSDAQ,샘씨엔에스,252990,기타,7000,79.9,4087.2,41.7,56.4,-2.97,-50.7818,18.97002,0.86,1.89,-6.54,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",7000,6510,7590,8220
KOSDAQ,제이앤티씨,204270,기타,20750,76.81,12003.6,25.3,31.0,-12.55,-583.6433,206.14072,0.89,4.53,-17.5,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",20750,19300,22500,24400
KOSDAQ,켐트로닉스,089010,기타,28950,73.37,4730.2,25.5,11.2,-12.56,-678.5241,145.39031,0.16,0.7,-14.22,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",28950,26900,31400,34000
KOSDAQ,두산테스나,131970,기타,44550,73.21,8610.3,41.1,55.3,-3.75,-575.0621,244.77971,0.68,1.83,-5.21,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",44550,41450,48300,52300
KOSDAQ,클래시스,214150,기타,52000,71.74,34062.9,59.0,70.3,-0.29,-123.5187,-191.84899,0.52,-4.24,-4.41,4,★,"RSI적정, 20선근접, 정배열(단), 자금유입(MFI), 과열X",52000,48350,56400,61100
KOSPI,강원랜드,035250,기타,17870,70.33,38231.2,66.7,79.1,3.37,90.8822,2.87141,0.74,1.77,1.36,4,★,"MACD상승, 20선근접, 자금유입(MFI), MACD>Sig, 과열X",17810,17090,18670,19600
KOSDAQ,지아이이노베이션,358570,기타,17060,70.25,10862.8,56.9,67.3,2.11,52.3874,-45.14958,0.52,-7.38,0.18,4,★,"RSI적정, 20선근접, 자금유입(MFI), MACD>Sig, 과열X",17060,15870,18490,20050
KOSDAQ,피에스케이홀딩스,031980,기타,44000,69.74,9487.5,42.1,50.9,-7.12,-736.1544,30.98921,0.73,-10.48,-4.35,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",44000,40900,47700,51700
KOSDAQ,케이엔알시스템,199430,기타,20850,68.69,2272.1,12.6,5.3,-20.78,-1222.037,111.18093,0.5,-4.14,-25.4,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",20850,19390,22600,24500
KOSDAQ,제이에스링크,127120,기타,19810,62.31,6294.7,44.8,51.4,1.96,176.3612,38.45466,0.97,14.31,1.12,4,★,"MACD상승, 20선근접, 장기추세(120↑), MACD>Sig",19810,18420,21450,23300
KOSDAQ,테스,095610,기타,39000,62.11,7709.6,42.3,50.9,-8.36,-740.6347,32.53774,0.55,-11.16,-13.72,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",39000,36250,42300,45800
KOSDAQ,한양디지텍,078350,기타,21500,59.26,3277.5,44.0,59.6,-5.87,-492.6988,-29.59203,0.55,-12.07,-3.59,4,★,"정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",21500,20000,23300,25250
KOSDAQ,대한광통신,010170,기타,1882,59.14,2484.0,11.5,14.6,-17.67,-88.6199,4.94728,0.19,-7.97,-20.08,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",1882,1750,2040,2210
KOSPI,전진건설로봇,079900,기타,48850,56.45,7128.5,63.6,75.5,8.89,748.7521,99.34218,1.47,17.43,12.56,4,★,"RSI적정, MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",46200,42950,50100,54300
KOSDAQ,한중엔시에스,107640,기타,44050,55.07,3993.1,34.1,48.4,-8.76,-1415.0649,225.17794,0.56,-1.23,-16.73,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",44050,40950,47750,51800
KOSDAQ,솔브레인,357780,기타,248000,53.81,19290.8,41.7,44.3,-5.85,-3184.0268,1117.18331,0.56,1.64,-9.82,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 과열X",248000,230500,269000,291500
KOSPI,세진중공업,075580,기타,18330,52.28,10420.5,44.1,60.6,-7.63,-230.6886,45.06591,0.27,-2.34,-5.08,4,★,"MACD상승, 장기추세(120↑), 자금유입(MFI), 과열X",18330,17050,19870,21550
KOSDAQ,메지온,140410,기타,66200,51.15,20100.9,44.3,53.5,-3.07,-769.7382,-112.22055,0.55,-1.19,-9.07,4,★,"정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",66200,61600,71800,77800
KOSPI,LG씨엔에스,064400,기타,58000,303.62,56193.8,52.2,54.3,-1.88,147.767,137.97783,0.31,2.84,-1.86,3,,"RSI적정, MACD상승, MACD>Sig, 과열X",58000,54000,62800,68000
KOSPI,한화엔진,082740,기타,43800,303.35,36549.8,44.8,30.5,-1.08,-50.7827,164.99636,0.53,3.91,3.67,3,,"MACD상승, 장기추세(120↑), 과열X",43800,40750,47500,51500
KOSPI,크래프톤,259960,기타,260000,227.52,123224.0,47.2,49.4,-1.73,433.9388,536.02277,0.84,0.97,-4.41,3,,"RSI적정, MACD상승, MACD>Sig, 과열X",260000,244000,279500,300500
KOSPI,대한항공,003490,기타,21700,214.95,79903.9,45.8,39.3,-0.44,-10.8323,42.36711,0.83,1.88,-2.69,3,,"RSI적정, MACD상승, 20선근접, 과열X",21700,20800,22800,24000
KOSPI,파라다이스,034230,기타,16870,213.88,15588.8,47.5,52.7,0.0,240.3199,-19.46509,0.61,4.2,12.39,3,,"RSI적정, 20선근접, MACD>Sig, 과열X",16870,15690,18290,19820
KOSPI,한화솔루션,009830,기타,28250,207.56,48559.6,53.0,55.9,-0.75,-49.6255,115.36377,0.4,5.02,-0.7,3,,"RSI적정, MACD상승, 20선근접, 과열X",28250,26250,30600,33200
KOSPI,HJ중공업,097230,기타,20850,183.25,18826.6,37.9,40.1,-9.78,-233.051,87.42467,0.28,-2.34,-1.88,3,,"MACD상승, 장기추세(120↑), 과열X",20850,19390,22600,24500
KOSPI,디아이,003160,기타,21050,156.22,5957.1,44.2,58.3,-11.44,-703.1271,-48.74734,0.48,-19.66,-12.84,3,,"정배열(단), 장기추세(120↑), 과열X",21050,19580,22800,24750
KOSPI,삼성E&A,028050,기타,25600,155.85,50176.0,42.3,66.5,-1.29,-16.5853,36.8131,0.89,0.0,-2.66,3,,"MACD상승, 자금유입(MFI), 에너지응축(Sqz), 과열X",25600,24150,27350,29250
KOSDAQ,동진쎄미켐,005290,기타,34500,150.54,17738.0,37.6,52.0,-5.3,-247.1423,220.17438,0.97,3.92,-3.36,3,,"MACD상승, 장기추세(120↑), 과열X",34500,32100,37400,40550
KOSPI,LG디스플레이,034220,기타,12620,133.11,63100.0,32.1,26.4,-5.04,-118.8996,51.90417,0.42,1.94,-7.21,3,,"MACD상승, 장기추세(120↑), 과열X",12620,11740,13680,14830
KOSPI,오리온,271560,기타,106700,123.01,42185.1,65.6,27.9,3.03,136.6602,168.04466,0.42,1.43,0.19,3,,"MACD상승, 20선근접, MACD>Sig, 과열X",106700,101100,113400,120700
KOSPI,HD현대마린엔진,071970,기타,81500,114.94,27646.0,44.4,28.4,-4.44,-469.7559,299.39044,0.45,3.03,-1.33,3,,"MACD상승, 장기추세(120↑), 과열X",81500,75800,88300,95800
KOSPI,한화투자증권,003530,기타,5050,96.24,10834.7,46.2,54.6,-1.84,2.846,8.56451,0.92,4.55,-5.61,3,,"RSI적정, MACD상승, MACD>Sig, 과열X",5050,4695,5470,5930
KOSPI,LG생활건강,051900,기타,285500,95.71,43688.5,49.6,60.1,-1.34,-620.6029,-169.98475,0.47,-0.17,-4.36,3,,"RSI적정, 정배열(단), 자금유입(MFI), 과열X",285500,268500,305500,327500
KOSDAQ,휴젤,145020,기타,219500,82.64,27007.4,51.4,53.5,-5.22,889.2584,2.08584,0.41,-2.66,-2.44,3,,"RSI적정, MACD상승, MACD>Sig, 과열X",219500,204000,238000,258000
KOSDAQ,세종텔레콤,036630,기타,10080,75.74,1008.0,70.1,53.7,26.13,178.1733,-28.56716,0.9,13.26,27.11,3,,"정배열(단), 장기추세(120↑), MACD>Sig",8230,7660,8920,9670
KOSPI,DL이앤씨,375500,기타,40500,75.55,15670.9,52.9,57.3,-0.15,-63.1709,114.07475,0.88,2.66,-2.41,3,,"RSI적정, MACD상승, 20선근접, 과열X",40500,37650,43900,47600
KOSDAQ,셀비온,308430,기타,20250,71.71,2598.4,68.5,80.8,11.13,284.0861,4.5849,0.79,6.97,10.05,3,,"MACD상승, 자금유입(MFI), MACD>Sig, 과열X",18770,17450,20350,22050
KOSDAQ,동성화인텍,033500,기타,25600,66.02,7677.3,23.8,60.0,-14.24,-686.2664,57.48988,1.89,-2.48,-19.37,3,,"MACD상승, 거래량↑, 자금유입(MFI), 과열X",25600,23800,27750,30100
KOSDAQ,GST,083450,기타,25350,59.41,4672.0,41.6,53.4,-7.1,-552.3755,-1.29047,0.5,-7.99,-16.34,3,,"정배열(단), 장기추세(120↑), 과열X",25350,23600,27500,29800
KOSDAQ,비츠로테크,042370,기타,8100,55.75,2122.2,45.2,53.0,-4.38,-74.9539,15.74417,2.15,-2.06,-6.79,3,,"RSI적정, MACD상승, 거래량↑, 과열X",8100,7530,8780,9520
KOSPI,HD현대마린솔루션,443060,기타,199800,550.26,89568.8,35.3,11.8,-8.69,-2906.6706,555.12883,1.25,-1.33,-8.14,2,,"MACD상승, 거래량↑, 과열X",199800,185800,216500,235000
KOSPI,하이브,352820,기타,285000,475.41,121296.3,32.3,34.8,-6.7,-3218.1514,234.32127,0.48,-0.87,-2.06,2,,"MACD상승, 정배열(단), 과열X",285000,265000,309000,335000
KOSPI,롯데지주,004990,기타,27750,364.98,29112.3,39.2,41.5,-9.01,-365.1055,-161.76274,3.21,-9.76,-17.78,2,,"거래량↑, 정배열(단), 과열X",27750,25800,30100,32600
KOSPI,LS,006260,기타,178500,291.11,56584.5,29.5,30.3,-11.48,-4373.6053,217.20062,0.62,-6.54,-16.39,2,,"MACD상승, 정배열(단), 과열X",178500,166000,193500,209500
KOSDAQ,쎄트렉아이,099320,기타,50300,263.04,5508.5,42.0,26.0,-10.54,-228.6835,-293.33388,5.49,-8.55,-11.6,2,,"거래량↑, 에너지응축(Sqz), 과열X",50300,46800,54500,59100
KOSPI,카카오페이,377300,기타,50200,204.33,67840.1,45.4,49.7,-1.97,-111.3527,60.42124,0.89,0.6,-6.17,2,,"RSI적정, MACD상승, 과열X",50200,46750,54400,58900
KOSPI,DB손해보험,005830,기타,125000,184.77,88500.0,31.0,60.2,-3.39,-1127.1421,507.75579,0.71,3.91,-12.65,2,,"MACD상승, 자금유입(MFI), 과열X",125000,116200,135500,146900
KOSPI,한화,000880,기타,79500,152.38,59592.2,32.8,39.3,-10.26,-1572.1213,166.60024,0.65,-5.69,-13.49,2,,"MACD상승, 정배열(단), 과열X",79500,73900,86200,93400
KOSDAQ,우리기술,032820,기타,3900,145.62,6499.3,35.8,33.1,-6.71,-49.6149,24.33149,0.36,2.9,-4.76,2,,"MACD상승, 정배열(단), 과열X",3900,3625,4230,4580
KOSDAQ,지엔씨에너지,119850,기타,29900,111.5,4918.2,18.8,14.9,-14.79,-882.3228,245.50236,0.52,0.84,-14.81,2,,"MACD상승, 정배열(단), 과열X",29900,27800,32400,35150
KOSDAQ,파인엠텍,441270,기타,9120,93.13,3432.8,43.4,37.4,0.8,-9.6122,62.35256,1.07,1.9,-5.88,2,,"MACD상승, 20선근접, 과열X",9120,8480,9890,10720
KOSPI,현대제철,004020,기타,30250,92.94,40367.3,45.7,46.9,-3.31,-128.1649,71.07541,0.67,-0.17,-6.35,2,,"RSI적정, MACD상승, 과열X",30250,28150,32800,35550
KOSPI,한진칼,180640,기타,100300,91.37,66962.6,46.0,48.0,-1.3,240.1782,-24.19324,0.92,4.05,-1.67,2,,"RSI적정, MACD>Sig, 과열X",100300,93300,108700,117900
KOSDAQ,중앙첨단소재,051980,기타,2710,81.75,3010.6,27.9,30.2,-14.1,-96.3722,18.30725,0.95,-3.73,-16.74,2,,"MACD상승, 정배열(단), 과열X",2710,2520,2940,3185
KOSPI,한국콜마,161890,기타,65800,73.82,15532.1,33.3,37.2,-4.16,174.9764,81.29692,0.46,1.54,1.54,2,,"MACD상승, MACD>Sig, 과열X",65800,61200,71300,77300
KOSDAQ,에스엠,041510,기타,99100,71.87,22688.6,39.3,43.9,-6.3,287.2297,72.31903,0.39,-2.17,0.1,2,,"MACD상승, MACD>Sig, 과열X",99100,92200,107400,116400
KOSDAQ,다날,064260,기타,6740,68.26,5034.0,35.4,40.2,-5.78,18.2472,26.38649,0.41,2.43,-4.4,2,,"MACD상승, MACD>Sig, 과열X",6740,6270,7310,7920
KOSPI,달바글로벌,483650,기타,129200,66.95,15948.3,52.7,58.1,-4.55,805.3593,-10.80005,0.26,-3.08,2.3,2,,"RSI적정, MACD>Sig, 과열X",129200,120200,140100,151800
KOSPI,삼양홀딩스,000070,기타,60900,65.82,4727.8,13.8,10.2,-11.06,-1367.905,-132.86509,2.11,-12.75,-12.75,2,,"거래량↑, 정배열(단), 과열X",60900,57700,64700,68800
KOSPI,엠앤씨솔루션,484870,기타,126600,63.16,11588.8,6.6,13.7,-21.97,-3543.0499,24.90595,1.89,-16.71,-23.73,2,,"MACD상승, 거래량↑, 과열X",126600,117700,137200,148800
KOSPI,코스맥스,192820,기타,163100,62.6,18511.0,33.9,39.3,-7.26,552.1333,260.76908,0.29,0.62,3.23,2,,"MACD상승, MACD>Sig, 과열X",163100,151700,176800,191600
KOSDAQ,가온칩스,399720,기타,46700,61.82,5417.4,38.1,42.7,-3.88,-494.135,401.15947,1.7,7.36,-5.94,2,,"MACD상승, 거래량↑, 과열X",46700,43450,50600,54900
KOSPI,한국가스공사,036460,기타,41000,56.6,37848.3,42.8,48.9,-1.13,-216.4097,74.083,0.56,1.49,-4.32,2,,"MACD상승, 정배열(단), 과열X",41000,38950,43450,46100
