LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
280,032830,삼성생명,KOSPI,금융,299500,1622.6,599000.0,0.0,0.0,WAIT,WAIT,3,False,1,True,67.3,67.3,79.9,82.6,11.6,0.0,15.8,58.0,71.0,11.2,0.64,0.0,진입적정,0,299500.0,273000.0,316500.0,351500.0,,-0.77,1.19,237689,87.43,특이사항 없음,0,4.55,73.0,13.71,TIMING 강점,STRUCT 보조,RSI 과열,추세 관망,NORMAL,26.7,보험업,162259955500.0,53.4,32.81,0,0,0.0,13.02,22.49,27.72,55.18,79.34,19.74,31.0,35.81,0.036,0.036,1,9.9,1,0,1.03,0.8,0,0,0,1,1,260050.0,26.0,0.1301,False,O,▲,293746,▲,O,X,2.34,250,0,1,1,1,394500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.85,4.0,0.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,보험업,-0.11499999999999994,16.38736842105263,7.0,0.049546863820653465,0.1044351696465059,0.4,OK,11.6,OK,61.20324088293812,61.20324088293812,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,67.3,67.3,67.3,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,0.642,0.893,0.642,0.0,0.0,0.0,v22_calibrated,,,,,,True,5.7,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
281,000440,중앙에너비스,KOSDAQ,기타,19440,115.44,1210.6,0.0,0.0,WAIT,WAIT,3,False,1,True,16.2,16.2,23.5,2.4,29.4,0.0,14.4,18.4,27.0,66.2,4.9,0.0,RR4.9 + 진입적정,0,19440.0,18520.0,23950.0,31750.0,,-0.91,4.3,28547,-38.72,특이사항 없음,2,-6.83,22.7,-7.62,거래품질 우수,,저점 이탈,추세 관망,NORMAL,26.7,기타 전문 도매업,11544212980.0,63.3,17.74,0,0,0.15,-7.65,-10.83,-10.0,20.15,21.88,-17.98,-4.03,-21.65,0.881,0.182,0,11.3,0,1,6.1,0.07,0,0,0,0,-1,22145.0,-31.9,-0.145,True,X,▲,19737,▼,X,X,0.0,250,0,1,1,1,38000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.73,6.0,4.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,0.0,기타 전문 도매업,14.16297520661157,25.03429752066116,3.0,0.056400646678424454,0.007724425945102216,0.9,OK,29.4,OK,8.5,8.5,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,16.2,16.2,16.2,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,4.902,1.06,1.06,0.0,0.0,0.0,v22_calibrated,,,,,,True,23.2,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
282,006280,녹십자,KOSPI,바이오·의약품,137300,280.77,16045.6,0.0,0.0,WAIT,WAIT,3,False,1,True,8.1,8.1,5.0,1.1,28.5,0.0,8.5,11.5,27.4,65.8,1.74,0.0,RR1.7 + 진입적정,0,137300.0,128100.0,153300.0,169900.0,,-1.34,4.13,152607,-19.14,특이사항 없음,0,-5.91,27.8,-3.03,,,저점 이탈,추세 관망,NORMAL,26.7,의약품 제조업,28076762950.0,50.8,13.57,0,0,2.31,-0.15,-3.92,-4.85,-18.95,0.29,-12.83,-43.13,-43.24,0.918,0.203,0,7.4,0,1,1.08,0.25,0,0,0,0,-1,145520.0,-10.03,0.0467,True,X,▼,134737,▼,O,X,0.37,250,0,-1,1,1,183800.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.7,5.0,1.7,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,0.0,의약품 제조업,-1.0788888888888886,-9.314444444444444,13.0,0.03709291436895224,-0.03917113020202948,0.7094972067039106,OK,28.5,OK,19.0,19.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,8.1,8.1,8.1,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,1.739,1.06,1.06,0.0,0.0,0.0,v22_calibrated,,,,,,True,11.7,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
283,122450,KX,KOSDAQ,미디어·콘텐츠,3060,86.23,1371.5,0.0,0.0,WAIT,WAIT,3,False,1,True,4.2,4.2,1.4,3.3,11.5,0.0,4.7,5.4,10.1,87.4,3.87,0.0,밸런스우수 + RR3.9 + 진입적정,0,3060.0,2910.0,3640.0,3790.0,,-0.07,13.37,3278,-6.21,특이사항 없음,3,-2.91,31.6,-3.77,거래품질 우수,,,추세 관망,NORMAL,26.7,텔레비전 방송업,8623490656.0,83.6,7.62,1,1,0.16,-5.41,-4.82,-1.92,-13.92,-21.34,-9.9,-38.1,-64.87,0.997,0.436,0,7.8,0,0,3.01,0.09,0,0,0,0,-1,3317.5,-6.67,-0.1578,True,X,▼,3115,▼,X,X,-0.82,250,0,-1,-1,1,3945.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.9,6.0,3.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,텔레비전 방송업,-4.9159999999999995,-9.254000000000001,14.0,0.0392156862745098,0.007871277547311935,0.9508196721311475,OK,11.5,OK,12.0,12.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,4.2,4.2,4.2,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,3.867,1.06,1.06,0.0,0.0,0.0,v22_calibrated,,,,,,True,19.0,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
284,138080,오이솔루션,KOSDAQ,IT/전기전자,48750,729.79,6034.2,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,72.7,72.7,53.3,83.2,90.6,0.0,69.0,75.7,37.3,53.4,1.24,0.0,RR1.2 + 진입적정,0,48750.0,41400.0,57900.0,68000.0,,0.61,1.23,38125,10.66,특이사항 없음,0,-8.75,54.1,8.5,AI 강점,TIMING 보조,저점 이탈,조건 미충족,NORMAL,26.7,통신 및 방송 장비 제조업,72978846100.0,75.8,41.54,0,0,-5.89,8.21,16.35,17.47,190.52,272.71,9.49,166.34,229.18,0.021,0.021,1,12.0,0,0,1.46,0.57,0,0,0,1,1,37830.0,27.87,0.5776,False,O,▲,48383,▲,O,X,5.21,250,0,1,1,1,83800.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.08,5.0,1.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,통신 및 방송 장비 제조업,4.306989247311828,19.851182795698925,5.0,0.11267399267399268,0.09626743852574107,0.04519774011299435,OK,90.6,OK,63.0,63.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,72.7,72.7,72.7,24.18,24.18,FRESH,0.591,,False,0.343,True,MATURE,5621.0,1.245,0.872,0.872,0.0,0.0,,v22_calibrated,,,,,,True,18.8,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
285,043260,성호전자,KOSDAQ,IT/전기전자,47700,1119.66,33830.2,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,65.5,65.5,52.0,84.0,55.7,0.0,61.9,63.9,32.0,60.0,1.54,0.0,RR1.5 + 진입적정,0,47700.0,40500.0,58800.0,64400.0,,0.52,1.15,39943,705.06,특이사항 없음,0,-7.27,42.4,1.68,TIMING 강점,,저점 이탈,조건 미충족,NORMAL,26.7,전자부품 제조업,111965578625.0,54.2,37.5,0,0,-0.83,9.78,5.53,7.31,73.14,2139.44,-0.67,48.96,2095.91,0.124,0.124,1,12.0,0,0,1.73,0.42,0,0,0,1,1,36250.0,19.42,0.6269,False,O,▲,41735,▲,O,X,4.37,250,0,1,1,1,70600.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.09,5.0,1.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,전자부품 제조업,4.306989247311828,19.851182795698925,5.0,0.09958071278825996,-0.00357639677590037,0.048,OK,55.7,OK,64.72311129802956,64.72311129802956,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,65.5,65.5,65.5,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,1.542,0.9,0.9,0.0,0.0,,v22_calibrated,,,,,,True,23.3,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
286,336570,원텍,KOSDAQ,기타,8300,178.49,7435.2,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,56.6,56.6,48.7,82.6,20.3,0.0,48.0,50.5,62.3,22.1,1.24,0.0,RR1.2 + 진입적정,0,8300.0,7600.0,9170.0,9720.0,,0.82,2.39,7646,0.35,특이사항 없음,0,-0.28,60.0,8.9,TIMING 강점,,,조건 미충족,NORMAL,26.7,의료용 기기 제조업,17848923965.0,66.7,22.41,0,0,-6.32,13.7,9.21,15.92,0.73,8.07,7.94,-23.45,-35.46,0.17,0.143,1,9.8,0,0,1.19,0.6,0,0,0,1,1,7631.0,8.55,0.4951,False,O,▲,7829,▲,O,X,-3.39,250,0,1,1,1,10480.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.43,5.0,1.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,SWING_120D,45,0.0,의료용 기기 제조업,14.16297520661157,25.03429752066116,3.0,0.048881239242685025,0.19211415550546998,0.013888888888888888,OK,20.3,OK,58.0,58.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,56.6,56.6,56.6,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,1.243,0.935,0.935,0.0,0.0,,v22_calibrated,,,,,,True,10.5,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
287,120110,코오롱인더,KOSPI,화학·소재,86400,465.63,25873.4,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,43.5,43.5,13.7,51.1,87.8,0.0,40.0,50.9,74.1,7.4,2.28,0.0,RR2.3 + 진입적정,0,86400.0,78300.0,104900.0,112000.0,,-1.55,1.23,78636,93.77,특이사항 없음,0,-3.35,49.0,-4.96,AI 강점,,,조건 미충족,NORMAL,26.7,화학섬유 제조업,46563407850.0,56.3,19.08,0,0,-2.04,-7.89,-1.14,-1.14,38.02,109.96,-9.12,13.84,66.43,0.158,0.158,1,12.0,0,0,1.23,0.23,0,0,0,0,1,83560.0,9.87,-0.3946,False,O,▲,94494,▼,X,X,1.13,250,0,1,1,1,118700.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,9.38,5.0,2.3,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,화학섬유 제조업,-3.9686666666666666,5.9911111111111115,11.0,0.08440806878306878,0.04862216140746775,0.47368421052631576,OK,87.8,OK,40.0,40.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,43.5,43.5,43.5,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,2.284,0.987,0.987,0.0,0.0,,v22_calibrated,,,,,,True,21.4,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
288,014620,성광벤드,KOSDAQ,철강·금속,36550,217.87,9706.7,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,43.5,43.5,19.1,44.4,90.5,0.0,39.7,51.3,71.4,10.8,6.7,0.0,RR6.7 + 진입적정,0,36550.0,34050.0,53300.0,59700.0,,-3.07,1.45,38487,23.71,특이사항 없음,0,-5.89,47.3,-13.41,AI 강점,,저점 이탈,조건 미충족,NORMAL,26.7,1차 철강 제조업,21787356275.0,60.7,39.56,0,0,-5.31,-21.4,-23.13,-8.17,12.98,27.8,-16.15,-11.2,-15.73,0.372,0.268,1,12.0,0,0,1.71,0.08,0,0,0,0,-1,49380.0,-5.03,-1.016,True,O,▲,44863,▼,X,X,2.07,250,0,1,1,1,67800.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.84,5.0,6.7,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,1차 철강 제조업,-2.5495238095238095,12.832857142857144,8.0,0.10807113543091655,0.015471815592798744,0.0,OK,90.5,OK,40.0,40.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,43.5,43.5,43.5,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,6.7,0.987,0.987,0.0,0.0,,v22_calibrated,,,,,,True,45.8,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
289,00680K,미래에셋증권2우B,KOSPI,기타,21000,190.93,28665.0,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,40.1,40.1,17.4,65.1,35.6,0.0,38.2,39.4,47.7,40.4,1.33,0.0,RR1.3 + 진입적정,0,21000.0,18560.0,24250.0,25800.0,,0.4,1.41,20698,76.84,특이사항 없음,0,-1.23,52.0,-0.09,,,,조건 미충족,NORMAL,26.7,기타,19092519300.0,52.5,21.94,0,0,-8.5,2.19,5.0,5.0,27.3,109.64,-2.98,3.12,66.11,0.202,0.202,1,12.0,0,0,1.5,0.35,0,0,0,0,1,19357.0,1.45,0.0053,False,O,▲,22339,▲,X,X,3.05,250,0,1,1,1,26450.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,11.62,5.0,1.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기타,14.16297520661157,25.03429752066116,3.0,0.06517006802721088,0.018547231049422973,0.014705882352941176,OK,35.6,OK,46.91185449555128,46.91185449555128,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,40.1,40.1,40.1,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,1.332,1.0,1.0,0.0,0.0,,v22_calibrated,,,,,,True,15.5,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
290,127120,제이에스링크,KOSDAQ,기타,40250,107.06,13915.9,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,36.9,36.9,0.7,59.9,63.3,0.0,36.3,41.3,62.6,21.8,4.02,0.0,RR4.0 + 진입적정,0,40250.0,37850.0,49900.0,55900.0,,-1.03,1.25,38567,129.41,특이사항 없음,0,-2.62,41.9,-7.17,,,,조건 미충족,NORMAL,26.7,자연과학 및 공학 연구개발업,10706146025.0,36.8,23.49,0,0,-0.37,-8.73,-8.52,-5.52,39.51,105.46,-13.5,15.33,61.93,0.139,0.132,1,12.0,0,0,0.92,0.11,0,0,0,0,1,39880.0,4.36,0.036,True,O,▲,40930,▼,X,X,-0.87,250,0,1,1,1,63500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.96,5.0,4.0,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,자연과학 및 공학 연구개발업,14.16297520661157,25.03429752066116,3.0,0.07329192546583851,-0.025031676853784927,0.29411764705882354,OK,63.3,OK,40.0,40.0,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,36.9,36.9,36.9,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,4.021,1.013,1.013,0.0,0.0,,v22_calibrated,,,,,,True,24.0,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
291,318060,그래피,KOSDAQ,기타,27600,118.36,3083.8,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,37.0,37.0,0.0,51.7,81.5,0.0,34.9,44.4,81.5,0.0,7.69,0.0,RR7.7 + 진입적정,0,27600.0,25500.0,43750.0,62600.0,,-1.94,1.56,44536,33.49,특이사항 없음,0,-23.88,15.5,-22.78,AI 강점,,저점 이탈,조건 미충족,NORMAL,26.7,합성고무 및 플라스틱 물질 제조업,11835623000.0,29.5,48.66,0,0,-5.15,-14.42,-33.25,-23.76,-53.06,119.05,-31.74,-77.24,75.52,0.407,0.097,1,12.0,0,0,1.07,0.07,0,0,0,0,-1,35350.0,-38.03,-0.1922,True,X,▲,29410,▼,X,X,-0.17,173,0,1,0,0,69000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.61,6.0,7.7,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,합성고무 및 플라스틱 물질 제조업,14.16297520661157,25.03429752066116,3.0,0.10546066252587992,-0.024338292531350243,0.06779661016949153,OK,81.5,OK,39.35732969883005,39.35732969883005,0,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,37.0,37.0,37.0,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,7.69,1.013,1.013,0.0,0.0,,v22_calibrated,,,,,,True,58.5,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
292,439260,대한조선,KOSPI,조선·기계·설비,76000,178.41,29280.0,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,37.2,37.2,2.6,45.6,89.4,0.0,34.9,45.9,86.8,0.0,7.2,0.0,RR7.2 + 진입적정,0,76000.0,73000.0,97600.0,109700.0,,-3.75,1.39,92838,10.65,특이사항 없음,0,-11.52,24.4,-14.44,AI 강점,,저점 이탈,조건 미충족,NORMAL,26.7,선박 및 보트 건조업,17841268400.0,35.8,21.75,0,0,-6.29,-15.08,-20.25,-13.44,3.12,20.63,-21.42,-21.06,-22.9,0.491,0.107,1,10.0,0,0,2.6,0.03,0,0,0,0,-1,89770.0,-18.14,-0.3616,True,X,▲,83379,▼,X,X,0.12,188,0,1,0,0,119400.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.95,5.0,7.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,선박 및 보트 건조업,2.1255696202531644,19.06645569620253,6.0,0.05,-0.044950870398612015,0.04838709677419355,OK,89.4,OK,37.425202573559105,37.425202573559105,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,37.2,37.2,37.2,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,7.2,1.012,1.012,0.0,0.0,,v22_calibrated,,,,,,True,28.4,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
293,075580,세진중공업,KOSPI,조선·기계·설비,18170,77.6,10329.5,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,35.5,35.5,20.0,39.8,57.9,0.0,34.7,39.2,37.9,52.6,2.37,0.0,RR2.4 + 진입적정,0,18170.0,16510.0,22100.0,22800.0,,-2.33,1.04,18711,1.45,특이사항 없음,0,-0.29,43.8,-7.01,,,,조건 미충족,NORMAL,26.7,선박 및 보트 건조업,7759623110.0,68.2,27.47,0,0,-4.72,-10.49,-15.68,1.91,0.66,-5.9,-6.07,-23.52,-49.43,0.594,0.487,1,12.0,0,0,1.39,0.22,0,0,0,0,-1,21535.5,-2.89,-0.4308,False,X,▲,19823,▼,X,X,0.05,250,0,1,1,1,24150.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,9.14,5.0,2.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_120D,45,FIBO_1.272,40,0.0,선박 및 보트 건조업,2.1255696202531644,19.06645569620253,6.0,0.06409702020599103,0.004016808570416857,0.0048543689320388345,OK,57.9,OK,32.22323183723101,32.22323183723101,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,35.5,35.5,35.5,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,2.367,1.019,1.019,0.0,0.0,,v22_calibrated,,,,,,True,21.6,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
294,474610,RF시스템즈,KOSDAQ,기타,11920,87.16,1705.5,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,37.7,37.7,16.2,33.6,88.8,0.0,34.5,46.2,72.6,9.2,10.05,0.0,RR10.1 + 진입적정,0,11920.0,11340.0,17750.0,21150.0,,-2.6,0.65,10804,7.15,특이사항 없음,0,-2.5,27.9,-15.58,AI 강점,,,조건 미충족,NORMAL,26.7,기타 금속 가공제품 제조업,8716470370.0,45.0,32.8,0,0,-2.05,-18.97,-21.06,2.05,61.96,177.53,-5.93,37.78,134.0,0.178,0.034,1,12.0,0,0,3.67,0.04,0,0,0,0,1,11287.0,10.33,-0.515,True,O,▲,12799,▼,X,X,1.48,250,0,1,1,1,25400.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.87,6.0,10.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금속 가공제품 제조업,14.16297520661157,25.03429752066116,3.0,0.11882790028763182,-0.005357320663752502,0.6012269938650306,OK,88.8,OK,11.449953306985151,11.449953306985151,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,37.7,37.7,37.7,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,10.052,1.01,1.01,0.0,0.0,,v22_calibrated,,,,,,True,48.9,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
