종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,EBS,통과,근거,ATR_MULT,SECTOR_RET_5D,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
348370,엔켐,KOSDAQ,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,65100,63.77,14170.6,65100,60500,70600,76100,60.0,69.5,71.2,↩️ PULL (눌림),⑤ 하락 / 약세,3.17,4.66,-1.39,-25.97,-9.09,0,0.98,0.97,1.0,1.0,0.1,0.0,0.6,49.6,40.9,-3.52,50.5399,-0.2001,0.4,-1.74,59710,1,34.18,0,0,0,0,True,-7.13,-11.55,-18.22,1,,"RSI적정, MACD>Sig",2.0,1.209642857142857,9.0,1.1956521739130435,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),5,190,20251217,20251217,18.84,7.75,-18.22,-25.97
100840,SNT에너지,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,39200,55.67,8106.9,39200,36450,42500,45800,60.0,69.3,71.2,↩️ PULL (눌림),⑤ 하락 / 약세,0.13,-3.8,-3.1,-50.67,-34.5,0,0.98,0.96,1.0,1.0,0.1,0.0,0.75,53.6,54.9,-1.37,416.7612,-0.1936,0.92,-0.97,35775,1,18.62,0,0,0,0,True,-2.49,-1.13,-31.83,1,,"RSI적정, MACD>Sig",2.0,-1.8196491228070175,13.0,1.2,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),5,191,20251217,20251217,18.84,7.75,-31.83,-50.67
259960,크래프톤,KOSPI,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,인터넷/플랫폼·게임,247500,173.6,117319.9,247500,235500,262000,276000,59.7,62.1,74.6,↩️ PULL (눌림),④ 바닥 반등 시도,-3.88,-31.54,-7.11,-41.38,-62.24,0,0.99,0.67,0.6,1.0,0.14,0.1,0.75,41.7,39.4,-1.04,813.423,0.0515,0.85,-0.53,263250,-1,8.51,1,0,0,0,True,0.0,-1.79,-22.54,1,,"MACD상승, MACD>Sig",1.8,-0.765,12.0,1.2083333333333333,0.0,-1,🔇 변동성 축소 (BW 8.5%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),4,192,20251217,20251217,18.84,7.75,-22.54,-41.38
102940,코오롱생명과학,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,49700,102.87,6414.8,49700,47850,52000,54200,59.7,63.5,73.9,↩️ PULL (눌림),② 상승 후 조정,29.93,43.64,25.37,40.17,29.89,0,1.0,0.53,0.3,1.0,0.32,0.0,0.61,48.1,54.0,-6.08,-1015.7238,-0.5261,1.12,-2.38,47860,1,40.56,0,0,0,0,True,-12.04,-10.29,47.92,3,,"RSI적정, 정배열(단), 장기추세(120↑)",2.0,3.5856363636363637,6.0,1.2432432432432432,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),2,193,20251217,20251217,18.84,7.75,47.92,40.17
095610,테스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,39000,89.12,7709.6,39000,36250,42300,45600,59.6,66.8,71.9,↩️ PULL (눌림),⑤ 하락 / 약세,-11.16,52.05,-15.72,-13.77,38.3,0,0.98,0.97,1.0,1.0,0.13,0.0,0.75,50.2,47.1,-0.21,-57.7277,-0.0027,1.25,-0.67,41100,-1,14.73,0,0,0,0,False,-0.76,-5.11,-6.02,4,,"RSI적정, 20선근접, 거래량↑, 장기추세(120↑)",2.0,-1.8196491228070175,13.0,1.2,0.0,-1,📉 매도세 우위. ✅ 20일선 눌림목 구간.,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),5,194,20251217,20251217,18.84,7.75,-6.02,-13.77
006730,서부T&D,KOSDAQ,일반 및 생활 숙박시설 운영업,일반 및 생활 숙박시설 운영업,기타,12590,100.38,8237.2,12400,11530,13710,15010,59.6,68.3,63.2,🔺 Watch (상승 준비),② 상승 후 조정,12.21,37.9,7.65,7.86,24.15,0,0.86,1.0,1.0,0.66,0.3,0.0,0.58,60.6,73.2,4.58,59.5646,-0.1092,0.43,0.07,11120,1,28.0,0,0,0,1,False,8.44,6.16,15.61,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.0,3.5856363636363637,6.0,1.0566037735849056,1.532258064516129,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),2,195,20251217,20251217,18.84,7.75,15.61,7.86
006360,GS건설,KOSPI,건물 건설업,건물 건설업,건설·부동산,20300,149.47,17373.0,19960,18830,21650,23350,59.3,63.5,64.2,🔺 Watch (상승 준비),⑤ 하락 / 약세,6.84,-7.52,3.61,-12.0,-38.22,0,0.75,0.76,0.82,0.62,0.24,0.06,0.65,58.5,57.3,4.77,66.6586,-0.0096,1.43,0.45,18277,1,11.58,0,0,0,1,False,5.45,5.89,6.84,6,★,"RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",1.8,3.7175000000000002,5.0,0.9183673469387755,1.7034068136272544,1,📉 매도세 우위. ,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),5,196,20251217,20251217,18.84,7.75,6.84,-12.0
256840,한국비엔씨,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,5100,70.77,3488.1,5100,4920,5320,5540,59.2,53.1,60.5,↩️ PULL (눌림),⑤ 하락 / 약세,-7.78,-4.14,-12.34,-7.36,-17.89,21,1.0,0.49,0.26,1.0,0.0,0.0,0.51,41.3,65.0,-7.47,-57.035,-0.2005,0.51,-0.89,4920,1,11.98,0,1,1,0,True,-6.42,-10.99,0.39,1,,"정배열(단), 자금유입",1.8,3.5856363636363637,6.0,1.2222222222222223,0.0,1,🌪️ 21일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. 📉 과매도 기술적 반등 기대.,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),5,197,20251217,20251217,18.84,7.75,0.39,-7.36
031980,피에스케이홀딩스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,42800,54.86,9228.7,42800,39800,46400,50000,59.1,66.1,71.4,↩️ PULL (눌림),③ 박스 / 중립,-12.92,23.7,-17.48,-0.35,9.95,0,0.98,0.96,1.0,1.0,0.11,0.0,0.72,47.3,49.8,-3.3,-225.0997,-0.0978,1.23,0.37,45580,-1,16.2,0,0,0,0,False,-3.17,-7.46,7.4,3,,"RSI적정, 거래량↑, 장기추세(120↑)",2.0,-1.8196491228070175,13.0,1.2,0.0,-1,📉 매도세 우위. ,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),3,198,20251217,20251217,18.84,7.75,7.4,-0.35
058470,리노공업,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,60300,196.69,45955.7,60300,57200,64000,67600,59.0,60.7,74.1,↩️ PULL (눌림),② 상승 후 조정,7.49,18.24,2.93,16.32,4.49,0,0.98,0.7,0.68,1.0,0.06,0.13,0.59,36.4,55.7,-4.43,-846.626,-0.3243,0.48,-0.66,57260,1,23.0,0,0,0,0,True,-5.49,-8.64,24.07,2,,"정배열(단), 장기추세(120↑)",2.0,0.23883720930232574,11.0,1.1935483870967742,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),2,199,20251217,20251217,18.84,7.75,24.07,16.32
078600,대주전자재료,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,70300,61.6,10882.9,70300,65300,76300,82200,59.0,65.9,71.4,↩️ PULL (눌림),⑤ 하락 / 약세,-3.83,1.44,-8.39,-6.89,-12.31,0,0.98,0.98,1.0,1.0,0.1,0.0,0.65,46.6,57.8,-4.41,-387.6447,-0.2444,0.87,-1.89,78220,-1,15.41,0,0,0,0,True,-7.74,-7.5,0.86,1,,"RSI적정, 정배열(단)",2.0,0.23883720930232574,11.0,1.2,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),5,200,20251217,20251217,18.84,7.75,0.86,-6.89
323410,카카오뱅크,KOSPI,은행 및 저축기관,은행 및 저축기관,인터넷/플랫폼·게임,21250,70.91,101360.5,21250,20350,22300,23300,58.9,48.9,62.2,↩️ PULL (눌림),⑤ 하락 / 약세,-0.47,-42.57,-3.7,-32.28,-73.27,5,0.95,0.56,0.43,1.0,0.0,0.0,0.67,40.9,40.6,-1.77,0.5752,-0.0639,0.53,-2.17,22365,-1,5.19,1,1,1,0,True,-1.16,-3.19,-13.44,0,,MACD>Sig,1.8,-0.765,12.0,1.1666666666666667,0.0,-1,🌪️ 5일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),5,201,20251217,20251217,18.84,7.75,-13.44,-32.28
214430,아이쓰리시스템,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,68300,55.82,4853.9,68300,63500,74100,79800,58.8,64.9,71.4,↩️ PULL (눌림),⑤ 하락 / 약세,-5.01,-17.11,-9.57,-31.01,-30.86,0,0.99,0.97,1.0,1.0,0.1,0.0,0.54,48.0,33.6,-2.63,126.5554,-0.1794,2.11,-1.53,76060,-1,11.14,0,0,0,0,True,-5.79,-4.34,-23.26,2,,"RSI적정, 거래량↑, MACD>Sig",1.8,0.23883720930232574,11.0,1.2083333333333333,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),5,202,20251217,20251217,18.84,7.75,-23.26,-31.01
183300,코미코,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,84300,68.43,8818.4,84300,78300,91400,98500,58.7,65.5,71.0,↩️ PULL (눌림),⑤ 하락 / 약세,-4.85,17.08,-9.41,-19.29,3.33,0,0.97,0.96,1.0,1.0,0.1,0.0,0.7,46.2,40.3,-1.85,307.5721,-0.0718,0.71,-0.45,92860,-1,12.9,0,0,0,0,True,-2.32,-5.92,-11.54,1,,"RSI적정, MACD>Sig",2.0,-1.8196491228070175,13.0,1.1833333333333333,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),5,203,20251217,20251217,18.84,7.75,-11.54,-19.29
024110,기업은행,KOSPI,은행 및 저축기관,은행 및 저축기관,금융,20900,115.29,166662.0,20900,20200,21700,22500,58.4,56.2,66.4,↩️ PULL (눌림),⑤ 하락 / 약세,2.96,15.73,-0.27,-13.39,-14.97,0,0.94,0.44,0.23,1.0,0.1,0.02,0.7,60.0,49.6,1.01,-32.8325,-0.021,0.58,-1.53,19900,1,6.67,1,0,0,1,True,0.97,0.24,5.45,4,,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",1.8,2.1648571428571426,7.0,1.1428571428571428,0.0,1,🔇 변동성 축소 (BW 6.7%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),5,204,20251217,20251217,18.84,7.75,5.45,-13.39
272210,한화시스템,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,49750,602.68,93987.4,49500,47900,51400,53300,58.4,61.5,63.5,🔻 REV (역추세 반등),④ 바닥 반등 시도,-0.9,-21.16,-4.13,-32.47,-51.86,0,0.73,0.38,0.21,0.89,0.36,0.67,0.76,61.3,71.0,3.53,726.8309,0.1555,0.73,0.81,47910,1,18.46,0,0,0,1,False,4.74,6.3,-13.63,4,,"RSI적정, MACD상승, 20선근접, 자금유입, MACD>Sig",2.0,0.23883720930232574,11.0,0.8918918918918919,0.5050505050505051,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),4,205,20251217,20251217,18.84,7.75,-13.63,-32.47
064550,바이오니아,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,기타,13340,72.14,3443.1,13340,12550,14290,15240,58.3,69.2,68.3,↩️ PULL (눌림),⑤ 하락 / 약세,0.3,-11.54,-4.26,-15.69,-25.29,0,0.98,0.81,0.88,1.0,0.1,0.0,0.64,53.2,66.2,-1.67,-29.7774,-0.1029,2.37,0.91,12551,1,16.57,0,0,0,0,True,-0.74,-5.72,-7.94,2,,"RSI적정, 거래량↑, 자금유입",2.0,3.5856363636363637,6.0,1.2025316455696202,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),5,206,20251217,20251217,18.84,7.75,-7.94,-15.69
388720,유일로보틱스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,87800,167.99,10269.8,86900,83000,92700,98500,58.3,56.9,65.9,🔺 Watch (상승 준비),② 상승 후 조정,9.07,6.55,4.51,11.06,-7.2,0,0.84,0.64,0.5,0.77,0.26,0.09,0.66,63.4,76.5,4.07,767.7529,-0.158,0.85,0.04,83060,1,38.83,0,0,0,1,False,-5.18,2.09,18.81,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.0,-1.8196491228070175,13.0,1.0208333333333333,1.0356731875719216,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),2,207,20251217,20251217,18.84,7.75,18.81,11.06
003160,디아이,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,20150,75.77,5702.4,20150,18730,21850,23550,58.1,64.8,70.3,↩️ PULL (눌림),② 상승 후 조정,-23.09,25.7,-26.32,17.49,-5.0,0,0.98,0.96,1.0,1.0,0.06,0.0,0.54,44.8,44.5,-6.45,-279.4436,-0.1386,0.56,-1.06,22865,-1,21.43,0,0,0,0,False,-6.71,-12.01,36.33,1,,장기추세(120↑),2.0,3.5856363636363637,6.0,1.1971830985915493,0.0,-1,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),2,208,20251217,20251217,18.84,7.75,36.33,17.49
377300,카카오페이,KOSPI,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,44900,129.42,60680.0,44900,42500,47800,50700,58.0,57.6,74.0,↩️ PULL (눌림),⑤ 하락 / 약세,-10.02,-51.2,-13.25,-36.0,-81.9,0,0.99,0.74,0.74,1.0,0.0,0.04,0.55,20.0,11.7,-7.25,-285.3254,-0.1109,0.76,-2.09,47995,-1,12.42,0,0,0,0,True,-6.07,-8.83,-17.16,-1,,,2.0,0.5161904761904762,10.0,1.2083333333333333,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),5,209,20251217,20251217,18.84,7.75,-17.16,-36.0
319660,피에스케이,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,32500,132.35,9414.2,32000,29750,34700,37400,57.9,55.4,66.0,🔺 Watch (상승 준비),② 상승 후 조정,-0.91,65.39,-5.47,8.32,51.64,0,0.65,0.77,1.0,0.65,0.27,0.04,0.61,62.1,57.5,4.59,107.5711,-0.1437,1.36,-0.57,33775,-1,16.39,0,0,0,1,False,0.46,0.0,16.07,5,★,"RSI적정, 20선근접, 거래량↑, 장기추세(120↑), MACD>Sig",2.0,-1.8196491228070175,13.0,0.8,1.5625,-1,📉 매도세 우위. ,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),2,210,20251217,20251217,18.84,7.75,16.07,8.32
006910,보성파워텍,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 금속제품, 탱크 및 증기발생기 제조업",기타,5010,72.07,2461.4,5010,4875,5180,5340,57.8,51.7,58.7,↩️ PULL (눌림),② 상승 후 조정,-0.4,41.13,-4.96,5.34,27.38,16,1.0,0.39,0.13,1.0,0.04,0.0,0.68,42.5,50.3,-4.06,-23.9164,-0.1483,0.73,0.32,4875,1,14.23,0,1,1,0,True,-2.53,-7.22,13.09,2,,"정배열(단), 장기추세(120↑)",1.8,3.5856363636363637,6.0,1.2592592592592593,0.0,1,🌪️ 16일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),2,211,20251217,20251217,18.84,7.75,13.09,5.34
018880,한온시스템,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,3145,356.33,21347.1,3145,2830,3525,3900,57.6,57.3,73.4,↩️ PULL (눌림),⑤ 하락 / 약세,-12.03,7.08,-15.26,-17.39,-23.62,0,0.99,1.0,0.36,1.0,0.0,0.34,0.18,25.3,33.1,-12.96,-55.4459,-0.376,2.92,-2.79,3758,-1,16.77,0,0,0,0,True,-15.23,-14.77,1.45,1,,"거래량↑, 정배열(단)",2.5,-1.8196491228070175,13.0,1.2063492063492063,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),5,212,20251217,20251217,18.84,7.75,1.45,-17.39
140860,파크시스템스,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,213000,70.78,14902.5,213000,198000,231000,249000,57.6,64.9,69.3,↩️ PULL (눌림),⑤ 하락 / 약세,-12.16,-25.78,-16.72,-23.73,-39.53,0,0.98,0.97,1.0,1.0,0.0,0.0,0.6,35.7,41.5,-5.88,-1130.3458,-0.0008,0.79,-0.5,234350,-1,18.26,0,0,0,0,True,-2.52,-5.54,-15.98,-1,,,2.0,3.5856363636363637,6.0,1.2,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),5,213,20251217,20251217,18.84,7.75,-15.98,-23.73
014680,한솔케미칼,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,224500,54.45,25447.5,224500,209000,243000,261500,57.3,64.4,69.0,↩️ PULL (눌림),⑤ 하락 / 약세,1.35,37.14,-1.88,-5.17,6.44,0,0.98,0.94,1.0,1.0,0.01,0.0,0.63,36.9,49.1,-2.9,-2259.9989,-0.1599,0.47,-1.45,209250,1,18.44,0,0,0,0,True,-4.06,-8.74,13.67,2,,"정배열(단), 장기추세(120↑)",2.0,1.209642857142857,9.0,1.1935483870967742,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),5,214,20251217,20251217,18.84,7.75,13.67,-5.17
326030,SK바이오팜,KOSPI,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,131000,192.09,102590.4,131000,125200,138000,145000,57.2,61.8,70.3,↩️ PULL (눌림),③ 박스 / 중립,4.3,41.01,1.07,3.13,10.31,0,0.99,0.61,0.48,1.0,0.02,0.12,0.66,31.3,52.4,-2.21,-1264.5498,-0.0971,0.52,-1.53,125200,1,12.31,0,0,0,0,True,-3.75,-3.32,21.97,2,,"정배열(단), 장기추세(120↑)",2.0,3.5856363636363637,6.0,1.206896551724138,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),3,215,20251217,20251217,18.84,7.75,21.97,3.13
080220,제주반도체,KOSDAQ,반도체 제조업,반도체 제조업,반도체,18470,51.32,6361.6,18470,17310,19860,21250,57.2,63.3,69.6,↩️ PULL (눌림),⑤ 하락 / 약세,3.47,22.72,-1.09,-10.59,8.97,0,0.98,0.86,0.94,1.0,0.11,0.0,0.69,48.6,55.2,-1.94,-21.7352,-0.1211,0.66,-0.92,19753,-1,10.13,0,0,0,0,True,-2.79,-6.48,-2.84,2,,"RSI적정, 장기추세(120↑)",1.8,-2.9210000000000003,16.0,1.1982758620689655,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),5,216,20251217,20251217,18.84,7.75,-2.84,-10.59
251270,넷마블,KOSPI,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,인터넷/플랫폼·게임,49250,67.7,42332.1,49250,46300,52800,56400,57.1,62.4,69.7,↩️ PULL (눌림),④ 바닥 반등 시도,-5.83,-19.39,-9.06,-46.41,-50.09,0,0.98,0.82,0.89,1.0,0.16,0.0,0.66,29.7,27.0,-3.82,-80.5054,0.0729,0.82,-1.09,53055,-1,13.94,0,0,0,0,True,-0.3,-7.94,-27.57,0,,MACD상승,2.0,-0.765,12.0,1.2033898305084745,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,61.7,58.0,65.8,🌤 중립,1.유통·소비재(+16.1%) / 2.철강·금속(+8.0%) / 3.미디어·콘텐츠(+5.0%) / 4.바이오·의약품(+4.8%) / 5.건설·부동산(+3.7%),4,217,20251217,20251217,18.84,7.75,-27.57,-46.41
